Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
DRUP01010006T	465	18	600	0	160	45	57	156	50	34	119	61	53
CPCT02020319T	452	108	487	0	252	0	144	180	0	25	89	50	24
CPCT02040021T	338	116	482	16	321	84	133	172	71	31	60	45	0
CPCT02110003T	107	133	568	0	91	26	27	91	21	21	50	32	29
CPCT02140012T	468	71	151	0	195	273	57	71	1171	24	0	57	57
CPCT02040027T	1009	2	497	40	229	111	120	191	20	61	90	51	64
CPCT02100013T	785	90	400	37	100	207	62	219	588	108	37	449	130
CPCT02050048T	216	211	435	40	176	65	74	98	27	51	35	83	104
CPCT02060015T	727	55	523	0	216	0	175	235	49	37	71	27	57
CPCT02010397T	519	238	700	3	309	17	39	228	17	40	97	90	0
CPCT02040040T	469	0	630	44	302	26	173	76	60	63	83	41	44
CPCT02110008T	533	12	458	18	340	0	32	180	130	88	272	40	74
CPCT02050057T	600	112	1036	19	290	1	52	210	45	73	54	53	28
CPCT02050061T	230	0	393	29	110	0	51	50	164	55	45	29	40
CPCT02110011T	440	42	442	25	108	93	46	132	24	29	67	16	9
CPCT02020383T	274	41	306	54	155	111	163	183	95	46	89	105	27
CPCT02010414T	642	94	289	0	86	0	403	155	140	81	157	26	88
CPCT02210001T	659	0	486	59	267	162	73	132	45	28	26	33	0
CPCT02210003T	503	150	796	33	194	151	81	281	10	92	107	106	38
CPCT02330007T	265	0	522	49	189	0	330	43	87	72	93	39	85
CPCT02050068T	163	37	25	10	15	156	11	105	303	47	34	51	25
CPCT02050075T	604	55	409	0	302	52	455	164	189	159	75	33	64
CPCT02040058T	550	72	468	30	323	15	226	201	64	28	123	85	43
CPCT02330009T	220	61	300	3	63	92	22	127	38	26	70	6	27
DRUP01010007T	2355	129	534	0	194	178	330	204	93	29	99	50	91
DRUP01070001T	56545	32544	6144	9874	0	0	75	0	0	0	0	0	0
CPCT02040021TII	623	90	680	35	394	0	138	174	90	25	74	76	1
CPCT02340048T	236	63	438	3	229	230	486	196	0	65	207	105	81
CPCT02330131T	0	220	203	2	181	46	70	191	41	233	17	66	19
CPCT02190027T	216	112	307	37	128	70	73	179	96	88	105	72	77
CPCT02050300T	365	155	414	0	160	110	128	303	18	36	45	93	81
DRUP01070063T	337	0	159	48	665	3	1552	0	337	172	271	585	21
CPCT02060160T	192	322	354	9	32	93	114	185	68	203	10	237	206
CPCT02030443T	364	22	0	42	197	417	370	108	401	0	199	79	34
CPCT02020651T	571	19	713	46	260	102	288	204	69	68	53	69	75
DRUP01090009T	330	145	347	12	95	5	122	153	30	70	55	105	89
CPCT02070273T	401	30	505	52	303	246	254	166	68	61	15	159	81
CPCT02210041T	612	37	277	0	159	77	188	101	48	4	122	90	80
CPCT02010750TII	318	227	444	0	365	137	215	167	27	49	72	93	0
CPCT02160059T	208	61	639	25	174	75	35	115	51	55	57	81	7
DRUP01340003T	20	22	0	27	61	111	2531	19	155	280	0	18	252
CPCT02080283T	408	6	479	43	207	154	343	181	171	77	225	94	29
DRUP01330002T	691	121	387	14	132	193	123	192	190	204	119	150	57
CPCT02330078T	277	98	887	0	301	113	97	176	36	436	0	49	0
CPCT02010730T	554	104	250	32	225	244	167	175	225	124	42	36	43
CPCT02050307T	207	100	202	0	180	268	38	128	193	0	184	83	61
DRUP01340004T	1250	0	883	84	398	72	168	211	28	525	11	59	41
CPCT02120078T	46	127	559	8	26	27	71	169	6	662	31	0	53
CPCT02100139T	573	7	474	36	94	21	83	103	41	43	58	41	58
CPCT02230077T	294	123	373	0	45	0	111	184	467	653	174	63	157
CPCT02230078T	370	0	442	9	210	64	282	90	87	56	67	22	61
CPCT02010735T	296	0	454	27	130	26	20	90	64	61	35	28	41
DRUP01010051TII	548	75	756	0	389	21	145	233	21	58	142	44	14
CPCT02440004T	1236	260	980	0	282	0	54	329	54	284	79	51	41
CPCT02220032T	542	219	309	0	489	193	240	222	595	410	119	110	48
CPCT02130031T	455	158	617	0	212	0	122	121	83	34	106	118	188
DRUP01020018T	409	131	489	0	339	122	80	122	158	299	99	110	68
CPCT02310005T	432	22	315	47	88	0	19	239	214	232	64	222	79
CPCT02250005T	12832	22492	1523	186	0	0	33	301	0	310	0	0	178
CPCT02330080T	527	179	548	45	167	64	154	94	64	57	121	87	133
CPCT02100144T	831	6	557	55	71	0	527	129	69	160	93	9	85
CPCT02330085T	703	39	572	71	173	126	319	390	133	256	28	80	124
CPCT02010742T	282	194	433	0	154	0	66	103	26	39	111	27	55
DRUP01010123T	86999	79899	18377	7322	2914	0	109	1075	0	0	0	95	0
DRUP01220007T	61	222	0	17	400	580	205	0	0	190	757	28	0
CPCT02300033T	44	76	155	0	201	110	414	46	0	10	221	72	129
DRUP01010059T	546	109	311	0	109	0	8	155	55	199	30	26	61
DRUP01010070T	398	0	450	1	128	0	188	40	113	0	261	38	91
CPCT02160038T	164	59	200	9	86	214	40	126	64	88	51	82	36
CPCT02440024T	0	0	109	6	81	0	5	4	33	29	48	16	19
CPCT02030442T	425	102	647	17	254	0	37	377	125	884	79	149	132
CPCT02330089T	366	357	759	17	236	66	86	221	18	54	75	83	74
CPCT02210042T	382	0	222	19	43	40	39	104	38	78	37	16	122
DRUP01070039T	204	134	0	0	0	0	16	242	46	75	0	139	264
CPCT02220067T	407	87	570	6	148	21	194	92	182	406	71	41	51
CPCT02340057T	575	0	372	22	78	272	20	188	10	124	85	41	82
CPCT02010743T	482	52	302	0	146	14	175	143	46	149	42	19	129
CPCT02030454T	566	53	311	40	133	173	71	105	120	94	21	66	92
CPCT02320001T	1058	0	604	61	438	0	979	90	163	204	0	83	116
CPCT02390017T	525	0	357	68	207	65	174	272	92	67	18	100	88
CPCT02370012T	436	284	462	37	385	0	81	1589	128	222	0	200	73
CPCT02240007TII	376	0	483	18	119	0	123	116	153	17	67	97	151
CPCT02010747T	220	19	543	12	133	0	46	152	60	13	21	55	79
CPCT02010750T	431	111	532	16	138	39	86	153	58	44	27	48	50
CPCT02330092T	61	154	120	0	114	60	9	82	52	54	58	28	71
DRUP01340017T	83788	89678	9425	10829	0	0	1001	0	0	0	0	203	149
CPCT02060259T	642	58	548	46	309	81	129	77	173	46	74	100	0
CPCT02080197T	409	132	578	39	113	123	34	200	99	108	42	68	127
CPCT02110059T	700	0	164	47	45	86	45	73	230	31	0	59	96
CPCT02220076T	284	30	531	31	156	0	16	183	53	61	63	22	27
CPCT02010751T	79	27	347	6	86	38	17	27	107	23	7	12	94
CPCT02220077T	323	0	147	0	131	38	289	1	176	41	33	12	28
DRUP01060010T	928	184	305	0	33	189	343	221	54	67	111	77	179
CPCT02140061T	427	403	149	0	54	24	30	229	15	35	34	54	96
CPCT02270018T	317	2	375	24	172	87	44	68	25	43	75	29	21
CPCT02310007T	411	0	653	41	197	0	158	74	42	30	152	47	56
CPCT02230087T	588	57	722	26	277	59	72	277	72	78	48	69	32
CPCT02150048T	398	456	630	12	325	118	252	392	32	1194	0	168	26
DRUP01010122T	72401	65602	13044	7612	1461	0	223	0	0	0	0	0	0
CPCT02330095T	577	5	525	44	205	67	26	204	95	129	141	38	62
CPCT02340075T	788	190	947	25	382	45	29	258	42	71	86	57	42
DRUP01010072T	166	179	482	9	132	168	172	131	28	36	180	103	104
CPCT02330087T	123	0	76	37	134	255	394	0	225	63	22	111	74
CPCT02240010T	645	0	599	66	295	166	184	55	99	87	71	89	63
CPCT02110062T	303	163	964	15	0	73	171	336	221	258	274	486	161
WIDE01010038T	130	46	138	0	75	155	264	39	113	39	47	56	24
CPCT02050325T	369	249	641	15	100	77	272	128	116	183	140	218	99
CPCT02050327T	328	172	496	0	274	256	40	166	0	0	311	107	55
CPCT02050329T	544	85	543	60	370	269	214	296	205	49	57	114	91
WIDE01010060T	139	159	367	25	96	49	75	75	234	19	57	17	44
WIDE01010100T	303	136	347	55	166	47	66	150	25	17	16	30	0
DRUP01340006T	435	161	240	0	166	133	231	138	907	315	15	124	81
CPCT02220036T	524	0	400	13	213	0	215	40	137	105	55	55	20
WIDE01010066T	567	138	350	0	231	22	63	126	70	90	127	121	0
WIDE01010077T	399	0	438	42	142	51	75	107	0	35	60	110	56
CPCT02040226T	471	101	711	9	292	40	19	233	20	48	82	56	1
CPCT02330098T	288	0	64	11	0	108	23	68	50	17	35	73	181
WIDE01010091T	183	107	436	35	112	63	65	163	57	198	74	57	31
CPCT02110064T	271	5	339	20	97	0	48	128	82	201	46	45	63
WIDE01010063T	71	133	216	0	109	102	53	86	78	69	44	129	1
WIDE01010097T	199	91	498	14	126	0	20	77	83	24	44	42	14
WIDE01010096T	300	111	365	5	0	0	21	218	181	168	128	309	75
CPCT02370022T	477	0	688	110	294	40	153	107	36	136	78	57	37
CPCT02020695T	222	116	537	18	0	0	31	123	114	104	155	269	148
CPCT02100201T	588	0	555	19	123	111	36	174	30	101	114	53	27
CPCT02050335T	158	0	203	58	81	138	267	97	160	11	45	39	117
CPCT02160040T	406	23	219	63	125	0	603	157	442	657	31	572	218
CPCT02240012T	166	162	50	0	68	212	134	278	224	24	94	116	77
WIDE01010128T	479	133	716	1	208	25	227	122	22	5	101	37	13
CPCT02220081T	228	37	255	12	119	72	53	54	14	143	70	33	25
CPCT02100165T	383	0	258	52	93	84	157	158	114	66	55	45	58
DRUP01230004T	58780	101186	10641	5837	0	0	186	1052	0	0	0	281	481
DRUP01060002T	156	165	617	0	23	38	260	81	71	28	69	116	450
WIDE01010206T	303	0	267	73	262	220	717	62	242	53	35	35	16
WIDE01010001T	233	76	187	17	109	41	36	120	17	0	39	16	15
CPCT02120112T	610	208	944	14	311	89	220	118	38	104	37	204	93
CPCT02120119T	354	132	412	1	171	8	5	193	65	50	79	60	139
WIDE01010154T	300	277	872	0	228	127	8	42	407	127	124	237	24
CPCT02370020T	608	0	441	30	142	104	34	143	43	47	79	43	168
CPCT02230090T	465	0	446	0	220	0	75	125	186	38	469	61	72
CPCT02210048T	49	51	84	0	53	196	144	15	81	35	84	45	141
WIDE01010159T	1046	36	663	34	378	8	30	203	42	72	75	63	3
WIDE01010179T	474	91	766	0	270	18	70	149	91	24	81	29	26
WIDE01010177T	251	0	545	43	115	119	126	91	158	76	88	49	42
WIDE01010166T	535	0	300	42	266	139	66	90	83	58	0	714	0
CPCT02130069T	293	0	517	30	184	6	73	159	30	38	12	42	44
WIDE01010168T	546	192	733	12	336	117	96	56	182	34	77	50	0
CPCT02340074T	458	37	383	29	326	0	309	151	93	240	31	82	179
CPCT02290032T	353	0	228	40	105	0	6	178	14	0	17	32	141
WIDE01010200T	646	190	588	0	279	25	70	151	511	92	51	91	0
DRUP01340016T	70525	61956	21688	4527	3385	0	56	0	0	0	0	95	0
WIDE01010228T	115	285	406	6	500	253	11	274	3	30	200	107	33
WIDE01010227T	594	100	706	4	270	62	78	265	22	43	62	68	33
WIDE01010232T	368	176	393	0	181	0	19	172	0	25	87	35	0
WIDE01010196T	254	85	436	8	241	94	64	93	6	46	111	33	6
CPCT02050352T	374	132	464	0	282	95	531	157	57	18	8	26	39
CPCT02100173T	477	0	416	11	171	0	479	68	85	46	38	26	179
CPCT02210049T	294	106	268	10	275	68	155	161	72	75	52	69	50
WIDE01010236T	385	0	495	30	190	25	76	77	67	34	84	31	23
CPCT02210050T	564	0	1067	50	234	0	94	167	53	24	113	41	64
WIDE01010218T	860	240	906	0	388	0	106	296	21	27	162	55	0
WIDE01010261T	98	361	748	0	176	17	40	253	3	31	69	41	34
CPCT02350002T	624	246	472	38	233	0	204	145	90	17	165	142	100
CPCT02130089T	322	165	314	11	190	66	75	71	0	80	34	289	183
WIDE01010251T	104	90	189	0	77	136	116	125	41	27	99	30	38
WIDE01010273T	182	37	288	28	99	47	27	69	30	11	79	28	10
WIDE01010252T	167	106	615	0	239	37	64	135	16	31	96	32	17
WIDE01010258T	305	18	355	30	120	129	110	81	64	181	55	69	25
WIDE01010291T	813	0	61	29	231	256	31	289	83	109	111	78	0
CPCT02120124T	210	66	349	8	130	72	293	60	48	0	183	80	104
WIDE01010269T	194	210	389	11	88	60	375	170	243	119	51	357	104
CPCT02060231T	498	153	619	8	125	211	734	59	134	62	124	32	120
WIDE01010300T	339	0	329	30	206	149	150	169	56	105	123	98	26
WIDE01010319T	475	0	1128	99	213	31	1081	19	132	66	54	12	67
WIDE01010327T	350	0	532	24	179	39	24	30	40	46	84	34	3
CPCT02230100T	1040	122	824	77	472	59	433	150	0	76	164	102	29
WIDE01010338T	654	152	859	6	405	43	133	164	134	73	85	124	19
CPCT02380040T	269	65	491	43	235	22	281	137	124	183	5	53	9
WIDE01010299T	252	0	157	79	257	149	419	132	61	60	91	50	36
WIDE01010353T	155	31	182	3	131	14	13	123	92	55	22	64	16
CPCT02190017T	98	0	94	16	169	167	329	30	18	56	92	54	63
WIDE01010366T	242	144	1005	37	266	12	76	129	0	58	101	88	0
CPCT02190037T	222	41	366	4	283	134	871	66	111	11	90	71	77
WIDE01010389T	115	0	148	35	59	26	19	70	27	14	22	18	23
CPCT02050354T	216	167	295	1	227	117	66	181	46	59	101	61	9
CPCT02040122T	182	51	444	9	93	0	189	170	69	163	72	25	51
DRUP01070080T	73846	38905	217	20229	0	0	62	0	0	0	0	107	19
WIDE01010027T	119	122	289	0	75	15	85	90	45	12	28	44	0
CPCT02050358T	857	250	1736	70	607	0	35	224	13	42	88	126	17
WIDE01010407T	689	0	492	0	205	202	555	62	78	620	0	27	93
DRUP01050026T	591	1	320	33	29	61	239	89	71	149	82	77	416
CPCT02060136T	842	33	495	34	234	372	1475	70	64	190	164	95	201
CPCT02290036T	264	0	659	37	86	28	4	117	6	51	28	18	61
WIDE01010426T	170	105	297	0	129	0	23	118	17	15	52	21	10
WIDE01010379T	82	50	172	17	75	66	68	78	0	68	89	62	27
CPCT02390022T	136	17	230	30	110	0	34	55	116	20	17	74	211
WIDE01010429T	166	128	467	0	186	128	214	112	108	18	227	36	29
WIDE01010434T	431	0	379	13	62	35	92	67	221	28	10	20	31
CPCT02050355T	457	0	560	75	223	52	66	179	13	12	127	87	111
CPCT02010835T	1409	156	456	56	102	122	84	256	101	218	53	139	220
DRUP01020053T	62598	113136	20864	6721	2474	0	124	1823	0	0	0	596	101
DRUP01040016T	68352	61252	14046	9851	0	0	0	0	0	0	0	0	145
CPCT02010841T	417	196	295	15	178	267	146	152	36	70	84	60	130
WIDE01010441T	418	68	65	0	27	142	69	96	311	175	47	220	50
CPCT02010786T	54994	39159	6947	5585	0	0	36	0	0	0	0	0	83
WIDE01010439T	98	27	230	0	130	0	7	77	17	35	54	58	1
CPCT02010839T	315	143	526	12	136	16	24	84	73	27	94	119	96
DRUP01050025T	776	245	315	12	0	0	60	331	186	506	312	152	578
WIDE01010446T	315	79	169	0	182	51	148	125	143	21	92	86	22
WIDE01010447T	356	51	651	2	178	0	46	94	25	51	98	17	0
WIDE01010425T	903	270	935	12	353	102	238	176	89	80	85	35	11
WIDE01010442T	907	47	743	70	505	73	132	221	28	49	105	45	0
WIDE01010451T	2241	1039	871	0	5	0	214	1870	46	107	37	77	120
CPCT02160049T	362	307	421	26	16	183	207	406	69	175	135	250	161
WIDE01010456T	169	220	309	0	258	286	325	199	55	173	146	50	35
CPCT02330111T	420	59	711	34	192	12	20	103	234	21	57	0	71
CPCT02120136T	33	10	181	0	79	61	2	64	22	33	28	30	40
CPCT02030493T	63	18	104	0	89	196	76	24	57	20	54	6	43
CPCT02020757T	715	157	795	40	368	38	243	184	61	91	121	79	118
DRUP01030018T	66031	119872	17282	6401	0	0	125	1293	0	0	0	464	337
CPCT02060239T	296	170	412	16	14	0	25	246	149	98	79	273	124
CPCT02330112T	536	0	306	97	483	153	45	130	65	127	0	1063	0
DRUP01330008T	617	17	482	0	225	136	396	175	94	900	78	70	99
CPCT02330043T	271	294	0	0	303	728	404	335	1272	272	0	215	139
CPCT02010873T	244	0	289	11	150	57	22	111	19	28	86	21	46
CPCT02010860T	215	14	235	36	90	64	1	103	55	25	70	30	11
CPCT02090050T	110	0	257	15	160	45	16	76	17	93	52	43	47
CPCT02380047T	351	0	517	58	222	58	198	114	83	364	0	29	60
CPCT02050375T	528	165	707	4	191	158	475	257	22	35	115	45	44
CPCT02390027T	181	0	255	42	88	5	15	89	96	14	53	32	15
DRUP01050028T	37888	20596	2741	2775	0	0	0	0	0	0	0	0	442
CPCT02310013T	493	0	561	38	460	149	183	219	69	23	45	104	10
CPCT02120145T	0	62	152	9	164	4	10	91	9	43	22	39	26
WIDE01010606T	62531	38245	39934	4813	15176	0	170	0	0	0	0	0	0
CPCT02110071T	762	69	870	30	369	0	198	173	121	521	42	90	64
CPCT02320005T	596	44	515	10	159	164	465	246	76	67	100	75	85
CPCT02290044T	230	127	352	0	200	135	396	177	59	48	73	80	90
CPCT02020758T	99	18	199	0	109	19	12	58	3	15	34	37	25
DRUP01010047TII	68176	47954	1384	4393	0	0	123	64	0	0	0	79	149
CPCT02010880T	218	0	263	31	120	124	45	148	89	167	14	52	83
CPCT02010884T	99	58	176	0	174	83	488	129	53	73	0	90	22
WIDE01010460T	116594	48458	15741	16161	7163	0	118	0	0	0	0	62	0
CPCT02010882T	75435	85321	11289	4756	3888	0	104	0	0	0	0	356	0
CPCT02080244T	286	149	421	0	132	55	170	154	64	205	50	84	70
CPCT02010881T	564	0	287	24	131	73	26	154	50	44	116	38	72
CPCT02170033T	319	28	189	33	0	0	98	141	155	27	85	197	84
CPCT02120079T	168	127	434	16	61	0	13	129	34	50	78	32	119
CPCT02040258T	544	0	26	19	357	386	1125	101	113	117	294	82	59
CPCT02040269T	316	45	237	30	232	161	141	189	83	149	94	200	79
CPCT02090059T	594	64	333	0	140	0	235	193	205	265	138	415	102
CPCT02330102T	335	114	254	0	126	245	59	86	301	256	201	56	27
CPCT02390033T	346	54	256	36	157	4	25	96	6	67	62	61	80
CPCT02030514T	306	0	658	0	154	0	162	194	271	78	491	326	67
CPCT02010898T	31	0	278	20	277	0	13	83	7	23	50	66	1
CPCT02110073T	641	0	447	23	98	0	22	66	46	64	36	18	104
CPCT02340095T	173	82	54	0	137	65	54	165	40	32	63	65	85
CPCT02050387T	274	42	534	0	149	44	6	104	20	41	52	14	71
CPCT02390034T	898	107	581	58	287	88	475	144	129	69	156	105	141
CPCT02130144T	491	56	1453	42	467	0	45	258	166	149	226	167	11
CPCT02210064T	1949	415	703	31	349	130	44	265	45	46	101	45	49
CPCT02410008T	107	0	170	35	55	117	7	66	0	36	18	24	70
CPCT02170037T	286	200	294	0	44	52	1282	88	144	68	45	107	119
CPCT02170035T	62773	62016	9424	5884	1658	0	70	117	0	0	0	433	0
CPCT02020802T	354	106	588	0	262	0	62	156	32	18	78	54	5
CPCT02230117T	669	258	698	20	333	62	75	154	68	113	134	142	153
CPCT02350009T	940	280	130	23	18	0	196	722	222	141	49	230	132
CPCT02210070T	226	80	407	3	184	117	43	101	77	43	88	63	54
CPCT02120160T	463	170	439	11	234	106	106	186	60	47	83	45	52
CPCT02180072T	263	16	295	49	82	52	51	108	26	31	17	112	117
CPCT02350012T	338	0	463	22	135	0	69	52	74	38	110	20	58
CPCT02050397T	405	0	208	27	160	142	108	96	121	45	96	57	40
CPCT02030528T	523	97	295	24	206	0	402	350	227	234	54	174	121
CPCT02100182T	384	0	294	13	170	22	209	75	53	58	28	33	38
DRUP01050031T	803	292	325	15	62	0	81	419	215	521	296	124	190
CPCT02370036T	397	0	628	53	276	59	161	74	173	68	62	69	135
CPCT02050398T	311	137	1086	4	151	173	15	77	138	0	85	31	160
CPCT02120162T	87	158	347	6	90	102	10	141	121	49	44	47	105
CPCT02130137T	334	98	700	0	166	5	42	87	15	39	87	90	200
CPCT02300048T	76	78	351	14	110	169	19	200	101	159	44	88	64
CPCT02250011T	342	0	214	31	311	0	1302	0	339	185	194	456	81
CPCT02050261T	372	144	319	10	245	61	93	170	25	7	116	125	10
DRUP01160001T	288	104	235	27	18	14	474	136	404	623	20	493	216
CPCT02150025T	149	0	236	50	179	149	34	75	225	15	46	23	87
DRUP01020033T	701	256	651	0	126	0	379	174	109	322	203	45	122
CPCT02460002T	218	111	170	16	175	160	799	250	64	787	50	21	77
CPCT02040264T	491	14	322	47	226	128	174	103	94	41	49	89	53
CPCT02370037T	654	98	474	0	214	121	84	123	80	41	281	216	62
CPCT02100188T	0	0	6	9	8	11	2	20	1	22	31	21	31
DRUP01220004T	72	46	0	3	49	189	40	0	13	90	292	7	21
CPCT02380011T	140	94	347	0	203	83	134	99	96	314	74	23	49
CPCT02160057T	216	0	166	46	237	104	169	135	65	194	87	51	29
CPCT02050220T	316	0	300	2	154	0	184	135	87	72	51	46	112
CPCT02220059T	116	8	195	18	61	19	529	44	70	21	78	30	76
DRUP01090023T	143	0	317	6	148	0	21	79	48	52	91	51	30
CPCT02120171T	435	68	532	11	154	0	86	171	4	166	40	51	67
CPCT02050269T	136	0	248	14	79	63	182	101	40	16	54	81	59
CPCT02230023T	567	201	122	10	0	26	15	116	474	112	121	413	115
CPCT02180045T	982	0	646	51	128	259	50	221	77	77	77	82	126
CPCT02090023T	446	0	871	39	271	287	371	42	0	89	267	127	209
CPCT02050238T	158	0	328	29	63	63	54	108	16	105	7	14	100
CPCT02070405T	1083	179	348	0	428	236	236	282	17	197	120	103	33
CPCT02060135T	413	0	396	41	188	110	68	145	54	91	135	44	63
CPCT02230053T	706	63	743	16	87	75	40	87	31	72	70	58	172
CPCT02330052T	691	79	836	13	204	0	124	134	188	51	478	73	70
CPCT02330049T	516	144	396	0	155	74	99	184	204	142	65	153	124
DRUP01010047T	72243	61282	2813	3070	0	0	208	678	0	356	0	214	399
CPCT02370002TII	478	0	456	19	250	0	120	120	363	215	157	55	189
CPCT02190023T	593	0	517	43	261	0	111	235	55	43	142	53	56
CPCT02230055T	204	55	317	0	82	0	202	284	437	115	175	236	218
CPCT02030414T	553	215	956	13	455	0	16	223	75	31	36	98	0
DRUP01030026T	489	168	396	0	205	0	13	194	18	33	34	54	20
CPCT02050278T	250	0	442	59	172	198	29	108	49	30	131	41	83
CPCT02210027T	284	100	618	36	154	132	277	144	93	21	192	97	159
CPCT02230045T	455	87	465	9	282	6	49	213	32	64	0	61	38
CPCT02110046T	151	29	168	0	43	95	376	76	37	229	79	47	142
CPCT02010674T	216	177	282	0	207	130	249	97	15	7	49	23	171
CPCT02050279T	81224	42941	7948	7717	1105	0	4	0	0	0	0	0	462
CPCT02220027T	556	0	536	32	279	163	205	169	81	75	57	63	32
CPCT02160034T	2611	199	534	85	294	320	62	150	146	49	151	72	80
CPCT02070239T	286	133	811	18	178	11	17	83	16	44	60	41	186
CPCT02340024T	876	114	649	42	250	48	211	126	94	316	0	89	162
CPCT02030382T	667	25	291	25	87	12	96	129	29	56	15	55	88
CPCT02120054T	48	59	143	28	29	143	135	59	2	85	95	109	136
CPCT02310002T	522	0	369	36	158	0	86	197	41	22	96	47	32
CPCT02120066T	657	112	519	38	274	177	203	50	628	252	70	140	57
CPCT02440001T	501	0	437	33	206	187	52	212	50	83	77	43	19
CPCT02100120T	1873	145	1269	129	687	5	499	265	67	102	110	98	23
DRUP01010051T	65195	47200	10369	7342	962	0	61	0	0	0	0	64	152
CPCT02340036T	369	208	194	0	75	233	213	81	840	260	20	112	56
CPCT02040165T	117	193	357	4	91	215	184	132	338	114	32	64	108
CPCT02450004T	611	0	434	19	184	127	349	176	30	45	85	55	161
CPCT02330051T	421	0	402	69	108	87	146	171	46	58	75	89	206
CPCT02080126T	148	0	364	20	61	128	65	111	55	377	0	57	88
CPCT02240007T	143	0	166	3	0	0	34	47	71	0	17	51	143
CPCT02340014T	11	38	0	19	18	108	2419	15	158	295	0	12	167
CPCT02170016T	409	46	369	9	115	26	162	181	71	42	50	55	96
CPCT02330055T	421	9	234	7	96	0	73	102	56	21	58	63	26
