Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP107150	142	75	22	123	27	98	6
SP98915	61	177	28	51	11	89	9
SP107152	305	149	22	91	33	56	20
SP107155	59	131	15	112	23	95	0
SP112125	122	44	11	126	33	62	0
SP98921	110	73	16	81	49	49	11
SP112130	141	115	24	148	21	43	4
SP112133	54	80	29	156	94	235	8
SP98925	78	112	23	22	67	39	2
SP112138	8	197	85	95	24	52	3
SP112141	443	50	43	49	205	57	0
SP98927	158	138	30	108	74	178	0
SP112147	194	96	30	140	51	18	11
SP112152	77	180	70	67	18	29	16
SP112156	126	76	14	82	0	46	0
SP98933	125	127	33	153	24	32	0
SP112160	137	182	31	133	33	42	11
SP98937	52	11	2	56	0	29	0
SP112165	64	161	17	177	25	41	5
SP112168	366	140	23	102	86	146	3
SP98941	402	150	20	161	30	135	4
SP112170	413	133	46	23	73	236	16
SP112174	33	39	20	102	99	49	19
SP98945	75	90	17	23	91	38	0
SP112178	196	108	40	175	169	390	7
SP112180	148	220	42	118	78	59	10
SP98949	441	181	50	136	41	66	9
SP112182	165	65	23	113	35	63	0
SP98953	141	734	58	96	83	79	15
SP112186	208	121	29	51	61	97	6
SP98955	266	183	54	537	236	245	6
SP112188	153	37	13	62	18	36	6
SP112190	296	129	34	155	174	271	14
SP112192	199	63	63	120	118	120	0
SP112194	202	152	43	28	61	213	0
SP98959	39	103	8	84	29	28	1
SP112196	207	187	54	155	98	84	5
SP112198	136	41	24	112	16	128	2
SP112201	73	29	14	60	17	19	0
SP98965	167	244	43	163	45	51	3
SP112205	205	147	34	72	93	82	4
SP112208	111	275	64	136	102	192	0
SP98967	119	89	29	59	18	85	5
SP112210	131	267	39	224	72	188	1
SP112211	78	282	52	169	102	165	28
SP98973	302	212	287	171	456	264	0
SP112213	301	88	34	129	72	41	12
SP50097	522	226	61	0	34	586	0
SP112215	365	67	29	87	50	71	6
SP112217	361	67	46	135	225	78	5
SP98975	137	61	15	49	53	57	5
SP112219	265	113	67	168	158	222	6
SP112221	103	40	10	74	0	8	0
SP112228	240	99	46	2	113	153	12
SP50099	208	319	36	6	94	54	20
SP98981	117	135	46	60	57	49	17
SP112234	332	159	60	130	87	154	9
SP98985	360	165	28	111	37	62	2
SP112237	68	141	45	148	14	20	0
SP98989	69	163	14	44	11	36	0
SP112241	53	230	13	80	76	102	0
SP112245	56	83	23	69	37	24	3
SP98991	22	49	23	97	60	34	4
SP112248	164	93	47	98	170	141	7
SP112051	162	124	50	117	115	194	9
SP98997	389	54	41	100	115	259	3
SP112252	171	323	78	196	40	108	5
SP99001	39	86	12	101	9	68	0
SP112257	7	4	0	37	0	0	0
SP99007	29	123	34	113	44	41	0
SP112261	39	31	16	161	47	11	5
SP50101	115	55	23	212	58	43	9
SP112265	1	165	31	134	54	160	8
SP112268	221	95	42	177	114	116	11
SP99011	378	62	41	143	117	94	21
SP112269	130	189	28	182	41	108	4
SP99013	0	179	12	70	291	145	129
SP112273	383	470	122	55	108	153	10
SP112274	42	18	8	73	13	6	2
SP50105	168	82	26	145	76	87	0
SP112276	37	55	4	59	0	50	0
SP99019	145	214	47	147	63	21	2
SP99021	208	89	28	10	106	84	6
SP112283	42	21	5	63	23	58	0
SP112288	98	160	31	189	28	98	1
SP99025	182	177	44	47	86	97	11
SP112290	445	115	29	127	155	162	3
SP99029	325	39	14	0	26	57	0
SP99033	396	80	45	50	19	76	0
SP99037	52	14	2	44	3	27	0
SP99041	231	106	23	70	53	66	4
SP99045	199	176	65	128	91	152	16
SP112300	79	163	16	66	47	10	1
SP99049	134	85	22	229	207	155	17
SP112304	134	148	16	138	95	68	0
SP50107	310	169	55	177	60	190	20
SP112310	157	94	38	273	77	87	10
SP99053	130	71	28	82	37	57	4
SP99057	37	0	0	22	23	47	0
SP99061	551	101	90	60	22	488	0
SP50109	14	107	14	218	65	142	0
SP99065	101	146	51	60	42	72	11
SP106993	461	172	63	165	53	94	8
SP50111	46	224	30	86	18	35	6
SP99069	158	122	16	75	273	156	10
SP99073	183	146	30	24	95	251	0
SP99077	109	81	4	192	37	50	0
SP99081	86	125	40	193	53	72	0
SP99085	131	215	29	279	66	81	0
SP99089	162	181	23	100	41	60	5
SP99093	335	49	26	154	16	44	0
SP99097	10	138	14	52	8	7	9
SP99101	25	377	26	49	22	28	2
SP106998	231	159	28	301	0	83	0
SP99105	91	83	17	53	31	38	12
SP99109	156	363	37	113	52	90	11
SP50113	268	183	80	256	84	269	15
SP50115	96	85	14	113	50	99	4
SP50117	46	173	35	143	60	128	10
SP107004	272	111	30	21	136	112	16
SP99117	220	148	45	100	32	32	5
SP99121	285	190	32	156	53	56	6
SP107007	220	158	37	212	82	105	2
SP99125	187	44	28	105	53	75	3
SP99129	143	216	24	76	155	139	5
SP99133	170	42	25	83	66	89	3
SP50119	202	91	72	96	122	25	8
SP99137	375	89	48	28	125	144	22
SP50121	120	56	4	18	23	108	0
SP50123	202	287	90	148	52	70	5
SP99141	91	211	88	147	27	34	13
SP50125	134	122	32	201	73	45	2
SP99145	46	227	62	62	9	40	0
SP99149	162	117	47	131	55	92	0
SP50129	160	163	30	133	23	63	9
SP99153	105	0	7	138	0	20	0
SP99157	91	138	42	116	44	46	17
SP99161	51	120	23	116	66	79	11
SP99165	135	96	45	111	54	59	8
SP50131	235	367	187	92	282	160	6
SP50133	107	105	12	60	27	50	0
SP99169	48	34	13	37	13	19	0
SP50135	62	70	32	124	64	94	12
SP50137	15	146	14	61	33	0	6
SP99173	161	107	11	100	65	119	9
SP99177	297	160	46	41	27	23	6
SP99181	89	82	11	128	13	84	0
SP50139	57	53	7	85	41	28	0
SP107010	139	135	37	155	70	71	24
SP99189	58	34	13	67	14	53	0
SP50141	7	0	0	10	9	3	1
SP99193	139	115	10	97	15	26	0
SP50145	110	63	21	154	29	34	13
SP50147	319	75	38	223	65	72	13
SP107012	0	2279	27464	0	0	30	0
SP50149	162	153	62	95	129	96	4
SP107017	26	139	25	150	46	46	0
SP107019	138	176	35	194	29	82	7
SP107023	158	71	20	118	43	43	5
SP50151	128	57	26	96	38	60	5
SP50153	375	136	48	40	111	102	0
SP99197	87	172	70	388	952	42	9
SP50155	347	113	54	273	60	121	15
SP99201	8	152	23	110	25	48	0
SP50157	75	75	15	196	64	81	5
SP99205	37	72	16	77	48	71	0
SP50159	143	165	38	166	130	84	7
SP50161	331	38	30	8	217	103	7
SP107025	109	16	23	149	165	143	9
SP107028	32	0	4	52	1	43	2
SP50163	113	98	26	97	45	157	0
SP99217	24	88	16	96	25	21	6
SP50165	287	35	48	41	92	97	11
SP107030	163	87	31	140	17	29	0
SP50167	175	65	31	102	125	110	8
SP99229	68	255	22	54	56	55	9
SP99233	0	114	20	136	54	126	5
SP107032	17	4	0	27	21	21	3
SP50169	274	78	28	172	50	172	5
SP50171	367	132	32	13	88	80	9
SP50173	120	59	15	85	33	35	0
SP50175	13	7	0	27	5	14	0
SP107034	186	14	10	36	33	42	0
SP50179	111	137	12	155	0	98	0
SP99237	73	82	54	113	67	44	13
SP107037	202	69	30	151	95	180	9
SP107041	124	140	19	45	39	17	2
SP50181	138	65	20	92	34	154	0
SP99249	107	131	63	90	46	42	2
SP99253	215	164	65	83	65	82	5
SP50183	372	88	38	95	81	36	0
SP99257	219	218	106	215	176	114	12
SP107044	46	29	10	123	15	18	0
SP50185	67	144	18	148	82	55	6
CPCT02020315T	215	159	83	89	66	80	119
CPCT02020321T	6	1	1	0	8	0	55
CPCT02020330T	107	228	83	177	47	83	52
CPCT02010372T	10	383	151	0	315	48	152
CPCT02020326T	109	263	44	167	57	33	115
CPCT02020403T	174	105	43	188	84	54	80
CPCT02040063T	462	153	190	237	85	87	109
CPCT02060054T	456	148	81	203	201	70	135
CPCT02060053T	17	235	12	38	5	25	40
CPCT02020886T	171	208	182	113	177	17	117
CPCT02130167T	63	168	80	177	0	65	81
CPCT02080186T	149	254	91	144	63	78	73
CPCT02130172T	71	240	32	20	206	34	78
CPCT02020413TII	1	0	3	615	359	68	290
CPCT02130180T	43	179	56	381	76	81	69
CPCT02130057T	220	133	76	112	41	80	154
CPCT02130186T	242	408	113	94	49	66	72
CPCT02130184T	18	258	76	125	80	514	89
CPCT02020690T	238	135	48	168	150	77	103
CPCT02080215T	27	295	32	155	57	42	136
CPCT02050360T	29	240	83	148	82	96	245
CPCT02130096T	235	194	68	165	116	84	210
CPCT02020759T	190	283	104	253	52	42	168
CPCT02130127T	89	160	60	156	81	62	81
CPCT02060242T	209	381	61	230	49	20	138
CPCT02050386T	83	157	60	142	41	74	155
CPCT02290055T	33	271	10	13	68	46	79
CPCT02130048T	76	231	35	105	61	24	110
CPCT02130155T	66	158	19	109	55	36	129
CPCT02130156T	103	205	62	148	46	112	160
CPCT02130157T	99	465	64	0	337	30	302
CPCT02130158T	75	295	22	51	292	12	218
CPCT02020852T	138	271	102	137	92	42	195
CPCT02020839T	26	3	7	43	19	22	57
CPCT02130159T	151	221	17	0	348	12	128
CPCT02020861T	211	207	52	105	100	46	188
CPCT02060276T	187	157	51	40	33	44	135
CPCT02350014T	122	412	36	51	43	69	236
CPCT02030315T	117	64	113	36	739	5	102
CPCT02090015T	344	96	135	66	26	125	87
CPCT02020533T	10	322	141	79	65	52	68
CPCT02020546T	30	75	9	51	56	14	35
CPCT02050224T	382	313	37	102	63	111	201
CPCT02180031T	399	135	43	22	128	55	290
CPCT02080057T	0	260	109	64	16	15	49
CPCT02020421T	204	152	66	103	139	32	130
CPCT02080054T	98	208	44	180	136	143	138
CPCT02020413T	45	12	15	1094	596	98	82
CPCT02020448T	3	12	1	46	66	42	77
CPCT02190014T	133	91	40	156	34	28	75
CPCT02080101T	54	139	24	54	121	54	95
CPCT02030336T	160	127	204	270	120	47	76
CPCT02050295T	159	247	32	86	38	58	155
