hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12
A[Del(C):R5]G	0.000530963276603367	4.47732521682094e-05	0.000129504168245841	0.000161007247097367	0.000574928593497657	0.000125609263382304	6.90917106938777e-05	3.93794144964572e-05	9.52439912946992e-05	0.000561659772086326	0.000248880494436493	0.00134543643129731
A[Del(C):R5]T	0.00281535710034879	0.000579385279411359	0.000287715725893327	0.000369529741107819	0.00142499315280115	0.000240043325396075	0.000446685668091346	0.000243831270294058	0.00106871695231927	0.00322409168071971	0.00039768246941835	0.00843480517512589
A[Del(C):R6]A	0.00465774447277289	0.000319797398609394	0.00038133565738711	0.000357368939783624	0.000585148796714424	0.00178387160553258	0.000265439857842354	0.000109267548085876	0.0011113121817594	0.00275699475400894	0.0010724887834271	0.00738641131155092
A[Del(C):R6]G	0.00116983923040936	5.29358847837133e-05	7.27020471431932e-05	9.01837976462399e-05	0.000565956401894819	6.14120296744578e-05	5.89761062137523e-05	9.26802419905265e-05	0.000106752640242809	0.00037805647354197	0.000508604763486749	0.00536567214643526
A[Del(C):R6]T	0.00225160301320912	9.44764111636043e-05	0.0004672536063585	0.000206848180784658	0.000487702700697133	0.000329513706814294	0.000136525125571341	0.000107576877862551	0.000360207483743703	0.00152870644502802	0.000583381142175941	0.0143624152994979
A[Del(C):R7]A	0.00512936343332692	8.26769620362422e-05	0.000243079236274914	4.3082722952166e-05	0.000111444064119464	0.000125368566737443	0.00013820711132799	0.00017795049358159	0.00193332073996115	0.00118871116483256	0.0070282210743628	0.0165765330706802
A[Del(C):R7]G	0.00121930855540558	5.57645198484918e-06	0.000104706118457833	5.94204951659757e-05	0.000130973759375266	1.91181906489353e-05	7.89822607417755e-05	3.14243213549646e-05	9.7889657719552e-06	0.000147003914899633	0.000531283035876702	0.00753518042592151
A[Del(C):R7]T	0.00100753397717159	0.000268558694864548	3.68761587435779e-05	1.28305266145129e-05	0.000373425312913615	2.22128617971443e-05	5.23606904032721e-05	3.76802270427872e-05	2.5927530963557e-05	0.000374775522877961	0.000290382506912577	0.00173799995822286
A[Del(C):R8]A	0.00475792951543341	0.000157191291456981	0.000210199939673638	5.59308739164241e-05	0.000133166212210546	5.03055987758856e-05	0.000357392360862511	0.000246778231993155	0.000653876456902358	0.000373692700876638	0.00384052285910259	0.00148570849963056
A[Del(C):R8]G	0.000450930622824802	5.57645198484918e-06	0.000213496621586632	2.30790859913526e-05	1.57182003267767e-05	1.15878241882935e-05	6.85942219489535e-05	1.36190513203926e-05	4.23306627976441e-06	2.58794458316236e-05	0.000215931209261057	0.00111615780572283
A[Del(C):R8]T	0.000878414819002008	3.34587119090951e-05	0.000324796103870453	2.67713872629741e-05	0.000112759535820632	0.000213669850166339	0.000214364346696803	0.000210264865507524	0.000444736526017748	0.000166700447103701	0.00024275039486897	0.000897288061544104
A[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R1]A	5.53095649266613e-05	0.000398999180423195	0.00253721975760402	0.00389829467144352	0.000598269783682484	0.00189290718565448	0.000518229287599493	0.00306156103337818	0.000662210306140645	0.00597388566841985	8.73461788124966e-05	0.000243227942819129
G[Del(C):R1]G	0.000342474874531081	0.000226290805182286	0.00086285543591777	0.000429029545847649	0.000336727025455389	0.000762767667563548	0.000450529360894391	0.00104472347402086	0.000988817826288717	0.00308557709031045	0.000517529011973307	0.000552591227295627
G[Del(C):R1]T	0.000138550789545063	0.000320605580056474	0.00217659776533395	0.00531109779571905	0.00283693277872147	0.00514967033155963	0.00161809991032114	0.00678919928997983	0.00620011926664243	0.00431832662593682	0.000339825784737498	0.000574825164426692
G[Del(C):R2]A	0.000127062610267246	0.000234776710376621	0.0032969444805799	0.00264474517146571	0.00378147519020372	0.000852856983211409	0.000856160362559374	0.00369023058092988	0.00166213993141374	0.0253933995198897	0.000314871945083844	0.000592598152388148
G[Del(C):R2]G	1.11997284032032e-05	5.08346130213063e-05	0.000207224173699078	0.000551430654828132	0.00208387582486822	0.000578462808070215	0.000237426503515075	0.000629338150133713	0.000290229606806347	0.00433712441587979	0.000133817287150133	7.08087169779123e-06
G[Del(C):R2]T	7.26344230130153e-05	0.000777228097656444	0.00118520090898564	0.0057635765389027	0.00142138403813384	0.000404989297595612	0.00139056987933902	0.00155466283057426	0.0010771830848788	0.0123062287321577	0.000292425873435085	0.000591394404199523
G[Del(C):R3]A	8.58426241727865e-05	0.00012195458036431	0.000593606963572453	0.00183309980482443	0.00160541515612288	0.00162329255817552	0.00112937052079864	0.00102056435014951	0.00138130244041562	0.0183642929829604	8.28724445321578e-05	0.00157577718762646
G[Del(C):R3]G	1.81492578082432e-05	6.42504250428276e-05	0.00101963745893042	0.00123951170540575	0.000986165285308947	0.000225842223349294	0.000159759034456313	0.00025621532321454	0.000380314548572584	0.00301290890580165	0.000134916370658452	1.84102664142572e-06
G[Del(C):R3]T	0.00011336297428406	0.000587709548316279	0.000526448009911285	0.00149814022574184	0.000934018637872903	0.00119715634106715	0.00015079239207756	0.000920107876854715	0.000698985069446098	0.00711885082439895	0.000522149806723069	0.00124764959315081
G[Del(C):R4]A	0.000146043390041197	0.000547138839672884	0.000704556355741619	0.00145088934407493	0.00170832551920656	0.000431122076180488	0.000360033789198656	0.000307991566476996	0.000802166060015355	0.010303928428411	0.00273598263336601	0.0024501940335867
G[Del(C):R4]G	0.000137313299681752	3.01451679760688e-05	0.00041433165069327	7.85517268144013e-05	0.000360135675727456	0.000451237438643846	9.0223137383039e-05	0.000318352777190728	0.000369335032909445	0.00207649526727739	0.0013473448007785	0.000609592244462847
G[Del(C):R4]T	0.000241428040368636	0.000314544219203377	0.00039560182955927	0.000359668917425374	0.00132805300743815	0.000173301584299702	0.000154043836374744	0.000474184023568403	0.000894764384885202	0.00559681456289908	0.00121230458972474	0.00240246895834359
G[Del(C):R5]A	0.001247760138896	0.00059878163414127	0.000395164216915952	0.000295701340025134	0.00282559948406525	0.000640425001504354	0.000723792821499185	0.000202803771725996	0.00071313938481906	0.00593897548709719	0.00464027639194785	0.00210110705888559
G[Del(C):R5]G	0.000487604836802668	6.36038798851639e-05	0.000986612291448037	8.63152528771663e-05	0.000361586067603103	0.000184098548083453	0.000124697922909274	6.59829834765987e-05	5.39715950669962e-05	0.000656872310662672	0.00134641599781372	0.00107473470629075
G[Del(C):R5]T	0.00115292568190348	0.00103018889059236	0.000460864461766061	0.000295948080921567	0.00225326810392631	7.31717800376518e-05	0.000233784175204023	0.000235003161042284	0.00191334595845351	0.00418099231150901	0.00393540782197918	0.00544306607409212
G[Del(C):R6]A	0.00179065139333293	0.00098129391304404	0.000584971407410982	0.00014999202850661	0.00118092255716905	0.000298566995332204	0.000451476958503771	0.000203123167863904	0.0015686156232952	0.00252776133632882	0.00784866369324846	0.00797893865522209
G[Del(C):R6]G	0.00116146703280175	0.00028157041616253	0.000117601104347597	0.000149930343282502	0.000157148273224147	7.99456713287314e-05	0.000138669065162562	9.31486896594581e-05	0.000109398306667661	7.92842269368822e-05	0.00244621932842995	0.0188033256022016
G[Del(C):R6]T	0.00170976050917434	0.000222088261657472	0.000194387536161756	0.000202045545479088	0.000332375849828449	0.000395842825090906	0.000241430103414703	0.000119462672807896	0.000735230699466581	0.001253723797792	0.00203228280712801	0.00927608354154046
G[Del(C):R7]A	0.0018053160933534	5.89972456368102e-05	0.000365494079699007	5.37542667228907e-05	0.000115862699833643	1.7605240309811e-05	0.000150975989114378	7.31246811202192e-05	0.000586411963068613	0.000490074409578851	0.00557873116753304	0.0040957178074364
G[Del(C):R7]G	0.000535553562743822	1.01830862332029e-05	2.15305420512346e-05	3.60417952289546e-06	1.8753904252549e-05	7.8398335754627e-06	8.02141376339688e-05	1.88273376758773e-05	1.09795156631389e-05	0.000133923425123649	0.00178875840978839	0.00509716549165502
G[Del(C):R7]T	0.000880898701533402	0.00031995903489881	0.000106689962440874	1.8628937680687e-05	5.55533818416334e-05	4.29815437251244e-05	7.65540418677407e-05	0.000100848265890624	0.000418279861769221	0.000638226115799887	0.000669264456318915	0.00234603441091219
G[Del(C):R8]A	0.00174390988771886	0.000422598078677919	0.000193629007580005	3.57950543325216e-05	0.000151043135328983	0.000206724032700358	0.000311362806986905	0.000152679871150317	7.96345593880679e-05	6.38431851980138e-05	0.00520310776852812	0.000605697765029062
G[Del(C):R8]G	0.000388881634685721	4.20254352481388e-06	0.000116259092241422	7.58728256531293e-06	2.69840348957539e-06	1.23442993578557e-05	5.96394245403179e-05	4.99067112019014e-05	5.60881282068784e-05	2.95393841960959e-05	0.00078712181252431	0.00209161869081055
G[Del(C):R8]T	0.00062155465684155	0.000469149330029703	0.000252385798489472	4.65547198519724e-05	0.000139642380585527	0.000101402057956314	0.000164076526064048	7.21281651699466e-05	7.03747269010833e-05	0.000256607157873564	0.00117353480597004	0.00128149615986626
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.000147866684458507	0.000789916546375593	0.00163352047497659	0.00355758074216912	0.00348468453639404	0.0011606048362833	0.00150062741918338	0.0158659307541167	0.0011553625277332	0.0281716392415646	0.00105747313549655	0.00197506754266491
T[Del(C):R1]G	9.02637570225725e-05	0.000159454199508803	0.000339849978800585	0.000233892745468683	0.000664448129264321	0.00016594314401396	0.00058203814162108	0.00105549351179111	0.00232117543784456	0.00553993392316958	0.000286218373620497	0.000213629899122361
T[Del(C):R1]T	0.00222136196595951	0.00316071682138358	0.0024043022107403	0.00685048781203955	0.0108112547711147	0.00824396324218381	0.00315252102924902	0.0288310674562173	0.00091473916639284	0.0266967273935623	0.00281847581668755	0.00329083512154847
T[Del(C):R2]A	0.000315077383125662	0.000576637462491289	0.00268510365686921	0.00444064878615287	0.00232221231308496	0.000478883167567846	0.00155556439058716	0.00598444452229193	0.00279064894493469	0.0276942013647412	0.000454726451505022	0.000615115324387124
T[Del(C):R2]G	3.6724069684589e-05	0.000139815390344769	0.00050812662724438	0.000113994294152019	0.000663840988479166	0.000103224475410259	0.000177727854124171	0.000865537982039359	0.000486141205566694	0.00506791015635278	9.29112565764474e-05	0.00062339994427354
T[Del(C):R2]T	0.000420005840168708	0.00107859895927242	0.00340127133474686	0.00901358594149329	0.00092002066977073	0.00230996570072811	0.00136722344323793	0.0102113883733622	0.00266762545617903	0.0179872002209996	0.00064849797003146	0.00229377757778249
T[Del(C):R3]A	8.7843974685537e-05	0.000456460881310554	0.00229110640700211	0.00340631976048086	0.00259407646465968	0.000718032476854439	0.000686795057337976	0.00304158386960584	0.00990881446100103	0.0298427042951066	0.000535416209069956	0.000503449977712956
T[Del(C):R3]G	3.72600185318647e-05	0.000253930610672408	0.000358463103229701	0.000600532093218288	0.000426415211440151	0.000252525165693851	0.000207180372320695	0.000662482952018208	0.000768962946383453	0.00382767832069727	9.05892491645069e-05	0.000478171265751842
T[Del(C):R3]T	0.000352025803490506	0.00051125558342255	0.00136806464554003	0.00316587075690696	0.000639521627029368	0.000263941063707244	0.00130856122873229	0.00342049841315907	0.000478071922970893	0.0117935016863112	0.00089688310288674	0.00103019602331165
T[Del(C):R4]A	0.000590263078628849	0.000139734572200061	0.00144753510156654	0.000664226493197477	0.00108829985738938	8.79918163140747e-05	0.00156614194890185	0.000847362212484813	0.000235332028490653	0.0168165505271492	0.00233711594016757	0.00588441680701544
T[Del(C):R4]G	0.000258756459576899	0.000180951826001121	0.00051501173283258	0.000130790299459204	0.000765739450254257	0.000306131747027826	0.000151378718098364	9.64917025695607e-05	0.000128843954890329	0.00230427770347574	0.000703428925373267	0.00110751914225153
T[Del(C):R4]T	0.000709938141496272	0.000489192229917277	0.00110718916177019	0.00103377385865504	0.000462202787720645	0.00019011596420497	0.000432992882635813	0.00149869610998245	0.000187180899558332	0.00683342977307018	0.000418835956941128	0.0031211774356694
T[Del(C):R5]A	0.00258675265997378	0.000814161989787981	0.00111553297616945	0.000472491192319337	0.000417881510404369	0.00121455526996708	0.000531483809160688	0.000197224985850538	0.00137071977471621	0.00947501735817809	0.00396317129060129	0.000819894133887246
T[Del(C):R5]G	0.000403729732484498	0.000231139893864763	0.000143478598655788	7.6101942199817e-05	0.000363778520438383	7.83295652846668e-05	6.36134120146529e-05	3.32384914182814e-05	0.000922676165667398	0.00160376766615974	0.00100148179676995	0.00368821364122852
T[Del(C):R5]T	0.00350882683357778	0.000317292036123448	0.000981448462256887	0.000298503611634623	0.000590444413562716	0.000384770779427314	0.000409966260727893	0.0004918785696085	0.00225304952740461	0.00602210373213877	0.0016059312861969	0.00546480435020434
T[Del(C):R6]A	0.00382460931884139	0.000228311258799985	0.000735510156712297	0.000380685954496537	0.000494145139028494	0.000124612091567881	0.000122861952541102	0.000141684126775942	7.65920429994873e-05	0.00423864175485945	0.0085040812453675	0.00236111666762848
T[Del(C):R6]G	0.00081882122441905	0.000176426009897475	4.8866745170485e-05	1.78182175924074e-05	0.000194183861118569	1.52670443311642e-05	5.32431406770067e-05	3.20758894762967e-05	0.000521725418980963	0.000203505566928676	0.00142647881337743	0.00526746045598689
T[Del(C):R6]T	0.00233068662799898	0.000132784211755177	0.000256003396340899	0.0002103730507337	0.000469859507622315	0.000442469203723921	0.000206049177674498	0.000270894769712787	0.00015397778592643	0.00203298747926423	0.00214871599878742	0.00396542976819704
T[Del(C):R7]A	0.00351369666778808	0.000114761765485302	0.000117280188409164	3.11422259997862e-05	0.000146691959702042	5.5600924962821e-05	0.000305019825489121	5.37394648567961e-05	0.00102559258959417	0.000769290890840043	0.00782449933611486	0.00254387396614848
T[Del(C):R7]G	0.00097186399957201	3.63681651185816e-06	0.000131546360581323	7.05502720300759e-05	0.000143858636037988	1.6229830910607e-05	6.43063427665116e-05	2.59690353194978e-05	7.0110160258598e-06	0.000111389899276114	0.00101674512549111	0.00200693146530497
T[Del(C):R7]T	0.00227764193660633	0.000260800152972584	0.000451149461084406	8.9355453208215e-05	0.000456704790610635	8.44157518761444e-05	0.000147890374398836	9.83527173997707e-05	3.67747633054533e-05	0.000219466363228179	0.00111625862314218	0.00331306905867954
T[Del(C):R8]A	0.00266121215796506	0.000100618590161409	0.000212096261128015	5.81956028586836e-05	0.000109723831894859	0.000115878241882935	0.000163543502408772	0.000117904019654906	0.000192207665765553	0.000181231918361458	0.00492219131183155	0.00168921275222508
T[Del(C):R8]G	0.000383052078121001	0.000166000469230148	3.73137713868957e-05	1.38086780253721e-05	5.69700436736605e-05	1.35133973471791e-05	8.26838139034139e-05	1.46709292679026e-05	4.80188456110775e-05	2.07143848853122e-05	0.000406900838843754	0.00229498132597111
T[Del(C):R8]T	0.000973115733922956	0.000260800152972584	0.000229804986094275	2.99085215176215e-05	8.10870248617405e-05	1.29288483525174e-05	0.000181536012016864	4.51200277484551e-05	0.000116541606014764	6.10061915545471e-05	0.000910103065085388	0.000683445736270809
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00150882954715267	0.0457543036268193	0.00194235830445406	0.00690018847832104	0.000781525110668273	0.00391984801726139	0.00399106792124405	0.00666971958271125	0.00448308175691299	0.00791674987251395	0.00148372403610647	0.00134465753541055
A[Del(T):R1]C	0.000157401588369342	0.0300338813908059	0.000886719912066699	0.00212551420362208	0.0050725937998783	0.000353652141770324	0.000871843102994603	0.00242981250705706	0.00307439666900014	0.00387331926805304	0.000179955574425392	0.000618868186386953
A[Del(T):R1]G	0.000264115948049656	0.00751325882277543	0.00147700101954994	0.00422555240968746	0.00067001358646157	0.0010429385621814	0.00095455652932331	0.00274532904654316	0.000769359796347181	0.00383331982332416	0.000269004558673311	0.0033413925454707
A[Del(T):R2]A	0.000656831130470209	0.0774561098881081	0.00126461301665971	0.00547740115991485	0.000854179624625091	0.00152770160493084	0.00133308623936004	0.00501615041476484	0.00125311990213151	0.00875033873379256	0.00231564511163182	0.00100357194572795
A[Del(T):R2]C	0.000174169130876967	0.0271205489103734	0.00161126057851983	0.00340684849097321	0.000438962787666677	0.000301317814130612	0.000790681367751255	0.00175130438614622	0.00219127321638429	0.00355474220704375	0.000685882289363703	0.000756449523475037
A[Del(T):R2]G	0.000211833336745482	0.0185406522137423	0.000631825134422205	0.00359069689534037	0.00031254258418007	0.000483937797109921	0.00118514256259568	0.00150913823438445	0.00268561598786803	0.00420805203332207	0.000151023362072613	0.00129395849405437
A[Del(T):R3]A	0.000969816354474445	0.0491009829991759	0.00175867769096548	0.00471641698661617	0.000470500378451089	0.00125399513448925	0.00224016220596838	0.00375369672283976	0.00190064675961422	0.00690449538101702	0.00261293172058257	0.000635720661027696
A[Del(T):R3]C	0.00015332588434471	0.0356327200017392	0.000525572784624649	0.00264307967041479	0.000893812425878229	0.000900961926948568	0.00212989737914697	0.00120334837195144	0.000682978787575739	0.00539684982391473	0.000454339450269699	0.000676223247139062
A[Del(T):R3]G	0.00040317241690577	0.0189967898224741	0.000380693825510244	0.00429055101154779	0.000550339391698901	0.000854026081200732	0.000615648244328757	0.00180641512508843	0.00103564612200861	0.00280092484260262	0.00014668894823699	0.000648112186498831
A[Del(T):R4]A	0.00240247172343675	0.0862792692003101	0.000479886024662273	0.00325498828139361	0.00094636383383771	0.0020088198127724	0.00205182718110422	0.00456019752274822	0.00106673270250063	0.00459393730993361	0.00126750644593128	0.00278363228183569
A[Del(T):R4]C	0.00152664584006244	0.0942890747041712	0.00135131866838907	0.00259544986522836	0.000541535850314162	0.00171712986443621	0.00400370058187409	0.000934242220610933	0.00103458785543867	0.00412567093546141	0.000250227258735419	0.00208928200315028
A[Del(T):R4]G	0.00095927899474628	0.0443050726559162	0.00049409384848199	0.00260650033251861	0.00105089323901514	0.00139081398447507	0.00212430655325163	0.0016699052157466	0.00190144045954168	0.00274249576741122	0.000386002772136289	0.00332765565437699
A[Del(T):R5]A	0.011504763422546	0.0219013939432781	0.000989121270603059	0.00435942697035207	0.000865040698670632	0.00294433890087596	0.00471046033634468	0.00417009133852269	0.00102559258959417	0.00497218869143582	0.010989310298318	0.00184796589568955
A[Del(T):R5]C	0.00483010633428114	0.017377355838816	0.00117268518738675	0.00188356713031984	0.000393427228780092	0.000814036052918877	0.00344397244146884	0.00218082831240475	0.000782191278507717	0.00196473720852083	0.000604565589797545	0.00168446856818756
A[Del(T):R5]G	0.00670676594395561	0.0352794638912207	0.000923450199929171	0.00176649738713728	0.000523557737064866	0.00107096252869018	0.000620688279113644	0.00252067006175392	0.00086857228727916	0.0027277477317532	0.000443418275408872	0.00157414858713597
A[Del(T):R6]A	0.0269085297811693	0.0105180774430173	0.000568137907731358	0.0020417104205836	0.00401171646795174	0.000945146953897996	0.00566534260234621	0.00511055539590007	0.000939476147465214	0.00520609990016165	0.00311424538079583	0.00325585561536138
A[Del(T):R6]C	0.00986145878987287	0.00835667698094769	0.000805119741176044	0.00109960961712827	0.00154045109211135	0.000294165685254752	0.00287019616650453	0.00382900607354327	0.00052357738547836	0.000917204376220787	0.00091925951431314	0.00301942530937214
A[Del(T):R6]G	0.013144284363191	0.0133626336823034	0.000909475769519223	0.00153989231028824	0.00244596784312561	0.000505909962262205	0.00205230690239397	0.00325103959823066	0.000570273397877011	0.0019963014698594	0.000225343079304123	0.0116432897588291
A[Del(T):R7]A	0.0359719251262296	0.00339913034827206	0.000876217208627072	0.00130579688479749	0.00568054410607964	0.000828477851610518	0.0069549400339208	0.0064301000828224	0.000539054534063749	0.000991670045251781	0.0120167985781017	0.00174847964833559
A[Del(T):R7]C	0.0225984861293287	0.00715870962194161	0.00142442915399936	0.00136815183419604	0.00503906613652033	0.000442950597013642	0.00472380369518175	0.00703228530261877	0.00115430426116326	0.00231395813216756	0.0109041313264234	0.00311253877219809
A[Del(T):R7]G	0.0297896198502718	0.00681571741580103	0.000957350592698188	0.000557044010221982	0.00158224261615615	0.000396461759320548	0.00401645761469036	0.00292491058973567	0.000472648306799945	0.000971302163406892	0.0008520838398857	0.00845356948512503
A[Del(T):R8]A	0.0576304068331434	0.00634971999341494	0.000930597873103361	0.00241204206960483	0.00183660087509225	0.000933902982059504	0.00900247933584257	0.00885361835665509	0.000194985615511648	0.0010857997618268	0.0246030307738584	0.00110737752481757
A[Del(T):R8]C	0.0391326131208803	0.00410063184433714	0.00284894583052739	0.0013742762957325	0.00216614340125665	0.00163233587497529	0.0051295827589732	0.00787247174853859	0.000595804078876841	0.000466154871569623	0.0214777403778064	0.00217616429888218
A[Del(T):R8]G	0.0381079412445226	0.00271759093394984	0.00118960620959504	0.00061292201108917	0.000349679362205351	0.000670546467346921	0.00346314944808865	0.00271401970779785	0.000528471868364338	0.000200376211344852	0.000461483493073769	0.00258189824716562
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.000132228017595973	0.00101143908102011	0.00209762327030321	0.00404004731644425	0.00218283977284839	0.00170464802413843	0.000539194884707013	0.00289162099493532	0.00233599116982374	0.0117193500356606	0.000222177409199177	0.00122484918628393
C[Del(T):R1]C	0.000695125654916582	0.000907506946925674	0.00305619917840268	0.00454040260571076	0.00119974392150884	0.0031968984518048	0.00067015287432325	0.00326305741024634	0.00491167971773914	0.00355178610298014	0.000773514849090339	0.00150433119219575
C[Del(T):R1]G	8.06380445030627e-05	0.000384290278086346	0.00162307611988941	0.00452811843393835	0.00297498984725687	0.00116283987655701	0.00170890937372498	0.00306481887398484	0.0038604241638239	0.00932398534543354	5.15872646686123e-05	0.00111955662413777
C[Del(T):R2]A	0.000104976532188815	0.000512548673737877	0.0023387478367713	0.00203488098505734	0.000907776663936782	0.00119024490883615	0.00101138277346078	0.00188481197179172	0.00156001720741443	0.0103881611518939	0.000152509446816255	0.00107643411549822
C[Del(T):R2]C	0.000239294928345259	0.00290888748247358	0.000903290844160332	0.00273217075837683	0.00104087541606009	0.000361938983400528	0.000705054078773706	0.00257136035814749	0.000461271941173078	0.00747788211537767	0.000300785100118071	0.00153449570562834
C[Del(T):R2]G	6.10037988588463e-05	0.000768984646896232	0.00113058685109958	0.00196144913184392	0.00217261956963163	0.000856880055704081	0.000543660438441214	0.00165304109966506	0.00192961680696636	0.0073487664199399	0.000108004304754061	0.000818973620566533
C[Del(T):R3]A	0.000300028081939036	0.000785714002850779	0.000975759497893756	0.00389150048461674	0.000627547461544377	0.000478229848103224	0.000438554096105859	0.00320919444554955	0.00109689329974395	0.00276096871075379	0.000270219742552227	0.00103309918070774
C[Del(T):R3]C	0.000181802395688498	0.00194157510846401	0.00074642129861902	0.00326351846667029	0.000616214166888161	0.000306062976557866	0.000941929791178329	0.00300240461002247	0.00106263191954211	0.00346653552681597	0.000342728294002424	0.0010018017278035
C[Del(T):R3]G	0.00014256417393629	0.00199176317632765	0.00283692606992426	0.0036952004771546	0.000497012192736168	0.000253109714688513	0.00075229774208633	0.00283618660124003	0.000682978787575739	0.00320110336963162	0.000122214990115137	0.000668292670837536
C[Del(T):R4]A	0.0019023032485398	0.000308644494639696	0.00183488063925521	0.00251800847244791	0.00140192180296528	0.00160706272726491	0.000567516208257341	0.00229512954362406	0.000879022669657328	0.00407008968213349	0.00055427864927962	0.00722935757729391
C[Del(T):R4]C	0.00184929238780528	0.000415728536377742	0.000497798968862081	0.000933693988626866	0.00118129358764887	0.000864891815454444	0.00246230869803221	0.00172099582196634	0.000343936635230858	0.00315737901721819	0.000360174309690803	0.00368106196081375
C[Del(T):R4]G	0.00135783085597537	0.000183942097355315	0.00178840617653487	0.00197590109863499	0.000537555705167038	0.00371288328791617	0.00116509495067224	0.00243378579501263	0.00179389411937141	0.00287557459137384	0.000134041747866621	0.00183472466561469
C[Del(T):R5]A	0.004924693293301	0.00036513637779056	0.00261701112956896	0.00172111468654336	0.00115056551791133	0.000296022487943677	0.00102959441501604	0.00127330890199878	0.00120139712352564	0.00504106699893998	0.00050049321759437	0.00647219996664909
