hdp.1	hdp.2	hdp.3
A[Del(T):R3]A	0.00349779596488302	0.00269574087557122	0.00575563055303335
A[Del(T):R3]C	0.00031367936929038	0.000820216151143515	0.00316748238508314
A[Del(T):R3]G	0.00134715578373804	0.00164956245545329	0.00335079568481236
A[Del(T):R4]A	0.00220732942785205	0.00233991751502059	0.00555491941798233
A[Del(T):R4]C	0.00145731618427069	0.0010198344999149	0.00311376240987691
A[Del(T):R4]G	0.0020115282362329	0.000973010888321139	0.00370965294723734
A[Del(T):R5]A	0.00249674889343759	0.00103325907294987	0.0077067126543576
A[Del(T):R5]C	0.000939197584574007	0.000451148655367519	0.00278079641419068
A[Del(T):R5]G	0.00243803845856987	0.000417226347160866	0.00485446573762487
A[Del(T):R6]A	0.00240739318109492	0.0015520177755782	0.00397324287293958
A[Del(T):R6]C	0.00110466966222937	0.000840876280343843	0.00172117234951269
A[Del(T):R6]G	0.00130069103915093	0.00118892277130029	0.00281778393810316
A[Del(T):R7]A	0.00154723082853488	0.00105451464692191	0.00528829612391689
A[Del(T):R7]C	0.00110402039787608	0.000871063525891572	0.00439803186449744
A[Del(T):R7]G	0.0012128314577093	0.00129680653766602	0.0028299369816744
A[Del(T):R8]A	0.00115167075563006	0.0012568576066184	0.00322983278253561
A[Del(T):R8]C	0.000840718296623466	0.000941722972134791	0.00379470468211758
A[Del(T):R8]G	0.000798640320753754	0.000826080379955835	0.0021593081618686
A[Del(T):R(9,)]A	0	0	0
A[Del(T):R(9,)]C	0	0	0
A[Del(T):R(9,)]G	0	0	0
C[Del(T):R1]A	0.00183398548738347	0.00461460676186722	0.00656188029385159
C[Del(T):R1]C	0.00234326280032153	0.00633986287845184	0.00409062444353591
C[Del(T):R1]G	0.00172681734865291	0.00451090915268444	0.00717485554463826
C[Del(T):R2]A	0.00117650652858737	0.000558851983923641	0.0040317575271715
C[Del(T):R2]C	0.00130523024384692	0.00256340778600336	0.0031689892842055
C[Del(T):R2]G	0.00124734409241902	0.0014773706537426	0.00358131211029656
C[Del(T):R3]A	0.0022881092049544	0.00149985320481999	0.00454028705567196
C[Del(T):R3]C	0.000981360247098495	0.00183638776352333	0.00324364928617699
C[Del(T):R3]G	0.00295124523228954	0.00135907562576238	0.00504674215161437
C[Del(T):R4]A	0.00251554933079787	0.00103661521620861	0.00453189147484738
C[Del(T):R4]C	0.00188705579104311	0.00109996693116263	0.00398641356267138
C[Del(T):R4]G	0.0034764775109874	0.00077086641021522	0.00501292498689438
C[Del(T):R5]A	0.00124724811421027	0.00106503417122216	0.00435949830122565
C[Del(T):R5]C	0.000441618321549007	0.0008741490124359	0.00282639479023093
C[Del(T):R5]G	0.000827817696212585	0.000284875213812038	0.00308499433572276
C[Del(T):R6]A	0.000682280857091502	0.000403855905468776	0.00297074398408198
C[Del(T):R6]C	0.000518525095639603	0.00106508830256505	0.00292506732756783
C[Del(T):R6]G	0.000600959085398582	0.00117313446295943	0.00251452538225774
C[Del(T):R7]A	0.000439693111597098	0.000634022375407106	0.00204116335665185
C[Del(T):R7]C	0.000982071614998614	0.00172881074143394	0.00189198034353817
C[Del(T):R7]G	0.000531640235575916	0.000868699790585683	0.00181017724832431
C[Del(T):R8]A	0.000598864502137121	0.000525904039888881	0.000934179605271102
C[Del(T):R8]C	0.000568535388173336	0.00135645927752304	0.000874882146300296
C[Del(T):R8]G	0.000337024657123636	0.00063977834153366	0.00123397425014694
C[Del(T):R(9,)]A	0	0	0
C[Del(T):R(9,)]C	0	0	0
C[Del(T):R(9,)]G	0	0	0
G[Del(T):R1]A	0.00161211774342427	0.000893329551597428	0.00340788172039581
G[Del(T):R1]C	0.00196361252696063	0.000918897589219144	0.00393103012739501
G[Del(T):R1]G	0.0025327012012785	0.0022969011412096	0.00562552840543007
G[Del(T):R2]A	0.00107767720246376	0.00145911034741009	0.00182655743748556
G[Del(T):R2]C	0.00113832413883736	0.000822976849630546	0.00124078465137527
G[Del(T):R2]G	0.000591186245437429	0.00205497012608471	0.00270447295214904
G[Del(T):R3]A	0.00125940911783611	0.00137897791616235	0.00273318231594778
G[Del(T):R3]C	0.000897238170020982	0.000511306621091444	0.00233244499999227
G[Del(T):R3]G	0.00123456205332483	0.00133430151450295	0.00338467155988776
G[Del(T):R4]A	0.00179663302685026	0.00108675888349919	0.00373266740656066
G[Del(T):R4]C	0.00131046387911208	0.000529097789118976	0.00235144758502879
G[Del(T):R4]G	0.0029230163473642	0.000327494624441886	0.0044785629020106
G[Del(T):R5]A	0.00140819792450059	0.00227889344781054	0.00498034073963815
G[Del(T):R5]C	0.00105946957168691	0.000411542556158156	0.00290925467184228
G[Del(T):R5]G	0.00164353649234617	0.000789722161319449	0.00316049585278856
G[Del(T):R6]A	0.000245986503239414	0.000972072611711168	0.00228972343136743
G[Del(T):R6]C	0.000468537386213811	0.000548133978032815	0.00188516994230983
G[Del(T):R6]G	0.000741928490938745	0.00145164022209224	0.00301612708881904
G[Del(T):R7]A	0.000244371811021685	0.000900366626172212	0.00147969665768405
G[Del(T):R7]C	0.000673038720166945	0.00112880089313829	0.00108473252667784
G[Del(T):R7]G	0.000509503144017465	0.000238069645999242	0.00189765567789511
G[Del(T):R8]A	0.000305470409554091	0.000643603623097389	0.000925020789826106
G[Del(T):R8]C	0.000199425780443558	0.000440322386790927	0.00120769158103875
G[Del(T):R8]G	0.000122677088108543	0.000819674837714685	0.000826426532963095
G[Del(T):R(9,)]A	0	0	0
G[Del(T):R(9,)]C	0	0	0
G[Del(T):R(9,)]G	0	0	0
A[Ins(C):R0]A	0.00131509341623984	0.00154229217764023	0.00159490594512997
A[Ins(C):R0]G	0.000287398277424888	0.000503457576373415	0.000287289339172091
A[Ins(C):R0]T	0.00040953901671985	0.000933314570206971	0.000809302679299909
A[Ins(C):R1]A	0.000368471634930465	0.000554972571017029	0.000805251664776161
A[Ins(C):R1]G	2.93580403223538e-05	0.000110987296691021	0.000123233036019527
A[Ins(C):R1]T	0.00036432198884644	0.000639597903724051	0.000306742036933471
A[Ins(C):R2]A	0.000158561646625636	0.000491927600339346	0.000506004983217547
A[Ins(C):R2]G	2.72691028378786e-05	0.000187907934927702	9.61088518170395e-05
A[Ins(C):R2]T	0.000149460654125706	0.000802226501525412	0.000306213643734722
A[Ins(C):R3]A	4.15698559410559e-05	0.000341713123839142	0.000754976030421045
A[Ins(C):R3]G	5.99694431353926e-05	9.09045684814446e-05	0.000105071966077313
A[Ins(C):R3]T	0.000123083584051468	0.000246838923546281	0.000166482997843119
A[Ins(C):R4]A	3.50376919693322e-05	0.000896144381427341	0.000359757487874697
A[Ins(C):R4]G	9.37198979521293e-06	6.39291159447714e-05	9.08444899480141e-05
A[Ins(C):R4]T	0.000108054525717217	0.000305769912164859	0.000149985387971043
A[Ins(C):R5]A	5.67852249158143e-05	0.000596274785636725	0.000112802162873837
A[Ins(C):R5]G	3.04307379495167e-06	4.5831203640903e-05	3.4502118866512e-05
A[Ins(C):R5]T	7.00076346148436e-06	3.52034166548826e-05	5.87103554166399e-05
A[Ins(C):R6]A	6.87825010090838e-05	0.000781241584267786	0.000148674190033404
A[Ins(C):R6]G	6.31762444629113e-06	0.000311976972815438	8.24293390049624e-05
A[Ins(C):R6]T	5.68924946785306e-05	0.000107504846965551	1.75543962695753e-05
A[Ins(C):R7]A	0.000132528968947487	0.00181578176566589	0.000337701964356513
A[Ins(C):R7]G	3.19042857426195e-05	0.000141246717362594	0.000149378714298404
A[Ins(C):R7]T	5.83999171335437e-05	0.000170044591776327	5.88669163644176e-05
A[Ins(C):R8]A	6.96406591108142e-05	0.00041857963073294	0.000182863187004361
A[Ins(C):R8]G	7.7347144695432e-07	2.02631660191866e-05	1.55778143038818e-05
A[Ins(C):R8]T	1.82245681077996e-05	0.000194854790597682	2.23490752952676e-05
A[Ins(C):R(9,)]A	0	0	0
A[Ins(C):R(9,)]G	0	0	0
A[Ins(C):R(9,)]T	0	0	0
G[Ins(C):R0]A	0.000335872918618682	7.50079974548164e-05	0.000988056141425105
G[Ins(C):R0]G	0.000160752208095842	0.000525074025964676	0.000352164281907478
G[Ins(C):R0]T	0.000324632176641412	0.000445410733021925	0.000274940594416125
G[Ins(C):R1]A	0.000296064545096968	0.000306617969870025	0.000965687496011365
G[Ins(C):R1]G	3.96615833201029e-05	0.000115101278750126	6.51293542755259e-05
G[Ins(C):R1]T	0.000623779315972227	0.0002783253213232	0.000805740917737966
G[Ins(C):R2]A	0.000143001885254788	0.000345484274059988	0.000104993685603424
G[Ins(C):R2]G	3.27906727292751e-05	7.42140710925331e-05	7.9728662655797e-05
G[Ins(C):R2]T	0.000150047814932153	0.000279119247685484	0.000201043827065047
G[Ins(C):R3]A	0.000208013007237847	0.000292507733158535	4.13712304502589e-05
G[Ins(C):R3]G	9.28560940734139e-05	0.000212194864101189	0.000265977480155851
G[Ins(C):R3]T	0.000110527376036677	0.000202000127858232	9.89660891139826e-05
G[Ins(C):R4]A	2.05336908946924e-05	0.000534204179130935	0.000219478878665872
G[Ins(C):R4]G	2.37179091142708e-05	0.000164234494306889	0.000110727730315783
G[Ins(C):R4]T	1.42442953333266e-05	0.000501436672905785	8.84765056128763e-05
G[Ins(C):R5]A	7.08545011626038e-06	0.000161203139105444	0.000345119039257482
G[Ins(C):R5]G	3.60765149345847e-05	0.000112845806130003	8.91223195224594e-05
G[Ins(C):R5]T	2.96177460636669e-05	0.000540032320381333	9.26449408474578e-05
G[Ins(C):R6]A	7.30450626328102e-05	0.000387381933451396	0.000368642321661082
G[Ins(C):R6]G	0.000124071595023855	6.95587756045988e-05	5.58139778827523e-05
G[Ins(C):R6]T	2.365015979045e-05	0.000102380413172631	7.89262877984362e-05
G[Ins(C):R7]A	9.00275598038948e-05	9.81762122087217e-05	0.000393946484845654
G[Ins(C):R7]G	5.04450173615829e-05	0.000172624852453748	0.000108124904558978
G[Ins(C):R7]T	4.49403848011415e-06	0.000110572289728919	3.5872027159567e-05
G[Ins(C):R8]A	3.11816262885307e-05	0.000354055070016456	0.00045342007488271
G[Ins(C):R8]G	1.24207093671497e-07	4.11578643720078e-05	2.26034868354064e-05
G[Ins(C):R8]T	1.66381047749955e-05	0.000143411971077912	0.000115678970289253
G[Ins(C):R(9,)]A	0	0	0
G[Ins(C):R(9,)]G	0	0	0
G[Ins(C):R(9,)]T	0	0	0
T[Ins(C):R0]A	0.00023776060617217	0.000515131902655173	0.000780201913131728
T[Ins(C):R0]G	3.9503501564521e-05	0.000411271899443741	0.000549489786462805
T[Ins(C):R0]T	0.000907524775687776	0.00158146522610653	0.00299745719579655
T[Ins(C):R1]A	0.000186784885773991	0.00019812071495162	0.000854509652970721
T[Ins(C):R1]G	6.85058579368155e-05	0.000232133242063078	0.000224782380771842
T[Ins(C):R1]T	0.000264194134016259	0.00113208486127319	0.00211783908082598
T[Ins(C):R2]A	5.59722330299645e-05	0.000220585222248047	0.000571564880099462
T[Ins(C):R2]G	3.1452623583814e-05	7.83100093706768e-05	0.000208343481255183
T[Ins(C):R2]T	0.000259237141823369	0.000299544807733319	0.000494791305332969
T[Ins(C):R3]A	2.48752933962098e-05	0.000599919629390844	0.000318151416002772
T[Ins(C):R3]G	2.36445140134649e-05	0.000267282527375077	0.000122822063531611
T[Ins(C):R3]T	0.000216769607341687	0.000493064358539888	0.0007666985313859
T[Ins(C):R4]A	0.000113790635134046	0.000482418527772906	0.000429779371768276
T[Ins(C):R4]G	2.67892117941478e-05	8.22074660582496e-05	5.44832098266418e-05
T[Ins(C):R4]T	2.20411133497056e-05	0.000617331878018195	0.000446766234602157
T[Ins(C):R5]A	2.63601327432826e-05	0.00042242295607763	0.000435063303755774
T[Ins(C):R5]G	8.24791559748589e-05	0.000156511756055588	0.000111843227068699
T[Ins(C):R5]T	6.28996013906429e-05	0.000796362272713092	0.000492638592301025
T[Ins(C):R6]A	7.78326815161479e-05	0.000406652691517729	0.000305450409114305
T[Ins(C):R6]G	5.11507394847164e-06	8.13413645721223e-05	4.5970208291229e-05
T[Ins(C):R6]T	2.86579639762053e-05	0.000129572391080836	6.00802637096948e-05
T[Ins(C):R7]A	0.000132709633811009	0.000297271291332235	9.19599867009303e-05
T[Ins(C):R7]G	2.51914569073736e-05	0.000286426978974683	8.65390638841272e-05
T[Ins(C):R7]T	9.32964646782492e-05	0.000127154524432064	0.000123585298152027
T[Ins(C):R8]A	0.000116890166698849	0.000339800483057278	0.000341048454615261
T[Ins(C):R8]G	2.58745959225668e-05	0.000127551487613206	2.72220347948487e-05
T[Ins(C):R8]T	3.65789890862558e-05	6.77543975085003e-05	5.12932805156711e-05
T[Ins(C):R(9,)]A	0	0	0
T[Ins(C):R(9,)]G	0	0	0
T[Ins(C):R(9,)]T	0	0	0
A[Ins(T):R0]A	0.00288726164171776	0.00417119888853196	0.0041262029189184
A[Ins(T):R0]C	0.000191222466484254	0.000162574466458479	0.00133427110731703
A[Ins(T):R0]G	0.000668561619017786	0.00154074041247758	0.000835409217341841
A[Ins(T):R1]A	0.00113128950071396	0.0031856656162239	0.00284848945398606
A[Ins(T):R1]C	0.000537353761884805	0.000256907353322511	0.000649512661974287
A[Ins(T):R1]G	0.000776949245577122	0.000689110038680995	0.000988330123083716
A[Ins(T):R2]A	0.000204354543751523	0.00198311979029806	0.00181252566254098
A[Ins(T):R2]C	0.000309253080134087	0.000720379911086382	0.000376607359879273
A[Ins(T):R2]G	0.00056969841823226	0.000314990284235923	0.00079799115082297
A[Ins(T):R3]A	0.000229320169579493	0.00157782038235241	0.00150206530309779
A[Ins(T):R3]C	0.000226694883281437	0.000493407190378147	0.000209752529785182
A[Ins(T):R3]G	3.72960027633594e-05	0.000370835786310173	0.00108248196305353
A[Ins(T):R4]A	0.00015061239263066	0.000709788211662284	0.000857171189082942
A[Ins(T):R4]C	0.000221557226225025	0.000513291436997153	0.00077863630365395
A[Ins(T):R4]G	0.000229568583766836	0.000762764752563737	0.000699905717040236
A[Ins(T):R5]A	0.000321786705040938	0.00089612633764638	0.000757617996414793
A[Ins(T):R5]C	0.000664315994725015	0.000712242165872978	0.00177043033770725
A[Ins(T):R5]G	0.000184537866533934	0.000603618604487846	0.00205744569522073
A[Ins(T):R6]A	0.00127983553896809	0.00147706390946627	0.00211374892606529
A[Ins(T):R6]C	0.000785649387911112	0.00402686668462504	0.00334077578415459
A[Ins(T):R6]G	0.00129575098428899	0.00270710845757664	0.00116557668608655
A[Ins(T):R7]A	0.00141219513460602	0.00268879401990124	0.00209637066086196
A[Ins(T):R7]C	0.00112007698762162	0.00091718343002785	0.00388545132147323
A[Ins(T):R7]G	0.00101317420040935	0.0011505797367582	0.00189391778526691
A[Ins(T):R8]A	0.00131247942149575	0.00211108628487337	0.0025437827093737
A[Ins(T):R8]C	0.00130790634213785	0.00255047039505433	0.00145008706843559
A[Ins(T):R8]G	0.00155852238250502	0.00204309731821238	0.00167786367733368
A[Ins(T):R(9,)]A	0	0	0
A[Ins(T):R(9,)]C	0	0	0
A[Ins(T):R(9,)]G	0	0	0
C[Ins(T):R0]A	0.000810022207155651	0.00121207294227324	0.000498137795591717
C[Ins(T):R0]C	0.000253907528349465	0.00119568918916066	0.00129787068695871
C[Ins(T):R0]G	7.40838855980627e-05	0.000181195648410216	0.000374141524951774
C[Ins(T):R1]A	0.000347356429006311	0.00160777305874765	0.00243473800924653
C[Ins(T):R1]C	0.000494609584330855	0.00163169911230191	0.000942770887280403
C[Ins(T):R1]G	0.000866728391193674	0.000669261879623911	0.00113160296041879
C[Ins(T):R2]A	0.000473810541917864	0.000735446468188805	0.000876937008739878
C[Ins(T):R2]C	0.000462998878991459	0.00127309700948329	0.00200793329548603
C[Ins(T):R2]G	0.000214917792490585	0.000485919021279338	0.000557435254562524
C[Ins(T):R3]A	7.80980330344461e-05	0.00127062501149163	0.000815212855078517
C[Ins(T):R3]C	0.00052489353207876	0.00122058960688682	0.0009252360611293
C[Ins(T):R3]G	0.000190223163957897	0.00135167767556838	0.000507472742102963
C[Ins(T):R4]A	5.95347183075424e-05	0.000242724941487176	0.000334453324690125
C[Ins(T):R4]C	0.000159803717562351	0.000319356879228481	0.000716403326912312
C[Ins(T):R4]G	0.000153604654432746	0.000522457677725333	0.000763821723970485
C[Ins(T):R5]A	0.000498284985148134	0.000754987882969552	0.000346156255536509
C[Ins(T):R5]C	0.000112768749499749	0.00092431072350744	0.000780730306330477
C[Ins(T):R5]G	0.0002468615986721	0.000339998964647848	0.000334472894808597
C[Ins(T):R6]A	0.000175961931293615	0.000711466283291656	0.000977723118871776
C[Ins(T):R6]C	0.000845392999967102	0.00154600919651819	0.00133297947949786
C[Ins(T):R6]G	0.000444576708689182	0.00140312049508815	0.000369718678177054
C[Ins(T):R7]A	0.000279183671911614	0.00121936262978147	0.000942066363015404
C[Ins(T):R7]C	0.000533588028635765	0.00150169367047801	0.000606086569084446
C[Ins(T):R7]G	0.000367331187979481	0.00137710136294241	0.00141462601376394
C[Ins(T):R8]A	0.00087838692066784	0.00232481487035625	0.000816465342660739
C[Ins(T):R8]C	0.000526056562137684	0.0022343253088369	0.00183644034731402
C[Ins(T):R8]G	0.000535112388421733	0.00095525580785553	0.0028860053710973
C[Ins(T):R(9,)]A	0	0	0
C[Ins(T):R(9,)]C	0	0	0
C[Ins(T):R(9,)]G	0	0	0
G[Ins(T):R0]A	0.00131481677316757	0.000364881338593047	0.00223942822689384
G[Ins(T):R0]C	0.000423924456477803	0.00092212742601116	0.00158283118203261
G[Ins(T):R0]G	0.000825768279167006	0.000546257424812873	0.00125536438963707
G[Ins(T):R1]A	0.000476814095273921	0.00561217523607626	0.0075914837967932
G[Ins(T):R1]C	0.000369075733067867	0.00100040134781992	0.0011961060709032
G[Ins(T):R1]G	0.00113755631316739	0.0024041533752417	0.00466265900647871
G[Ins(T):R2]A	0.00026846234141697	0.000604232093040519	0.00178882624907113
G[Ins(T):R2]C	0.00041079802498752	0.000531696093577358	0.00134245141683842
G[Ins(T):R2]G	0.000345357823953597	0.00312249433907949	0.00178052851883891
G[Ins(T):R3]A	0.000135820456929782	0.000693620983921241	0.000793940136299221
G[Ins(T):R3]C	0.000246003440570369	0.000218582362561378	0.000443204473040215
G[Ins(T):R3]G	0.000186039643211962	0.00075731553071352	0.00127863326050053
G[Ins(T):R4]A	0.000147095073568962	0.000407753362156349	0.00030991239612597
G[Ins(T):R4]C	4.84012460929882e-05	0.000310443251433754	0.000251045479761552
G[Ins(T):R4]G	8.82604316075685e-05	0.000255157106569295	0.000589001855658204
G[Ins(T):R5]A	0.00015603798431331	0.000300194383847915	0.00102582647007648
G[Ins(T):R5]C	0.000230398512983641	0.000467622627384898	0.000193783313111856
G[Ins(T):R5]G	0.000136797176348198	0.00132749900908066	0.000431658103141609
G[Ins(T):R6]A	0.000498414838018791	0.00060406969901187	0.000841006271224894
G[Ins(T):R6]C	0.000453982573146306	0.00122479380785073	0.00177587083064252
G[Ins(T):R6]G	0.000418052848413333	0.00096514379982215	0.00110815795848908
G[Ins(T):R7]A	0.000728700435462731	0.000715778746941331	0.00128728325286525
G[Ins(T):R7]C	0.000643381453664383	0.000772093387320567	0.00135264744856244
G[Ins(T):R7]G	0.000860777742251412	0.00200547603490873	0.000497550692037551
G[Ins(T):R8]A	0.000653402707812879	0.00155946985711509	0.00108481080715173
G[Ins(T):R8]C	0.000366190741028498	0.00142892310186236	0.00200198397947048
G[Ins(T):R8]G	0.000894409635751463	0.00236191288401203	0.00118594917941613
G[Ins(T):R(9,)]A	0	0	0
G[Ins(T):R(9,)]C	0	0	0
G[Ins(T):R(9,)]G	0	0	0
Del2:U1:R1	0.00231802617719828	0.00404949358595012	0.0097253703747664
Del3:U1:R1	0.00140688810424006	0.000909045684814446	0.00155281062029624
Del4:U1:R1	0.0016849256834237	0.0021126019624741	0.00171281590892505
Del5:U1:R1	0.00122345116421821	0.00523498803886782	0.00153052025535639
Del6:U1:R1	0.00122408349124054	0.00526342503766233	0.00092868040198041
Del7:U1:R1	0.00112213769622117	0.00542397860065318	0.00037216494298608
Del8:U1:R1	0.00119870007791567	0.00303978164715433	0.000739946179434385
Del9:U1:R1	0.000657507187681023	0.00361597370458148	0.000435885248731607
Del(10,):U1:R1	0.0178165195762038	0.0174798947621737	0.00336277259731736
Del2:U(2,):R1	0.00457670394672952	0.00588662114449285	0.0133519285989707
Del3:U(2,):R1	0.00390294821288547	0.00354408728123291	0.00444770082517992
Del4:U(2,):R1	0.00302215054544501	0.00512852973119801	0.00429636509903429
Del5:U(2,):R1	0.00378675812253277	0.0158037718611458	0.00184246794380347
Del6:U(2,):R1	0.00306139434126821	0.0112108356802127	0.00191988733247954
Del7:U(2,):R1	0.00322770763969435	0.0100359148829382	0.00102261697064703
Del8:U(2,):R1	0.00269693685377413	0.0124605659933516	0.000736501838583275
Del9:U(2,):R1	0.00272148469210521	0.00773964527406221	0.000824215109575735
Del(10,):U(2,):R1	0.0413318807953583	0.0433775381307044	0.00986697975203133
Del2:U1:R3	0.00173181386128469	0.00279530645891394	0.00816148306741489
Del2:U1:R4	0.00134215927110625	0.00198593462012798	0.00305597185002847
Del2:U1:R(5,9)	0.00197439596100211	0.000765326969460197	0.00435806968257718
