hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12
A[Del(C):R5]G	5.38656318068327e-05	4.48560082884932e-06	0.000958376330246088	0.000111776928268866	0.000114717375192395	7.20653925214359e-05	0.000699210280284656	0.000233479064299545	4.90895828365295e-05	0.000443110271842394	0.000185895225484201	0.000927261934164403
A[Del(C):R5]T	0.000226794536449901	0.000233868013214131	0.0028056792560837	0.000555053384162878	0.000136935669782448	0.000686982160249531	0.00295490998288815	0.000370095143656907	0.000407795574392222	0.000667703580582152	0.00044041243968658	0.000311975977849706
A[Del(C):R6]A	0.000353585056210608	1.64285130356606e-05	0.00272250836942447	0.000107875431372421	0.000129876732438733	0.000941474271661651	0.00391169855581354	0.000324954070834814	0.000238602753229346	0.00380379236883904	0.000337760638054192	0.000225315984002565
A[Del(C):R6]G	3.22113326851557e-05	1.0092601864911e-06	0.000421811018693472	2.06568616366628e-05	8.39357795624246e-05	0.000271718768729716	0.00096698190688541	2.36561738512455e-05	3.09010123034727e-06	0.000497565902742706	8.53282813943198e-05	3.03309978464992e-05
A[Del(C):R6]T	0.000129182975737323	3.53241065271884e-06	0.00114586998332242	0.000181282318969043	0.000311248991401289	7.95878080986847e-05	0.00237530705993843	8.53364639721699e-05	0.000311943763443285	0.00244364580043788	0.000222805433687402	0.00100525592862683
A[Del(C):R7]A	0.00025508918717334	2.57922047658836e-06	0.000719145156775996	0.000256841096015915	0.000570501001713355	0.000424479164716185	0.00503205917507328	0.000229123111607389	0.00014206642618508	0.00658835009449875	0.000253433636926997	0.000194984986156066
A[Del(C):R7]G	2.09790091282775e-05	4.31739079776747e-06	0.000131513753536249	1.41756515713729e-05	6.13317506912937e-06	4.19757302124405e-05	0.00125132767414983	7.45202983642634e-06	1.44726260155505e-06	0.00156816013404534	1.95592556290468e-05	1.73319987694281e-05
A[Del(C):R7]T	0.000102383609999268	1.28961023829418e-05	0.000298230626690812	1.70618653147335e-05	6.32218486685725e-05	8.73381756631229e-05	0.000795744914123783	3.78632810933532e-05	0.000248674918632061	0.000852308748033796	6.48088940022763e-05	0.000207983985233137
A[Del(C):R8]A	0.00034254888831848	8.13015150228939e-06	0.000342334865419862	0.000196109284261263	0.000976756346543987	0.000113031621076324	0.00369346318893617	0.00022271651041708	0.000225929426664378	0.00871593911686856	0.000422828312255698	0.00175919787509695
A[Del(C):R8]G	3.68611866397065e-05	1.23354022793356e-06	1.83386309871002e-05	2.28662199446335e-05	0.000136318494932724	1.48168791673083e-05	0.000318605323352594	4.10799846198682e-05	3.98975095563825e-06	0.000759890424391076	3.31245458233857e-05	1.29989990770711e-05
A[Del(C):R8]T	0.000145139113581362	1.96245036262158e-06	3.32713554623807e-05	8.45494605660128e-05	0.000407566841386295	0.000136152465491244	0.000706787844423038	3.7407581427097e-05	2.16698238178784e-05	0.000902366262092	6.01042483635926e-05	0.000554623960621699
A[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R1]A	0.00110256848188979	0.00180237048304202	0.0159831690602981	0.00542730783981601	0.00113371162551435	0.0031983617676843	6.73375516614065e-05	0.00123686271473909	0.000494416196855564	0.00103575651631646	0.00275275262918367	0.000775606944931907
G[Del(C):R1]G	0.000208426648629435	0.00022915813234384	0.00411301096385688	0.000680418504568627	0.000255896122066693	0.000349157315234901	0.000220735260185495	0.000444173145286275	8.93586868446626e-05	0.000735700781759482	0.00188166622912091	0.000944593932933831
G[Del(C):R1]T	0.00161126443391763	0.00110385029396946	0.00936171170148433	0.00761392763641482	0.00377413992634481	0.00662929969144093	5.67225031767546e-05	0.000675400517117259	0.000431558061701538	0.00316204346462117	0.00743222909950888	0.0841728520237275
G[Del(C):R2]A	0.00121095252583041	0.00106090066603323	0.031561702923398	0.00642149992211693	0.000619527828838282	0.00134253951083653	9.63123788869603e-05	0.003810855473725	0.000579609114320075	0.00051148362774964	0.00419615985700072	0.00278611880218557
G[Del(C):R2]G	0.000249034086899191	0.000453718523838109	0.00652157577445616	0.000658695276349794	0.000197920259620772	0.000300049944280393	3.44875098852639e-05	0.000604284563318557	5.03217118081236e-05	0.000248522536558334	0.000934743135949446	0.000268645980926135
G[Del(C):R2]T	0.000726467327899266	0.000625460965572677	0.0184222820015497	0.00723255791114444	0.00136978100553367	0.00241036431254028	0.000192187846329492	0.00174683085007395	0.000556355124681575	0.0024162733100916	0.00288571716219067	0.00889564836840897
G[Del(C):R3]A	0.000619642882276737	0.000204431257774808	0.0216335642124088	0.00322903463595694	0.000535900636700719	0.00245165618679115	0.000255595094606012	0.0013054991262361	5.56218221462509e-05	0.000191347017610928	0.00291781299541084	0.00196718186033009
G[Del(C):R3]G	7.42883306072144e-05	4.7659508806524e-06	0.00611913491129907	0.000704376632809975	0.0010466899717033	0.000781126330958736	6.27518811098765e-05	0.00016674586905572	2.90625976474433e-05	0.000105757349065166	0.000786992573792298	0.000394302972004489
G[Del(C):R3]T	0.000479748520977445	0.000663644642628257	0.00904778689765095	0.00234470385333416	0.000311943313107228	0.000317244037028391	0.000175459836852784	0.00113017538110967	0.00015685197384421	0.000466836954806398	0.000984039043895304	0.00227915783817979
G[Del(C):R4]A	0.000284207048555399	0.000213066039370343	0.00658873364911213	0.00141158201050559	0.000469245752930558	0.000652007812500763	0.000751489584033064	0.00110705532451285	0.000428311499649401	0.000358359717694139	0.00106105532745568	0.000467963966774558
G[Del(C):R4]G	6.5753951357299e-05	0.000228821712281676	0.00143928432811767	0.000284272897435113	2.02510497565592e-05	0.0001949315136165	0.000344535067771975	0.000270993869177525	6.10783933061679e-05	0.000443804711343779	0.00068556151111572	0.000298976978772635
G[Del(C):R4]T	0.000157252529796295	0.000456914514428664	0.00367953809125895	0.00104559478281874	0.000372503595236367	0.000243420157748637	0.00060659075291061	0.00028820323304438	0.000186364396354299	0.000959252431247162	0.000992981985459216	0.000784272944316621
G[Del(C):R5]A	7.511475693247e-05	0.000217607710209553	0.00607194735191725	0.00106833967961929	0.00014098587973376	0.00120879682349557	0.00187755284745009	0.000639534272796617	0.00026545534176901	0.0012388511354925	0.000862266904011238	5.63289960006413e-05
G[Del(C):R5]G	6.66479066818945e-05	2.01852037298219e-06	0.000962378645497312	0.000200317281732225	0.000156260957264422	4.40272980971447e-05	0.000552901934850174	7.73885256754059e-05	6.75910750131657e-05	0.00139321924965465	0.000119783295517858	0.000233981983387279
G[Del(C):R5]T	0.000435761417074056	1.07654419892384e-05	0.00339948105162735	0.000248265465358098	0.00022210579904432	0.000274519321715185	0.00168759134987221	0.00027950473059143	0.000143220324745779	0.00184226119223804	0.000765334744452702	0.000398635971696846
G[Del(C):R6]A	0.000156181712806761	2.26522841856891e-05	0.00242137447000222	0.000349768238952037	0.0010027548370886	0.000555095653375687	0.00239792197622508	0.000403267398774093	0.000175392581226293	0.00318663819696191	0.00130218556164828	0.00011699099169364
G[Del(C):R6]G	5.31099501475523e-05	4.87809090137364e-06	0.000561558213632193	0.000106445095358012	9.60864094163601e-05	0.000131691119456252	0.000896827226214924	9.31369700239687e-05	0.000168801669108401	0.00164978571043736	0.000438464743824501	6.49949953853553e-05
G[Del(C):R6]T	9.59876490617847e-05	1.26157523311387e-05	0.00102833620067775	4.85739556321773e-05	0.000242704009653849	0.0004691251896357	0.00160874972991749	9.78413989314969e-05	0.000596467767867919	0.00147669666471703	0.000201696251069518	0.00036397197415799
G[Del(C):R7]A	8.2796984524048e-05	3.36420062163699e-06	0.000531148869919282	0.000328568615881335	7.12836951430885e-05	0.000107300256826991	0.00174967456651062	0.000235087416062802	0.000133676214616605	0.00347161880734298	7.86347913894286e-05	0.00036397197415799
G[Del(C):R7]G	3.97327769449719e-05	1.98487836676582e-05	0.000134011918444698	6.26857529171926e-05	0.000135585599798678	9.68795945554775e-05	0.000623047117445782	0.000103417018377456	4.43957581828374e-06	0.000708530836267774	4.98445546675708e-05	0.000216649984617851
G[Del(C):R7]T	3.67550696407437e-05	3.13992058019452e-06	0.000220468679668195	4.42765621603152e-05	2.24883085868077e-05	0.000146019530079584	0.000743999402183569	2.44737526642347e-05	0.000567991898302187	0.000671985957507363	0.000125983003473208	0.00032064197723442
G[Del(C):R8]A	0.000256015299164288	5.49486101534042e-06	0.00011096953551286	0.00012244697951921	0.000320930921856329	7.50287683548975e-05	0.00137793891190047	5.07703039934945e-05	0.000368660811342064	0.00549880345180413	5.49469691794961e-05	8.23269941547834e-05
G[Del(C):R8]G	1.96670171411014e-05	1.03729519167141e-05	2.17482884972811e-05	7.41220556038273e-05	3.41374838753427e-05	2.27626341493374e-05	0.000389671819211454	5.66541908607448e-05	8.11640513034252e-06	0.000230582849439208	2.65133528267514e-05	0.000112657992001283
G[Del(C):R8]T	0.000178691379253411	9.53190176130481e-06	2.13431806742893e-05	5.17794408073256e-05	0.000245944177614898	2.58888328307915e-05	0.000431438653683903	0.000293765449558979	1.69368839587389e-05	0.000748374302659767	0.000134706486348435	0.000264312981233778
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.00208422789829473	0.00175471097423549	0.018618575496781	0.0096026757704489	0.000730580728360442	0.0012467671116474	0.000208718295848719	0.00185081079156855	0.000994641001720072	0.00508650893283572	0.00871877822958835	0.0541971601520016
T[Del(C):R1]G	0.000613443077004003	0.000214916349712243	0.00284745412483055	0.000494155551263696	0.000137938578913249	0.000223913980559147	0.000111307939505758	0.00101066144216828	0.000218497537629365	0.000259257413850584	0.0021441662531242	0.000489628965236343
T[Del(C):R1]T	0.00589181515374477	0.000521451096353734	0.0192421002033375	0.0117836891607055	0.00420041488036336	0.0126431290174706	0.000938647249906694	0.00573905479096895	0.00148000202851455	0.0536908504644325	0.021453184112398	0.126540923015594
T[Del(C):R2]A	0.00102423162698882	0.000847498206600719	0.0316780964025409	0.00732360135263301	0.00268093040034358	0.000716420531166556	0.000131546437457705	0.00197071341551939	8.52124750672346e-05	0.00459678440946283	0.00639468328407857	0.0136489490309246
T[Del(C):R2]G	0.000161313916756597	8.97120165769864e-06	0.00533631655734451	0.000804934362965822	0.000377672434602803	0.000290541089957637	1.32403163811782e-05	0.000499500445942332	6.24474254968281e-05	0.000635614688622297	0.0011497166376844	0.000784272944316621
T[Del(C):R2]T	0.00243535940086265	0.000356268845831357	0.0227155134326608	0.00948440486125747	0.000765219666801185	0.00444395655482615	0.000260180765157542	0.00335014311113989	0.00135450089183646	0.0142058016600923	0.0120423977727138	0.0378704173112004
T[Del(C):R3]A	0.000786716057977042	0.000191423015371145	0.0531698728769026	0.00511731443583608	0.000466584186391125	0.00280221377851879	0.000200688623346102	0.00128794128615387	0.000561596562211531	0.00347034566825711	0.00252943969727868	0.0035487267480404
T[Del(C):R3]G	4.16782552592895e-05	0.000223270781255975	0.00730598080071744	0.000383036322144313	9.16118917558632e-05	0.000416989313708534	0.000120120253378396	0.000393295617841896	1.52353725217755e-05	0.000428787457126318	0.000985342079859371	0.000285977979695563
T[Del(C):R3]T	0.000775940359082367	0.000861627849211594	0.022388388865595	0.00427196030960594	0.00166459771656106	0.000515204055617549	0.000302707445620301	0.0024263728729816	0.000388590008517532	0.00254752237585346	0.00333959887889529	0.00217083284587087
T[Del(C):R4]A	0.000559397367865597	5.49486101534042e-06	0.0155257310591715	0.00200669118850055	0.000893746329256148	0.000853321981758566	0.00148177756532146	0.000563057146453724	0.000239932670214559	0.00340234846707978	0.00182481271258346	0.00121323991385997
T[Del(C):R4]G	6.39596093748375e-05	2.91564053875206e-06	0.00226662703261772	0.000379351929821483	0.000143763166557517	0.000108244629345347	0.000390158120645254	0.000392880126969722	3.79417492840108e-05	0.00125531513867118	0.000282937114387081	0.00151654989232496
T[Del(C):R4]T	0.000722193706941038	0.000210430748883394	0.00752999792483518	0.00241069725828468	0.000394567596113989	0.000217694147765838	0.000818517498453419	0.000582035697260162	8.0694668838056e-05	0.00252185704928142	0.000759423076026251	0.000602286957237626
T[Del(C):R5]A	0.000274666165648655	3.30813061127637e-06	0.00856269278560845	0.000624411910004433	0.000398926393490163	0.000827823923762956	0.00329488407510328	0.000337820884940874	3.55948369571648e-05	0.00219298207541694	0.0012827771838677	0.000333640976311491
T[Del(C):R5]G	3.12980833607488e-05	2.39418944239833e-05	0.00100330953961293	0.000139361979975321	3.37517495942654e-05	0.00015552838440234	0.000643268518862947	6.17339018463664e-05	0.000178384894443022	0.000963882027923065	7.35735253816318e-05	2.16649984617851e-05
T[Del(C):R5]T	0.000220305321179996	6.50412120183152e-06	0.00549493127403923	0.000454910706868355	0.000319812292441205	0.000755498014684732	0.00339666544550551	0.000712566845779867	5.72646607750432e-05	0.00436385782670644	0.000684930567385751	0.000368304973850347
T[Del(C):R6]A	0.000390349772851258	5.49486101534042e-06	0.0043234457229093	0.000105014759343603	0.000900303812034462	0.000360978253999149	0.00458956666184532	0.0004974766033069	0.000352564904300445	0.00797780779685422	0.000547768886957652	0.000225315984002565
T[Del(C):R6]G	2.00818381370468e-05	4.31739079776747e-06	0.000521546314115032	1.6582958167052e-05	3.70304909834226e-05	2.89499023730486e-05	0.000844768277803706	3.3882610479291e-05	1.01112806081616e-05	0.00179043864444715	4.52633545412724e-05	2.16649984617851e-05
T[Del(C):R6]T	0.000170131274670414	4.09311075632501e-06	0.00187085544454655	6.60891863800493e-05	0.000568842344304722	4.14872616684633e-05	0.00225556862917017	0.000611441728665053	3.54579337380988e-05	0.0043037888098366	0.000575214939211315	0.000134322990463068
T[Del(C):R7]A	9.44891484097649e-05	2.91564053875206e-06	0.000797177175680608	4.58154504615318e-05	0.000199386049888866	0.000176239450666973	0.00403336319616724	3.6764240721794e-05	6.06285684435225e-06	0.0104694277928461	0.000214219112492604	0.00029031097938792
T[Del(C):R7]G	1.47309688560146e-05	2.46708045586713e-06	0.000107582383992846	1.07594472512447e-05	2.10225183187139e-05	2.56283162740036e-05	0.00110228578276521	2.77574708475521e-05	5.88683841983879e-06	0.00123925622520164	2.42913336038162e-05	1.29989990770711e-05
T[Del(C):R7]T	0.000178356949923346	4.26132078740685e-06	0.000465825233461857	8.39556157028877e-05	0.000200388959019667	0.000143609751929296	0.00164517674669303	0.000258689978188606	0.000324773550830043	0.00240064842131043	0.000133622909073053	0.000350972975080919
T[Del(C):R8]A	0.000123944654788524	2.46708045586713e-06	0.000159616233257123	8.4051397132424e-05	0.000163589908604891	4.52321871722885e-05	0.00278173918208118	5.76057989873388e-05	9.67123454687802e-05	0.00881127987341294	6.09820831183324e-05	0.000658615953238267
T[Del(C):R8]G	2.63813290754734e-05	8.69085160589556e-06	5.7615334825498e-06	6.51952263710438e-06	5.37327853540705e-05	2.05808079862393e-05	0.000343961384049289	2.60955073588527e-05	8.85177099275428e-05	0.00116191302573483	1.37573165469382e-05	0.000545957961236985
T[Del(C):R8]T	4.17136275922771e-05	1.85031034190035e-06	5.49071140088307e-05	5.81520985858076e-05	0.000113830186345917	0.000131463167469063	0.000813095997312546	7.78040165475807e-05	1.76409576567927e-05	0.00306574785376238	4.83769246869902e-05	4.33299969235702e-05
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00496382199781528	0.00404517089746668	0.0104684512699044	0.0077377985665198	0.00715517804684372	0.00476914634683657	0.000741828142266254	0.00534122898232722	0.000663882824456571	0.0113702894360185	0.00994829553294582	0.00114391191878225
A[Del(T):R1]C	0.00178580438754495	0.00156418507903012	0.00115926104747132	0.00468846904865887	0.00341841577233531	0.00176034293878502	0.000102510822552927	0.000781913612638986	0.00043625188635523	0.000764057061399389	0.00419547404859858	0.00061095295662234
A[Del(T):R1]G	0.0015570064907813	0.00107458174856122	0.00232567899981549	0.00657106581705218	0.000658448417798983	0.000319165346634701	0.000196118149714378	0.00425398319036516	0.00119332668779031	0.00130409951364351	0.00448280033675936	0.000987923929857401
A[Del(T):R2]A	0.00260333296322082	0.00315870403366533	0.00214255525982976	0.00668150819073618	0.0107698939948193	0.000906271971925694	0.000898601466602301	0.00278212688008279	0.00191883551842931	0.0232299561756592	0.00660476011382225	0.00123057191262939
A[Del(T):R2]C	0.00126125841467204	0.000639029908079946	0.000565121662075176	0.00627870258153557	0.00398174211642062	0.000402335257389218	0.000225691355657302	0.00178175888919936	0.000298664151193881	0.000557837464467122	0.0021263215185005	0.00117857591632111
A[Del(T):R2]G	0.00145005020282673	0.000661401842213832	0.00376447944914459	0.00471705661266114	0.00146062142872738	0.000271783897868913	0.00020925778650184	0.00135399093189831	7.76827980186036e-05	0.000784803441503281	0.000673079798196763	0.00040730197108156
A[Del(T):R3]A	0.00312526138345265	0.000849741007015143	0.00316406839448879	0.00738690649212787	0.00554199870995027	0.00082430695024632	0.00109089379175546	0.00132213216405445	0.00100899628211928	0.000618456245942231	0.00451960081561822	0.000788605944008978
A[Del(T):R3]C	0.000945004032429882	0.00110199998362756	0.000865257795933393	0.00588867421503511	0.00485481308821103	0.000993154243614438	0.000307931386803693	0.000755523240790202	0.000263577811907533	0.00163806704385148	0.0016010608633011	0.000251313982156707
A[Del(T):R3]G	0.000781841107358024	8.18622151265001e-06	0.00251380657161484	0.00436790137485813	0.00252520947107267	0.00225099330892532	0.000328297158959018	0.00137284885632251	0.000224697297692784	0.000178702431689867	0.00256303059281553	0.000563289960006413
A[Del(T):R4]A	0.00460936549594652	9.30762171986234e-06	0.00244735388465075	0.00425453447485896	0.0110194255012482	0.00237438046313396	0.0024380988329628	0.00186981614823771	0.00144395736669474	0.00096964008878872	0.00331235856916227	0.000532958962159914
A[Del(T):R4]C	0.00258553103272816	0.000430225189497011	0.00117755091547973	0.00273667339013989	0.00704813678384477	0.00111966759650453	0.00146502296123509	0.000845175448660447	0.000583403289248476	0.000633473500159692	0.00234787878089601	0.00143422289817017
A[Del(T):R4]G	0.000932601206217778	3.36420062163699e-06	0.00314721515885266	0.00459905389147241	0.00753111467718168	0.00113467986308943	0.00131052917486998	0.00080581103925472	0.000635348282082668	0.000304801071149783	0.00224806622604848	0.000186318986771352
A[Del(T):R5]A	0.00464855160956351	0.00018458247410715	0.0025313312359576	0.00305736238708471	0.00521393170389401	0.00370936499382364	0.012197000346106	0.00314289358351281	0.00268416362821381	0.00437479524885326	0.00267026359457421	0.000623951955699411
A[Del(T):R5]C	0.00218257906233341	0.000203534137609038	0.00101763085135536	0.0021422538384376	0.0030681690451171	0.00046570590982786	0.00492693448231368	0.0019374071310886	0.000550585631878079	0.000772274595499118	0.00087847941463784	0.00158587788740267
A[Del(T):R5]G	0.00246357687558685	0.000201795967287859	0.00203083927564306	0.00209264544336643	0.00318496938542731	0.00278707125365549	0.00676500953133714	0.00141165034261109	0.000631084724688898	0.000222018095588787	0.002147307255606	0.00239614882987343
A[Del(T):R6]A	0.00584308815722104	0.00019736643646937	0.00155504388853757	0.00166416402562146	0.00531179249100333	0.0023543532528309	0.0236572787150007	0.00159021759712675	0.00247370426530389	0.00530129328361841	0.00218739961479514	0.000957592932010902
A[Del(T):R6]C	0.00342740863616603	6.1116311293072e-06	0.000640209147266375	0.00147597905829716	0.00205303213760592	0.00101510276352381	0.00731986996922734	0.0002535030437521	0.000895620859129893	0.000791400616766443	0.000612180012086687	0.00194118386217595
A[Del(T):R6]G	0.00253604513887852	5.60700103606165e-06	0.00123782945914156	0.00177065381897992	0.00331816343268331	0.00175089921360147	0.0131055804901761	0.00185216448763596	0.0012468362888424	0.000533011252292591	0.00166717279326745	0.00118290891601347
A[Del(T):R7]A	0.00712045063040234	0.000649234649965579	0.000731309644460833	0.000790075470530423	0.00467876396232734	0.00104265238940413	0.0314075425496753	0.00111401144588893	0.00368066260219263	0.00948257139141892	0.00103786128729529	0.00149921789355553
A[Del(T):R7]C	0.00789229423019142	0.000207459038334281	0.000580924618170216	0.000608224848412798	0.00182425313549896	0.000431610805458252	0.0178555544398061	0.00119027412533006	0.00207568749227352	0.00218175530347787	0.0014899461859863	0.00120890691416761
A[Del(T):R7]G	0.00432079478776711	0.000216093819929816	0.000538707131616767	0.00121335914936589	0.00141946358093643	0.000430861820357487	0.0267613730603967	0.000242606460556031	0.00171696194311511	0.00151512231712702	0.000842268731004822	0.00337107376065376
A[Del(T):R8]A	0.0116434079481934	7.73766142976508e-06	0.00112036694546575	0.000251253845959631	0.00919278081320655	0.00192518479009253	0.0495546176025094	0.000666956670360157	0.00362953902867283	0.00938656513035237	0.000976934068849128	0.00294210679111042
A[Del(T):R8]C	0.0100920353053571	0.000424113558367703	0.000394132401787394	0.00105653940750042	0.003087108598318	0.000681413618848191	0.0307561664740957	0.000632095645891551	0.00412814055251127	0.0028364960133675	0.00100368059653261	0.00361805474311811
A[Del(T):R8]G	0.00469922730006819	4.7659508806524e-06	0.000499437929775091	0.000424790639993505	0.0012731545681238	0.0014160703089899	0.0313759747480078	0.000185067676225494	0.00201816858266307	0.000681794915464433	0.000393489428812128	0.00178086287355874
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.00149605031404377	0.00431705437770531	0.00769716491779306	0.00738127454407114	0.00143736165157841	0.00241476052943608	0.000125089646155033	0.0015763321602373	9.38178202656701e-05	0.0012088455620368	0.00517055643476193	0.00110058192185868
C[Del(T):R1]C	0.00164070064629658	0.0010750303086441	0.00249119555349452	0.00710557089186521	0.00082840294204165	0.001722307521494	0.000383659537813115	0.00150531002695812	0.00126418388245834	0.000919698314647413	0.0056216674855219	0.00285544679726328
C[Del(T):R1]G	0.000824194652610713	0.0022139804290993	0.00541252934204402	0.00997395013304615	0.00191177624387541	0.000461407386640861	0.000139762272227949	0.00285994429956173	0.00033549111712264	0.000349187329280006	0.00725800633302911	0.000216649984617851
C[Del(T):R2]A	0.000694583993210904	0.000190525895205375	0.00791539425143972	0.00583581563678834	0.00219903256299369	0.00057580671964032	7.50404903881895e-05	0.00085282852246728	5.35878314629844e-05	0.00414510938377001	0.00330525359411609	0.00072794394831598
C[Del(T):R2]C	0.000433005590767659	0.000883719433293677	0.00484953449603955	0.00673213186896043	0.000500953110835114	0.000375176406344086	0.000276076743274859	0.00132375391874907	5.22774720804953e-05	0.0023363259624946	0.00363018961505026	0.00029031097938792
C[Del(T):R2]G	0.000454405852225152	0.000652038150483609	0.00872516352861832	0.00489198543013761	0.0012307623706334	0.00149376937205187	0.00017528127304506	0.00162463632486046	0.000688799210326586	0.000265189084591585	0.00238053697700594	0.00304176578403463
C[Del(T):R3]A	0.000885584944343998	0.000648842159893054	0.00404402260200072	0.00361697496729352	0.0020075154924388	0.000457271686301854	0.000157935888701224	0.00146809008657007	0.000837065396575084	0.00136729350826959	0.00382848425644516	0.000537291961852271
C[Del(T):R3]C	0.000683573550651858	0.000197534646500452	0.00233956519574804	0.00647481825122547	0.00131427384248664	0.00081681709923867	0.000249787971625056	0.000544695130489867	0.000136688085436058	0.000664347122992122	0.00478960358354093	0.000103991992616569
C[Del(T):R3]G	0.000297651750757319	0.000646543289468269	0.00552544939670462	0.00431722022777616	0.00100672790018369	0.00166411463562152	0.000205164116229036	0.000621761985812622	9.1959848006917e-05	0.000371785548054259	0.00403485772081727	0.000255646981849064
C[Del(T):R4]A	0.00101934059803663	5.99949110858597e-06	0.00449308087278875	0.00343334919601515	0.00146933902347972	0.00236529494821598	0.00231633541263036	0.00170042990170397	0.000399170671591062	0.00126220166372658	0.00337328578760843	0.000272978980618492
C[Del(T):R4]C	0.00037863831496573	0.000417665507176232	0.0036193570735545	0.00441906781451643	0.000873881013780666	0.000739736762999068	0.00238018717081121	0.00137317052667516	0.000840351073832669	0.000235154576156663	0.00364095680696386	0.000498294964621058
C[Del(T):R4]G	0.000560818692518371	6.56019121219213e-06	0.00643671693853446	0.00239293938124864	0.000809463388840753	0.00222985890325591	0.00170287375235236	0.00139562043670396	0.000546028710443453	0.000393428912514107	0.00436478642691902	0.00235281883294986
