hdp.1	hdp.2
A[Del(T):R1]C	0.00356973823734346	0
A[Del(T):R1]G	0.00592263993374783	0.0293722403532348
A[Del(T):R2]A	0.00821101377192285	0
A[Del(T):R2]C	0.0032128268887139	0
A[Del(T):R2]G	0.00249846869055661	1.0103969849754e-05
A[Del(T):R3]A	0.00606892092909763	1.0103969849754e-05
A[Del(T):R3]C	0.00178500299389627	0
A[Del(T):R3]G	0.00178491374374658	0
A[Del(T):R4]A	0.00464082928383092	1.0103969849754e-05
A[Del(T):R4]C	0.00178491374374658	0
A[Del(T):R4]G	0.00249891494130509	0
A[Del(T):R5]A	0.0041282656741336	0.0293722403532348
A[Del(T):R5]C	0.00178473524344719	0
A[Del(T):R5]G	0.00142791314496732	0
A[Del(T):R6]A	0.00535215297689858	3.03119095492619e-05
A[Del(T):R6]C	0.00107100179633776	0
A[Del(T):R6]G	0.00499774063246048	0
A[Del(T):R7]A	0.00199715059972084	0.00976043487486233
A[Del(T):R7]C	0.00606722517625343	0
A[Del(T):R7]G	0.00428365018475227	0
A[Del(T):R8]A	0.00285600479023403	0
A[Del(T):R8]C	0.00356706073285261	0
A[Del(T):R8]G	0.00178437824284841	1.0103969849754e-05
A[Del(T):R(9,)]A	0	0
A[Del(T):R(9,)]C	0	0
A[Del(T):R(9,)]G	0	0
C[Del(T):R1]A	0.00807347929124314	0.0293823443230845
C[Del(T):R1]C	0.00856774662025302	0
C[Del(T):R1]G	0.0135654872527135	1.0103969849754e-05
C[Del(T):R2]A	0.00392656033582332	1.0103969849754e-05
C[Del(T):R2]C	0.00610854799556213	0.0195612856291237
C[Del(T):R2]G	0.00666154192307119	0.00970991502561356
C[Del(T):R3]A	0.00892501496948136	0
C[Del(T):R3]C	0.0034141752264254	0.0293823443230845
C[Del(T):R3]G	0.00249891494130509	1.0103969849754e-05
C[Del(T):R4]A	0.00499774063246048	0
C[Del(T):R4]C	0.00499782988261017	0
C[Del(T):R4]G	0.00678265437620705	0
C[Del(T):R5]A	0.00499747288201139	1.0103969849754e-05
C[Del(T):R5]C	0.00392406133163187	0
C[Del(T):R5]G	0.00196421729448346	0.00980085075426135
C[Del(T):R6]A	0.000714001197558509	0
C[Del(T):R6]C	0.00356973823734346	0
C[Del(T):R6]G	0.00428382868505166	0
C[Del(T):R7]A	0.00320577612688801	0
C[Del(T):R7]C	0.00356777473405017	0
C[Del(T):R7]G	0.00249900419145478	0
C[Del(T):R8]A	0.0023368366694593	0.0293722403532348
C[Del(T):R8]C	0.00107091254618807	1.0103969849754e-05
C[Del(T):R8]G	0.00107091254618807	0
C[Del(T):R(9,)]A	0	0
C[Del(T):R(9,)]C	0	0
C[Del(T):R(9,)]G	0	0
G[Del(T):R1]A	0.00392673883612271	2.02079396995079e-05
G[Del(T):R1]C	0.00356982748749315	0
G[Del(T):R1]G	0.00642592152787688	0
G[Del(T):R2]A	0.00356991673764285	0
G[Del(T):R2]C	0.00214191434252583	0
G[Del(T):R2]G	0.00249900419145478	0
G[Del(T):R3]A	0.00214182509237614	1.0103969849754e-05
G[Del(T):R3]C	0.0032128268887139	2.02079396995079e-05
G[Del(T):R3]G	0.00571183108016868	1.0103969849754e-05
G[Del(T):R4]A	0.00606883167894793	0
G[Del(T):R4]C	0.000713911947408814	0
G[Del(T):R4]G	0.00392673883612271	1.0103969849754e-05
G[Del(T):R5]A	0.00415022121095853	0.00976043487486233
G[Del(T):R5]C	0.00178500299389627	0
G[Del(T):R5]G	0.00464100778413031	0
G[Del(T):R6]A	0.0016193547160627	0.029402552262784
G[Del(T):R6]C	0.00321291613886359	0
G[Del(T):R6]G	0.00392682808627241	1.0103969849754e-05
G[Del(T):R7]A	0.000539606405054843	0.0293924482929343
G[Del(T):R7]C	0.00214182509237614	0
G[Del(T):R7]G	0.00214200359267553	0
G[Del(T):R8]A	0.000356911348629559	0
G[Del(T):R8]C	0.000709003189175599	1.0103969849754e-05
G[Del(T):R8]G	0.000356822098479865	0
G[Del(T):R(9,)]A	0	0
G[Del(T):R(9,)]C	0	0
G[Del(T):R(9,)]G	0	0
A[Ins(C):R0]A	0.000713733447109424	0
A[Ins(C):R0]G	0	0
A[Ins(C):R0]T	0.00071328719636095	0
A[Ins(C):R1]A	0.000713733447109424	1.0103969849754e-05
A[Ins(C):R1]G	0.000356465097881085	0
A[Ins(C):R1]T	0.000356822098479865	0
A[Ins(C):R2]A	0.00107100179633776	0
A[Ins(C):R2]G	0	0
A[Ins(C):R2]T	0.00107100179633776	0
A[Ins(C):R3]A	0	0
A[Ins(C):R3]G	0	0
A[Ins(C):R3]T	0.000357000598779254	0
A[Ins(C):R4]A	0	0
A[Ins(C):R4]G	0.000349860586803669	3.03119095492619e-05
A[Ins(C):R4]T	0	0
A[Ins(C):R5]A	0.00127725889228248	0.0097907467844116
A[Ins(C):R5]G	0.00107091254618807	0
A[Ins(C):R5]T	0	0
A[Ins(C):R6]A	0.000714001197558509	0
A[Ins(C):R6]G	0.00107100179633776	0
A[Ins(C):R6]T	0.000356822098479865	1.0103969849754e-05
A[Ins(C):R7]A	0	0
A[Ins(C):R7]G	0.000356822098479865	1.0103969849754e-05
A[Ins(C):R7]T	0	0
A[Ins(C):R8]A	0.000356286597581696	0
A[Ins(C):R8]G	0	0
A[Ins(C):R8]T	0	0
A[Ins(C):R(9,)]A	0	0
A[Ins(C):R(9,)]G	0	0
A[Ins(C):R(9,)]T	0	0
G[Ins(C):R0]A	0	0
G[Ins(C):R0]G	0	0
G[Ins(C):R0]T	0.000350753088300617	2.02079396995079e-05
G[Ins(C):R1]A	0.000356911348629559	1.0103969849754e-05
G[Ins(C):R1]G	0.000713822697259119	0
G[Ins(C):R1]T	0.000713733447109424	1.0103969849754e-05
G[Ins(C):R2]A	0	0
G[Ins(C):R2]G	0	0
G[Ins(C):R2]T	0.000356643598180475	2.02079396995079e-05
G[Ins(C):R3]A	0.000356822098479865	1.0103969849754e-05
G[Ins(C):R3]G	0	0
G[Ins(C):R3]T	0	0
G[Ins(C):R4]A	0.00107100179633776	0
G[Ins(C):R4]G	0	0
G[Ins(C):R4]T	0.000714001197558509	0
G[Ins(C):R5]A	0.000713733447109424	0
G[Ins(C):R5]G	0.000356911348629559	0
G[Ins(C):R5]T	0	0
G[Ins(C):R6]A	0.000713911947408814	0
G[Ins(C):R6]G	0.000714001197558509	0
G[Ins(C):R6]T	0.00178500299389627	0
G[Ins(C):R7]A	0	0
G[Ins(C):R7]G	0.000713911947408814	1.0103969849754e-05
G[Ins(C):R7]T	0	0
G[Ins(C):R8]A	0.000356375847731391	0
G[Ins(C):R8]G	0	0
G[Ins(C):R8]T	0	0
G[Ins(C):R(9,)]A	0	0
G[Ins(C):R(9,)]G	0	0
G[Ins(C):R(9,)]T	0	0
T[Ins(C):R0]A	0.00107091254618807	0
T[Ins(C):R0]G	0	0
T[Ins(C):R0]T	0.00107082329603837	0
T[Ins(C):R1]A	0.00107100179633776	0
T[Ins(C):R1]G	0	0
T[Ins(C):R1]T	0.00180606602922425	0.0195915975386729
T[Ins(C):R2]A	0.000713911947408814	0
T[Ins(C):R2]G	0.000356643598180475	0
T[Ins(C):R2]T	0.0005386246534082	0.029402552262784
T[Ins(C):R3]A	0	0
T[Ins(C):R3]G	0	0
T[Ins(C):R3]T	0.000915438785419703	0.0098109547241111
T[Ins(C):R4]A	0	0
T[Ins(C):R4]G	0	0
T[Ins(C):R4]T	0	0
T[Ins(C):R5]A	0.000713733447109424	0
T[Ins(C):R5]G	0.000713822697259119	1.0103969849754e-05
T[Ins(C):R5]T	0.000350663838150923	2.02079396995079e-05
T[Ins(C):R6]A	0.00142773464466793	0
T[Ins(C):R6]G	0.000356911348629559	0
T[Ins(C):R6]T	0	0
T[Ins(C):R7]A	0.000712930195762171	2.02079396995079e-05
T[Ins(C):R7]G	0.000357000598779254	0
T[Ins(C):R7]T	0	0
T[Ins(C):R8]A	0.000357000598779254	0
T[Ins(C):R8]G	0.000357179099078644	0.0196017015085227
T[Ins(C):R8]T	0	0
T[Ins(C):R(9,)]A	0	0
T[Ins(C):R(9,)]G	0	0
T[Ins(C):R(9,)]T	0	0
A[Ins(T):R0]A	0.00392682808627241	0
A[Ins(T):R0]C	0.00142791314496732	0
A[Ins(T):R0]G	0.000714001197558509	0
A[Ins(T):R1]A	0.00892492571933166	1.0103969849754e-05
A[Ins(T):R1]C	0.00107073404588868	0
A[Ins(T):R1]G	0.00285582628993464	2.02079396995079e-05
A[Ins(T):R2]A	0.0024987364410057	2.02079396995079e-05
A[Ins(T):R2]C	0.000357000598779254	0
A[Ins(T):R2]G	0.000713911947408814	1.0103969849754e-05
A[Ins(T):R3]A	0.00178500299389627	0
A[Ins(T):R3]C	0.0001892995675027	0.0097907467844116
A[Ins(T):R3]G	0.000357000598779254	0
A[Ins(T):R4]A	0.000356911348629559	0
A[Ins(T):R4]C	0.000357000598779254	0
A[Ins(T):R4]G	0.00107100179633776	0
A[Ins(T):R5]A	0.0032128268887139	0
A[Ins(T):R5]C	0.00178491374374658	1.0103969849754e-05
A[Ins(T):R5]G	0.000713911947408814	0
A[Ins(T):R6]A	0.0039269173364221	0
A[Ins(T):R6]C	0.00700292374565385	0.0685756433702802
A[Ins(T):R6]G	0.00539579630009934	0.0195814935688232
A[Ins(T):R7]A	0.00821083527162346	1.0103969849754e-05
A[Ins(T):R7]C	0.0078538346728442	0
A[Ins(T):R7]G	0.00535474123123973	0
A[Ins(T):R8]A	0.00821092452177315	0
A[Ins(T):R8]C	0.00360249304228146	0.0196017015085227
A[Ins(T):R8]G	0.00464029378293275	2.02079396995079e-05
A[Ins(T):R(9,)]A	0	0
A[Ins(T):R(9,)]C	0	0
A[Ins(T):R(9,)]G	0	0
C[Ins(T):R0]A	0	0
C[Ins(T):R0]C	0.00107091254618807	0
C[Ins(T):R0]G	0.000686779901901591	0.00123268432166998
C[Ins(T):R1]A	0.00449124603294241	0.0293520324135353
C[Ins(T):R1]C	0.00142800239511702	0
C[Ins(T):R1]G	0.00307707741102809	0.00975033090501258
C[Ins(T):R2]A	0.00214200359267553	0
C[Ins(T):R2]C	0.00107064479573898	0
C[Ins(T):R2]G	0	0
C[Ins(T):R3]A	0.000713822697259119	0
C[Ins(T):R3]C	0.00107019854499051	2.02079396995079e-05
C[Ins(T):R3]G	0.00107100179633776	0
C[Ins(T):R4]A	0.000356911348629559	0
C[Ins(T):R4]C	0	0
C[Ins(T):R4]G	0.00142800239511702	0
C[Ins(T):R5]A	0.00142791314496732	1.0103969849754e-05
C[Ins(T):R5]C	0	0
C[Ins(T):R5]G	0.000356822098479865	0
C[Ins(T):R6]A	0.0037962551172689	0.00977053884471209
C[Ins(T):R6]C	0.00214200359267553	0
C[Ins(T):R6]G	0.00214191434252583	0
C[Ins(T):R7]A	0.00178491374374658	0
C[Ins(T):R7]C	0.00392682808627241	0
C[Ins(T):R7]G	0.00235852445583514	0.0097907467844116
C[Ins(T):R8]A	0.00428400718535105	0
C[Ins(T):R8]C	0.0032127376385642	0
C[Ins(T):R8]G	0.00428382868505166	0
C[Ins(T):R(9,)]A	0	0
C[Ins(T):R(9,)]C	0	0
C[Ins(T):R(9,)]G	0	0
G[Ins(T):R0]A	0.00142246888583594	2.02079396995079e-05
G[Ins(T):R0]C	0	0
G[Ins(T):R0]G	0.000356911348629559	0
G[Ins(T):R1]A	0.0137953063881776	0.0292610966848875
G[Ins(T):R1]C	0.00178500299389627	0
G[Ins(T):R1]G	0.00343764801579513	0.00976043487486233
G[Ins(T):R2]A	0.00107100179633776	0
G[Ins(T):R2]C	0.00107073404588868	0
G[Ins(T):R2]G	0.00142782389481763	0
G[Ins(T):R3]A	0.000713822697259119	1.0103969849754e-05
G[Ins(T):R3]C	0.00214200359267553	0
G[Ins(T):R3]G	0.000713554946810034	0
G[Ins(T):R4]A	0	0
G[Ins(T):R4]C	0	0
G[Ins(T):R4]G	0.000357000598779254	0
G[Ins(T):R5]A	0.000714001197558509	0
G[Ins(T):R5]C	0.000356911348629559	1.0103969849754e-05
G[Ins(T):R5]G	0.000714001197558509	0
G[Ins(T):R6]A	0.000713911947408814	1.0103969849754e-05
G[Ins(T):R6]C	0.00428195443190807	0
G[Ins(T):R6]G	0.00285582628993464	0
G[Ins(T):R7]A	0.00285591554008434	0
G[Ins(T):R7]C	0.00214200359267553	0
G[Ins(T):R7]G	0.0078538346728442	0
G[Ins(T):R8]A	0.00285600479023403	0
G[Ins(T):R8]C	0.00214164659207675	0
G[Ins(T):R8]G	0.00342908000142443	0.00976043487486233
G[Ins(T):R(9,)]A	0	0
G[Ins(T):R(9,)]C	0	0
G[Ins(T):R(9,)]G	0	0
Del2:U1:R1	0.00357000598779254	0
Del3:U1:R1	0.00142782389481763	1.0103969849754e-05
Del4:U1:R1	0	0
Del5:U1:R1	0	0
Del6:U1:R1	0.00125833786054718	0.0293924482929343
Del7:U1:R1	0.00107091254618807	0
Del8:U1:R1	0.00142737764406915	2.02079396995079e-05
Del9:U1:R1	0	0
Del(10,):U1:R1	0.00321291613886359	0
Del2:U(2,):R1	0.00749701257436434	0
Del3:U(2,):R1	0.00356982748749315	1.0103969849754e-05
Del4:U(2,):R1	0.0039269173364221	0
Del5:U(2,):R1	0.0024987364410057	1.0103969849754e-05
Del6:U(2,):R1	0.00142407538853045	0
Del7:U(2,):R1	0.00357000598779254	0
Del8:U(2,):R1	0.00285332728574319	0
Del9:U(2,):R1	0.00124923434527831	0.00980085075426135
Del(10,):U(2,):R1	0.00642431502518238	0
Del2:U1:R3	0.00214191434252583	0
Del2:U1:R4	0.00214182509237614	0
Del2:U1:R(5,9)	0.00142791314496732	1.0103969849754e-05
Del2:U2:R2	0.00928165856766183	2.02079396995079e-05
Del2:U2:R3	0.00428365018475227	0
Del2:U2:R4	0.00214200359267553	0
Del2:U2:R(5,9)	0	0
Del3:U1:R4	0.000540320406252401	0.029402552262784
Del3:U1:R(5,9)	0	0
Del3:U3:R2	0.0110669293120072	0
Del3:U3:R3	0.00356964898719376	1.0103969849754e-05
Del3:U3:R4	0.000357000598779254	0
Del3:U3:R(5,9)	0.000713911947408814	0
Del4:U1:R(5,9)	0.000713733447109424	0
Del4:U2:R3	0.000356911348629559	0
Del4:U2:R4	0.000713911947408814	0
Del4:U2:R(5,9)	0.00107100179633776	0
Del4:U4:R2	0.0102394019240369	0.00963918723666529
Del4:U4:R3	0.00357000598779254	0
Del4:U4:R4	0.00142791314496732	0
Del4:U4:R(5,9)	0.00144424592236147	0.019632013418072
Del5:U1:R(5,9)	0	0
Del5:U5:R2	0.00321291613886359	1.0103969849754e-05
Del5:U5:R3	0.000709003189175599	1.0103969849754e-05
Del5:U5:R4	0.00035673284833017	0
Del5:U5:R(5,9)	0	0
Del(6,):U1:R(7,9)	0.00035673284833017	0
Del(6,):U2:R(4,9)	0	0
Del(6,):U3:R(3,9)	0	0
Del(6,):U(4,):R(2,9)	0.00285600479023403	0
Ins(2,4):M	0.00842646363328613	0.029321720503986
Ins(5,):M	0.00963446440940543	0
Ins2:U1:R0	0.00178482449359688	0
Ins3:U1:R0	0.000356911348629559	0
Ins4:U1:R0	0	0
Ins2:U2:R0	0.000714001197558509	0
Ins3:U3:R0	0.00177500697713045	0
Ins4:U2:R0	0	0
Ins4:U4:R0	0.00213879058728651	1.0103969849754e-05
Ins(5,):R0	0.00285564778963525	0
Ins2:U1:R1	0.00285591554008434	0
Ins2:U1:R2	0.00215735461842303	0.0195915975386729
Ins2:U1:R3	0.000357000598779254	0
Ins2:U1:R4	0	0
Ins2:U1:R(5,9)	0.000356911348629559	0
Ins2:U2:R1	0.00487189792139079	0.00974022693516283
Ins2:U2:R2	0.000713822697259119	0
Ins2:U2:R3	0	0
Ins2:U2:R4	0.000356911348629559	0
Ins2:U2:R(5,9)	0.00919044491467373	0.048913318042659
Ins3:U1:R1	0	0
Ins3:U1:R2	0.000362623358210028	0.0196017015085227
Ins3:U1:R3	0.000357000598779254	0
Ins3:U1:R4	0	0
Ins3:U1:R(5,9)	0	0
Ins3:U3:R1	0.00107091254618807	0
Ins3:U3:R2	0.000708110687678651	1.0103969849754e-05
Ins3:U3:R3	0.000356911348629559	1.0103969849754e-05
Ins3:U3:R4	0.000713911947408814	0
Ins3:U3:R(5,9)	0.00178491374374658	0
Ins4:U1:R1	0	0
Ins4:U1:R2	0	0
Ins4:U1:R3	0	0
Ins4:U1:R4	0.000357000598779254	0
Ins4:U1:R(5,9)	0	0
Ins4:U2:R1	0	0
Ins4:U2:R2	0	0
Ins4:U2:R3	0	0
Ins4:U2:R4	0	0
Ins4:U2:R(5,9)	0	0
Ins4:U4:R1	0.00379589811667012	0.00976043487486233
Ins4:U4:R2	0.000356822098479865	0
Ins4:U4:R3	0.000713644196959729	0
Ins4:U4:R4	0.00107100179633776	0
Ins4:U4:R(5,9)	0.000713822697259119	0
Ins(5,):U1:R1	0	0
Ins(5,):U1:R2	0	0
Ins(5,):U1:R3	0	0
Ins(5,):U1:R4	0	0
Ins(5,):U1:R(5,9)	0	0
Ins(5,):U2:R1	0	0
Ins(5,):U2:R2	0	0
Ins(5,):U2:R3	0	0
Ins(5,):U2:R4	0	0
Ins(5,):U2:R(5,9)	0	0
Ins(5,):U(3,):R1	0.0174921368386865	4.04158793990159e-05
Ins(5,):U(3,):R2	0.000714001197558509	0
Ins(5,):U(3,):R3	0.000356822098479865	0
Ins(5,):U(3,):R4	0.000713911947408814	0
Ins(5,):U(3,):R(5,9)	0.000713733447109424	0
Del2:M1	0.0110669293120072	0
Del3:M1	0.00606892092909763	0
Del3:M2	0.0107086792111322	0
Del4:M1	0.00464082928383092	0
Del4:M2	0.0105977412750616	0.00970991502561356
Del4:M3	0.00999583826551973	0
Del5:M1	0.0032127376385642	0
Del5:M2	0.002498647190856	0
Del5:M3	0.00428391793520136	0
Del5:M4	0.00392620333522454	3.03119095492619e-05
Del6:M1	0.0017810759873097	0
Del6:M2	0.000713822697259119	1.0103969849754e-05
Del6:M3	0.000357000598779254	0
Del6:M4	0	0
Del6:M5	0.00071346569666034	0
Del(7,):M1	0.0138151199214099	0.00962908326681553
Del(7,):M2	0.0100497453559354	0.0195208697497247
Del(7,):M3	0.00427990167846509	0.000181871457295571
Del(7,):M4	0.002498647190856	1.0103969849754e-05
Del(7,):M5	0.00178491374374658	0
Del(7,):M(6,)	0.00379545186592164	0.00976043487486233
Complex(0,1)	0	0
Complex(2,5)	0	0
Complex(6,10)	0	0
Complex(11,20)	0	0
Complex(21,)	0	0
