hdp.1	hdp.2
Del3:U1:R4	5.21433158511588e-05	8.00293247349495e-05
Del3:U1:R(5,9)	0.000389501126956594	0.000534496370898186
Del3:U3:R2	0.00869062258594546	0.0190059279752664
Del3:U3:R3	0.00145513424385845	0.00348065363639982
Del3:U3:R4	4.48516449222745e-05	0.00149526292743123
Del3:U3:R(5,9)	0.000208940469854291	0.00105904090866871
Del4:U1:R(5,9)	0.000546665487409383	0.000873273356952351
Del4:U2:R3	0.000213504321442874	0.00038936547111978
Del4:U2:R4	0.000850659969660354	0.000308921486671178
Del4:U2:R(5,9)	0.000609195499979384	0.000442856574180964
Del4:U4:R2	0.00324815087946469	0.00990165930231015
Del4:U4:R3	0.000584697583980902	0.00335252378488118
Del4:U4:R4	3.40977417537759e-05	0.00152594774624152
Del4:U4:R(5,9)	0.000292086501669268	0.000638575959024986
Del5:U1:R(5,9)	6.0589064193248e-05	2.69528813874182e-05
Del5:U5:R2	0.00152138877898924	0.00173535090163608
Del5:U5:R3	0.000148980902431882	0.000965742473096878
Del5:U5:R4	0.000415048204239808	0.000340020965195122
Del5:U5:R(5,9)	2.41831676130626e-05	0.000155082732906068
Del(6,):U1:R(7,9)	0.000166449437822663	8.29319427305176e-06
Del(6,):U2:R(4,9)	0	0
Del(6,):U3:R(3,9)	0.000397789501105973	1.16104719822725e-05
Del(6,):U(4,):R(2,9)	0.00563121582160397	0.00329944734153364
Ins(2,4):M	0.00285712846864524	0.00253522948927192
Ins(5,):M	0.00280577202375763	0.00195055929302177
Ins2:U1:R0	0.000286630862988664	0.000425440866207555
Ins3:U1:R0	0.000197557069914954	3.23434576649019e-05
Ins4:U1:R0	0	0
Ins2:U2:R0	0.000295601191973119	0.00164080848692329
Ins3:U3:R0	7.11331351048002e-05	0.000548180141448722
Ins4:U2:R0	6.66217415804545e-05	6.55162347571089e-05
Ins4:U4:R0	0.000181137695808905	0.000677968631821982
Ins(5,):R0	0.00022981877942045	0.000427514164775818
Ins2:U1:R1	0.000407704075246687	0.000440368615899049
Ins2:U1:R2	0.000707554370422968	0.000808171781908894
Ins2:U1:R3	0.00071259034458968	0.00139740323500922
Ins2:U1:R4	0.000266854172771474	0.000284871223279328
Ins2:U1:R(5,9)	0.000983011665729241	0.00107438331807386
Ins2:U2:R1	0.00580852407872361	0.0024506389076868
Ins2:U2:R2	0.00151289057258292	0.00151599591311386
Ins2:U2:R3	0.000783356273244824	0.000403878561097621
Ins2:U2:R4	0.00223508074292789	0.00225616350198373
Ins2:U2:R(5,9)	0.00417602911968129	0.0151305182914693
Ins3:U1:R1	0	0
Ins3:U1:R2	2.42356256772992e-05	2.28062842508923e-05
Ins3:U1:R3	6.67791157731642e-05	6.21989570478882e-05
Ins3:U1:R4	0	0
Ins3:U1:R(5,9)	0.000382629120541602	3.73193742287329e-05
Ins3:U3:R1	0.00432742309306806	0.00360919814763213
Ins3:U3:R2	0.000445683713753969	0.000583426217109191
Ins3:U3:R3	0.000214710856920315	0.000206085877685336
Ins3:U3:R4	0.000623044428937841	7.96146650212969e-05
Ins3:U3:R(5,9)	0.000221268114949887	0.00112538646285312
Ins4:U1:R1	0	0
Ins4:U1:R2	0	0
Ins4:U1:R3	3.72452256079706e-05	4.56125685017847e-05
Ins4:U1:R4	0	0
Ins4:U1:R(5,9)	0.000165610108794878	9.12251370035694e-06
Ins4:U2:R1	0.000162462624940683	1.03664928413147e-05
Ins4:U2:R2	0.00033253166919567	0.000268284834733225
Ins4:U2:R3	0	0
Ins4:U2:R4	0	0
Ins4:U2:R(5,9)	0.000191839140913167	1.86596871143665e-05
Ins4:U4:R1	0.00811069868581008	0.00369876464578109
Ins4:U4:R2	0.000367521198041468	9.78596924220108e-05
Ins4:U4:R3	0.000465407945906923	0.000219769648235872
Ins4:U4:R4	0.000188849031251682	1.70010482597561e-05
Ins4:U4:R(5,9)	2.90093095228278e-05	0.0012331979884028
Ins(5,):U1:R1	0	0
Ins(5,):U1:R2	1.78357418404366e-06	0.000146789538633016
Ins(5,):U1:R3	0	0
Ins(5,):U1:R4	0	0
Ins(5,):U1:R(5,9)	1.04916128473157e-06	5.18324642065735e-05
Ins(5,):U2:R1	0	0
Ins(5,):U2:R2	3.65632707728951e-05	4.06366519379536e-05
Ins(5,):U2:R3	0	0
Ins(5,):U2:R4	0	0
Ins(5,):U2:R(5,9)	0	0
Ins(5,):U(3,):R1	0.0448073178579945	0.00796478377983891
Ins(5,):U(3,):R2	0.000475952016818475	0.000338776986054165
Ins(5,):U(3,):R3	0.000359495114213271	0.000273675411010708
Ins(5,):U(3,):R4	3.67206449656048e-07	0.000146374878919364
Ins(5,):U(3,):R(5,9)	0.000477997881323702	0.000200695301407853
Del2:M1	0.0104904587699025	0.0129908741690219
Del3:M1	0.00665115796455576	0.00452766941337261
Del3:M2	0.00486879031598954	0.0104593766171729
Del4:M1	0.00517425362403914	0.00249003158048379
Del4:M2	0.00245592919336389	0.00604656794448204
Del4:M3	0.00420718920983782	0.00661009049533591
Del5:M1	0.00612510849639136	0.00166651738916975
Del5:M2	0.00503156768931565	0.00155870586362008
Del5:M3	0.00122337451606124	0.0015864880644348
Del5:M4	0.0014576522309418	0.00217032894125765
Del6:M1	0.00538099085519549	0.00241456351259902
Del6:M2	0.00348882847818211	0.0012182702387113
Del6:M3	0.000553642409952848	0.000286944521847591
Del6:M4	0.000836076627802585	9.74450327083582e-05
Del6:M5	0.000345698643319051	6.3442936188846e-05
Del(7,):M1	0.128023276272599	0.0126044113158977
Del(7,):M2	0.0779076219783762	0.0119621034194499
Del(7,):M3	0.0470725619878585	0.00617801507370991
Del(7,):M4	0.0173491408365781	0.00392309555086714
Del(7,):M5	0.00803746722813582	0.00102628279129016
Del(7,):M(6,)	0.0241364274778278	0.00305811538818784
Complex(0,1)	0	0
Complex(2,5)	0	0
Complex(6,10)	0	0
Complex(11,20)	0	0
Complex(21,)	0	0
