hdp.1	hdp.2
G[Del(T):R6]A	0.00247590049996348	0.00468321089358119
G[Del(T):R6]C	0.00125427675721195	0.00150455214725122
G[Del(T):R6]G	2.86429951407159e-07	0.00103194347405378
G[Del(T):R7]A	0.000890510718924857	0.00612832153760552
G[Del(T):R7]C	0.000473468709676033	0.0118239868877891
G[Del(T):R7]G	0.00123365380071063	0.00531952731337073
G[Del(T):R8]A	0.00301639381826879	0.010173267109652
G[Del(T):R8]C	0.000317937246061946	0.00821559530665482
G[Del(T):R8]G	0.000488649497100613	0.00920856074580572
G[Del(T):R(9,)]A	0	0
G[Del(T):R(9,)]C	0	0
G[Del(T):R(9,)]G	0	0
A[Ins(C):R0]A	0.0013321857039947	0.065589313781951
A[Ins(C):R0]G	0.00046373009132819	0.00325271701264545
A[Ins(C):R0]T	5.72859902814317e-07	0.0407339953752562
A[Ins(C):R1]A	0	0.00289704244415666
A[Ins(C):R1]G	0	0
A[Ins(C):R1]T	0.000929751622267637	0.000555436997366059
A[Ins(C):R2]A	0.000553669096070038	0
A[Ins(C):R2]G	5.72859902814317e-07	1.94890174514407e-06
A[Ins(C):R2]T	1.34622077161365e-05	0.000468710869707148
A[Ins(C):R3]A	0.0011081974819943	0.000595389483141513
A[Ins(C):R3]G	0.000538201878694051	0
A[Ins(C):R3]T	1.89043767928725e-05	0.000491123239776305
A[Ins(C):R4]A	0.000483207328023877	0.000621699656700958
A[Ins(C):R4]G	0	0.000306952024860191
A[Ins(C):R4]T	0.000528749690297615	0.00029720751613447
A[Ins(C):R5]A	0.000501252414962528	0.00028259075304589
A[Ins(C):R5]G	5.72859902814317e-07	0.000318645435331055
A[Ins(C):R5]T	2.77837052864944e-05	0.000123755260816648
A[Ins(C):R6]A	0.000941781680226738	0
A[Ins(C):R6]G	0	0
A[Ins(C):R6]T	0.00122362875241138	0.000267973989957309
A[Ins(C):R7]A	0.000140064246238101	0.000837053299539377
A[Ins(C):R7]G	2.86429951407159e-07	0.000316696533585911
A[Ins(C):R7]T	5.72859902814317e-07	2.9233526177161e-06
A[Ins(C):R8]A	0.000384388994788407	0.000662626593348983
A[Ins(C):R8]G	0	0
A[Ins(C):R8]T	0	0.000969578618209174
A[Ins(C):R(9,)]A	0	0
A[Ins(C):R(9,)]G	0	0
A[Ins(C):R(9,)]T	0	0
G[Ins(C):R0]A	0.00124224669925285	0.0008048964207445
G[Ins(C):R0]G	0.000537056158888423	0
G[Ins(C):R0]T	0.00117665424038061	0.00062267410757353
G[Ins(C):R1]A	0.000149802864585944	0.000624623009318674
G[Ins(C):R1]G	0.00154758102745288	0
G[Ins(C):R1]T	0.000375509666294785	0
G[Ins(C):R2]A	0	0
G[Ins(C):R2]G	0	0
G[Ins(C):R2]T	0.0011603277331504	0.000270897342575025
G[Ins(C):R3]A	0	0
G[Ins(C):R3]G	0.00101797204730104	0
G[Ins(C):R3]T	0	0
G[Ins(C):R4]A	1.37486376675436e-05	0.000369316880704801
G[Ins(C):R4]G	0	0
G[Ins(C):R4]T	0	0
G[Ins(C):R5]A	0.00053734258883983	0
G[Ins(C):R5]G	0	0
G[Ins(C):R5]T	0	0.000273820695192742
G[Ins(C):R6]A	0.00112624256893295	1.94890174514407e-06
G[Ins(C):R6]G	0	0.000333262198419636
G[Ins(C):R6]T	0	0
G[Ins(C):R7]A	8.62154153735548e-05	0.000546666939512911
G[Ins(C):R7]G	0.000607231496983177	0.000305977573987619
G[Ins(C):R7]T	0.000624417294067606	0
G[Ins(C):R8]A	1.28893478133221e-05	0.00143731503704375
G[Ins(C):R8]G	0.000207088854867376	0
G[Ins(C):R8]T	0.000360042448918799	0.000315722082713339
G[Ins(C):R(9,)]A	0	0
G[Ins(C):R(9,)]G	0	0
G[Ins(C):R(9,)]T	0	0
T[Ins(C):R0]A	0.000995630511091284	0.00122585919769562
T[Ins(C):R0]G	0.00174493126397241	0
T[Ins(C):R0]T	0.0040532702423627	0.00487615216635046
T[Ins(C):R1]A	0.00301553452841457	0.000808794224234788
T[Ins(C):R1]G	0	0.000661652142476411
T[Ins(C):R1]T	4.1532342954038e-05	0.000180273411425826
T[Ins(C):R2]A	0.000517006062289922	0.000619750754955814
T[Ins(C):R2]G	0	0
T[Ins(C):R2]T	8.59289854221476e-07	0.00104558578626979
T[Ins(C):R3]A	0.000144360695509208	0.00050768890461003
T[Ins(C):R3]G	2.86429951407159e-07	0.000305977573987619
T[Ins(C):R3]T	0.000306193618054253	0.000218276995456136
T[Ins(C):R4]A	0.000972143255075897	0.00117226439970416
T[Ins(C):R4]G	2.86429951407159e-07	0.000318645435331055
T[Ins(C):R4]T	0.000140923536092322	0.000381984742048237
T[Ins(C):R5]A	0.000417042009248823	9.74450872572034e-07
T[Ins(C):R5]G	2.86429951407159e-07	2.9233526177161e-06
T[Ins(C):R5]T	0.000606658637080362	0.000655805437240979
T[Ins(C):R6]A	1.91908067442796e-05	0.000811717576852504
T[Ins(C):R6]G	0	0
T[Ins(C):R6]T	0.000546508347284859	0.000295258614389326
T[Ins(C):R7]A	0.00249795560622183	0.0012891985044128
T[Ins(C):R7]G	0.000262942695391772	0.000255306128613873
T[Ins(C):R7]T	2.86429951407159e-07	0.000262127284721877
T[Ins(C):R8]A	0.000638452361686557	0.000611955147975237
T[Ins(C):R8]G	0.000639884511443593	0
T[Ins(C):R8]T	0.000393268323282029	7.99049715509068e-05
T[Ins(C):R(9,)]A	0	0
T[Ins(C):R(9,)]G	0	0
T[Ins(C):R(9,)]T	0	0
A[Ins(T):R0]A	0.000265806994905843	0.0051080714740226
A[Ins(T):R0]C	0.000629573033192935	0.00034982786325336
A[Ins(T):R0]G	0.000426494197645259	0.000552513644748343
A[Ins(T):R1]A	0.00228313314266646	0.0019303871785652
A[Ins(T):R1]C	1.66129371816152e-05	0.00124437376427449
A[Ins(T):R1]G	5.72859902814317e-07	0.000289411909153894
A[Ins(T):R2]A	0.000978731143958261	0.00152891341906552
A[Ins(T):R2]C	1.8045086938651e-05	7.89305206783347e-05
A[Ins(T):R2]G	0.000959253907262575	0.000856542316990818
A[Ins(T):R3]A	0.00135280866049601	0.000481378731050585
A[Ins(T):R3]C	0.000586608540481861	0
A[Ins(T):R3]G	0.00139949674257538	0.00056518150609178
A[Ins(T):R4]A	0.00219548557753587	0.00184950775614172
A[Ins(T):R4]C	0.00179276506585741	0.000665549945966699
A[Ins(T):R4]G	0.0010603636801093	0.00153573457517353
A[Ins(T):R5]A	0.000914570834843058	0.00244002498492037
A[Ins(T):R5]C	0.000886787129556563	0.000930600583306292
A[Ins(T):R5]G	0.00191449779520545	0.0021009160812653
A[Ins(T):R6]A	0.00138202451553954	0.00411315713312656
A[Ins(T):R6]C	0.00227425381417284	0.00861706906615449
A[Ins(T):R6]G	0.00365914262922645	0.00627351471761875
A[Ins(T):R7]A	0.00118381498916579	0.0120120559061955
A[Ins(T):R7]C	0.000876189221354499	0.00801485842690498
A[Ins(T):R7]G	0.00318252319008494	0.0065297952971052
A[Ins(T):R8]A	0.0036571376195666	0.0080908655949656
A[Ins(T):R8]C	0.00402090365785369	0.00726648015676966
A[Ins(T):R8]G	0.00147597353960109	0.00971235184692546
A[Ins(T):R(9,)]A	0	0
A[Ins(T):R(9,)]C	0	0
A[Ins(T):R(9,)]G	0	0
C[Ins(T):R0]A	0.00388800016040077	0.000526203471188898
C[Ins(T):R0]C	0.00148112927872642	0
C[Ins(T):R0]G	0.000610382226448655	0.000629495263681534
C[Ins(T):R1]A	0.000587467830336083	0.0010524069423778
C[Ins(T):R1]C	0.00311463929160144	0.000238740463780148
C[Ins(T):R1]G	0.00207117497862516	0.000923779427198288
C[Ins(T):R2]A	0.00159169123996958	0.000254331677741301
C[Ins(T):R2]C	0.00112251897956466	0.000240689365525292
C[Ins(T):R2]G	0.000721230617643226	0.000259203932104161
C[Ins(T):R3]A	0.000464302951231004	0.000228021504181856
C[Ins(T):R3]C	0.000631291612901378	0.000925728328943432
C[Ins(T):R3]G	0	0
C[Ins(T):R4]A	0.000140064246238101	0.00132720208844311
C[Ins(T):R4]C	0.000436232815993103	0.000553488095620915
C[Ins(T):R4]G	1.51807874245794e-05	0.000839976652157093
C[Ins(T):R5]A	0.000847546226213783	0.00147921642456435
C[Ins(T):R5]C	0.00144618482465474	1.65656648337246e-05
C[Ins(T):R5]G	0.00151750588255513	0.00132915099018825
C[Ins(T):R6]A	0.00125742748667743	0.00371850452973488
C[Ins(T):R6]C	0.000650768849597065	0.00385492765189497
C[Ins(T):R6]G	0.00184976462618743	0.00366880753523371
C[Ins(T):R7]A	0.00247389549030363	0.00548615841258055
C[Ins(T):R7]C	0.00360987667758442	0.00184366105090629
C[Ins(T):R7]G	0.0012362316702733	0.00346904510635644
C[Ins(T):R8]A	0.00242405667875878	0.00848844155097499
C[Ins(T):R8]C	0.00114228264621175	0.00430025170066039
C[Ins(T):R8]G	0.00526515536676639	0.00375845701551033
C[Ins(T):R(9,)]A	0	0
C[Ins(T):R(9,)]C	0	0
C[Ins(T):R(9,)]G	0	0
G[Ins(T):R0]A	0.000858430564367255	0.00229483180490714
G[Ins(T):R0]C	0	0.00669545194544244
G[Ins(T):R0]G	0.00103286640477421	0.00666719287013786
G[Ins(T):R1]A	0.00284854586674419	0.00492195135736134
G[Ins(T):R1]C	0	0.00290873585462752
G[Ins(T):R1]G	0.00317192528188288	0.0103174858387927
G[Ins(T):R2]A	0.000493518806274535	0.00209604382690244
G[Ins(T):R2]C	0.00114629266553145	0.006905933333918
G[Ins(T):R2]G	0.000469458690356333	0.00364444626341941
G[Ins(T):R3]A	0.000124883458813521	0.00147239526845634
G[Ins(T):R3]C	0.000530181840054651	0.000992965439150902
G[Ins(T):R3]G	0.0011165039505851	0.00246925851109753
G[Ins(T):R4]A	0.000500106695156899	0.00138859249341515
G[Ins(T):R4]C	2.86429951407159e-07	0.00131550867797225
G[Ins(T):R4]G	0.00293361556231212	0.00181442752472913
G[Ins(T):R5]A	0.000140064246238101	0.000822436536450797
G[Ins(T):R5]C	1.28893478133221e-05	0.000319619886203627
G[Ins(T):R5]G	0.000266952714711472	0.00146654856322091
G[Ins(T):R6]A	0.000757320791520528	0.00412777389621514
G[Ins(T):R6]C	0.00279211916631698	0.00209117157253958
G[Ins(T):R6]G	0.00175094629295196	0.00512756049147404
G[Ins(T):R7]A	0.00271163234997157	0.00372435123497031
G[Ins(T):R7]C	0.00249824203617324	0.00400791643888878
G[Ins(T):R7]G	0.00212101379017001	0.0055923735576909
G[Ins(T):R8]A	0.000681416854397631	0.00273236024669198
G[Ins(T):R8]C	0.00306308190034816	0.00300228313839444
G[Ins(T):R8]G	0.00249738274631902	0.00735320628442857
G[Ins(T):R(9,)]A	0	0
G[Ins(T):R(9,)]C	0	0
G[Ins(T):R(9,)]G	0	0
Del2:U1:R1	0.00354027419939248	0.000191966821896691
Del3:U1:R1	0.00233927341314227	0.000636316419789538
Del4:U1:R1	0.00366458479830319	0.00122585919769562
Del5:U1:R1	0.00418875160937829	0.000190017920151547
Del6:U1:R1	0.00573948336629665	7.21093645703305e-05
Del7:U1:R1	0.00373160940693246	0.000247510521633297
Del8:U1:R1	0.00314385514664497	0.000213404741093275
Del9:U1:R1	0.000367203197703978	0.000324492140566487
Del(10,):U1:R1	0.0101250123522917	0.00130576416924653
Del2:U(2,):R1	0.0109691214190886	0.00510417367053231
Del3:U(2,):R1	0.00410769193313006	0.000701604628251864
Del4:U(2,):R1	0.00552380161288706	0.000600261737504373
Del5:U(2,):R1	0.0140279068701656	0.000278692949555602
Del6:U(2,):R1	0.0171726213066648	0.000419013875205975
Del7:U(2,):R1	0.0112724507376287	0.000165656648337246
Del8:U(2,):R1	0.0110473167958227	0.000419988326078547
Del9:U(2,):R1	0.00523049734264613	0.000254331677741301
Del(10,):U(2,):R1	0.0394880923908451	0.00304223562416989
Del2:U1:R3	0.00398567277383061	0.00320009666552656
Del2:U1:R4	0.000668241076632901	0.000928651681561148
Del2:U1:R(5,9)	0.00463901949299034	0.0017491393162668
Del2:U2:R2	0.0033930492043692	0.00301787435235559
Del2:U2:R3	0.00253977437912728	0.00123755260816648
Del2:U2:R4	0.000909987955620543	0.00129309630790309
Del2:U2:R(5,9)	0.0100680127919616	0.00544815482855024
Del3:U1:R4	0.00346207882265833	0
Del3:U1:R(5,9)	0.00311091570223315	0.000217302544583564
Del3:U3:R2	0.00352938986123901	0.00138177133730714
Del3:U3:R3	0.000967273945901975	0.000214379191965847
Del3:U3:R4	0.000372072506877899	9.54961855120593e-05
Del3:U3:R(5,9)	0.00110103673320912	0.00016273329571953
Del4:U1:R(5,9)	2.86429951407159e-07	4.87225436286017e-06
Del4:U2:R3	0.00118381498916579	0.00035957237197908
Del4:U2:R4	0.00204797415256119	0.000525229020316326
Del4:U2:R(5,9)	0.00189702556816961	0.00106020254935837
Del4:U4:R2	0.00218030479011129	0.00209214602341216
Del4:U4:R3	0.0017366247953816	0.00224416035953339
Del4:U4:R4	0.000771069429188071	0.000669447749456987
Del4:U4:R(5,9)	0.00224417866927509	0.00058954277790608
Del5:U1:R(5,9)	0	0
Del5:U5:R2	0.00202276831683735	0.000272846244320169
Del5:U5:R3	0.00111908182014777	0
Del5:U5:R4	0.000541639038110937	0.000310849828350479
Del5:U5:R(5,9)	0	0
Del(6,):U1:R(7,9)	0	0
Del(6,):U2:R(4,9)	0.000408735540658016	7.01604628251864e-05
Del(6,):U3:R(3,9)	0.000203938125401897	9.74450872572034e-07
Del(6,):U(4,):R(2,9)	0.00228198742286083	0.00324492140566487
Ins(2,4):M	0.0210626264767254	0.0196946265855534
Ins(5,):M	0.0623764233778398	0.0142883731445237
Ins2:U1:R0	0.000802576723842859	0.000391729250773958
Ins3:U1:R0	0	0
Ins4:U1:R0	0	0
Ins2:U2:R0	0.006569843795426	0.00069965572650672
Ins3:U3:R0	0.00452358822257326	0.000198787978004695
Ins4:U2:R0	0.000382383985128557	0
Ins4:U4:R0	0.00329967304021047	0.000802947518999356
Ins(5,):R0	0.142700261080901	0.00136033341811056
Ins2:U1:R1	0.000296168569755002	0.00204342347978355
Ins2:U1:R2	0	0
Ins2:U1:R3	0.00150719440430447	0.000559334800856347
Ins2:U1:R4	0	0
Ins2:U1:R(5,9)	0.00239856441308355	0.00238448128518377
Ins2:U2:R1	0.00115689057373351	0.000472608673197436
Ins2:U2:R2	0.0016326507230208	0.000625597460191246
Ins2:U2:R3	0.000346580241202662	0.00164974532726445
Ins2:U2:R4	0.00451155816461416	0.00227924059094599
Ins2:U2:R(5,9)	0.00150518939464462	0.0193350542135743
Ins3:U1:R1	0.00191879424447656	0.000266999539084737
Ins3:U1:R2	0.000624417294067606	0
Ins3:U1:R3	0	0
Ins3:U1:R4	0	9.74450872572034e-07
Ins3:U1:R(5,9)	2.83565651893087e-05	0.000149090983503521
Ins3:U3:R1	0.000320228685673203	0.000610980697102665
Ins3:U3:R2	0.000321947265381646	0.00062754636193639
Ins3:U3:R3	0	0
Ins3:U3:R4	2.86429951407159e-07	3.89780349028814e-06
Ins3:U3:R(5,9)	0.00169394673262194	0.00115082648050757
Ins4:U1:R1	0	0
Ins4:U1:R2	0	0
Ins4:U1:R3	0	0
Ins4:U1:R4	0.000200787395936418	0
Ins4:U1:R(5,9)	0	0
Ins4:U2:R1	0	0
Ins4:U2:R2	0.00214937035535932	0
Ins4:U2:R3	0.000562261994612253	0.00028746300740875
Ins4:U2:R4	0.00031650509630491	0
Ins4:U2:R(5,9)	8.04868163454116e-05	0.000885775843167979
Ins4:U4:R1	0.000514428192727257	0.00221297793161109
Ins4:U4:R2	0.00033168588372949	0.000623648558446102
Ins4:U4:R3	0.000146938565071872	0.00135351226200255
Ins4:U4:R4	0	0.00141100486348431
Ins4:U4:R(5,9)	0.000937485230955631	0.00123073145205848
Ins(5,):U1:R1	0	0
Ins(5,):U1:R2	0.000625849443824642	0
Ins(5,):U1:R3	0	0
Ins(5,):U1:R4	8.59289854221476e-07	0.00027771849868303
Ins(5,):U1:R(5,9)	0.000326530144604161	0.000614878500592953
Ins(5,):U2:R1	0	0
Ins(5,):U2:R2	0	0
Ins(5,):U2:R3	0	0
Ins(5,):U2:R4	0	0
Ins(5,):U2:R(5,9)	0.000918580854162758	0.000171503353572678
Ins(5,):U(3,):R1	0.00131013059773634	0.00400206973365334
Ins(5,):U(3,):R2	0.000408449110706608	0.000561283702601492
Ins(5,):U(3,):R3	0	0
Ins(5,):U(3,):R4	2.86429951407159e-07	0.000305003123115047
Ins(5,):U(3,):R(5,9)	0.000496383105788606	0.000503791101119741
Del2:M1	0.00992479781625805	0.00418624094856946
Del3:M1	0.00232323333586346	0.00105143249150522
Del3:M2	0.00288979177974682	0.00312116614484822
Del4:M1	0.00244525249516291	0.000383933643793381
Del4:M2	0.00707252836014556	0.00206096359548985
Del4:M3	0.000566844873834767	0.00237863457994833
Del5:M1	0.0125974756928382	0.00045506855749114
Del5:M2	0.00261940190561847	0.000454094106618568
Del5:M3	0.00194657794976305	0.000410243817352826
Del5:M4	0.000426494197645259	3.80035840303093e-05
Del6:M1	0.00778659822900361	0.000466761967962004
Del6:M2	0.000785677356709836	0.000423886129568835
Del6:M3	0.00130325627890257	0.00023971491465272
Del6:M4	0.000383529704934186	0.000937421739414297
Del6:M5	0.00177529283882157	3.60546822851653e-05
Del(7,):M1	0.0516814154222479	0.00278010833944801
Del(7,):M2	0.0237622287687379	0.00450001412953765
Del(7,):M3	0.00821051455708621	0.00324784475828259
Del(7,):M4	0.00129580910016599	0.00394360268129902
Del(7,):M5	0.00018045086938651	0.00172770139707022
Del(7,):M(6,)	0.00500479054093728	0.0033521110016478
Complex(0,1)	0	0
Complex(2,5)	0	0
Complex(6,10)	0	0
Complex(11,20)	0	0
Complex(21,)	0	0
