hdp.1	hdp.2	hdp.3
G[Del(T):R1]C	0.000976239111164691	0.00365009399246645	0.00187271484200826
G[Del(T):R1]G	0.00040296868350263	0.00557276054416186	0.00124847656133884
G[Del(T):R2]A	0.000653469162523782	0.00543872778695694	0.00665854166047383
G[Del(T):R2]C	0.000492107153426514	0.00241887608898676	0.0021105199013109
G[Del(T):R2]G	0.000558251171698213	0.00448212173050286	0.0013079278261645
G[Del(T):R3]A	0.00135148668253388	0.00324870109128478	0.000951220237210547
G[Del(T):R3]C	0.00111170052400293	0.0025001421878294	0.000326981956541125
G[Del(T):R3]G	0.00061276643604739	0.00456468719593275	0.00199161737165958
G[Del(T):R4]A	0.00156133871651526	0.00576181219514694	0.000802592075146399
G[Del(T):R4]C	0.00141182258708701	0.00438304812195493	0.00216997116613656
G[Del(T):R4]G	0.00177896969791412	0.00504948705709605	0.000951220237210547
G[Del(T):R5]A	0.00325547905547428	0.00503740913529455	0.00448857049433727
G[Del(T):R5]C	0.00280290966538434	0.00354911464625722	0.00329954519782408
G[Del(T):R5]G	0.00257757071998513	0.00421519470872186	0.00350762462471389
G[Del(T):R6]A	0.00300859455523119	0.0029783585916173	0.00255640438750334
G[Del(T):R6]C	0.00307293058411385	0.00190907888966873	0.00109984839927469
G[Del(T):R6]G	0.00281803330872631	0.00197919518570077	0.00136737909099016
G[Del(T):R7]A	0.00386654606500588	0.00122347120363569	0.00511280877500669
G[Del(T):R7]C	0.00513700726464333	0.00314087841438271	0.00731250557355608
G[Del(T):R7]G	0.00358176894650538	0.00131447636442278	0.000980945869623376
G[Del(T):R8]A	0.00476937997187687	0.00249925119359815	0.00154573288546714
G[Del(T):R8]C	0.00560238707377611	0.00236577530778777	0.00535061383430933
G[Del(T):R8]G	0.00317993599767669	0.00241215650749269	0.000921494604797717
G[Del(T):R(9,)]A	0	0	0
G[Del(T):R(9,)]C	0	0	0
G[Del(T):R(9,)]G	0	0	0
A[Ins(C):R0]A	0.00246294502781957	0.00332376735526826	0.002615855652329
A[Ins(C):R0]G	6.58225051470911e-05	0.00029185011041646	0.000653963913082251
A[Ins(C):R0]T	6.39685853116871e-05	0.00175883498742287	0.00172408667994412
A[Ins(C):R1]A	0.000144693432559131	0.00096713711327076	0.000772866442733569
A[Ins(C):R1]G	9.93767839698533e-06	0.000167841038313197	0.000178353794476977
A[Ins(C):R1]T	0.000186076764740863	0.00112777594821462	0.000178353794476977
A[Ins(C):R2]A	5.66197138920677e-05	0.000473303560596097	0
A[Ins(C):R2]G	4.37633644028585e-05	6.67131930654315e-05	0.000475610118605273
A[Ins(C):R2]T	5.88285508130783e-05	0.00032821999993961	0.000326981956541125
A[Ins(C):R3]A	0.000260525842815758	0.000310548614352996	0.000475610118605273
A[Ins(C):R3]G	1.05932311315764e-05	0.000104642322493283	0
A[Ins(C):R3]T	0.000100491641168171	7.4707391306995e-05	0.000297256324128296
A[Ins(C):R4]A	0.000341334199965697	0.000123179952471398	0.000772866442733569
A[Ins(C):R4]G	3.69072014079636e-05	3.19396682066182e-05	8.91768972384887e-05
A[Ins(C):R4]T	9.48797757204612e-05	0.000325274769008508	0.000862043339972058
A[Ins(C):R5]A	0.000195993565662225	0.000705184809280952	0.000386433221366785
A[Ins(C):R5]G	1.51278188370915e-05	1.52582762102907e-05	0.000148628162064148
A[Ins(C):R5]T	0.000432710735276465	0.000327972501542039	0.000505335751018103
A[Ins(C):R6]A	0.000767038454422776	0.000216090850919786	0.000356707588953955
A[Ins(C):R6]G	0.000112011832217449	7.46083919479663e-05	5.94512648256592e-05
A[Ins(C):R6]T	0.000448477404867649	0.000119529351107216	0.000475610118605273
A[Ins(C):R7]A	0.00279032054758312	0.000240407568481198	0.00068368954549508
A[Ins(C):R7]G	0.000261703332440947	0.000294510718190355	0.00142683035581582
A[Ins(C):R7]T	0.000348319803309461	0.000130097532683525	0.00068368954549508
A[Ins(C):R8]A	0.000870415362722172	0.000120123347261388	0.00101067150203621
A[Ins(C):R8]G	2.83808403631552e-05	3.34494084318051e-05	0
A[Ins(C):R8]T	0.000122738679193018	7.07597918657276e-05	0
A[Ins(C):R(9,)]A	0	0	0
A[Ins(C):R(9,)]G	0	0	0
A[Ins(C):R(9,)]T	0	0	0
G[Ins(C):R0]A	4.3696556480862e-05	0.000259266946376156	0.000564787015843762
G[Ins(C):R0]G	2.81386616459177e-05	6.50054541221873e-05	0.000445884486192444
G[Ins(C):R0]T	8.26330485194705e-05	0.000203654056441812	0.000118902529651318
G[Ins(C):R1]A	0.000143958545417169	0.000667911550606666	0.00074314081032074
G[Ins(C):R1]G	1.92072775740053e-07	4.80146891288952e-05	0
G[Ins(C):R1]T	0.000161295201175272	0.000406219119934308	0.000862043339972058
G[Ins(C):R2]A	0.000116162274371484	0.000275911213612847	0.000564787015843762
G[Ins(C):R2]G	5.97095802844077e-06	2.84128160412225e-05	2.97256324128296e-05
G[Ins(C):R2]T	6.97599970497622e-05	0.000592486413946713	0.000505335751018103
G[Ins(C):R3]A	7.67288984130263e-05	0.000203963429438776	0.000653963913082251
G[Ins(C):R3]G	1.27561376062144e-05	1.8587129657629e-05	0.000148628162064148
G[Ins(C):R3]T	2.01175355112081e-05	7.63161308912105e-05	2.97256324128296e-05
G[Ins(C):R4]A	0.000131916417477293	0.000333120468211529	0.00208079426889807
G[Ins(C):R4]G	5.81729980784872e-05	0.00012970153524741	5.94512648256592e-05
G[Ins(C):R4]T	0.00010050834314867	0.000219555828485788	0.000118902529651318
G[Ins(C):R5]A	0.000164911179953334	0.000392606708067869	0.000326981956541125
G[Ins(C):R5]G	9.67211690704909e-05	7.33090253607153e-05	0.000148628162064148
G[Ins(C):R5]T	0.000765827560836588	0.000110743157993424	0.00074314081032074
G[Ins(C):R6]A	0.000681081711783977	0.000508831955567504	0.000445884486192444
G[Ins(C):R6]G	0.000376646362235994	0.000230074510382583	0.000624238280669421
G[Ins(C):R6]T	0.000745451144627643	0.000117116241730893	0.00104039713444904
G[Ins(C):R7]A	0.00184364394190189	0.00015988396483127	0.000653963913082251
G[Ins(C):R7]G	0.000301800612124245	0.000150058278447676	0.000237805059302637
G[Ins(C):R7]T	0.000674814293601677	0.000154810247681051	0.000416158853779614
G[Ins(C):R8]A	0.000484173712689425	0.000211029508689446	0.000445884486192444
G[Ins(C):R8]G	3.6898850417714e-05	1.9032626773258e-05	0.000237805059302637
G[Ins(C):R8]T	0.000125682403255991	3.9302745534374e-05	2.97256324128296e-05
G[Ins(C):R(9,)]A	0	0	0
G[Ins(C):R(9,)]G	0	0	0
G[Ins(C):R(9,)]T	0	0	0
T[Ins(C):R0]A	8.64160471025246e-05	9.75019937233416e-05	0.000356707588953955
T[Ins(C):R0]G	1.3612114106795e-05	0.000369081985378686	0.000475610118605273
T[Ins(C):R0]T	0.00288900002386713	0.00199982417713837	0.000267530691715466
T[Ins(C):R1]A	0.000291762721844265	0.000942671896670805	0.00107012276686186
T[Ins(C):R1]G	4.08864482618825e-05	7.85807412289909e-05	0.000237805059302637
T[Ins(C):R1]T	0.00058882414700188	0.000916585565566756	0.000445884486192444
T[Ins(C):R2]A	5.53461878790087e-05	0.000799729197153313	0.00172408667994412
T[Ins(C):R2]G	8.04617910545829e-06	9.18961550183443e-05	5.94512648256592e-05
T[Ins(C):R2]T	0.000154480793131625	0.000581014863219268	0.000326981956541125
T[Ins(C):R3]A	0.000195496681742375	0.000382756271844518	0.000564787015843762
T[Ins(C):R3]G	1.35286042042994e-05	3.88943731783809e-05	2.97256324128296e-05
T[Ins(C):R3]T	0.000176786288088219	0.000305487272122657	0.00101067150203621
T[Ins(C):R4]A	0.000569082406051903	0.00030981849408016	0.0013079278261645
T[Ins(C):R4]G	2.2727219964198e-05	5.89293684618039e-05	5.94512648256592e-05
T[Ins(C):R4]T	0.00024928540993984	0.000418990037249004	0.00115929966410035
T[Ins(C):R5]A	0.000672956198271148	0.000158349474766326	0.000475610118605273
T[Ins(C):R5]G	0.000129782739468529	9.66604991715981e-05	0
T[Ins(C):R5]T	0.00116036174418716	0.000151964016108978	0.00190244047442109
T[Ins(C):R6]A	0.000999246089302249	0.000522988863908601	0.00145655598822865
T[Ins(C):R6]G	0.000185508897403893	0.000147360545914145	0.000475610118605273
T[Ins(C):R6]T	0.000701742061661407	0.000129911908885346	0.00107012276686186
T[Ins(C):R7]A	0.00202286454364786	0.00059783237933426	0.00175381231235695
T[Ins(C):R7]G	0.000249807346830438	9.59922534981547e-05	0.000267530691715466
T[Ins(C):R7]T	0.000572109640017371	7.66626286478108e-05	0.00104039713444904
T[Ins(C):R8]A	0.000851646512136269	0.000309768994400646	0.00074314081032074
T[Ins(C):R8]G	3.56921323266515e-05	2.9402809631509e-05	0
T[Ins(C):R8]T	0.000212077572882892	0.00010658518491422	0.000505335751018103
T[Ins(C):R(9,)]A	0	0	0
T[Ins(C):R(9,)]G	0	0	0
T[Ins(C):R(9,)]T	0	0	0
A[Ins(T):R0]A	0.00383567245405323	0.00288471757289607	0.000505335751018103
A[Ins(T):R0]C	3.59510130243881e-05	0.000940333036813753	0.000980945869623376
A[Ins(T):R0]G	0.000456202070848499	0.00100561073917327	0.000445884486192444
A[Ins(T):R1]A	0.00119469266510313	0.00231981485535872	0.00074314081032074
A[Ins(T):R1]C	0.00030228496955872	0.00141050574268057	0.000326981956541125
A[Ins(T):R1]G	0.000880060756460422	0.00181323513520912	0.00127820219375167
A[Ins(T):R2]A	0.000713926156435526	0.00138991387600261	0.0021105199013109
A[Ins(T):R2]C	0.000152580942849848	0.00071663161016864	0.000297256324128296
A[Ins(T):R2]G	0.00127219820560936	0.000334469334478294	0.000237805059302637
A[Ins(T):R3]A	0.000779581641777626	0.000772096001064441	0.000921494604797717
A[Ins(T):R3]C	0.000692693763726001	0.000442960257053816	0.00270503254956749
A[Ins(T):R3]G	0.00131073802561112	0.000617706500659261	0.000802592075146399
A[Ins(T):R4]A	0.00304300898604965	0.000909667985354629	0.000772866442733569
A[Ins(T):R4]C	0.00391255584578587	0.000324779772213365	0.00154573288546714
A[Ins(T):R4]G	0.00379501565802321	0.000355915070627875	0.00115929966410035
A[Ins(T):R5]A	0.00906450303198568	0.000836334210154156	0.00454802175916293
A[Ins(T):R5]C	0.0137406024427749	0.000883655903769851	0.00383460658125502
A[Ins(T):R5]G	0.0103505471794288	0.000331486978787556	0.00107012276686186
A[Ins(T):R6]A	0.0184230444306586	0.000702091079311307	0.000772866442733569
A[Ins(T):R6]C	0.0252476072784492	0.00150497588103366	0.00395350911090633
A[Ins(T):R6]G	0.0256654866550424	0.000482832248902604	0.0016051841502928
A[Ins(T):R7]A	0.0213106164351931	0.00226541470757248	0.00315091703575994
A[Ins(T):R7]C	0.023667967366802	0.0022017333698773	0.00288338634404447
A[Ins(T):R7]G	0.0193366678169321	0.00162007501082434	0.0024077762254392
A[Ins(T):R8]A	0.0222144983913404	0.00343183753056791	0.00145655598822865
A[Ins(T):R8]C	0.0181788405982857	0.00261001910143133	0.00175381231235695
A[Ins(T):R8]G	0.0171324782219953	0.00358512566310389	0.00228887369578788
A[Ins(T):R(9,)]A	0	0	0
A[Ins(T):R(9,)]C	0	0	0
A[Ins(T):R(9,)]G	0	0	0
C[Ins(T):R0]A	0.00024241672045957	0.000578230506246587	0.000921494604797717
C[Ins(T):R0]C	0.000178368800740512	0.000394141198132813	0.000564787015843762
C[Ins(T):R0]G	1.00003108238571e-05	0.000216858095952258	0.000178353794476977
C[Ins(T):R1]A	0.000165788033929539	0.00282759494273654	0.00151600725305431
C[Ins(T):R1]C	0.000344929301268136	0.000398361045811409	0.00118902529651318
C[Ins(T):R1]G	0.000378166242461415	0.00150949272678934	0.000148628162064148
C[Ins(T):R2]A	0.000342440706173765	0.00122907704234069	0.00151600725305431
C[Ins(T):R2]C	0.000198402826349225	0.000816893211024905	0.00124847656133884
C[Ins(T):R2]G	0.000247414788123937	0.000895931824289404	0.00216997116613656
C[Ins(T):R3]A	0.000754775025241286	0.000512371182652778	0.00109984839927469
C[Ins(T):R3]C	0.000440251679471825	0.000746220043598328	0.00101067150203621
C[Ins(T):R3]G	0.00104095511010371	0.000400303908232346	0.000356707588953955
C[Ins(T):R4]A	0.00130881729785372	0.00064335970956756	0.000862043339972058
C[Ins(T):R4]C	0.00211785705773669	0.000653977390823383	0.000624238280669421
C[Ins(T):R4]G	0.00172329782141538	0.000157421355775432	0.00190244047442109
C[Ins(T):R5]A	0.00380440217106372	0.000423544007764322	0.00163490978270563
C[Ins(T):R5]C	0.00554859417008352	0.000298681066189437	0.0016051841502928
C[Ins(T):R5]G	0.00332571923446339	0.000517073652206639	0.00514253440741952
C[Ins(T):R6]A	0.00916574208678119	0.000597300257779481	0.00318064266817277
C[Ins(T):R6]C	0.0179490881545395	0.00136469378929006	0.00353735025712672
C[Ins(T):R6]G	0.0141760188988922	0.000644745700593961	0.00193216610683392
C[Ins(T):R7]A	0.00897295530137479	0.00195383897486956	0.00374542968401653
C[Ins(T):R7]C	0.0106804948041892	0.000565669962569827	0.00178353794476977
C[Ins(T):R7]G	0.013137422943534	0.000720975207046022	0.00252667875509051
C[Ins(T):R8]A	0.0111154770088136	0.000873087722193543	0.00109984839927469
C[Ins(T):R8]C	0.011364983719995	0.00204808636466483	0.000951220237210547
C[Ins(T):R8]G	0.0126539632405109	0.000969339849009148	0.00139710472340299
C[Ins(T):R(9,)]A	0	0	0
C[Ins(T):R(9,)]C	0	0	0
C[Ins(T):R(9,)]G	0	0	0
G[Ins(T):R0]A	0.00029629730954978	0.000662949207735355	0.000624238280669421
G[Ins(T):R0]C	0.000195809843876734	0.000195956856277334	0.000386433221366785
G[Ins(T):R0]G	0.000242988763291666	0.000868360502799925	0.00219969679854939
G[Ins(T):R1]A	0.00041764972436137	0.00515629499056808	0.00074314081032074
G[Ins(T):R1]C	0.00023054578781981	0.000441128768911786	0.000951220237210547
G[Ins(T):R1]G	0.000220048593076104	0.00183871509523912	0.00107012276686186
G[Ins(T):R2]A	0.000110320756691912	0.000980081279463756	0.000386433221366785
G[Ins(T):R2]C	0.000125373416616757	0.000257373583634733	0.000326981956541125
G[Ins(T):R2]G	0.000521160248504759	0.000519709510140777	0.000267530691715466
G[Ins(T):R3]A	9.72264039805897e-05	0.000964105257900508	0.000624238280669421
G[Ins(T):R3]C	4.27278416119121e-05	0.000319693680143268	0.000386433221366785
G[Ins(T):R3]G	0.000642784070499461	0.000669730663828817	0.0013079278261645
G[Ins(T):R4]A	0.000401169045103849	7.21829076517644e-05	0.000237805059302637
G[Ins(T):R4]C	0.000224783604547609	0.00032194591556117	0.00166463541511846
G[Ins(T):R4]G	0.00115621547752825	0.000406045871056008	0.00127820219375167
G[Ins(T):R5]A	0.00156719693617534	0.000446907856495083	0.00196189173924675
G[Ins(T):R5]C	0.00237133466478181	0.000139700470509304	0.00228887369578788
G[Ins(T):R5]G	0.0026245533911292	0.000378759172723736	0.000832317707559228
G[Ins(T):R6]A	0.00655114307602947	0.000644374452997604	0.000772866442733569
G[Ins(T):R6]C	0.0122913173134283	0.00166085037182427	0.00219969679854939
G[Ins(T):R6]G	0.0135864556892532	0.0012602123407552	0.0024077762254392
G[Ins(T):R7]A	0.00876650212042499	0.000286900142465028	0.000980945869623376
G[Ins(T):R7]C	0.0107141910498462	0.0015798317713792	0.00270503254956749
G[Ins(T):R7]G	0.0129541813399829	0.00171228053883965	0.00112957403168752
G[Ins(T):R8]A	0.00914985432783138	0.00118832643118052	0.00142683035581582
G[Ins(T):R8]C	0.00872459685135266	0.0013911884927501	0.000148628162064148
G[Ins(T):R8]G	0.0107773120096476	0.001731201791334	0.00074314081032074
G[Ins(T):R(9,)]A	0	0	0
G[Ins(T):R(9,)]C	0	0	0
G[Ins(T):R(9,)]G	0	0	0
Del2:U1:R1	0.00224703435041213	0.00997866514313253	0.00228887369578788
Del3:U1:R1	0.000337885240992626	0.00209997440371572	0.00368597841919087
Del4:U1:R1	0.000189087296725832	0.00191650384159588	0.00249695312267768
Del5:U1:R1	0.000160677227896804	0.000758792962194966	0.00335899646264974
Del6:U1:R1	0.000116145572390985	0.000604391086869908	0.00068368954549508
Del7:U1:R1	0.000208783107229437	0.000180859454025465	0.00145655598822865
Del8:U1:R1	8.25537141120996e-05	0.000373685455573518	0.00104039713444904
Del9:U1:R1	4.74043961516699e-05	0.000525550472323467	0.00202134300407241
Del(10,):U1:R1	0.000719571425844234	0.00491848615526139	0.0103742457120775
Del2:U(2,):R1	0.00215929884685017	0.0165798062790442	0.00222942243096222
Del3:U(2,):R1	0.000599037408077101	0.00479279409405464	0.00225914806337505
Del4:U(2,):R1	0.00100438194830573	0.00242423442929419	0.00329954519782408
Del5:U(2,):R1	0.000353910791281546	0.00283716075580269	0.00273475818198032
Del6:U(2,):R1	0.000359146862168025	0.000938848046428323	0.00454802175916293
Del7:U(2,):R1	0.000341501219770689	0.000866999261613281	0.00698552361701495
Del8:U(2,):R1	0.000362453854306854	0.00103592929287579	0.00395350911090633
Del9:U(2,):R1	0.000210232004037737	0.0016980988806588	0.00300228887369579
Del(10,):U(2,):R1	0.00336358679975005	0.0121500428345477	0.0234237983413097
Del2:U1:R3	0.00300149203802393	0.00663530828969648	0.000475610118605273
Del2:U1:R4	0.00140367619609855	0.00307645458149481	0.00107012276686186
Del2:U1:R(5,9)	0.00159872609986258	0.00361893394421218	0.00558841889361196
Del2:U2:R2	0.0108006196234341	0.0205905920612117	0.00294283760887013
Del2:U2:R3	0.00315013131347598	0.00668288985662962	0.00392378347849351
Del2:U2:R4	0.000889392988064314	0.00233291989551014	0.000862043339972058
Del2:U2:R(5,9)	0.00115193559502534	0.00241937108578191	0.000980945869623376
Del3:U1:R4	8.78565929205749e-05	0.000429310720427741	0.000832317707559228
