hdp.1	hdp.2
A[Del(T):R2]A	0.00801253011731112	0.00354564525058416
A[Del(T):R2]C	0.00709163938394904	0.00213881923385637
A[Del(T):R2]G	0.00775397729061773	0.00041285270217686
A[Del(T):R3]A	0.00810897767424008	0.00261087159007984
A[Del(T):R3]C	0.00711465217731876	0.000831205163445734
A[Del(T):R3]G	0.0050593125945213	0.00163225434445436
A[Del(T):R4]A	0.00714639709781691	0.00402066376901457
A[Del(T):R4]C	0.00339320454648508	0.00221572316857559
A[Del(T):R4]G	0.00403595580688652	0.00240030497091091
A[Del(T):R5]A	0.00457596813404252	0.00408171727444051
A[Del(T):R5]C	0.000998979599401237	0.00182381898698516
A[Del(T):R5]G	0.00316639664028983	0.00177484641304785
A[Del(T):R6]A	0.00218765556470189	0.00274796389958132
A[Del(T):R6]C	0.00136807872994971	0.00188712801158929
A[Del(T):R6]G	0.00197587116195156	0.0018284227179105
A[Del(T):R7]A	0.000953909089066469	0.00252670673745825
A[Del(T):R7]C	0.000565799390082144	0.00338568877407095
A[Del(T):R7]G	0.000399464496239872	0.00257932521910824
A[Del(T):R8]A	0.000723963074684443	0.00441658462859354
A[Del(T):R8]C	0.00052438242599382	0.00326917421488004
A[Del(T):R8]G	0.000414093841168581	0.00202282993255627
A[Del(T):R(9,)]A	0	0
A[Del(T):R(9,)]C	0	0
A[Del(T):R(9,)]G	0	0
C[Del(T):R1]A	0.00744556341162327	0.00194895395508996
C[Del(T):R1]C	0.00801777545756536	0.00182687784176105
C[Del(T):R1]G	0.0109492536221917	0.00159842155678158
C[Del(T):R2]A	0.00469962778853317	0.00139375636450352
C[Del(T):R2]C	0.00743904463616281	0.00123250219202477
C[Del(T):R2]G	0.00512111968185223	0.000454996923533636
C[Del(T):R3]A	0.00642968047585363	0.000750099165600033
C[Del(T):R3]C	0.00465520915574445	0.000808619074140893
C[Del(T):R3]G	0.00382803718958368	0.00221053238471346
C[Del(T):R4]A	0.0023619039487543	0.00304152126549827
C[Del(T):R4]C	0.00462388871364837	0.00190412164923315
C[Del(T):R4]G	0.00321096687250787	0.0018497420087728
C[Del(T):R5]A	0.00310656034553997	0.00124526286901916
C[Del(T):R5]C	0.00239907612882186	0.000692629772840793
C[Del(T):R5]G	0.00189634210133394	0.000935453406010075
C[Del(T):R6]A	0.00249734287890257	0.000486759577166162
C[Del(T):R6]C	0.00138316287316635	0.000700230563496047
C[Del(T):R6]G	0.00108522451473743	0.000320067440641378
C[Del(T):R7]A	0.000722507720163038	0.000945309715843514
C[Del(T):R7]C	0.000693400629734933	0.00201161413171132
C[Del(T):R7]G	0.000301440305246057	0.00233171246987569
C[Del(T):R8]A	0.000136409166495877	0.00333795210105319
C[Del(T):R8]C	0.000290343227020343	0.00239183904961197
C[Del(T):R8]G	0.000308231959679282	0.00206840377896481
C[Del(T):R(9,)]A	0	0
C[Del(T):R(9,)]C	0	0
C[Del(T):R(9,)]G	0	0
G[Del(T):R1]A	0.00405866540139762	0.000714227141409991
G[Del(T):R1]C	0.00435422364878633	0.000357546136026839
G[Del(T):R1]G	0.00463967021423986	0.00119968902261062
G[Del(T):R2]A	0.00487878799409532	0.000913361677073055
G[Del(T):R2]C	0.00329307312342381	0.00060518978278238
G[Del(T):R2]G	0.00308142516015987	0.00103148290745938
G[Del(T):R3]A	0.00408416442540807	0.000655923515530053
G[Del(T):R3]C	0.00354722956666713	0.00075522815441618
G[Del(T):R3]G	0.00339791928873671	0.00169834414612749
G[Del(T):R4]A	0.00247207125403609	0.00215374273745998
G[Del(T):R4]C	0.00399819238904464	0.000770058965450822
G[Del(T):R4]G	0.00218917155899502	0.00322641204306348
G[Del(T):R5]A	0.00225748226184347	0.00258065381259676
G[Del(T):R5]C	0.00198205641866754	0.000435871356803545
G[Del(T):R5]G	0.000826535248557649	0.00141804181757274
G[Del(T):R6]A	0.00104445942819515	0.000988010092614089
G[Del(T):R6]C	0.000675527057018925	0.00114342463324795
G[Del(T):R6]G	0.000978892675017259	0.00105162809244811
G[Del(T):R7]A	0.000655440132634947	0.00075603149001389
G[Del(T):R7]C	0.000498989521583885	0.00144770343964203
G[Del(T):R7]G	0.000392278683290433	0.00126775626575503
G[Del(T):R8]A	0.000364126669267001	0.00124245119442717
G[Del(T):R8]C	0.00029031290713448	0.000675543442627965
G[Del(T):R8]G	0.000334231261806469	0.00060305785369615
G[Del(T):R(9,)]A	0	0
G[Del(T):R(9,)]C	0	0
G[Del(T):R(9,)]G	0	0
A[Ins(C):R0]A	0.00115574856925386	0.00226948485857617
A[Ins(C):R0]G	0.000527672133609913	0.000268005114405185
A[Ins(C):R0]T	0.000429738902273687	0.000871835406176056
A[Ins(C):R1]A	0.00113644996190231	0.000279066427635189
A[Ins(C):R1]G	0.000161468552161324	0.00011385737221387
A[Ins(C):R1]T	0.000680499518300393	7.20221260869826e-05
A[Ins(C):R2]A	0.000553186317563299	0.000336937488193284
A[Ins(C):R2]G	3.92794121350098e-05	3.53467662992313e-05
A[Ins(C):R2]T	0.000328061165033428	0.000384148903320229
A[Ins(C):R3]A	0.000481388827840641	0.000249930063456715
A[Ins(C):R3]G	6.1352289042989e-05	0.000120098671857615
A[Ins(C):R3]T	0.000337217770563936	0.000219681388450642
A[Ins(C):R4]A	0.000114563688731868	0.000258704959985545
A[Ins(C):R4]G	2.31795527419645e-05	6.68931372708354e-05
A[Ins(C):R4]T	7.15700905786882e-05	9.23217986906495e-05
A[Ins(C):R5]A	0.000282369097038476	0.00065654146598983
A[Ins(C):R5]G	8.77154298005274e-05	0.000312250367325202
A[Ins(C):R5]T	6.60670312946247e-05	0.000287316066273209
A[Ins(C):R6]A	0.000310217912203283	0.000500169102143318
A[Ins(C):R6]G	2.16029186771088e-05	1.05978503851716e-05
A[Ins(C):R6]T	0.000139365355367482	0.000573581616764798
A[Ins(C):R7]A	0.000321405950086585	0.00168039268527097
A[Ins(C):R7]G	2.81974938522262e-05	7.83561182996945e-05
A[Ins(C):R7]T	0.000115549085022402	0.000435098918728824
A[Ins(C):R8]A	0.00013783420113142	0.00104436717454573
A[Ins(C):R8]G	3.65809422932376e-05	0.000183006028662891
A[Ins(C):R8]T	0.000131194146127509	0.000100509642282692
A[Ins(C):R(9,)]A	0	0
A[Ins(C):R(9,)]G	0	0
A[Ins(C):R(9,)]T	0	0
G[Ins(C):R0]A	0.000286113602942509	0.000530016109350536
G[Ins(C):R0]G	0.000182995671123776	0.000217827537071312
G[Ins(C):R0]T	0.000394067556556327	0.000353127790239435
G[Ins(C):R1]A	0.000422492449552523	0.000430464290280498
G[Ins(C):R1]G	0.000289827788960678	8.79034529032456e-05
G[Ins(C):R1]T	0.000398024301661398	0.000233276298565731
G[Ins(C):R2]A	0.000203128075336548	0.000377567730923607
G[Ins(C):R2]G	5.58947095877194e-05	5.46886156902442e-05
G[Ins(C):R2]T	0.000982091422975764	0.000184396417197388
G[Ins(C):R3]A	0.000174172584337757	0.000103877472288475
G[Ins(C):R3]G	8.46682812713353e-05	8.47828030813729e-05
G[Ins(C):R3]T	9.62807975567144e-05	0.000275235134784574
G[Ins(C):R4]A	0.000101071339523007	0.000279560788003011
G[Ins(C):R4]G	9.13083362752466e-05	8.68529371216251e-05
G[Ins(C):R4]T	0.000154055340067916	0.000157948137518943
G[Ins(C):R5]A	0.000530582842652724	0.00010109669521948
G[Ins(C):R5]G	9.10960970742083e-05	0.000134218839863515
G[Ins(C):R5]T	0.000172611110215832	0.000507708097752594
G[Ins(C):R6]A	0.000151296230454418	0.000258952140169456
G[Ins(C):R6]G	0.000106695678350521	0.000141387065196925
G[Ins(C):R6]T	0.000119596789785061	0.000337895311405938
G[Ins(C):R7]A	9.37642470301179e-05	0.00149018753375168
G[Ins(C):R7]G	0.000114912367419288	0.000671557662162405
G[Ins(C):R7]T	0.000192167436597215	0.000205777503105665
G[Ins(C):R8]A	0.000308050040364106	0.000586867551649999
G[Ins(C):R8]G	6.43842776292499e-05	0.000213501883852874
G[Ins(C):R8]T	7.1160772119543e-05	0.000158257112748831
G[Ins(C):R(9,)]A	0	0
G[Ins(C):R(9,)]G	0	0
G[Ins(C):R(9,)]T	0	0
T[Ins(C):R0]A	0.000719763770492472	0.000309933053101039
T[Ins(C):R0]G	0.000149158678501104	0.000359708962636058
T[Ins(C):R0]T	0.00257330935293134	0.00180379739208839
T[Ins(C):R1]A	0.000563146400069166	0.000580070096592454
T[Ins(C):R1]G	8.32432466357926e-05	5.78401630351057e-05
T[Ins(C):R1]T	0.00120627665904389	0.000997063066849819
T[Ins(C):R2]A	0.00090557919100147	0.000261207659347641
T[Ins(C):R2]G	6.02152933231412e-05	0.000126957921961137
T[Ins(C):R2]T	0.000742443045117703	0.00061983520867909
T[Ins(C):R3]A	0.00051868228745165	0.000229228723054193
T[Ins(C):R3]G	0.000185739620794342	0.000123466501863399
T[Ins(C):R3]T	0.000718247776199341	0.000775898597295713
T[Ins(C):R4]A	0.00038433487319443	0.000219897671111564
T[Ins(C):R4]G	3.02137662620897e-05	3.91780591498472e-05
T[Ins(C):R4]T	0.000139820153655421	0.000295936475187095
T[Ins(C):R5]A	0.000232932523139493	0.000851690221187334
T[Ins(C):R5]G	0.000212163401323606	6.33090246041301e-05
T[Ins(C):R5]T	0.000192197756483078	0.000665223669949693
T[Ins(C):R6]A	0.000246455192234216	0.000973426461763357
T[Ins(C):R6]G	4.95123736136403e-05	7.91594538974043e-05
T[Ins(C):R6]T	0.000421931531664065	0.00019925812575502
T[Ins(C):R7]A	0.000149370917702143	0.00143945380100401
T[Ins(C):R7]G	9.10202973595518e-05	0.000153529791731539
T[Ins(C):R7]T	8.23942898316396e-05	0.000133230119127872
T[Ins(C):R8]A	0.000155556174418115	0.000809267922123658
T[Ins(C):R8]G	4.57375478237455e-05	0.000105484143483895
T[Ins(C):R8]T	0.000115958403481548	0.000170090864053556
T[Ins(C):R(9,)]A	0	0
T[Ins(C):R(9,)]G	0	0
T[Ins(C):R(9,)]T	0	0
A[Ins(T):R0]A	0.00108614927125624	0.00591276628180506
A[Ins(T):R0]C	0.000538435693091139	0.000736257075301033
A[Ins(T):R0]G	0.000520910799062552	0.000638744492748259
A[Ins(T):R1]A	0.00374100395721506	0.0045069598833359
A[Ins(T):R1]C	0.00143910306258287	0.000479436864217807
A[Ins(T):R1]G	0.00295773518578336	0.00138868917073335
A[Ins(T):R2]A	0.00195355572595668	0.0011911613062657
A[Ins(T):R2]C	0.00184185726643883	0.00139567201092882
A[Ins(T):R2]G	0.00196121149713699	0.00133749197514084
A[Ins(T):R3]A	0.0020478505709894	0.00121813484383496
A[Ins(T):R3]C	0.000862600752791222	0.000531282907793078
A[Ins(T):R3]G	0.00174478815184969	0.00142959749117057
A[Ins(T):R4]A	0.000517878810476291	0.00145480986992946
A[Ins(T):R4]C	0.000769973501480952	0.00175525738347293
A[Ins(T):R4]G	0.000802552218840325	0.00324513594199472
A[Ins(T):R5]A	0.000632866977610235	0.00659702282591588
A[Ins(T):R5]C	0.000177280372638674	0.00709765539090403
A[Ins(T):R5]G	0.00106944301414594	0.00864095576667352
A[Ins(T):R6]A	0.00131242657944889	0.0123938307039438
A[Ins(T):R6]C	0.000514407183545022	0.0164154213986481
A[Ins(T):R6]G	0.00164559664525016	0.0198130675141157
A[Ins(T):R7]A	0.0010685030976842	0.0179282259192276
A[Ins(T):R7]C	0.000427707469920892	0.0191767948232065
A[Ins(T):R7]G	0.00237579045647937	0.0166499335981333
A[Ins(T):R8]A	0.00119752937197253	0.0218755080711436
A[Ins(T):R8]C	0.000725100070404291	0.0178214749773011
A[Ins(T):R8]G	0.000892799359110381	0.0194951937976065
A[Ins(T):R(9,)]A	0	0
A[Ins(T):R(9,)]C	0	0
A[Ins(T):R(9,)]G	0	0
C[Ins(T):R0]A	0.00144672851387731	0.000834943763727383
C[Ins(T):R0]C	0.000778584349065933	0.00116808085659304
C[Ins(T):R0]G	0.000134589973344121	0.000124795095351919
C[Ins(T):R1]A	0.00185286338500696	0.00257163173588402
C[Ins(T):R1]C	0.00119363326663919	0.00153372214364296
C[Ins(T):R1]G	0.00133841072163314	0.00282956425779484
C[Ins(T):R2]A	0.00150429081718748	0.000773334102887639
C[Ins(T):R2]C	0.000420551976857316	0.00115729762106994
C[Ins(T):R2]G	0.000819061396692516	0.00110628581061536
C[Ins(T):R3]A	0.00142239680547257	0.000440598677820837
C[Ins(T):R3]C	0.00110091505567133	0.00136900744858946
C[Ins(T):R3]G	0.00139538178716899	0.00159017191814356
C[Ins(T):R4]A	0.000494092860017074	0.000819989362600785
C[Ins(T):R4]C	0.000431937093998726	0.00112899549001216
C[Ins(T):R4]G	0.00106319711765824	0.000929891851872084
C[Ins(T):R5]A	0.000249972298994279	0.00218528910843158
C[Ins(T):R5]C	0.000793941371255344	0.00229271979586377
C[Ins(T):R5]G	0.000383880074906491	0.00196588579768784
C[Ins(T):R6]A	0.000748431222575568	0.00677925641650405
C[Ins(T):R6]C	0.000758755143711787	0.0132082894099296
C[Ins(T):R6]G	0.00081596876833453	0.00911869326712694
C[Ins(T):R7]A	0.000567133465060099	0.0066154995446632
C[Ins(T):R7]C	0.00055506615048678	0.0074949666390175
C[Ins(T):R7]G	0.000483405100250504	0.00948041056875728
C[Ins(T):R8]A	0.000976861242664464	0.0108685744815998
C[Ins(T):R8]C	0.00125475815653821	0.0101812899802361
C[Ins(T):R8]G	0.000440441821983188	0.0138680133207873
C[Ins(T):R(9,)]A	0	0
C[Ins(T):R(9,)]C	0	0
C[Ins(T):R(9,)]G	0	0
G[Ins(T):R0]A	0.000428344187524007	0.00103939267334453
G[Ins(T):R0]C	0.000270316942408089	0.000741849526962013
G[Ins(T):R0]G	0.000833630101849499	0.00102468545240184
G[Ins(T):R1]A	0.00198408785102033	0.00276696587621946
G[Ins(T):R1]C	0.00102117375585267	0.000422152856596501
G[Ins(T):R1]G	0.000924044001491799	0.00142434491226247
G[Ins(T):R2]A	0.000363899270123032	0.000204016344295301
G[Ins(T):R2]C	0.000608732348463598	0.000389957637642131
G[Ins(T):R2]G	0.00057447087743885	0.00113013869836275
G[Ins(T):R3]A	0.000368689812089324	0.000879776069584188
G[Ins(T):R3]C	0.000363050313318879	0.000609546333523806
G[Ins(T):R3]G	0.00053484278661642	0.000482155846240825
G[Ins(T):R4]A	0.000229036417806147	0.0002317005248933
G[Ins(T):R4]C	5.45606346097646e-05	0.000206302760996475
G[Ins(T):R4]G	0.000521274637692903	0.000295751090049162
G[Ins(T):R5]A	0.000387533621152935	0.00135158124562375
G[Ins(T):R5]C	0.000591844172038125	0.00107786008946563
G[Ins(T):R5]G	0.000227823622371643	0.00221760791747791
G[Ins(T):R6]A	0.00159987425736935	0.00413362511306176
G[Ins(T):R6]C	0.000277927233759604	0.00930667379699104
G[Ins(T):R6]G	0.00194515711757274	0.00866589006772552
G[Ins(T):R7]A	0.00077389992670016	0.00464933566926846
G[Ins(T):R7]C	0.000670979074139534	0.0087459455497896
G[Ins(T):R7]G	0.00104091200154922	0.0116832185727235
G[Ins(T):R8]A	0.000684198544375632	0.00828853861946283
G[Ins(T):R8]C	0.000988079600433629	0.00911331709812689
G[Ins(T):R8]G	0.00122105760340192	0.0140759845480252
G[Ins(T):R(9,)]A	0	0
G[Ins(T):R(9,)]C	0	0
G[Ins(T):R(9,)]G	0	0
Del2:U1:R1	0.00322495949983346	0.0039054160082662
Del3:U1:R1	0.00399990546259588	0.000359585372544103
Del4:U1:R1	0.0029753813593554	0.000522477113741259
Del5:U1:R1	0.00360200244047793	0.000732703860157317
Del6:U1:R1	0.00276806913976981	0.000233616171318608
Del7:U1:R1	0.00270477637803161	0.000288026709301953
Del8:U1:R1	0.00128945926590796	0.00112349573092015
Del9:U1:R1	0.00200679744553142	0.000327451948635711
Del(10,):U1:R1	0.0133712061048969	0.00429438492517269
Del2:U(2,):R1	0.0156247316216353	0.00590528908124176
Del3:U(2,):R1	0.00996670740092799	0.00151607965801633
Del4:U(2,):R1	0.00735010125098485	0.000807228685606395
Del5:U(2,):R1	0.00691311589599	0.00117864780945522
Del6:U(2,):R1	0.00759532848784163	0.00104050498417213
Del7:U(2,):R1	0.00625840344061575	0.000338204286635826
Del8:U(2,):R1	0.00504698756091815	0.000786650935295829
Del9:U(2,):R1	0.00498107212905283	0.000965176823125338
Del(10,):U(2,):R1	0.0378142946103568	0.00805090577015567
Del2:U1:R3	0.00626516477516311	0.00189664444866985
Del2:U1:R4	0.00319138022624062	0.00110239272271877
Del2:U1:R(5,9)	0.00254753744994812	0.00255201180878611
Del2:U2:R2	0.00870198916188392	0.0130953898609284
Del2:U2:R3	0.00380238656614391	0.0041628541698092
Del2:U2:R4	0.000800475306658737	0.00238995430070965
Del2:U2:R(5,9)	0.00327797382026423	0.00792197040672325
Del3:U1:R4	0.000499474639757687	0.000138050132714131
Del3:U1:R(5,9)	0.00121340183222161	0.000449342676826679
Del3:U3:R2	0.00620055309838989	0.0117304608853735
Del3:U3:R3	0.000472868939913248	0.00418370999782667
Del3:U3:R4	0.000247561868068201	0.00110548247501765
Del3:U3:R(5,9)	0.00013900151673713	0.000837477360612468
Del4:U1:R(5,9)	0.000784117728235859	0.00013727769463941
Del4:U2:R3	0.000137591642044519	0.000270662301382225
Del4:U2:R4	0.00060956614532482	0.000454873333441681
Del4:U2:R(5,9)	0.000184041707186036	0.00167955845215027
Del4:U4:R2	0.00415082269447702	0.0102608511019323
Del4:U4:R3	0.000247122229723194	0.00299020047981381
Del4:U4:R4	0.000485421372660368	0.00114404258370772
Del4:U4:R(5,9)	0.000177280372638674	0.000881475433348574
Del5:U1:R(5,9)	4.2675239351622e-05	3.84056210751263e-05
Del5:U5:R2	0.00128900446762002	0.00178318874425484
Del5:U5:R3	0.000172671749987557	0.000126587151685271
Del5:U5:R4	0.000108287472358308	0.000299860460606678
Del5:U5:R(5,9)	6.76891451882743e-05	6.44522329547171e-05
Del(6,):U1:R(7,9)	1.3643948638174e-05	2.49651985749815e-05
Del(6,):U2:R(4,9)	0.000208600814734749	0.000420855160630969
Del(6,):U3:R(3,9)	0.000335019578838897	0.000243070813353193
Del(6,):U(4,):R(2,9)	0.000957835514285677	0.00462489572858429
Ins(2,4):M	0.00418575120299074	0.0173552004578766
Ins(5,):M	0.016599561431947	0.033406834420854
Ins2:U1:R0	0.000432907330346329	0.000801358156238516
Ins3:U1:R0	9.65839964153405e-05	0.000244368509318724
Ins4:U1:R0	4.35090362128437e-06	1.36567051610666e-05
Ins2:U2:R0	0.00208135404486758	0.00344445586279572
Ins3:U3:R0	0.000937066392469789	0.0016922264365757
Ins4:U2:R0	2.84400529391271e-05	4.94978318281193e-05
Ins4:U4:R0	0.000563358639270204	0.00165570556440289
Ins(5,):R0	0.0326829722869118	0.018569225931154
Ins2:U1:R1	0.00141037497072805	0.00193517365983693
Ins2:U1:R2	0.00157358691632647	0.000765084464249619
Ins2:U1:R3	0.00144745619113802	0.000814922168830616
Ins2:U1:R4	0.000690853759322474	0.000380811970837435
Ins2:U1:R(5,9)	0.000186543097769701	0.00101433478220058
Ins2:U2:R1	0.00304561737495613	0.0035383534351588
Ins2:U2:R2	0.00133131586834129	0.00201955479511945
Ins2:U2:R3	0.0006318815813197	0.00103790959224106
Ins2:U2:R4	0.000577169347280622	0.00191614078567581
Ins2:U2:R(5,9)	0.00168912084140594	0.0183743552536634
Ins3:U1:R1	7.76037478653474e-05	0.000282279770026029
Ins3:U1:R2	0.000101056179580075	0.000120685724794403
Ins3:U1:R3	0.00033726325039273	6.02501698282351e-05
Ins3:U1:R4	0.000143246300757896	7.66876520582972e-05
Ins3:U1:R(5,9)	9.6356597271371e-05	8.69765272135804e-05
Ins3:U3:R1	0.00266281365599776	0.00337132142588114
Ins3:U3:R2	0.00096565804483823	0.000342220964624375
Ins3:U3:R3	4.05983271700333e-05	6.9457631678909e-05
Ins3:U3:R4	2.34979115435219e-05	2.11339057243655e-05
Ins3:U3:R(5,9)	6.40204389988986e-05	0.000959306293757458
Ins4:U1:R1	4.08712061427968e-05	3.02795725290617e-05
Ins4:U1:R2	1.23401935460818e-05	1.03506702012609e-05
Ins4:U1:R3	0.000360427643191763	0.000396198937285876
Ins4:U1:R4	0	0
Ins4:U1:R(5,9)	4.88301761817316e-05	3.56557415291196e-05
Ins4:U2:R1	2.10723206745132e-05	1.90637716841134e-05
Ins4:U2:R2	8.54717582466944e-05	4.93433442131751e-05
Ins4:U2:R3	9.52954012661797e-05	0.000150409141909666
Ins4:U2:R4	5.11648073931525e-05	2.33894249025508e-05
Ins4:U2:R(5,9)	0.000300318469469141	7.21766137019268e-05
Ins4:U4:R1	0.00202077491291409	0.00405560886751494
Ins4:U4:R2	0.000521547516665666	0.000156835826691344
Ins4:U4:R3	4.65258648561733e-05	5.87979862477597e-05
Ins4:U4:R4	6.34443611675091e-05	0.000359863450251002
Ins4:U4:R(5,9)	9.09596575878266e-05	0.000478479041005153
Ins(5,):U1:R1	2.35130714864532e-05	3.68607449256844e-05
Ins(5,):U1:R2	2.06781621582992e-05	5.00230897189296e-05
Ins(5,):U1:R3	4.04315677977889e-05	5.93850391845476e-05
Ins(5,):U1:R4	2.0117244269841e-05	2.80858483968542e-05
Ins(5,):U1:R(5,9)	0.000291904701142267	0.000143827969513043
Ins(5,):U2:R1	7.170653006507e-06	1.18337513047252e-05
Ins(5,):U2:R2	3.04714852919219e-05	3.45743282245103e-05
Ins(5,):U2:R3	2.19061175357349e-05	3.64590771268295e-05
Ins(5,):U2:R4	1.81312917458401e-05	2.56140465577471e-05
Ins(5,):U2:R(5,9)	6.6279270495663e-05	0.00028836658205483
Ins(5,):U(3,):R1	0.00984805052760467	0.0190230796463371
Ins(5,):U(3,):R2	0.000166334893842272	0.000719788695547982
Ins(5,):U(3,):R3	6.96902576552065e-05	0.000167804447352382
Ins(5,):U(3,):R4	0.000131012226812333	0.000130294854443932
Ins(5,):U(3,):R(5,9)	0.000175536979201574	0.000566228006293455
Del2:M1	0.0160426154485367	0.00957477160396519
Del3:M1	0.00799423206619304	0.0029052631891175
Del3:M2	0.00713348082643944	0.00887485001569903
Del4:M1	0.00942792302914943	0.00176162227320863
Del4:M2	0.00544858960911133	0.00514829976801522
Del4:M3	0.0041922699784512	0.00668844859643985
Del5:M1	0.00743128274538198	0.0014289486431878
Del5:M2	0.00367790827473497	0.00194521535480831
Del5:M3	0.00178218773106122	0.00092945928655024
Del5:M4	0.00202295794469619	0.00157222045728705
Del6:M1	0.00830272174490215	0.00220920379122494
Del6:M2	0.00404847791974778	0.000583716004305137
Del6:M3	0.00191700510354931	0.000421040545768902
Del6:M4	0.00240821757440943	0.00036338576787173
Del6:M5	0.000233281201826913	0.000146639644105028
Del(7,):M1	0.0653229964554992	0.0120387872672791
Del(7,):M2	0.0392316128349474	0.0118060671241272
Del(7,):M3	0.0165201536508728	0.00664361629058305
Del(7,):M4	0.00904273919915085	0.00483679094124175
