MutationType	SP117956	SP117975	SP2149	SP117113	SP117245	SP117402	SP117136	SP117378	SP116947	SP117369	SP117244	SP117162	SP117079	SP117344	SP118074	SP117598	SP117312	SP118038	SP117552	SP118073	SP117933	SP118012	SP117108	SP117812	SP117354	SP117370	SP116991	SP117629	SP124199	SP124195	SP117850	SP117127	SP117614	SP116948	SP117409	SP117593	SP117372	SP118077	SP117840	SP117363	SP117887	SP116946	SP117901	SP117454	SP124197	SP117919	SP117250	SP117983	SP117676	SP117011	SP117057	SP117126	SP117728	SP117618	SP117257	SP116963	SP117078	SP117944	SP117639	SP117834	SP117105	SP117785	SP117882	SP117778	SP117032	SP117710	SP117538	SP124207	SP117800	SP117724	SP124193	SP2293	SP2357	SP2144	SP2145	SP2147	SP2146	SP2148	SP2150	SP2152	SP2349	SP2155	SP2154	SP2158	SP2156	SP2159	SP2153	SP2160	SP2151	SP116341	SP116331	SP116351	SP116371	SP116361	SP116343	SP116333	SP116373	SP116363	SP116353	SP116345	SP116365	SP116375	SP116335	SP116355	SP116347	SP116367	SP116339	SP116349	SP116357	SP116359	SP116369	SP116377	SP116379	SP7692	SP5052	SP7785	SP3415	SP2799	SP9979	SP5393	SP11292	SP13036	SP7421	SP4875	SP8795	SP4820	SP4593	SP8085	SP11235	SP6730	SP10635	SP5381	SP10084	SP9251	SP3016	SP11045	SP2826	SP11171	SP5784	SP8564	SP5844	SP6519	SP6766	SP5448	SP12049	SP2714	SP2801	SP8891	SP9481	SP5808	SP6429	SP5017	SP8229	SP8157	SP5279	SP8660	SP11878	SP9433	SP2881	SP7378	SP9816	SP4265	SP2793	SP6825	SP4523	SP9930	SP5820	SP10470	SP9648	SP4535	SP11808	SP96163	SP11948	SP4557	SP96147	SP10150	SP4472	SP6813	SP96511	SP5636	SP5559	SP3631	SP5473	SP8394	SP6115	SP7291	SP2997	SP8831	SP2731	SP6223	SP7171	SP10563	SP8987	SP5980	SP12186	SP10944	SP2766	SP6673	SP117698	SP124201	SP2143	SP124191	SP117247	SP117362	SP117470	SP117586	SP117709	SP2157	SP3368	SP5666	SP2781	SP8532	SP12856	SP7456
1:Del:T:4	3	1	12	2	4	3	0	2	4	1	2	2	0	12	19	9	2	3	1	2	1	5	1	1	4	2	1	5	6	2	4	3	9	9	22	3	3	3	3	15	17	7	6	1	20	11	4	3	2	3	3	5	5	2	0	2	4	7	13	4	2	2	1	9	2	8	20	24	5	4	0	2	11	7	9	28	7	1	1	3	5	31	39	6	0	2	13	3	1	18	6	2	2	5	13	10	9	1	20	5	7	22	15	5	6	15	3	5	4	8	32	10	9	17	28	22	11	3	3	13	3	38	11	21	8	38	4	8	13	5	4	1	27	13	15	2	5	3	11	4	7	1	4	5	25	22	10	6	1	19	24	9	5	4	20	13	8	7	29	5	14	1	24	20	6	11	4	14	19	5	9	9	5	3	6	5	7	5	28	5	8	10	11	4	7	5	3	19	3	8	6	5	19	20	1	12	10	38	2	7	1	2	2	3	18	3	2	0	7	1	4	4	4	4
1:Del:T:5	5	5	29	7	5	11	10	6	7	2	5	9	2	15	92	7	6	3	7	4	5	6	6	10	18	7	14	11	19	12	10	10	11	12	20	8	8	14	11	25	16	13	12	11	36	34	4	19	4	9	9	7	6	8	5	9	16	14	52	25	22	10	6	16	6	9	37	269	15	19	7	8	40	7	24	38	9	9	9	4	41	27	32	26	3	14	96	14	5	16	32	34	9	18	46	38	25	10	79	21	11	86	62	11	6	40	29	10	13	17	59	48	25	139	34	56	16	10	8	86	2	184	47	36	88	45	14	40	28	52	6	7	77	14	82	5	18	17	59	30	74	10	8	39	44	44	30	35	11	55	63	46	20	10	188	19	16	20	96	23	20	13	142	168	21	40	18	25	41	7	43	19	14	13	15	93	24	37	41	35	35	9	78	30	15	36	11	79	13	19	31	19	48	36	44	45	31	71	16	12	5	5	5	9	28	4	11	5	30	15	11	17	7	12
1:Ins:C:0	1	0	3	1	1	0	1	0	2	0	1	1	1	4	6	3	2	1	2	0	1	2	0	1	3	1	2	3	0	1	0	3	2	1	4	1	0	1	3	4	2	0	0	0	9	8	1	3	0	0	1	1	0	1	0	0	1	3	2	2	1	0	0	2	1	1	6	5	0	0	0	4	3	2	3	1	0	0	0	0	2	2	6	0	1	2	4	2	0	5	2	1	5	1	1	1	7	0	9	0	1	2	3	4	2	3	1	1	0	3	10	9	1	4	6	1	5	0	2	2	2	13	7	8	6	7	0	1	1	2	1	0	6	0	12	0	2	7	3	1	5	0	2	5	4	14	1	7	0	2	8	3	3	0	1	0	1	1	8	0	2	2	6	3	0	3	2	6	22	1	2	1	2	3	0	2	3	2	6	1	4	1	5	1	2	2	0	26	0	5	4	1	6	9	1	1	5	14	2	0	0	0	0	1	2	0	0	0	1	0	0	1	2	0
1:Ins:C:1	1	1	2	0	2	0	1	0	0	3	1	3	1	0	1	1	0	0	0	1	0	2	1	0	2	1	2	5	2	1	1	1	2	3	2	0	0	1	2	0	5	3	1	2	0	2	1	2	0	1	0	0	0	4	1	0	1	0	1	2	1	1	2	3	0	6	4	0	1	2	0	1	3	0	4	1	2	0	3	0	3	2	5	1	0	0	1	2	0	2	1	1	0	1	3	1	1	1	1	2	4	5	0	1	0	2	0	2	0	3	1	4	2	0	6	0	6	1	0	5	0	4	3	3	2	0	1	1	3	1	1	1	1	2	4	0	1	1	0	3	3	1	0	2	3	2	1	4	0	2	3	0	1	1	1	3	4	1	3	2	1	2	5	3	2	1	1	2	8	1	2	1	3	3	2	2	1	1	4	2	6	2	5	4	2	5	3	3	1	2	0	3	5	5	0	3	1	5	0	0	1	0	1	0	5	0	2	0	0	2	0	2	1	1
1:Ins:C:2	1	3	0	0	0	0	0	0	1	1	1	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	1	2	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	2	1	0	0	0	0	3	0	1	0	2	0	2	2	3	2	2	0	0	1	3	2	1	1	0	1	0	4	1	1	2	1	1	0	0	2	0	1	1	0	1	1	1	2	1	1	0	2	0	2	2	0	2	0	1	1	0	1	2	1	2	1	1	1	2	1	1	1	0	0	1	1	1	1	6	1	3	1	1	1	0	0	2	1	1	1	2	3	0	2	1	2	0	0	1	2	0	1	1	0	3	1	0	4	1	0	0	2	0	6	1	2	3	0	1	2	1	3	1	2	0	3	3	1	1	1	4	1	0	0	1	0	2	2	1	0	1	2	0	0	1	1	2	2	2	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1
1:Ins:C:3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	2	2	1	0	0	0	0	2	2	1	0	0	0	1	0	0	0	2	0	1	0	0	0	3	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	4	0	0	2	0	0	0	1	1	0	0	2	0	3	0	0	0	1	0	1	0	1	0	1	1	0	2	1	0	1	2	2	2	1	0	0	2	0	0	0	2	0	3	2	0	0	1	0	1	1	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	2	1	0	1	1	1	1	0	0	0	0	1	2	2	0	1	0	0	0	0	5	0	2	0	2	0	2	0	1	0	1	0	2	0	3	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0
1:Ins:C:4	0	0	0	1	0	0	0	0	1	2	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	3	1	0	0	0	1	3	0	0	0	0	2	0	0	0	0	1	2	0	0	0	1	0	0	1	1	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	2	0	0	1	0	2	0	0	1	1	3	0	0	1	1	1	1	0	1	1	2	2	1	2	1	0	1	0	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	3	0	0	2	2	1	3	3	0	2	0	3	0	0	3	0	1	0	2	0	1	1	1	4	3	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	2	0	1	0	1	0	0	3	1	3	1	0	2	1	1	1	2	1	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	1
1:Ins:C:5	2	1	0	4	1	1	3	1	3	1	3	0	0	4	7	1	2	2	2	3	0	2	2	1	2	7	3	4	3	2	2	4	2	8	4	5	4	2	4	1	4	0	3	3	1	4	1	1	2	2	1	3	0	2	0	2	3	0	6	3	7	2	2	6	1	0	2	13	2	2	0	0	3	0	1	1	0	0	2	0	3	2	0	2	1	5	7	1	0	0	5	2	2	1	5	0	1	1	13	3	0	12	2	2	2	2	7	1	1	2	5	8	2	5	1	15	2	3	1	6	0	10	7	2	15	3	5	2	4	12	2	0	3	2	8	2	4	2	3	4	10	5	5	7	4	6	3	1	2	5	2	17	2	2	6	1	2	5	13	4	2	2	5	13	7	2	4	1	2	2	4	4	0	4	2	6	2	3	1	4	8	2	7	7	3	3	2	9	3	16	8	8	2	2	0	8	0	11	2	2	3	5	2	4	0	2	4	3	1	4	1	4	3	3
1:Ins:T:0	1	1	5	0	1	0	1	2	2	3	0	3	0	5	4	2	1	1	1	2	1	2	0	1	2	0	2	3	1	0	0	1	1	1	3	2	2	1	0	4	6	0	2	0	8	3	0	1	0	0	0	0	1	0	1	2	1	2	0	3	1	2	2	1	2	1	6	5	1	0	0	3	8	1	5	3	3	3	0	0	2	6	10	1	2	2	4	3	1	0	0	1	2	2	1	2	2	2	6	1	1	4	2	1	0	4	4	1	2	10	4	0	0	6	9	5	3	2	1	5	1	6	3	7	5	9	0	3	4	4	1	0	2	1	5	1	1	3	3	5	5	0	1	3	6	5	2	3	0	4	2	1	2	1	3	6	5	0	7	4	10	3	14	5	0	5	2	7	31	2	3	5	2	2	2	1	5	5	11	1	3	3	0	2	2	4	2	11	2	2	0	2	11	5	2	2	3	16	1	0	0	2	0	3	2	0	1	0	1	0	1	1	1	2
1:Ins:T:1	2	2	4	12	4	6	5	2	2	4	3	4	6	2	3	9	2	5	4	6	1	4	5	1	5	3	2	8	5	3	4	6	2	4	8	4	2	3	5	2	6	0	3	3	10	7	4	2	5	7	1	3	4	2	3	1	7	6	9	7	4	4	1	6	3	6	9	8	2	3	2	9	3	2	4	10	7	5	0	0	5	6	9	1	5	2	9	4	3	9	4	2	11	0	13	6	7	2	11	9	0	6	1	5	3	9	3	13	1	4	6	10	3	11	12	5	6	8	3	14	1	12	5	5	10	10	7	8	2	4	6	1	17	5	7	2	6	5	7	5	15	3	6	14	7	3	14	8	4	12	10	13	7	4	12	4	10	3	8	1	7	4	15	16	6	8	6	6	13	4	8	3	6	8	4	7	6	10	10	3	15	14	5	9	5	3	1	8	2	7	12	7	3	5	5	7	5	17	3	8	0	3	5	4	7	4	6	1	8	5	2	6	7	13
1:Ins:T:2	2	1	1	1	4	1	1	1	2	0	0	1	1	2	6	2	3	0	1	1	0	0	1	1	3	0	1	2	0	1	2	0	1	5	1	0	1	0	0	0	3	4	1	0	6	4	1	1	0	2	3	5	1	1	0	4	0	1	4	1	2	1	2	3	1	5	2	5	0	1	0	2	1	1	3	2	1	1	4	0	3	2	5	1	2	1	5	2	1	3	8	3	3	1	6	0	1	1	4	2	1	5	2	0	2	4	3	4	3	8	6	5	0	7	5	2	2	4	1	3	0	6	3	1	5	5	1	2	2	4	2	5	2	2	4	0	0	3	2	6	1	2	2	4	3	3	5	5	2	2	3	1	5	0	4	1	7	4	3	1	5	0	4	5	2	1	2	1	4	1	3	3	1	2	4	5	6	5	1	4	1	1	4	2	2	0	1	9	2	2	0	4	6	2	1	1	3	6	0	4	2	2	5	1	6	1	2	0	0	2	6	1	2	5
1:Ins:T:3	1	4	0	1	1	0	0	2	3	1	0	0	1	5	5	2	2	5	1	1	2	2	1	2	2	1	2	3	0	1	1	1	3	1	6	2	5	2	7	4	4	0	0	3	8	4	1	0	0	0	1	1	2	0	1	0	4	6	3	2	2	3	1	0	3	7	3	6	0	0	1	6	1	1	2	5	0	1	1	1	2	1	3	1	0	2	5	3	1	0	4	3	3	2	2	3	2	0	7	1	1	1	0	0	4	2	2	2	3	2	2	7	2	3	3	4	0	0	0	4	1	7	6	3	4	5	0	2	2	4	0	1	3	1	7	2	2	3	3	5	0	2	2	2	2	2	4	3	3	10	2	4	2	3	7	5	2	1	2	2	2	0	3	10	4	2	3	4	3	1	4	6	5	3	1	4	0	2	6	3	8	6	2	2	3	4	3	4	2	1	6	6	1	3	5	4	1	5	1	4	2	0	2	3	3	3	1	2	1	0	0	1	3	1
1:Ins:T:4	3	0	0	2	1	0	5	0	0	2	0	1	0	5	8	2	1	3	0	0	0	1	1	0	0	2	2	0	2	0	1	2	1	2	3	2	1	0	2	3	1	0	0	0	4	3	0	0	0	3	3	2	2	0	1	0	6	0	5	3	5	0	0	0	1	4	4	5	2	4	0	6	1	1	1	7	1	3	3	1	1	3	5	0	0	3	12	1	1	0	2	1	5	0	5	3	2	0	4	4	0	5	2	2	1	0	4	1	0	2	5	3	1	11	5	6	2	1	2	4	2	11	2	3	10	3	1	3	3	5	1	0	1	3	6	2	0	2	2	1	5	1	0	4	4	3	2	3	2	7	3	3	2	3	4	2	1	1	2	0	2	0	5	12	3	2	0	2	2	0	4	3	1	1	2	4	5	3	3	1	7	3	1	1	4	1	2	8	2	2	2	2	1	2	0	3	1	9	1	2	1	0	5	2	1	2	0	0	6	3	0	2	3	3
1:Ins:T:5	14	19	31	101	21	19	53	32	26	30	43	14	22	64	158	43	27	49	21	43	19	21	40	15	50	52	37	24	53	76	24	44	13	96	44	29	20	22	72	80	37	36	31	34	55	49	39	68	12	37	22	50	59	37	16	23	115	38	63	46	60	8	34	71	43	28	69	264	43	60	14	52	37	25	52	111	15	23	28	41	52	39	43	85	14	33	261	42	16	27	172	48	81	18	85	74	18	11	294	107	21	126	35	16	40	50	163	40	7	29	122	137	90	185	42	227	28	47	10	82	8	269	83	40	281	87	23	60	58	176	31	17	41	30	68	29	30	42	83	74	71	50	39	120	37	49	93	46	27	138	54	251	56	24	203	39	40	44	174	32	31	29	187	314	95	52	128	21	47	17	104	37	64	77	38	108	63	84	36	78	69	48	57	44	60	86	57	164	55	40	74	91	93	30	60	94	42	171	54	30	15	48	59	47	37	18	28	11	88	60	34	47	38	78
2:Del:R:0	0	2	4	1	5	3	6	1	5	1	1	3	0	5	6	15	2	3	1	3	3	2	4	2	1	3	1	10	2	1	2	2	2	5	6	3	0	4	2	9	13	1	3	3	16	12	2	2	3	5	2	5	3	2	1	0	6	8	9	8	1	7	2	6	0	10	12	3	1	4	0	1	2	4	6	3	1	4	4	1	11	6	10	1	0	2	6	3	2	2	3	6	31	1	5	4	5	1	7	5	2	5	9	4	1	3	3	2	4	7	8	10	5	12	11	7	6	4	4	6	0	9	6	13	8	11	2	4	2	6	4	1	13	1	7	1	4	3	4	7	13	5	0	6	10	6	12	8	1	13	9	3	3	3	7	9	3	5	5	1	13	2	15	7	1	6	5	5	9	3	3	4	5	4	6	5	6	9	10	4	83	4	8	5	1	5	3	10	1	7	3	4	5	5	6	9	7	28	4	14	0	2	0	3	3	2	4	2	4	0	5	7	3	9
2:Del:R:1	4	4	9	3	3	3	6	3	2	1	1	5	5	5	10	9	9	1	3	4	3	5	6	3	4	4	6	5	3	4	1	2	5	7	5	4	2	7	3	8	12	6	2	8	12	8	5	4	6	3	4	7	3	1	0	2	8	6	3	7	4	1	9	7	1	14	8	8	6	11	0	3	7	3	10	8	4	5	2	2	10	4	14	4	6	3	12	10	2	0	7	12	45	3	11	11	4	5	19	12	10	17	54	2	6	10	9	3	4	6	8	21	3	40	16	18	8	7	1	26	2	13	7	30	22	8	4	9	5	7	0	3	13	5	20	4	5	9	12	24	22	4	5	6	18	8	20	4	5	12	10	4	5	7	33	7	5	5	13	5	3	5	21	13	4	9	7	5	14	4	11	5	14	11	5	9	6	12	11	7	178	2	9	15	5	10	9	21	7	11	7	4	9	13	9	11	9	27	5	8	2	1	1	5	4	3	3	1	8	4	3	5	0	4
2:Del:R:2	0	2	8	1	1	0	0	1	2	0	1	0	0	0	1	1	4	0	3	1	1	2	2	0	4	0	1	4	2	2	1	2	1	0	3	1	0	2	0	2	0	2	2	2	6	2	2	0	1	1	1	2	0	0	1	2	4	6	5	1	2	1	1	3	1	3	3	3	4	2	1	0	6	3	1	2	1	1	3	1	5	3	4	1	0	0	3	1	0	5	2	2	10	2	2	1	1	0	7	1	0	1	13	0	4	4	1	0	1	1	8	5	5	9	2	1	1	0	0	14	0	3	3	9	6	7	0	4	1	2	2	2	8	1	5	2	0	1	6	6	7	0	2	1	7	3	1	4	2	4	0	4	2	6	3	0	0	1	6	2	3	1	5	5	5	1	4	0	4	1	3	3	1	2	6	3	1	2	3	1	33	1	3	1	0	5	2	2	1	2	6	2	6	5	1	2	6	10	1	3	2	1	1	3	4	0	1	0	0	1	1	2	0	0
