MutationType	SP111062	SP111006	SP110846	SP111086	SP111096	SP111021	SP111058	SP111092	SP111076	SP111098	SP111039	SP111052	SP111166	SP111014	SP111066	SP111094	SP111015	SP110853	SP111051	SP110855	SP111004	SP111078	SP110863	SP111013	SP111042	SP111040	SP111031	SP23496	SP111030	SP111019	SP111026	SP110860	SP110851	SP111059	SP111170	SP111054	SP111033	SP111113	SP110865	SP111061	SP111101	SP110859	SP111168	SP111067	SP111036	SP111116	SP111099	SP23502	SP111069	SP111043	SP111024	SP111011	SP111082	SP111074	SP110845	SP110857	SP111017	SP111080	SP23506	SP111075	SP111112	SP111001	SP111027	SP111117	SP110842	SP111173	SP111008	SP111070	SP110847	SP111077	SP111091	SP111072	SP111084	SP23504	SP23500	SP111029	SP111175	SP111049	SP23498	SP111002	SP110866	SP111035	SP111009	SP111114	SP111000	SP111045	SP110861	SP111047	SP111088	SP111056	SP111089	SP111038	SP110849	SP111164	SP111057	SP111119	SP111095	SP111064
G[Ins(T):R2]A	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	1	0	0	0	3	0	1	0	1	1	0	1	0	0	1	0	4	0	0	0	2	1	1	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1
G[Ins(T):R2]C	0	1	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0
G[Ins(T):R2]G	0	4	0	1	0	0	2	0	0	0	1	0	1	0	0	1	0	1	1	4	1	1	0	0	0	1	3	0	1	0	1	2	0	2	2	2	0	0	1	1	1	10	0	0	0	0	0	0	0	3	4	1	0	1	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
G[Ins(T):R3]A	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	3	1	2	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0
G[Ins(T):R3]C	1	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	1	0	0	1	0	1	3	1	0	0	0	0	0
G[Ins(T):R3]G	0	1	1	0	1	0	2	0	1	0	0	0	0	0	2	4	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	3	1	1	2	0	1	1	0	3	3	3	0	0	1	2	0	0	0	1	2	2	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	3	2	1	2	1	1	1	1	0	1
G[Ins(T):R4]A	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	1	2	4	1	4	3	2	1	0	2	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	3	0	1	0	0	0	0	1	1	0	0	1	0	1	0	2	1	1	0	0	1	0	3	1	0	0	0	0	0	0	2	1	2	1	1	0	1
G[Ins(T):R4]C	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	0	1	0	1	1	0	0	1	2	0	0	0	0	2	1	1	0	0	2	1	2	1	1	0	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0
G[Ins(T):R4]G	0	1	2	0	0	0	1	0	2	1	0	0	1	1	1	0	0	0	0	0	1	0	1	3	0	1	2	0	0	1	0	1	1	0	0	2	3	2	3	1	1	3	0	0	1	0	2	1	0	2	0	1	2	0	0	1	0	1	0	0	1	1	0	7	0	2	1	3	0	1	0	0	2	0	0	0	2	2	0	0	0	4	1	3	0	2	1	3	1	1	0	0	0	0	0	0	1	2
G[Ins(T):R5]A	2	4	1	2	1	0	1	2	2	1	0	0	2	0	2	1	0	2	1	3	2	0	0	1	1	0	5	4	1	0	3	1	2	2	1	2	2	6	2	2	4	4	2	2	4	1	1	3	3	4	0	0	1	0	3	1	1	2	3	2	3	8	0	3	5	1	3	2	0	1	1	1	2	1	0	0	4	3	4	0	2	4	3	2	5	1	1	1	3	4	0	3	2	3	3	4	3	1
G[Ins(T):R5]C	2	3	2	3	0	0	1	2	0	1	0	0	3	0	2	0	0	2	1	3	3	0	1	2	0	0	1	1	1	1	2	1	2	3	0	2	1	1	4	2	2	2	0	3	3	0	2	1	1	2	1	1	3	1	0	3	1	1	0	0	2	3	1	3	2	2	3	5	3	1	0	1	0	2	2	2	8	1	2	0	2	7	1	3	2	3	4	0	2	1	0	4	4	4	0	2	2	5
G[Ins(T):R5]G	6	1	0	2	1	0	3	2	5	0	1	0	1	1	1	1	1	1	0	1	2	1	2	2	0	2	4	2	0	1	3	1	3	1	2	4	3	2	2	2	3	5	0	1	2	2	2	3	2	0	3	0	3	3	2	1	0	0	1	3	1	6	1	3	1	2	3	2	0	4	2	0	0	0	0	0	3	2	2	2	3	6	0	3	3	3	1	3	2	1	0	5	2	4	4	2	3	0
G[Ins(T):R6]A	8	10	2	3	4	0	6	6	12	7	1	0	6	1	11	6	4	4	2	0	11	3	11	4	0	3	11	4	3	1	9	9	14	11	15	11	5	3	10	7	6	4	2	3	3	9	5	12	14	22	5	5	10	6	5	5	6	1	3	3	5	10	0	11	9	5	8	8	10	9	2	4	6	4	2	0	10	7	10	3	5	13	1	17	13	8	1	6	7	9	2	10	6	8	8	10	7	10
G[Ins(T):R6]C	9	16	5	6	9	0	8	4	12	11	2	1	16	0	22	8	5	5	5	2	23	5	8	4	3	6	18	3	5	4	11	17	22	5	9	15	13	6	19	6	16	10	2	3	9	12	8	9	19	25	8	7	7	4	15	12	9	5	9	12	8	11	4	21	17	10	15	10	7	9	4	8	11	4	6	0	13	23	13	2	8	25	11	18	17	15	4	11	8	15	8	13	12	8	13	14	15	19
G[Ins(T):R6]G	11	27	5	11	5	0	9	3	16	11	1	0	15	6	17	5	5	7	9	5	10	5	9	9	0	7	15	5	4	3	7	10	18	10	17	16	17	19	20	7	8	4	4	3	8	14	10	5	11	19	7	9	7	9	16	13	10	1	6	7	12	16	1	21	11	11	16	9	9	3	1	8	8	6	2	2	14	17	7	3	9	26	6	17	13	18	13	14	8	13	3	24	8	15	7	16	13	23
G[Ins(T):R7]A	9	12	5	11	5	0	10	7	7	10	1	0	17	1	11	9	1	8	7	9	15	1	8	4	0	6	28	8	4	1	16	13	17	9	13	7	14	18	17	9	14	11	4	8	6	23	7	6	11	13	7	5	13	6	6	10	12	3	7	10	7	23	2	26	13	8	8	13	16	13	5	10	6	7	2	3	26	8	6	0	5	21	11	24	20	12	4	7	7	8	2	21	13	13	4	10	14	15
G[Ins(T):R7]C	10	12	5	7	8	0	12	6	10	8	2	0	18	1	15	8	7	8	7	1	19	1	2	7	0	6	19	5	8	1	13	7	14	7	8	12	14	11	16	6	16	9	3	7	4	18	4	8	9	12	2	3	6	6	9	7	12	3	3	12	11	14	1	15	18	9	7	12	7	9	4	8	8	5	4	1	19	14	24	2	9	21	14	20	11	13	8	9	15	11	5	20	15	11	11	8	13	18
G[Ins(T):R7]G	11	25	5	10	19	0	10	13	19	5	0	2	19	2	19	5	1	13	6	8	10	4	13	9	0	5	15	10	5	1	17	11	7	14	18	15	18	17	16	11	22	19	3	11	8	19	11	11	27	31	15	14	8	9	12	16	22	4	6	11	8	19	6	16	16	11	15	11	6	7	2	5	3	2	1	1	23	12	14	0	13	31	15	25	24	25	9	8	7	9	8	28	12	14	11	14	20	20
G[Ins(T):R8]A	3	16	3	8	7	0	14	13	18	4	0	0	13	0	13	16	2	9	6	4	11	0	3	3	0	1	17	3	0	0	10	9	11	11	18	5	10	9	15	7	21	17	3	4	7	14	4	4	11	14	8	5	6	12	5	15	9	0	3	5	9	12	0	19	6	7	9	10	6	9	1	7	1	4	0	0	30	12	14	3	6	11	10	28	13	22	7	7	13	8	3	23	15	17	9	11	16	22
G[Ins(T):R8]C	5	6	1	4	5	0	12	8	17	6	1	0	23	0	9	7	2	2	5	5	6	0	1	5	0	1	15	6	0	2	8	7	16	5	15	6	10	7	10	8	12	11	4	5	3	13	15	3	14	7	11	3	9	4	5	10	10	0	9	7	12	7	3	18	12	7	7	13	10	14	1	5	7	5	1	0	15	15	6	1	10	20	7	22	12	15	7	4	11	2	5	20	12	9	12	6	13	15
G[Ins(T):R8]G	5	31	0	8	6	0	7	10	13	10	1	0	36	0	21	8	1	12	8	7	6	1	3	4	0	2	31	4	2	0	9	13	6	10	28	5	18	9	24	10	15	9	2	10	5	28	18	11	17	14	17	4	10	5	4	12	13	0	5	15	8	12	1	20	22	8	14	10	9	12	1	10	6	3	3	0	18	16	9	2	11	28	11	31	20	28	12	7	10	6	1	33	10	11	18	15	21	16
G[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del2:U1:R1	4	7	7	4	1	0	4	6	1	2	0	0	4	2	0	12	1	5	2	4	6	0	2	1	0	0	6	4	3	7	2	5	6	6	6	5	6	7	5	3	4	6	1	1	4	5	7	5	0	7	3	6	2	4	2	2	5	1	4	5	2	8	2	4	11	0	3	6	2	4	4	6	5	2	1	1	10	4	8	0	6	6	2	4	0	5	5	6	3	3	2	8	5	3	2	9	3	2
Del3:U1:R1	0	1	0	2	0	0	2	2	0	1	0	0	1	0	1	2	0	1	0	2	0	0	0	0	0	1	1	2	0	0	1	1	0	1	0	0	2	4	2	0	3	1	0	1	0	1	2	4	1	2	1	0	0	1	0	1	4	1	1	1	2	1	1	1	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	1	1	1	1	2	0	2	1	0
Del4:U1:R1	0	0	0	1	1	0	0	0	2	0	2	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	3	0	4	1	1	0	0	1	1	1	0	3	0	1	1	1	2	0	2	0	0	1	2	2	0	1	0	1	0	1	1	2	0	1	0	0	0	1	1	0	2	0	0	0	2	2	1	0	0	0	2	1	0	2	1	0	0	4	1	0
Del5:U1:R1	2	0	1	0	1	0	1	2	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	2	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	3	0	1	1	0	0	0	2	0	0	1	1	1	0	0	1	2	0	0	0	3	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0
Del6:U1:R1	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1
Del7:U1:R1	0	0	0	2	0	0	1	2	0	1	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del8:U1:R1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Del9:U1:R1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
Del(10,):U1:R1	5	4	3	6	2	0	6	15	3	5	1	1	1	0	4	6	2	5	2	4	0	0	4	0	0	3	7	2	1	2	5	5	4	5	5	2	1	5	11	1	3	3	2	0	2	2	3	6	2	4	0	4	1	3	4	1	5	0	1	5	2	8	2	2	4	3	6	3	0	3	2	3	2	2	0	1	10	4	4	5	0	2	3	3	2	1	2	0	3	3	2	3	6	1	2	2	5	0
Del2:U(2,):R1	5	9	1	14	3	0	3	13	5	4	4	2	11	1	3	7	8	11	0	2	5	1	5	2	0	4	2	7	0	7	7	7	5	5	10	3	4	8	12	9	6	5	3	6	2	8	2	6	5	12	4	5	9	6	5	0	7	1	3	6	6	10	3	4	6	4	6	6	3	8	2	2	5	2	4	0	9	7	6	2	2	7	7	14	4	9	9	5	4	4	6	10	9	3	1	11	4	3
Del3:U(2,):R1	1	3	4	4	2	0	1	11	0	0	2	0	1	1	5	5	1	2	0	0	2	1	2	2	0	0	2	5	1	0	1	2	4	2	1	1	1	4	7	0	2	2	1	2	1	1	2	1	6	4	5	2	3	3	4	3	3	3	2	1	2	1	0	1	2	3	0	0	0	0	3	2	1	0	0	2	4	4	4	2	0	1	1	3	0	3	0	3	4	3	2	5	0	4	0	7	2	1
Del4:U(2,):R1	5	0	2	1	2	0	1	7	0	2	1	0	2	2	3	0	1	2	1	0	1	0	1	1	0	2	3	2	1	0	1	1	0	2	2	1	1	2	3	2	1	0	1	0	1	0	2	3	1	4	4	0	0	0	2	0	3	0	3	3	2	2	2	1	2	4	2	1	0	0	0	1	1	0	2	2	3	1	2	0	0	3	0	2	0	2	3	1	0	1	0	0	0	3	1	6	1	0
Del5:U(2,):R1	0	2	3	4	0	0	2	4	1	0	0	0	2	0	0	1	1	1	1	1	0	0	2	0	0	1	2	1	1	1	0	1	2	1	1	1	1	2	8	0	2	1	2	1	2	0	1	0	0	1	1	1	2	0	0	1	2	0	1	1	2	2	0	1	1	2	1	3	1	3	0	0	1	0	1	0	3	1	1	0	1	2	0	1	0	2	3	2	0	3	0	1	0	0	1	0	2	0
Del6:U(2,):R1	0	2	0	1	0	0	3	3	0	1	0	0	0	0	2	1	0	1	0	1	0	0	1	1	0	1	0	1	1	2	0	2	0	2	0	1	0	4	6	1	0	0	1	2	1	1	0	2	1	0	1	1	0	0	0	0	3	0	1	2	2	1	1	0	0	1	0	2	0	0	0	1	1	1	2	0	2	0	3	0	0	2	2	1	1	1	0	0	0	1	1	0	1	1	0	1	1	2
Del7:U(2,):R1	0	1	1	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	1	0	1	2	1	3	0	0	2	4	0	1	0	0	1	0	0	1	3	2	3	2	1	1	1	1	0	0	0	1	0	1	1	0	2	0	0	0	0	0	2	1	1	2	0	0	0	2	0	1	0	0	1	0	2	0	0	0	2	2	0	0	2	1	1	0	1	3	1
Del8:U(2,):R1	0	0	0	0	2	0	0	5	0	2	0	0	1	0	0	2	0	1	3	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	2	0	1	3	0	1	1	0	1	1	0	3	1	2	0	1	0	0	1	4	0	1	0	0	0	1	1	0	0	2	2	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	2	0	3	0
Del9:U(2,):R1	0	1	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	3	0	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	2	3	0	1	0	1	1	0	2	0	0	1	1	3	0	0	2	0	0	1	0	2	2	0	2	0	0	0	1	1	2	1	0	0	1	2	1	2	1	0	2	1	0	1	0	0	0	1	1	1
Del(10,):U(2,):R1	5	9	5	9	5	0	10	42	8	7	3	2	9	1	10	18	2	8	2	12	11	1	8	4	0	3	8	4	3	2	5	5	5	8	13	1	7	9	41	3	6	6	4	8	6	4	2	12	1	19	9	6	4	10	1	4	4	4	1	5	7	11	3	7	11	6	6	11	5	11	1	6	7	2	1	5	10	7	5	1	1	10	6	8	3	14	6	8	2	3	1	7	2	3	1	7	4	9
Del2:U1:R3	3	8	7	7	1	0	5	8	3	5	1	3	5	1	6	8	1	6	1	5	10	0	3	2	0	2	7	3	2	5	4	2	7	5	6	2	3	4	4	7	7	3	2	3	5	5	3	6	2	6	3	11	1	4	4	4	2	1	5	2	2	11	3	4	2	2	5	2	8	9	3	4	5	3	0	1	7	5	7	2	1	1	1	10	3	3	6	8	5	10	1	8	4	6	1	7	4	2
Del2:U1:R4	2	3	1	6	2	0	3	1	4	4	0	0	5	1	2	8	0	3	4	2	2	0	2	1	0	1	6	1	3	1	2	1	1	3	2	1	2	6	6	3	1	0	7	4	0	4	2	6	2	2	4	9	0	2	3	2	1	0	2	0	3	7	2	7	2	3	1	1	1	4	1	3	4	2	0	2	6	2	4	1	0	1	2	6	1	1	4	3	3	1	1	8	4	3	1	3	2	0
Del2:U1:R(5,9)	0	6	0	3	1	0	2	1	3	1	0	0	2	0	2	3	1	2	2	6	1	2	5	2	0	1	2	2	1	1	3	3	3	3	6	3	6	6	7	2	5	4	2	1	6	2	5	7	1	3	4	0	4	2	1	1	2	0	0	2	1	3	1	3	6	7	0	10	0	5	1	4	3	1	1	1	1	0	2	1	1	2	3	6	2	2	2	4	3	7	1	3	1	1	1	6	1	2
Del2:U2:R2	14	32	10	16	8	0	11	17	14	11	6	2	23	5	12	19	8	18	8	22	22	5	15	15	3	5	30	15	11	10	18	17	30	14	23	11	10	29	31	19	10	12	8	14	14	23	12	18	17	24	9	32	18	11	10	9	15	5	8	10	13	30	3	20	25	15	13	24	18	35	5	14	11	11	8	9	34	14	16	7	9	12	10	25	8	16	19	30	24	6	17	29	15	21	7	55	23	8
Del2:U2:R3	6	6	1	7	6	0	5	8	2	2	0	1	5	2	7	9	3	4	2	4	10	1	1	0	3	4	9	4	4	2	7	1	6	2	8	3	5	8	12	7	4	7	1	3	4	6	7	5	3	9	6	8	3	3	4	2	3	1	3	8	2	6	1	8	10	5	3	7	5	5	6	4	1	1	4	1	8	3	4	1	6	4	3	7	1	5	9	8	8	5	7	13	4	3	1	7	3	6
Del2:U2:R4	0	5	0	1	2	0	3	0	4	2	0	0	2	2	1	0	1	2	0	3	1	0	2	1	1	0	6	1	0	0	3	2	1	3	1	0	2	1	1	1	0	1	1	1	2	1	1	5	1	0	2	0	0	2	0	2	2	0	1	0	3	2	1	1	1	2	0	3	1	4	1	3	0	0	0	0	2	2	3	2	3	1	1	3	1	2	1	1	3	1	1	1	0	2	1	4	4	2
Del2:U2:R(5,9)	4	4	0	2	1	0	2	7	3	2	1	0	2	0	1	3	1	12	1	4	0	2	1	0	0	2	9	0	5	0	1	5	3	3	3	3	2	8	8	0	4	3	0	2	2	1	4	3	1	2	5	6	2	1	0	1	3	0	1	1	0	3	0	3	3	5	2	4	0	5	0	2	0	1	0	13	5	2	2	0	1	6	3	9	12	6	1	1	4	1	1	9	4	1	0	9	4	1
Del3:U1:R4	0	0	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
Del3:U1:R(5,9)	0	2	0	2	2	0	0	1	1	2	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	3	1	0	1	1	1	1	0	1	1	1	0	2	0	2	0	2	2	0	0	0	0	2	2	1	0	2	0	0	2	0	0	1	1	1	0	0	6	0	0	2	1	0	0	1	0	0	1	0	1	1	0	0	0	2	2	1	1	1	0	2	1	0	0	1	2	1	0	4	1	3
Del3:U3:R2	22	24	12	13	11	0	11	19	22	13	5	3	25	2	8	32	6	13	9	18	27	3	8	6	3	7	29	14	5	4	19	18	21	17	16	12	14	22	13	15	12	18	6	10	9	16	17	23	8	29	12	30	15	10	10	17	21	3	10	17	15	22	4	22	30	11	13	14	11	21	17	17	13	6	7	4	24	12	21	4	12	11	19	26	16	8	8	36	25	11	16	13	18	16	10	43	17	24
Del3:U3:R3	7	6	6	12	5	0	3	3	3	4	3	0	6	0	2	11	2	6	3	6	6	0	0	3	1	2	11	5	2	1	2	4	5	14	5	1	4	7	4	3	4	1	2	3	1	6	11	6	1	5	4	4	6	6	1	3	5	4	3	9	4	8	2	2	2	0	4	7	6	2	0	2	1	3	2	3	7	3	2	2	2	1	4	3	0	1	2	4	6	2	2	8	2	2	1	9	5	9
Del3:U3:R4	0	3	1	0	0	0	2	1	0	0	0	0	3	0	0	1	0	3	1	3	4	0	1	0	0	0	2	2	0	1	1	2	1	0	1	0	1	2	1	3	1	0	0	0	0	0	2	0	0	1	0	2	1	2	0	0	1	0	0	0	2	1	0	2	2	1	0	0	1	1	0	2	1	2	0	0	2	1	0	0	1	0	0	1	2	0	0	2	2	3	0	1	3	1	0	5	3	2
Del3:U3:R(5,9)	2	1	0	1	0	0	0	1	1	0	0	0	2	0	0	1	0	1	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	6	2	1	0	1	0	0	1	1	2	0	0	1	1	3	0	0	0	1	0	0	1	0	1	0	0	1	1	0	2	1	2	0	1	1	0	0	1	1	0	0	0	0	1	0	2	2	0	0	0	1	0	0	3	0	0	0	1	0	1
Del4:U1:R(5,9)	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	2	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0
Del4:U2:R3	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	1	0	1	0	1	2	1	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Del4:U2:R4	0	1	2	0	2	0	0	1	0	2	0	0	0	0	0	1	1	1	0	0	4	1	0	0	0	1	3	2	0	0	1	3	2	0	0	0	1	2	0	0	1	1	1	0	2	1	2	1	0	3	3	1	0	0	1	1	0	0	2	0	2	0	0	2	0	1	1	3	1	2	0	0	1	1	0	0	3	1	0	0	1	0	2	1	1	0	0	0	0	1	2	0	0	4	0	1	0	0
Del4:U2:R(5,9)	0	4	0	3	2	0	0	2	0	1	0	0	3	0	0	1	0	2	0	1	4	0	0	2	0	0	2	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	2	2	2	1	1	0	1	1	2	0	0	0	0	3	0	3	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	2	0	0	1	2	4	1	1	0	2	0	1
Del4:U4:R2	11	19	7	14	9	0	6	12	14	7	2	0	10	1	3	19	1	9	0	13	5	4	7	7	0	3	9	6	8	5	8	13	11	9	10	7	7	14	17	10	7	7	4	10	6	14	11	9	5	14	7	19	4	4	5	7	10	4	6	5	3	7	1	10	10	6	6	9	7	19	4	6	8	10	5	6	24	5	8	4	8	4	11	15	10	5	7	10	17	8	7	21	8	7	5	26	9	13
Del4:U4:R3	0	6	1	3	1	0	0	1	1	1	0	0	3	0	2	5	1	2	2	2	5	3	0	1	0	1	2	0	0	0	1	2	1	2	1	1	0	2	0	2	0	1	1	3	0	4	4	5	2	1	1	0	2	0	2	1	3	0	1	1	3	3	2	1	2	2	1	2	1	1	3	6	2	0	0	0	6	3	1	0	0	0	1	2	1	0	1	0	2	3	3	1	8	1	1	4	4	3
Del4:U4:R4	4	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	1	4	0	0	0	0	1	0	0	1	0	2	2	4	0	0	0	1	0	1	3	3	2	0	3	2	0	0	0	0	1	1	0	0	1	2	1	0	2	1	0	1	0	2	1	1	1	1	1	0	0	0	1	0	1	1	0	0	3	2	1	2	2	0	0	0	0	1	1	0	1	3	1
Del4:U4:R(5,9)	0	1	0	0	1	0	0	1	1	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2	0	1	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0	4	0	0
Del5:U1:R(5,9)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
