MutationType	SP127630	SP127634	SP127636	SP127628	SP127640	SP127638	SP127632	SP59388	SP116649	SP59416	SP124977	SP59356	SP116612	SP116659	SP116668	SP116630	SP59412	SP116686	SP116694	SP116712	SP116726	SP116723	SP59276	SP116703	SP59312	SP116701	SP59296	SP59280	SP59344	SP59460	SP59404	SP116709	SP59448	SP116614	SP59464	SP59364	SP116663	SP59444	SP116690	SP59270	SP59352	SP116652	SP116715	SP116718	SP116720	SP59284	SP116618	SP59436	SP116645	SP59320	SP116672	SP116635	SP59328	SP116627	SP116725	SP59292	SP116683	SP59372	SP116610	SP116638	SP59336	SP124971	SP116665	SP116674	SP116657	SP116670	SP116642	SP116606	SP116604	SP59376	SP59272	SP124969	SP116608	SP59396	SP116688	SP59392	SP59456	SP59348	SP59300	SP59340	SP59380	SP59440	SP59428	SP59400	SP116624	SP59432	SP59452	SP116679	SP116676	SP59360	SP59384	SP59332	SP116616	SP124981	SP59368	SP116648	SP59420	SP116706	SP116654	SP59308	SP59288	SP116622	SP59316	SP59324	SP116697	SP59304	SP116620	SP13289	SP116742	SP115134	SP96884	SP13385	SP13291	SP13514	SP115117	SP115114	SP13279	SP13487	SP13361	SP13421	SP116738	SP13293	SP13281	SP13677	SP13399	SP116732	SP115073	SP13307	SP13299	SP13481	SP116780	SP13433	SP115064	SP13359	SP116734	SP116770	SP13323	SP13367	SP96882	SP13283	SP116728	SP13478	SP116744	SP115093	SP13315	SP13331	SP115108	SP116752	SP115085	SP115102	SP13379	SP116750	SP115125	SP115089	SP13297	SP13339	SP13671	SP116776	SP13683	SP116758	SP116782	SP13317	SP115128	SP116754	SP116766	SP116748	SP115070	SP115131	SP115097	SP115060	SP13594	SP96834	SP115057	SP116768	SP13442	SP13325	SP116736	SP13619	SP115111	SP116760	SP13311	SP13509	SP13539	SP13624	SP116746	SP13490	SP116774	SP115105	SP13278	SP116756	SP13319	SP13280	SP13363	SP13347	SP116730	SP13365	SP115099	SP116764	SP116772	SP96888	SP13327	SP116740	CPCT02150038T	CPCT02040203T	CPCT02300038T	WIDE01010265T	CPCT02310012T	CPCT02080232T	CPCT02180068T	CPCT02290041T	CPCT02040278T	CPCT02310017T	CPCT02150022T	CPCT02150026T	CPCT02150030T	CPCT02180037T	CPCT02150033T	CPCT02230051T	CPCT02340030T	CPCT02340031T	CPCT02230066T	CPCT02180043T	CPCT02120032T	CPCT02300023T	CPCT02180001T	CPCT02330016T	CPCT02180015T	WIDE01010545T
1:Del:T:4	22	39	34	15	37	39	47	9	42	15	26	12	25	32	80	37	26	13	33	5	31	14	8	9	35	27	8	14	6	30	3	4	100	42	10	29	46	14	55	7	17	3	93	13	10	9	9	1	37	7	3	15	7	5	6	8	12	7	43	11	5	39	4	25	66	23	37	9	11	2	13	36	6	7	5	10	22	12	16	21	6	11	5	41	15	7	47	5	48	18	13	10	29	19	29	94	7	27	10	11	23	3	9	6	255	94	54	4	1	3	0	4	4	3	1	6	2	4	2	6	2	7	3	4	5	5	2	4	7	2	4	0	7	1	9	2	3	7	6	1	4	2	3	8	3	6	5	9	11	2	5	5	3	5	6	1	6	2	2	4	6	7	2	3	13	6	3	1	2	1	7	4	4	7	9	1	2	4	5	3	3	3	3	5	0	4	5	4	3	9	1	8	4	4	2	3	7	5	4	3	5	9	16	1	21	17	76	72	184	55	25	78	4	36	42	20	4	6	20	12	11	28	443	23	76	43	15	36
1:Del:T:5	352	267	402	205	339	721	450	126	332	141	211	101	195	302	457	402	296	78	251	34	355	46	68	40	444	228	102	175	79	303	111	124	1111	465	54	146	615	60	521	52	192	51	933	135	55	167	79	6	524	77	21	118	91	57	52	66	192	11	292	106	54	490	23	215	634	186	301	46	75	38	116	475	19	88	108	97	185	89	119	102	27	161	40	227	152	60	331	15	303	245	198	61	209	129	337	747	52	179	129	102	177	44	81	58	1979	987	482	12	8	7	11	16	18	43	15	64	17	18	40	39	9	13	23	9	11	29	17	18	38	9	11	10	37	7	32	13	11	66	17	11	14	6	15	41	7	25	45	13	11	17	20	43	11	40	24	9	14	8	23	29	48	19	33	30	95	63	11	27	16	28	49	24	17	36	47	20	14	21	71	22	11	13	11	11	27	17	19	16	19	68	6	31	21	19	34	9	53	16	11	10	24	34	265	1	424	357	809	974	2415	744	373	1533	51	740	815	280	114	51	77	383	144	346	7068	198	863	679	199	890
1:Ins:C:0	14	38	11	5	10	7	11	5	5	4	2	4	5	10	30	0	6	1	16	0	2	2	4	1	8	2	1	7	3	3	1	2	14	10	2	4	12	0	17	1	7	2	17	4	1	1	4	0	6	1	0	2	2	0	2	0	3	0	9	1	1	7	1	5	6	1	15	1	2	0	4	21	0	2	4	1	0	0	2	0	0	4	2	2	4	1	14	0	14	4	2	1	6	4	13	6	2	3	0	3	9	1	1	2	24	18	21	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	2	1	0	0	1	0	0	1	0	2	0	1	2	0	1	0	0	0	0	1	2	0	3	1	0	1	1	0	3	0	2	0	2	3	1	2	2	2	2	0	1	1	3	0	1	1	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	2	1	1	2	0	4	0	0	0	2	0	0	2	2	0	0	0	0	4	2	8	7	61	14	25	11	9	28	3	10	13	12	3	2	9	8	7	9	35	3	14	7	5	12
1:Ins:C:1	3	8	4	1	1	2	4	0	1	1	1	2	1	2	7	1	3	1	2	2	2	0	1	0	1	2	3	0	0	4	0	3	4	2	0	2	4	1	1	2	1	0	2	2	0	0	0	0	3	1	2	1	0	2	1	0	3	0	4	2	2	5	0	1	6	4	0	2	1	0	0	4	1	0	0	0	1	0	1	1	0	1	0	4	1	1	3	2	4	3	1	0	0	0	2	4	0	1	1	0	2	1	1	0	16	4	5	0	0	0	0	1	0	1	1	0	1	0	0	1	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	2	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	1	0	0	1	2	2	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	5	0	3	5	10	6	7	1	3	13	0	5	5	7	1	3	2	5	2	3	9	1	8	3	1	6
1:Ins:C:2	2	6	3	0	1	1	1	0	1	0	0	0	0	0	2	0	2	2	1	1	1	1	0	0	3	2	0	0	2	2	0	1	3	1	1	1	1	0	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	2	0	0	1	1	1	0	0	0	1	2	2	0	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	1	1	2	0	0	0	0	0	1	4	1	0	0	2	3	1	0	0	5	4	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	3	4	4	1	1	2	2	3	2	3	0	3	4	2	0	1	6	3	1	1	1	4
1:Ins:C:3	4	5	3	0	2	0	2	0	2	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	3	0	0	2	1	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	2	3	2	2	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	3	2	0	0	0	1	0	0	1	0	0	1	1	1	0	0	10	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	8	7	4	3	4	8	1	9	4	2	4	3	7	0	3	5	15	1	3	4	1	4
1:Ins:C:4	2	4	1	2	2	0	6	1	2	1	4	1	1	0	5	1	0	1	2	1	5	1	0	1	2	0	0	0	0	1	1	1	1	1	1	0	6	0	3	0	2	0	5	2	0	0	1	0	2	0	0	0	0	0	1	1	1	0	2	1	0	1	0	2	7	1	2	0	0	0	0	3	0	0	1	0	1	0	0	1	0	1	0	1	3	0	2	0	1	1	1	0	1	2	1	2	0	1	1	0	2	0	1	0	25	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	7	2	16	4	5	7	0	4	8	6	1	2	2	0	0	3	45	2	2	5	0	14
1:Ins:C:5	19	15	22	12	17	25	41	4	20	6	17	6	17	10	28	24	22	2	19	4	20	1	1	3	17	10	8	10	3	12	4	9	60	24	3	3	39	1	20	5	9	8	63	9	4	13	7	1	7	0	1	3	4	3	2	1	12	2	19	8	6	20	3	9	24	26	9	3	7	4	5	43	1	5	5	0	4	9	8	1	0	7	1	15	10	0	35	3	35	8	6	5	12	4	25	32	2	10	5	4	17	2	7	3	208	43	33	0	0	0	0	0	0	3	1	1	0	0	2	3	1	0	0	0	2	1	0	0	1	1	3	2	4	0	3	2	0	5	4	0	0	0	0	4	0	1	3	1	2	1	0	0	0	2	1	0	3	0	1	4	1	0	0	4	7	1	0	2	1	2	0	1	1	2	3	0	1	2	1	0	1	0	0	1	1	1	4	0	0	4	0	0	0	0	1	0	3	0	0	0	1	0	13	1	32	18	45	55	101	20	32	73	4	44	34	23	10	3	12	20	13	20	246	4	40	39	8	60
1:Ins:T:0	13	16	13	2	6	6	17	1	6	1	5	2	6	8	8	2	8	1	6	0	10	3	0	1	7	5	0	2	4	4	1	2	10	7	1	5	8	0	17	1	2	1	23	1	3	2	2	0	4	1	0	0	2	2	1	0	4	2	9	0	0	8	1	2	18	10	6	2	0	0	2	12	1	0	1	1	1	3	2	3	0	4	2	4	5	2	14	0	7	1	1	0	3	2	10	12	5	1	2	2	5	0	1	0	33	13	19	0	0	0	1	0	1	1	0	2	1	0	1	0	0	0	2	3	0	2	0	1	3	0	4	1	0	0	4	1	1	1	2	0	0	1	2	0	0	0	0	0	1	1	0	0	1	3	0	1	0	1	1	0	2	1	0	0	3	5	0	0	0	1	0	2	0	3	1	1	0	0	2	2	3	1	1	1	3	1	0	0	1	1	1	0	0	1	3	0	0	1	0	1	1	1	11	2	13	15	23	15	32	12	7	25	1	22	7	9	6	1	30	8	7	4	15	6	16	12	2	23
1:Ins:T:1	7	26	9	3	4	8	7	1	5	6	7	4	4	4	7	7	6	3	6	0	6	1	0	2	5	2	1	1	1	5	1	3	17	12	3	1	10	4	11	0	3	1	18	0	2	1	3	0	5	1	1	2	5	4	0	2	5	3	3	2	0	6	2	4	10	11	2	4	4	1	1	10	2	2	3	1	2	1	6	1	1	5	2	11	3	1	7	2	21	3	4	3	6	2	9	7	4	3	2	0	3	2	3	5	34	13	10	1	0	0	2	3	3	0	1	2	0	2	4	3	1	0	2	0	3	3	1	2	1	2	2	4	0	2	1	2	1	4	5	0	2	3	3	2	0	2	1	3	4	1	1	5	1	1	1	2	1	2	0	1	0	3	0	1	2	3	4	0	1	1	1	5	5	2	2	1	1	1	4	1	2	2	1	4	1	2	0	3	2	2	0	0	1	2	0	3	1	2	2	1	4	0	8	1	9	5	10	6	14	7	7	13	2	9	6	13	7	2	31	9	3	6	15	4	13	8	2	10
1:Ins:T:2	1	8	6	2	1	3	5	2	5	1	2	2	1	3	13	7	5	3	1	1	3	0	0	0	2	2	0	3	0	1	0	2	14	4	1	0	4	1	4	2	3	0	9	1	1	1	4	1	7	3	0	3	1	0	1	1	1	1	4	1	3	3	0	5	14	10	3	1	2	1	1	6	0	1	0	0	1	2	2	3	0	2	2	7	7	0	5	2	7	3	3	1	1	2	5	15	1	3	3	0	6	2	0	1	36	14	5	0	2	0	1	0	2	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	2	0	0	1	0	2	1	1	2	1	1	2	1	0	0	2	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	2	4	2	1	0	1	1	1	0	2	0	0	1	0	0	1	0	4	3	3	0	0	0	1	2	1	0	0	1	0	0	0	1	0	1	2	1	0	1	1	0	1	1	4	0	3	2	4	10	12	9	6	12	3	13	3	5	1	1	9	9	5	1	11	4	9	8	3	9
1:Ins:T:3	10	10	8	5	8	9	8	3	3	5	5	1	6	3	5	2	4	1	4	1	4	0	0	0	7	5	1	3	0	2	1	0	21	6	6	3	7	2	5	0	3	1	29	2	0	0	1	0	3	0	1	1	2	2	1	1	3	1	4	1	1	6	0	2	8	6	3	3	4	1	2	7	1	3	2	0	4	3	4	0	0	3	1	4	4	0	10	1	10	4	4	0	4	1	6	6	0	3	0	2	10	0	3	0	56	17	14	0	1	2	1	3	0	1	1	2	1	0	0	2	0	0	0	1	1	1	1	0	1	2	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	3	1	0	0	0	0	1	1	1	0	2	1	2	1	0	1	1	2	0	1	0	0	0	3	1	2	1	3	1	1	2	0	0	0	1	1	1	0	1	0	2	0	1	0	0	0	0	1	1	1	0	0	1	0	0	3	0	4	6	7	7	17	5	9	16	1	8	4	4	0	0	16	6	0	1	30	6	14	11	1	14
1:Ins:T:4	9	9	12	6	18	14	25	2	15	7	10	4	9	3	18	24	16	5	9	1	8	2	1	4	13	8	4	4	1	5	4	5	58	3	2	5	26	2	29	3	4	1	50	9	4	6	5	0	14	4	1	2	2	1	1	4	9	0	4	3	0	24	2	6	13	24	17	3	0	1	1	19	4	0	1	3	7	3	9	3	0	7	2	31	10	3	19	2	40	10	1	6	6	4	13	25	4	5	2	4	16	0	2	3	159	29	45	1	0	2	0	0	1	1	0	3	1	1	3	0	1	0	0	1	0	1	0	0	1	0	0	3	2	0	1	0	2	5	1	0	0	0	1	1	0	0	1	2	0	0	0	2	0	2	0	0	2	0	2	4	3	0	0	0	9	3	0	1	1	2	0	2	0	1	2	2	0	2	2	1	0	0	0	1	2	0	2	0	1	3	0	0	0	0	1	0	1	0	1	1	1	1	0	0	10	10	31	22	46	13	6	35	1	22	9	6	0	1	8	18	6	14	68	4	27	19	5	27
1:Ins:T:5	474	243	376	218	429	451	847	117	315	164	328	117	312	173	514	733	366	101	310	32	285	67	39	66	427	232	76	147	46	206	85	111	1301	383	92	123	713	54	605	46	141	69	1443	178	65	182	103	12	328	87	33	97	80	83	50	74	155	26	258	73	75	528	47	174	600	556	387	88	89	41	70	588	37	86	86	59	186	108	207	97	23	310	32	540	192	55	496	23	819	398	172	64	254	171	511	748	43	171	123	106	386	69	91	56	4027	947	829	7	2	2	6	5	14	52	21	66	14	9	48	67	11	4	27	5	10	35	6	8	33	9	8	20	33	11	75	16	10	71	16	5	11	4	16	74	2	44	69	6	6	13	8	50	5	41	12	5	7	11	34	56	81	7	29	35	100	39	11	21	14	46	44	20	7	40	49	8	11	17	64	26	6	15	7	5	37	7	18	10	6	52	3	50	6	10	46	5	46	15	19	4	24	58	192	1	509	415	740	1028	1924	365	346	1333	64	951	356	299	108	45	192	607	245	336	2202	162	855	733	188	1101
