MutationType	SP127630	SP127634	SP127636	SP127628	SP127640	SP127638	SP127632	SP59388	SP116649	SP59416	SP124977	SP59356	SP116612	SP116659	SP116668	SP116630	SP59412	SP116686	SP116694	SP116712	SP116726	SP116723	SP59276	SP116703	SP59312	SP116701	SP59296	SP59280	SP59344	SP59460	SP59404	SP116709	SP59448	SP116614	SP59464	SP59364	SP116663	SP59444	SP116690	SP59270	SP59352	SP116652	SP116715	SP116718	SP116720	SP59284	SP116618	SP59436	SP116645	SP59320	SP116672	SP116635	SP59328	SP116627	SP116725	SP59292	SP116683	SP59372	SP116610	SP116638	SP59336	SP124971	SP116665	SP116674	SP116657	SP116670	SP116642	SP116606	SP116604	SP59376	SP59272	SP124969	SP116608	SP59396	SP116688	SP59392	SP59456	SP59348	SP59300	SP59340	SP59380	SP59440	SP59428	SP59400	SP116624	SP59432	SP59452	SP116679	SP116676	SP59360	SP59384	SP59332	SP116616	SP124981	SP59368	SP116648	SP59420	SP116706	SP116654	SP59308	SP59288	SP116622	SP59316	SP59324	SP116697	SP59304	SP116620	SP13289	SP116742	SP115134	SP96884	SP13385	SP13291	SP13514	SP115117	SP115114	SP13279	SP13487	SP13361	SP13421	SP116738	SP13293	SP13281	SP13677	SP13399	SP116732	SP115073	SP13307	SP13299	SP13481	SP116780	SP13433	SP115064	SP13359	SP116734	SP116770	SP13323	SP13367	SP96882	SP13283	SP116728	SP13478	SP116744	SP115093	SP13315	SP13331	SP115108	SP116752	SP115085	SP115102	SP13379	SP116750	SP115125	SP115089	SP13297	SP13339	SP13671	SP116776	SP13683	SP116758	SP116782	SP13317	SP115128	SP116754	SP116766	SP116748	SP115070	SP115131	SP115097	SP115060	SP13594	SP96834	SP115057	SP116768	SP13442	SP13325	SP116736	SP13619	SP115111	SP116760	SP13311	SP13509	SP13539	SP13624	SP116746	SP13490	SP116774	SP115105	SP13278	SP116756	SP13319	SP13280	SP13363	SP13347	SP116730	SP13365	SP115099	SP116764	SP116772	SP96888	SP13327	SP116740
A[Del(T):R(1,4)]G	6	15	6	2	6	9	10	4	10	1	2	3	3	14	16	4	1	3	6	0	7	2	0	1	6	3	3	3	0	10	0	3	9	9	4	1	6	1	7	0	5	0	16	7	2	0	5	1	7	7	3	4	1	2	0	3	3	1	3	4	2	12	4	11	16	5	6	5	5	0	0	4	0	1	1	2	6	6	4	4	4	4	3	8	2	7	6	0	8	3	4	5	8	5	7	6	2	5	4	2	2	2	7	2	22	11	19	3	2	0	1	2	3	0	2	2	2	0	0	1	3	3	0	0	1	1	0	2	2	2	0	3	5	2	0	2	1	1	7	0	3	2	1	1	0	1	3	2	3	2	3	2	1	2	2	0	2	3	1	0	2	0	2	1	2	1	1	2	3	1	0	1	3	1	1	1	2	1	6	2	1	3	0	3	1	4	1	1	0	1	1	1	1	1	0	0	0	2	3	0	1	2
C[Del(T):R(1,4)]A	7	23	6	7	9	14	10	1	9	9	3	5	11	12	29	6	9	0	15	1	4	3	1	9	10	6	0	4	3	16	1	8	11	12	7	14	9	6	8	2	9	3	8	16	3	1	9	2	23	9	2	8	2	4	2	6	10	1	18	6	3	10	2	9	6	6	14	2	17	1	4	11	2	3	5	0	8	4	3	10	4	5	0	7	1	11	8	3	25	4	3	0	20	3	12	13	6	19	9	4	2	5	7	4	34	24	16	0	1	0	3	1	7	2	0	1	2	2	1	1	2	2	0	3	2	2	0	2	5	2	3	1	3	4	2	0	2	1	3	4	1	2	5	1	1	2	0	1	8	5	3	2	4	2	0	0	3	1	0	1	5	2	0	1	2	2	3	1	3	0	1	1	3	1	2	1	2	1	5	3	5	1	4	2	1	2	2	4	3	2	0	2	1	2	2	2	3	3	2	0	2	1
C[Del(T):R(1,4)]C	4	14	6	3	6	4	5	4	8	9	4	8	3	8	29	7	3	2	10	1	4	4	1	6	7	8	2	3	1	9	0	3	9	9	0	8	5	6	13	1	5	2	16	3	7	2	2	0	11	5	0	1	2	2	0	2	11	0	10	6	0	14	4	3	12	9	6	5	3	1	0	13	2	1	1	0	5	2	3	1	1	3	0	4	0	9	6	1	13	2	2	1	7	5	11	9	2	14	6	5	9	1	3	2	31	23	9	0	1	1	1	3	1	3	0	3	3	3	1	0	0	1	1	2	2	2	2	2	1	1	2	0	2	1	1	0	4	4	5	0	1	4	1	1	0	1	2	2	4	0	3	2	1	2	5	3	7	3	0	1	2	1	0	4	2	3	1	2	3	3	2	1	5	1	2	0	0	3	5	0	0	0	0	5	0	5	1	2	1	3	1	2	1	3	2	2	1	0	0	1	2	1
C[Del(T):R(1,4)]G	7	22	8	2	11	3	10	3	11	6	6	5	7	13	18	4	8	6	6	2	8	6	1	2	6	13	2	3	1	7	5	11	11	10	6	8	8	3	7	0	11	0	14	7	3	1	1	3	20	10	2	5	1	2	1	8	9	3	13	3	0	16	3	10	12	7	13	3	13	1	2	13	2	3	0	2	12	6	2	4	2	1	6	4	5	4	6	3	15	8	2	0	8	6	8	10	8	8	17	5	2	0	5	4	30	14	26	1	2	1	1	1	2	2	2	2	0	1	3	2	4	4	3	3	5	0	0	5	7	3	0	6	1	1	0	1	2	3	6	2	3	1	1	0	3	3	4	2	3	0	0	5	1	3	2	2	4	2	2	3	4	1	0	2	8	2	2	0	2	4	2	2	7	1	3	0	3	1	5	2	4	3	2	4	0	5	2	3	5	5	0	1	0	6	5	2	1	0	1	1	2	1
G[Del(T):R(1,4)]A	7	23	13	1	8	9	5	0	8	3	1	1	7	7	40	1	14	1	10	0	7	2	0	6	7	6	0	4	1	4	0	3	18	9	4	10	4	4	13	0	8	2	17	6	2	2	4	1	4	7	1	4	0	2	3	7	7	1	10	5	1	10	3	4	7	3	9	8	9	0	1	7	0	1	2	0	4	5	3	3	1	1	3	7	2	1	10	2	6	7	2	0	1	4	15	10	1	7	6	5	2	2	3	4	42	13	15	0	1	2	1	3	1	0	0	0	4	0	1	2	0	3	0	0	2	1	3	0	0	2	3	1	4	2	0	2	1	3	1	0	1	2	0	2	0	1	1	3	1	2	4	2	0	1	1	1	3	1	1	0	1	1	0	0	3	4	1	0	2	1	0	0	2	0	0	0	2	1	4	0	1	0	1	2	1	2	4	1	2	3	1	2	0	2	1	2	0	0	0	0	2	4
G[Del(T):R(1,4)]C	2	15	6	3	5	7	6	1	8	1	3	3	3	3	42	6	5	2	10	1	4	1	1	1	4	6	0	3	7	1	2	1	8	3	1	3	7	1	9	1	8	1	11	2	4	0	2	0	5	2	2	2	2	0	0	2	2	1	9	2	1	3	0	5	11	9	6	2	2	0	0	14	2	1	0	0	3	1	0	1	1	3	2	4	3	1	8	0	4	5	1	1	2	6	17	13	2	2	4	4	4	2	0	5	34	22	8	0	1	0	1	1	3	2	0	0	2	3	0	1	0	1	0	0	0	0	1	0	2	1	5	1	0	1	3	0	0	1	2	0	1	0	1	3	2	0	0	1	0	2	2	1	2	2	0	1	0	0	1	1	1	2	2	0	4	0	0	2	2	2	2	3	3	0	1	0	1	3	1	1	1	1	0	0	0	0	3	0	1	1	1	1	1	0	3	1	0	0	4	0	2	1
G[Del(T):R(1,4)]G	2	24	8	5	9	7	8	1	13	1	6	2	6	8	22	3	9	3	6	2	6	3	0	2	5	7	2	0	1	6	0	2	8	7	3	4	6	3	11	0	4	2	8	3	1	2	2	2	9	5	1	4	0	3	0	3	8	1	10	3	0	7	0	4	15	1	12	5	3	0	1	9	1	1	0	2	5	5	1	1	1	5	1	2	5	2	3	0	7	5	6	1	8	7	12	4	7	7	7	1	3	2	5	5	31	15	18	0	0	1	0	1	1	1	1	0	0	1	2	0	3	4	1	1	2	2	3	4	3	1	5	0	0	0	1	0	2	1	2	0	0	0	2	0	1	3	3	3	2	4	1	2	0	0	2	0	0	1	0	2	0	1	2	1	0	7	2	0	3	2	1	3	2	0	1	1	1	2	4	0	2	2	1	5	1	2	4	2	2	4	0	1	1	2	1	3	0	2	1	1	1	3
A[Del(T):R(5,7)]A	34	29	26	20	37	54	46	8	48	19	30	16	15	19	53	45	36	13	26	6	47	13	7	6	52	35	8	21	7	25	6	10	166	38	3	31	61	7	66	7	14	6	133	13	7	15	8	1	50	5	3	10	8	10	5	6	17	5	26	8	6	61	3	20	74	33	34	5	9	2	9	37	5	7	12	7	15	14	20	11	6	22	6	34	18	5	48	6	42	26	18	13	29	18	46	136	4	20	14	19	32	2	8	12	217	97	37	3	2	3	0	0	2	2	1	4	5	3	2	4	2	2	4	1	1	3	4	1	4	1	2	1	5	1	5	0	0	7	2	1	0	2	0	6	2	4	5	4	1	1	1	1	1	3	2	1	1	2	3	2	6	5	1	6	9	9	0	4	0	4	5	1	2	3	8	1	0	2	5	2	3	2	1	2	3	3	3	2	1	2	0	5	3	1	5	1	3	1	3	1	3	6
A[Del(T):R(5,7)]C	22	28	35	14	27	25	44	12	35	16	23	8	19	21	43	36	20	8	17	6	38	4	5	2	43	21	10	10	5	21	4	10	120	35	7	12	38	12	46	6	18	7	85	17	2	6	8	0	38	10	2	12	8	2	7	3	12	0	30	12	6	46	1	12	56	24	25	8	8	6	13	44	4	6	11	7	16	6	6	9	5	15	3	35	12	1	27	0	33	22	7	4	23	19	24	79	5	12	18	5	19	4	10	4	197	76	43	2	0	1	0	2	1	1	3	8	1	4	3	7	0	1	1	2	2	3	2	4	1	0	3	0	1	2	3	1	1	6	1	2	0	0	2	2	0	3	6	1	2	1	2	6	2	5	3	1	2	1	0	5	8	1	3	0	11	8	2	3	1	3	3	1	4	0	8	1	1	3	6	2	1	2	1	1	2	1	3	3	2	8	1	4	0	4	2	2	7	2	1	0	0	3
A[Del(T):R(5,7)]G	21	12	11	12	17	38	28	9	14	6	19	7	19	13	42	28	21	8	13	3	21	2	5	5	31	16	7	6	6	16	3	5	69	32	4	15	41	3	29	5	8	2	68	7	8	10	4	0	29	6	1	3	7	3	5	9	8	3	17	4	2	32	2	10	19	15	19	1	5	1	6	29	3	6	6	3	10	6	11	10	1	6	1	23	5	8	26	1	15	12	6	5	15	8	14	49	3	10	10	5	10	3	4	5	108	46	26	3	1	0	0	1	1	4	2	2	0	2	3	3	0	2	0	1	0	1	0	0	1	1	2	0	4	1	3	1	0	3	0	0	0	1	2	3	1	1	0	0	2	1	2	3	0	4	2	0	1	0	3	1	7	2	4	4	3	2	2	2	2	4	5	1	0	3	3	1	2	3	5	0	0	1	1	0	3	1	0	1	1	4	0	1	2	3	2	1	2	1	2	0	1	3
C[Del(T):R(5,7)]A	12	15	13	10	14	29	18	3	10	7	9	2	8	17	25	25	7	7	14	2	23	3	4	5	21	13	2	8	0	14	4	9	40	22	4	7	26	1	25	2	13	3	34	8	1	6	3	1	26	6	3	5	2	2	4	3	5	1	19	6	3	18	3	13	27	11	11	2	5	1	5	24	2	4	0	2	9	7	4	10	0	5	2	10	10	6	15	2	18	12	7	4	9	7	14	43	2	18	4	5	9	1	3	2	96	35	25	1	0	1	3	1	3	2	1	1	0	0	1	0	0	2	0	2	0	3	0	3	3	1	2	2	1	1	1	0	0	5	1	2	3	1	1	1	0	1	0	2	4	1	3	1	1	4	1	0	1	0	1	3	1	2	3	1	5	3	0	3	2	2	2	3	0	4	2	1	0	1	4	2	1	3	2	1	1	1	1	1	0	1	0	1	2	0	3	1	2	0	0	1	1	1
C[Del(T):R(5,7)]C	7	23	24	6	22	24	37	8	31	6	15	1	8	22	44	21	17	7	18	2	13	5	3	3	23	7	2	10	9	18	5	5	56	26	1	12	35	7	24	1	8	1	41	13	6	9	2	1	17	4	3	6	2	4	0	2	10	2	17	3	2	32	2	10	32	13	13	5	3	3	3	29	0	3	6	3	15	9	6	11	1	8	3	18	6	5	23	0	15	14	12	4	7	7	16	46	7	11	5	7	7	0	6	1	180	71	32	1	0	2	1	1	2	3	0	4	1	0	3	1	2	2	0	1	0	0	0	1	1	1	0	0	2	0	4	0	1	2	5	0	0	1	0	6	1	3	2	2	1	2	5	6	3	2	3	0	3	0	2	1	4	1	3	2	10	5	0	3	1	0	1	2	2	3	5	2	0	1	4	2	1	0	2	1	0	0	1	2	4	5	0	2	2	4	2	1	6	1	2	1	1	1
C[Del(T):R(5,7)]G	8	6	16	6	14	17	11	3	10	2	3	6	10	20	15	16	10	3	9	2	9	3	4	4	14	8	2	10	0	6	4	3	36	19	3	3	19	2	11	4	7	5	43	9	2	8	0	1	23	5	2	12	4	2	3	2	9	0	12	1	5	15	2	8	34	3	12	2	3	0	1	12	0	5	1	4	13	3	6	4	2	3	0	11	10	3	11	1	13	4	7	1	6	5	12	28	1	9	3	11	5	3	2	2	53	36	16	1	0	2	0	0	1	2	0	3	0	2	1	2	2	3	0	0	3	3	0	0	3	0	0	0	2	1	1	0	1	0	1	0	1	0	0	2	0	0	3	3	0	1	2	4	2	2	0	0	0	1	0	2	4	0	3	2	3	2	0	2	0	0	2	2	2	1	2	3	2	2	3	0	2	1	0	1	0	1	1	0	1	4	1	0	0	0	2	0	1	0	1	1	2	1
G[Del(T):R(5,7)]A	14	13	10	1	12	12	13	2	11	2	9	4	5	11	25	8	4	2	10	3	11	0	5	2	11	7	4	9	2	10	1	3	33	15	1	6	13	3	18	0	7	0	19	3	2	2	7	0	8	2	1	4	0	2	1	3	8	2	14	6	1	14	0	5	23	4	9	0	3	0	1	9	3	1	1	4	7	6	3	7	4	3	2	10	7	4	14	0	12	8	8	2	12	2	12	25	0	5	4	3	3	0	7	1	110	43	12	4	0	0	0	0	0	1	1	0	1	1	1	1	0	0	2	2	1	0	1	2	3	0	2	0	0	0	1	2	0	2	2	1	1	0	0	3	2	1	2	1	3	0	0	1	1	1	1	0	1	1	1	0	0	1	1	2	6	2	0	1	1	0	4	1	2	2	1	1	1	1	1	0	1	1	0	3	1	1	0	2	0	2	1	0	0	2	1	0	1	0	0	1	2	2
G[Del(T):R(5,7)]C	6	13	16	6	7	17	17	8	16	7	12	2	5	7	20	17	10	4	8	0	5	5	0	3	13	7	3	1	1	9	2	4	33	12	3	7	30	6	18	2	9	2	22	3	2	3	1	0	16	2	3	5	4	3	2	2	8	0	11	6	0	7	2	9	25	4	10	3	3	1	5	14	0	2	3	0	5	6	6	6	1	1	3	6	5	3	14	2	12	6	5	3	6	1	11	30	1	9	2	1	6	2	4	1	108	45	18	0	1	0	0	1	1	0	1	1	1	0	1	1	1	2	1	0	0	0	2	2	2	0	0	0	3	0	3	0	1	2	1	0	2	0	2	2	0	1	0	0	3	0	1	0	2	0	3	0	1	0	0	0	0	4	0	0	2	1	0	0	1	1	0	1	1	0	4	1	1	1	0	1	1	1	1	0	0	0	2	0	1	5	0	3	1	0	2	0	2	2	0	1	4	0
G[Del(T):R(5,7)]G	7	8	6	5	10	18	15	3	13	2	8	5	5	8	20	9	6	3	14	1	11	3	4	3	10	2	3	2	2	9	1	0	24	8	3	7	19	3	17	2	5	0	24	0	3	4	5	0	9	5	0	3	0	0	3	3	6	2	10	4	1	8	0	10	13	7	15	2	4	0	3	16	2	2	3	1	9	1	4	4	0	3	1	6	5	3	11	0	15	5	4	1	9	9	8	27	3	8	4	1	7	3	1	2	67	30	15	0	0	1	2	0	0	1	0	3	0	0	1	3	0	2	1	0	2	0	2	1	1	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	0	1	0	2	1	0	0	2	0	0	1	0	1	1	0	0	0	1	0	1	2	3	0	2	0	0	0	0	3	1	2	0	1	0	4	0	0	0	1	1	0	1	2	1	0	4	1	1	0	0	1	2	1	0	0	3	0	3
