Sample Names	MutationType	ID1	ID2	ID3	ID5	ID14
CPCT02080188T	1:Del:C:4	0.0017234989807585024	0.00548932190613708	0.9776516295345966	0.015135549578507835	0.0
CPCT02080188T	1:Del:C:5	0.015208868361122277	0.03845234947742644	0.9209979595590165	0.025340822602434733	0.0
CPCT02080188T	1:Del:T:0	0.0023125121413162483	0.008126343612105161	0.6035030783649895	0.386058065881589	0.0
CPCT02080188T	1:Del:T:1	9.454503099798986e-18	6.5775944363376946e-18	0.34610080399032106	0.653899196009679	0.0
CPCT02080188T	1:Del:T:2	0.0023322736402889214	0.010216553913337301	0.3741500095559498	0.613301162890424	0.0
CPCT02080188T	1:Del:T:3	0.0058957758313511665	0.03029378098147095	0.4708769179369594	0.49293352525021844	0.0
CPCT02080188T	1:Del:T:4	0.014875426923192351	0.0952208573998606	0.4990447911259027	0.3908589245510444	0.0
CPCT02080188T	1:Del:T:5	5.387023248074965e-18	0.7729944500254036	0.11951311350131501	0.10749243647328151	0.0
CPCT02080188T	1:Ins:C:0	1.6439917737817985e-16	1.1437418794481123e-16	0.941888898195497	0.0581111018045027	0.0
CPCT02080188T	1:Ins:C:1	1.9257741583448772e-16	0.0077003814634607525	0.8362728366325344	0.15602678190400476	0.0
CPCT02080188T	1:Ins:C:2	1.4563285467445253e-16	0.0006720350770858171	0.7001304415867402	0.29919752333617383	0.0
CPCT02080188T	1:Ins:C:3	0.014427484963167465	0.004275684859638941	0.9591137637464164	0.022183066430777196	0.0
CPCT02080188T	1:Ins:C:4	0.026033217847421384	0.024750820551431962	0.9430001821624268	0.006215779438719866	0.0
CPCT02080188T	1:Ins:C:5	0.2494214695838369	0.05396803932779365	0.687007446283785	0.009603044804584557	0.0
CPCT02080188T	1:Ins:T:0	0.012198034255949156	0.004136817508962736	0.9103481302326876	0.07331701800240056	0.0
CPCT02080188T	1:Ins:T:1	9.558083725024288e-05	5.4616285692321635e-18	0.9310099819572173	0.06889443720553248	0.0
CPCT02080188T	1:Ins:T:2	0.000448233764876022	0.0008766714421049426	0.8496350509552035	0.14904004383781538	0.0
CPCT02080188T	1:Ins:T:3	0.015471637617738577	0.0023018400287276963	0.8340058130491974	0.14822070930433626	0.0
CPCT02080188T	1:Ins:T:4	0.16203974840639424	0.019787855731308514	0.5815301838301931	0.2366422120321042	0.0
CPCT02080188T	1:Ins:T:5	0.7855035670752799	0.001610193967814312	0.21014827310410106	0.002737965852804794	0.0
CPCT02080188T	2:Del:R:0	0.005527842729080183	0.0007694838031674838	0.505961031088285	0.48774164237946716	0.0
CPCT02080188T	2:Del:R:1	0.009141768217390286	0.01559097396412379	0.5781266204602163	0.39714063735826965	0.0
CPCT02080188T	2:Del:R:2	0.003978511952225055	0.00907446524596611	0.904097414634685	0.08284960816712404	0.0
CPCT02080188T	2:Del:R:3	0.006833644155597448	0.006899838714161395	0.9725860159821536	0.013680501148087746	0.0
CPCT02080188T	2:Del:R:4	0.0019405610008627245	0.018273807218709245	0.9132549491646814	0.06653068261574661	0.0
CPCT02080188T	2:Del:R:5	7.019596214047241e-17	5.7737809002067e-17	0.0195457151225879	0.980454284877412	0.0
CPCT02080188T	3:Del:R:0	0.003014717407411022	0.00017157471210492835	0.12627293656533167	0.8705407713151524	0.0
CPCT02080188T	3:Del:R:1	0.20819276678401133	0.12118421318573283	0.1408467379716911	0.5297762820585648	0.0
CPCT02080188T	3:Del:R:2	0.16030996688653693	0.2781583043288232	0.18266856039575277	0.37886316838888695	0.0
CPCT02080188T	3:Del:R:3	0.17114469566910678	0.10819544834264397	0.10281953308193036	0.6178403229063187	0.0
CPCT02080188T	3:Del:R:4	2.6075259348332347e-16	1.8232676706584543e-16	0.0027395774732562115	0.9972604225267434	0.0
CPCT02080188T	3:Del:R:5	1.8305026624746242e-16	1.2734994109474051e-16	0.00019282383927526938	0.9998071761607245	0.0
CPCT02080188T	4:Del:R:0	0.003986717183590127	0.00028207521102570766	0.06466850762782275	0.9310626999775615	0.0
CPCT02080188T	4:Del:R:1	0.06410886491695587	0.0878140787554921	0.4112766883304436	0.43680036799710836	0.0
CPCT02080188T	4:Del:R:2	0.0018579042432482233	0.1821853268158413	0.6116169454022654	0.20433982353864505	0.0
CPCT02080188T	4:Del:R:3	3.9539828682171505e-16	0.0005062913202789717	4.480470128369698e-15	0.9994937086797161	0.0
CPCT02080188T	4:Del:R:4	3.3661887011513636e-16	2.341891883543491e-16	3.814409021140953e-15	0.9999999999999957	0.0
CPCT02080188T	4:Del:R:5	0.00803663635843348	0.03411208971201776	0.007164443980852654	0.950686829948696	0.0
CPCT02080188T	5:Del:R:0	0.00014907818693784134	0.0004007261076321307	0.28878995737029106	0.710660238335139	0.0
CPCT02080188T	5:Del:R:1	0.05469003446041402	0.4978803273556051	0.1934861811253848	0.2539434570585961	0.0
CPCT02080188T	5:Del:R:2	0.09028457497500901	0.16559409794360697	0.01808362541212007	0.726037701669264	0.0
CPCT02080188T	5:Del:R:3	0.02837909348711794	0.1384420235303535	5.63188153804113e-14	0.8331788829824722	0.0
CPCT02080188T	5:Del:R:4	0.0047102360516343075	0.074786804174816	0.6025364172744644	0.3179665424990853	0.0
CPCT02080188T	5:Del:R:5	0.023345750273728327	0.009218465627156178	0.025938594607683503	0.9414971894914319	0.0
CPCT02080188T	2:Ins:R:0	0.010499063637616627	0.005052317727966164	0.6266750054411093	0.3577736131933078	0.0
CPCT02080188T	2:Ins:R:1	0.0001307718252114564	0.0026283363362248438	0.3388249941665785	0.6584158976719852	0.0
CPCT02080188T	2:Ins:R:2	0.008826718241697238	0.02406956922571278	0.34691506766845764	0.6201886448641324	0.0
CPCT02080188T	2:Ins:R:3	0.0449762224126289	0.019442368665474847	0.7143658971172622	0.22121551180463417	0.0
CPCT02080188T	2:Ins:R:4	0.4469055361119203	0.17685575813402266	0.35346492786627537	0.022773777887781583	0.0
CPCT02080188T	2:Ins:R:5	0.6408960344787882	0.28109564815122123	0.0021475181474527164	0.07586079922253786	0.0
CPCT02080188T	3:Ins:R:0	3.3660028958798365e-05	0.0037066380437109215	0.09613551839310533	0.900124183534225	0.0
CPCT02080188T	3:Ins:R:1	0.015173092104717446	0.04261624850822944	0.1551879153849824	0.7870227440020708	0.0
CPCT02080188T	3:Ins:R:2	0.012523360338165725	0.034778907959761685	0.25206148104917353	0.700636250652899	0.0
CPCT02080188T	3:Ins:R:3	0.5304222133769777	0.005602051768128529	0.3939484374116243	0.07002729744326959	0.0
CPCT02080188T	3:Ins:R:4	0.4208600342934268	0.3913748158949745	0.06723263062016879	0.1205325191914299	0.0
CPCT02080188T	3:Ins:R:5	0.48832152997057254	0.42512733952524173	1.466783273433633e-14	0.08655113050417111	0.0
CPCT02080188T	4:Ins:R:0	6.277537560246874e-16	0.0018575045639651904	7.113414614031208e-15	0.9981424954360272	0.0
CPCT02080188T	4:Ins:R:1	0.06865461597799825	0.06472351684973712	0.14776184069590984	0.7188600264763547	0.0
CPCT02080188T	4:Ins:R:2	0.06597738780091135	0.0062153741545735025	0.21798083339751403	0.7098264046470011	0.0
CPCT02080188T	4:Ins:R:3	0.2337289092563507	0.11604382327479806	0.6442412432164714	0.00598602425237972	0.0
CPCT02080188T	4:Ins:R:4	0.6183732421121361	0.2812558172133958	0.07361524579500947	0.026755694879458718	0.0
CPCT02080188T	4:Ins:R:5	0.2533784708987317	0.3235956315739239	0.07579006836906732	0.3472358291582771	0.0
CPCT02080188T	5:Ins:R:0	2.9946686931100783e-16	2.0834216168266233e-16	0.07272790423210868	0.9272720957678909	0.0
CPCT02080188T	5:Ins:R:1	0.08089752769287947	0.004433387473101975	0.3348883512517351	0.5797807335822834	0.0
CPCT02080188T	5:Ins:R:2	0.2674215205437204	0.003383193237931318	0.05263972001538991	0.6765555662029583	0.0
CPCT02080188T	5:Ins:R:3	0.24865347546263603	0.059736618904454294	0.31698919346358223	0.37462071216932735	0.0
CPCT02080188T	5:Ins:R:4	0.4305874638285725	0.00206101744224921	0.11780893735489469	0.44954258137428366	0.0
CPCT02080188T	5:Ins:R:5	0.0763094736472768	0.04292639853161729	0.02017424201797951	0.8605898858031265	0.0
CPCT02080188T	2:Del:M:1	0.009484240678338127	0.0008103644043027071	0.4995897398120663	0.4901156551052929	0.0
CPCT02080188T	3:Del:M:1	0.002591088355461667	1.0070481713481722e-05	0.09925406390411691	0.898144777258708	0.0
CPCT02080188T	3:Del:M:2	0.05829488159358698	0.06762301614682009	0.10862638209587343	0.7654557201637194	0.0
CPCT02080188T	4:Del:M:1	0.0042581533859209	0.004354804578618867	0.03400041379198736	0.957386628243473	0.0
CPCT02080188T	4:Del:M:2	0.00875768137518655	0.01932392595445636	0.18645032650243154	0.7854680661679255	0.0
CPCT02080188T	4:Del:M:3	0.01750294002779905	0.04404386745926017	0.12937349537867118	0.8090796971342695	0.0
CPCT02080188T	5:Del:M:1	2.596509946197587e-05	0.011593469392925732	0.3967563999170606	0.5916241655905518	0.0
CPCT02080188T	5:Del:M:2	7.2226925900589955e-09	0.002082511633327318	0.48383285782080415	0.5140846233231761	0.0
CPCT02080188T	5:Del:M:3	1.034054540756116e-10	0.0014669991613542438	0.3131015889296815	0.6854314118055589	0.0
CPCT02080188T	5:Del:M:4	0.0033685854751389186	0.023426525945056755	0.5062812600255139	0.46692362855429037	0.0
CPCT02080188T	5:Del:M:5	0.08582425471434882	0.17808556186885416	0.426386020578882	0.309704162837915	0.0
CPCT02250005T	1:Del:C:0	0.0035434600515526172	0.9964565399484473	0.0	0.0	0.0
CPCT02250005T	1:Del:C:1	0.7897101057133622	0.21028989428663786	0.0	0.0	0.0
CPCT02250005T	1:Del:C:2	1.141920684579678e-13	0.9999999999998858	0.0	0.0	0.0
CPCT02250005T	1:Del:C:3	0.07646296034600836	0.9235370396539917	0.0	0.0	0.0
CPCT02250005T	1:Del:C:4	0.019260763496877407	0.9807392365031226	0.0	0.0	0.0
CPCT02250005T	1:Del:C:5	0.024142814695708108	0.9758571853042919	0.0	0.0	0.0
CPCT02250005T	1:Del:T:0	0.017488560822958136	0.9825114391770419	0.0	0.0	0.0
CPCT02250005T	1:Del:T:1	0.08249152243994469	0.9175084775600554	0.0	0.0	0.0
CPCT02250005T	1:Del:T:2	0.014078136983844709	0.9859218630161554	0.0	0.0	0.0
CPCT02250005T	1:Del:T:3	0.012027078332633041	0.9879729216673669	0.0	0.0	0.0
CPCT02250005T	1:Del:T:4	0.009677024102917606	0.9903229758970825	0.0	0.0	0.0
CPCT02250005T	1:Del:T:5	4.359132707644779e-19	1.0	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:0	0.08249152243994469	0.9175084775600554	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:1	1.5643024715421134e-15	0.9999999999999984	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:2	1.3554860034515861e-14	0.9999999999999865	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:3	0.1742792749009086	0.8257207250990913	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:4	0.061729656105797434	0.9382703438942025	0.0	0.0	0.0
CPCT02250005T	1:Ins:C:5	0.22425566506168162	0.7757443349383184	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:0	0.1557179441730396	0.8442820558269604	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:1	0.9999999999990865	9.135318941085038e-13	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:2	0.03099013885587663	0.9690098611441234	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:3	0.29598546702819767	0.7040145329718024	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:4	0.33871741545549255	0.6612825845445074	0.0	0.0	0.0
CPCT02250005T	1:Ins:T:5	0.9682679610406717	0.03173203895932827	0.0	0.0	0.0
CPCT02250005T	2:Del:R:0	0.31003507332724467	0.6899649266727552	0.0	0.0	0.0
CPCT02250005T	2:Del:R:1	0.03537866488346528	0.9646213351165348	0.0	0.0	0.0
CPCT02250005T	2:Del:R:2	0.02669178578219661	0.9733082142178033	0.0	0.0	0.0
CPCT02250005T	2:Del:R:3	0.05833604534385919	0.9416639546561408	0.0	0.0	0.0
CPCT02250005T	2:Del:R:4	0.006598582520459177	0.9934014174795408	0.0	0.0	0.0
CPCT02250005T	2:Del:R:5	0.07067216463496447	0.9293278353650354	0.0	0.0	0.0
CPCT02250005T	3:Del:R:0	0.5235960147270271	0.47640398527297284	0.0	0.0	0.0
CPCT02250005T	3:Del:R:1	0.09703292455208201	0.902967075447918	0.0	0.0	0.0
CPCT02250005T	3:Del:R:2	0.034794909760235866	0.9652050902397641	0.0	0.0	0.0
CPCT02250005T	3:Del:R:3	0.09003413010052497	0.909965869899475	0.0	0.0	0.0
CPCT02250005T	3:Del:R:4	0.08211007086469702	0.917889929135303	0.0	0.0	0.0
CPCT02250005T	3:Del:R:5	0.08249152243994469	0.9175084775600554	0.0	0.0	0.0
CPCT02250005T	4:Del:R:0	0.4692292660294192	0.5307707339705808	0.0	0.0	0.0
CPCT02250005T	4:Del:R:1	0.04367059068323167	0.9563294093167684	0.0	0.0	0.0
CPCT02250005T	4:Del:R:2	0.0006374712586828109	0.9993625287413173	0.0	0.0	0.0
CPCT02250005T	4:Del:R:3	4.8849701912558875e-14	0.9999999999999512	0.0	0.0	0.0
CPCT02250005T	4:Del:R:4	0.08249152243994469	0.9175084775600554	0.0	0.0	0.0
CPCT02250005T	4:Del:R:5	0.014522464980081579	0.9854775350199184	0.0	0.0	0.0
CPCT02250005T	5:Del:R:0	0.0227407032809626	0.9772592967190374	0.0	0.0	0.0
CPCT02250005T	5:Del:R:1	0.006823969498212366	0.9931760305017876	0.0	0.0	0.0
CPCT02250005T	5:Del:R:2	0.03297861400856279	0.9670213859914372	0.0	0.0	0.0
CPCT02250005T	5:Del:R:3	0.012659747387879214	0.9873402526121207	0.0	0.0	0.0
CPCT02250005T	5:Del:R:4	0.0039240791197834276	0.9960759208802165	0.0	0.0	0.0
CPCT02250005T	5:Del:R:5	0.13674621188299574	0.8632537881170043	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:0	0.11503116242091134	0.8849688375790886	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:1	0.0031024970060601308	0.9968975029939399	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:2	0.022423798539623604	0.9775762014603765	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:3	0.12640685752474706	0.873593142475253	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:4	0.13648747195781274	0.8635125280421873	0.0	0.0	0.0
CPCT02250005T	2:Ins:R:5	0.12481353199945981	0.8751864680005401	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:0	0.0005676953097485385	0.9994323046902516	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:1	0.021785159390332855	0.9782148406096671	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:2	0.022027201651120955	0.977972798348879	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:3	0.8555427016289665	0.1444572983710336	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:4	0.06302331062518816	0.9369766893748119	0.0	0.0	0.0
CPCT02250005T	3:Ins:R:5	0.06703185960939452	0.9329681403906055	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:0	2.113912695859005e-14	0.9999999999999787	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:1	0.06222083449640336	0.9377791655035966	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:2	0.3990314912320389	0.600968508767961	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:3	0.11188851420989467	0.8881114857901052	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:4	0.12089725198226711	0.8791027480177329	0.0	0.0	0.0
CPCT02250005T	4:Ins:R:5	0.04669050754532184	0.9533094924546782	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:0	0.08249152243994469	0.9175084775600554	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:1	0.5330096560990097	0.4669903439009903	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:2	0.8317691490861033	0.16823085091389675	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:3	0.20657863500999282	0.7934213649900071	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:4	0.928916417486975	0.07108358251302507	0.0	0.0	0.0
CPCT02250005T	5:Ins:R:5	0.10006719054897498	0.899932809451025	0.0	0.0	0.0
CPCT02250005T	2:Del:M:1	0.4226545645062711	0.5773454354937289	0.0	0.0	0.0
CPCT02250005T	3:Del:M:1	0.9414993831142718	0.05850061688572812	0.0	0.0	0.0
CPCT02250005T	3:Del:M:2	0.051162900917422725	0.9488370990825773	0.0	0.0	0.0
CPCT02250005T	4:Del:M:1	0.057636638008528404	0.9423633619914717	0.0	0.0	0.0
CPCT02250005T	4:Del:M:2	0.027566479947365028	0.972433520052635	0.0	0.0	0.0
CPCT02250005T	4:Del:M:3	0.02425435860198492	0.975745641398015	0.0	0.0	0.0
CPCT02250005T	5:Del:M:1	0.00014006942692174434	0.9998599305730782	0.0	0.0	0.0
CPCT02250005T	5:Del:M:2	2.1693979093047442e-07	0.9999997830602089	0.0	0.0	0.0
CPCT02250005T	5:Del:M:3	4.4090111309256975e-09	0.9999999955909888	0.0	0.0	0.0
CPCT02250005T	5:Del:M:4	0.008914122271755124	0.991085877728245	0.0	0.0	0.0
CPCT02250005T	5:Del:M:5	0.02926245596948482	0.970737544030515	0.0	0.0	0.0
DRUP01070038T	1:Del:C:0	0.00605057963008147	0.9939494203699186	0.0	0.0	0.0
DRUP01070038T	1:Del:C:1	0.865384169099139	0.13461583090086107	0.0	0.0	0.0
DRUP01070038T	1:Del:C:2	1.9547870661256628e-13	0.9999999999998045	0.0	0.0	0.0
DRUP01070038T	1:Del:C:3	0.12413580880468804	0.875864191195312	0.0	0.0	0.0
DRUP01070038T	1:Del:C:4	0.03252542831622838	0.9674745716837716	0.0	0.0	0.0
DRUP01070038T	1:Del:C:5	0.040630400776152126	0.9593695992238479	0.0	0.0	0.0
DRUP01070038T	1:Del:T:0	0.029569528416750965	0.9704304715832489	0.0	0.0	0.0
DRUP01070038T	1:Del:T:1	0.1333801982066012	0.8666198017933988	0.0	0.0	0.0
DRUP01070038T	1:Del:T:2	0.023860422420588463	0.9761395775794114	0.0	0.0	0.0
DRUP01070038T	1:Del:T:3	0.020413681102991237	0.9795863188970088	0.0	0.0	0.0
DRUP01070038T	1:Del:T:4	0.016452199099117312	0.9835478009008827	0.0	0.0	0.0
DRUP01070038T	1:Del:T:5	7.462143694828114e-19	1.0	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:0	0.1333801982066012	0.8666198017933988	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:1	2.677837681874315e-15	0.9999999999999972	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:2	2.3203770136075794e-14	0.9999999999999768	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:3	0.26541170870253916	0.7345882912974607	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:4	0.10122344629675392	0.8987765537032462	0.0	0.0	0.0
DRUP01070038T	1:Ins:C:5	0.3310440813963062	0.6689559186036939	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:0	0.2399651298753092	0.7600348701246907	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:1	0.9999999999994663	5.336545263590378e-13	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:2	0.05190517035557556	0.9480948296444244	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:3	0.41850366304549763	0.5814963369545024	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:4	0.4671858660560698	0.5328141339439303	0.0	0.0	0.0
DRUP01070038T	1:Ins:T:5	0.9812153446511499	0.018784655348850068	0.0	0.0	0.0
DRUP01070038T	2:Del:R:0	0.4347773359878815	0.5652226640121186	0.0	0.0	0.0
DRUP01070038T	2:Del:R:1	0.05907491946445817	0.9409250805355418	0.0	0.0	0.0
DRUP01070038T	2:Del:R:2	0.04484012644144086	0.9551598735585592	0.0	0.0	0.0
DRUP01070038T	2:Del:R:3	0.09588052016235875	0.9041194798376413	0.0	0.0	0.0
DRUP01070038T	2:Del:R:4	0.011242916924744517	0.9887570830752557	0.0	0.0	0.0
DRUP01070038T	2:Del:R:5	0.11518488621909558	0.8848151137809045	0.0	0.0	0.0
DRUP01070038T	3:Del:R:0	0.6529482186860535	0.34705178131394654	0.0	0.0	0.0
DRUP01070038T	3:Del:R:1	0.15537303991188242	0.8446269600881176	0.0	0.0	0.0
DRUP01070038T	3:Del:R:2	0.058123730823995294	0.9418762691760048	0.0	0.0	0.0
DRUP01070038T	3:Del:R:3	0.14484126881552317	0.8551587311844768	0.0	0.0	0.0
DRUP01070038T	3:Del:R:4	0.13279748967908553	0.8672025103209146	0.0	0.0	0.0
DRUP01070038T	3:Del:R:5	0.1333801982066012	0.8666198017933988	0.0	0.0	0.0
DRUP01070038T	4:Del:R:0	0.6021259004847064	0.3978740995152936	0.0	0.0	0.0
DRUP01070038T	4:Del:R:1	0.07250324902683139	0.9274967509731685	0.0	0.0	0.0
DRUP01070038T	4:Del:R:2	0.0010907547101857336	0.9989092452898142	0.0	0.0	0.0
DRUP01070038T	4:Del:R:3	8.362294051790222e-14	0.9999999999999164	0.0	0.0	0.0
DRUP01070038T	4:Del:R:4	0.1333801982066012	0.8666198017933988	0.0	0.0	0.0
DRUP01070038T	4:Del:R:5	0.024605789254946706	0.9753942107450533	0.0	0.0	0.0
DRUP01070038T	5:Del:R:0	0.038308349718127875	0.9616916502818722	0.0	0.0	0.0
DRUP01070038T	5:Del:R:1	0.011625083459912977	0.988374916540087	0.0	0.0	0.0
DRUP01070038T	5:Del:R:2	0.05515926214061096	0.944840737859389	0.0	0.0	0.0
DRUP01070038T	5:Del:R:3	0.0214779259686926	0.9785220740313074	0.0	0.0	0.0
DRUP01070038T	5:Del:R:4	0.00669868937074071	0.9933013106292593	0.0	0.0	0.0
DRUP01070038T	5:Del:R:5	0.21332265185608107	0.786677348143919	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:0	0.18201130000952626	0.8179886999904736	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:1	0.005299279334444832	0.9947007206655551	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:2	0.03778288840801448	0.9622171115919856	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:3	0.1985248941948633	0.8014751058051367	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:4	0.21295476339214295	0.7870452366078571	0.0	0.0	0.0
DRUP01070038T	2:Ins:R:5	0.19622672594986346	0.8037732740501367	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:0	0.0009714117590529587	0.9990285882409471	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:1	0.03672324841296703	0.963276751587033	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:2	0.03712496031827487	0.9628750396817253	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:3	0.9102198017848908	0.08978019821510921	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:4	0.10325368165847612	0.8967463183415239	0.0	0.0	0.0
DRUP01070038T	3:Ins:R:5	0.1095219550617349	0.890478044938265	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:0	3.6186831997927256e-14	0.9999999999999637	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:1	0.10199471343427184	0.8980052865657282	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:2	0.5319731664749361	0.46802683352506397	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:3	0.17740558691713243	0.8225944130828676	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:4	0.19055759437880762	0.8094424056211924	0.0	0.0	0.0
DRUP01070038T	4:Ins:R:5	0.07735572910913081	0.9226442708908691	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:0	0.1333801982066012	0.8666198017933988	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:1	0.6614585029717472	0.33854149702825276	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:2	0.8943331751530912	0.10566682484690891	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:3	0.3082947365138374	0.6917052634861627	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:4	0.9572105571494421	0.04278944285055789	0.0	0.0	0.0
DRUP01070038T	5:Ins:R:5	0.15990855554699965	0.8400914444530003	0.0	0.0	0.0
DRUP01070038T	2:Del:M:1	0.5561827539822252	0.44381724601777495	0.0	0.0	0.0
DRUP01070038T	3:Del:M:1	0.9649738476568699	0.03502615234313003	0.0	0.0	0.0
DRUP01070038T	3:Del:M:2	0.08450510536864077	0.9154948946313591	0.0	0.0	0.0
DRUP01070038T	4:Del:M:1	0.09477628617719554	0.9052237138228045	0.0	0.0	0.0
DRUP01070038T	4:Del:M:2	0.04628126527355319	0.9537187347264469	0.0	0.0	0.0
DRUP01070038T	4:Del:M:3	0.04081493411639406	0.9591850658836059	0.0	0.0	0.0
DRUP01070038T	5:Del:M:1	0.00023975273423249986	0.9997602472657675	0.0	0.0	0.0
DRUP01070038T	5:Del:M:2	3.713664509957864e-07	0.9999996286335489	0.0	0.0	0.0
DRUP01070038T	5:Del:M:3	7.54752761945184e-09	0.9999999924524724	0.0	0.0	0.0
DRUP01070038T	5:Del:M:4	0.015163345146845161	0.984836654853155	0.0	0.0	0.0
DRUP01070038T	5:Del:M:5	0.04907053232836094	0.950929467671639	0.0	0.0	0.0
DRUP01010123T	1:Del:C:0	0.0065266909375367235	0.9934733090624633	0.0	0.0	0.0
DRUP01010123T	1:Del:C:1	0.8740192878880318	0.12598071211196812	0.0	0.0	0.0
DRUP01010123T	1:Del:C:2	2.109616942883644e-13	0.999999999999789	0.0	0.0	0.0
DRUP01010123T	1:Del:C:3	0.13266366619999279	0.8673363338000073	0.0	0.0	0.0
DRUP01010123T	1:Del:C:4	0.03501142478394275	0.9649885752160572	0.0	0.0	0.0
DRUP01010123T	1:Del:C:5	0.04370789317268487	0.956292106827315	0.0	0.0	0.0
DRUP01010123T	1:Del:T:0	0.031837033013183906	0.968162966986816	0.0	0.0	0.0
DRUP01010123T	1:Del:T:1	0.14243984494939854	0.8575601550506015	0.0	0.0	0.0
DRUP01010123T	1:Del:T:2	0.025701725894613964	0.9742982741053862	0.0	0.0	0.0
DRUP01010123T	1:Del:T:3	0.021994993643984297	0.9780050063560158	0.0	0.0	0.0
DRUP01010123T	1:Del:T:4	0.01773219676231408	0.9822678032376859	0.0	0.0	0.0
DRUP01010123T	1:Del:T:5	8.053186478281112e-19	1.0	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:0	0.14243984494939854	0.8575601550506015	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:1	2.8899371404022e-15	0.9999999999999971	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:2	2.504163623041738e-14	0.999999999999975	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:3	0.280536321427749	0.7194636785722511	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:4	0.1083720317567554	0.8916279682432446	0.0	0.0	0.0
DRUP01010123T	1:Ins:C:5	0.34813628073559916	0.6518637192644008	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:0	0.2541413349873939	0.7458586650126062	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:1	0.9999999999995054	4.944883332611843e-13	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:2	0.055786994972826506	0.9442130050271735	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:3	0.43716054687148376	0.5628394531285164	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:4	0.4861984192757191	0.5138015807242808	0.0	0.0	0.0
DRUP01010123T	1:Ins:T:5	0.9825699658870429	0.017430034112957148	0.0	0.0	0.0
