hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19
T[Del(C):R8]A	0.00180861780911529	0.000346133325292077	1.74465132341705e-06	0.00022854654257895	0.000325074846300988	9.52384277394059e-05	0.000464954019832977	0.000338772355184638	9.07568874857925e-05	0.000348763740354639	6.73961104275058e-05	0.000137441185656118	0.00611319048217276	6.83896337831321e-05	0.000818682744500236	0.000992543936635093	0.000285166251539519	5.82419935456225e-05	1.00654951355892e-05
T[Del(C):R8]G	0.0002096518066549	5.91736099151363e-05	3.77221907765849e-07	0.000106204408084093	5.41922957971783e-05	2.22909441039298e-06	7.8093756150011e-05	3.72731268767139e-05	9.73851419392644e-06	9.59002215550101e-05	5.03768906225801e-05	0.000155699474648067	0.00164823881976026	5.07911289585161e-05	0.000214760207603374	0.000715075913328948	4.00448046504625e-05	2.15016746536887e-05	6.07400568526932e-06
T[Del(C):R8]T	0.000453930387408276	9.18671964245154e-05	2.8763170467146e-06	0.000120845921450151	0.000165055241728895	3.43073868195581e-05	0.000150854169465017	0.000122182589470744	1.56230108833766e-05	0.000402506333340603	5.6645636584061e-05	0.000203117508456509	0.00248628226386191	4.75039367133714e-05	0.000416826589893859	0.000864040032422047	0.000233259489367035	5.36861102166626e-05	7.80943588106056e-06
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.000316683225527343	0.00409097431408778	6.41277243201943e-06	0.000555362220487031	0.000178141584058013	0.0006018923963427	0.00175565702851805	0.000412233898266564	0.0110394264310594	0.000442936657002048	0.00541416838702614	0.000747196925598847	0.00824643284434998	0.0126346440958961	0.00410358947920581	0.00100449338986336	0.00880267651634779	0.000158890358583104	0.000854352285388025
A[Del(T):R1]C	5.00239732338057e-05	0.0013386331092093	5.611175878017e-06	3.42793095778341e-05	0.000268246339202287	0.000270015667950317	0.000917561918379815	7.55708831452203e-05	0.00115251309847575	0.000322746605629153	0.00365100558060217	0.000259813143035605	0.000706906973719174	0.00250624356066098	0.00113651129458978	0.000523042182240441	0.00185318694810499	2.18577666839982e-05	0.00082762666037284
A[Del(T):R1]G	0.000115194527020197	0.00160501457258714	6.2241614781365e-06	0.000135674461446798	2.74039689787071e-05	9.16807340115602e-05	0.00121361918341233	6.67779066689022e-05	0.00268468482615242	0.000238760358949651	0.00210322100080955	0.000276286291144382	0.00121571863663889	0.00291457697784444	0.00055438902290418	0.00035263782116799	0.00153594377247273	1.84539458060397e-05	0.00135675932706959
A[Del(T):R2]A	0.000708082836203978	0.000906423004721885	0.000196768377638361	0.000169098792141943	0.000756939928858286	0.00175285798505203	0.00174342438261138	0.000153756113866964	0.00243354876792613	0.000413230808865822	0.00161397516215062	0.000697513559006421	0.00237544743097762	0.155574350455823	0.00649830721975457	0.0015705192168098	0.00498540273155891	0.000114714000234707	0.000809578186336611
A[Del(T):R2]C	0.000113653006685811	0.000865890084117614	0.000201625109700846	0.000139735611139573	0.000276249687285354	0.00112670388895118	0.00130731580423922	8.07265064715933e-05	0.000784019031412992	0.000329776040619429	0.00048812540668844	0.000756569831632257	0.000504280207959977	0.00368490241909689	0.0010552777114054	0.000893733134184949	0.0018767996038072	6.47040165662391e-05	0.00139355044722036
A[Del(T):R2]G	0.000218927574889842	0.000249433357564745	0.000199173167300368	0.000117025234568132	0.000358935165113964	0.000636325261986684	0.0005265938459601	4.92666493613095e-05	0.00366576278448089	0.000355457837762121	0.000768389408826054	0.000220360429841397	0.000450376273498434	0.0033814384520756	0.00110149979270776	0.000907367546285691	0.00203116766140078	5.43249812122179e-05	0.00317184576884764
A[Del(T):R3]A	0.00110021197741027	0.00197455454598641	0.000194457893453295	0.000196725297288849	0.0114783797207599	0.00955403150287604	0.00251807540808895	0.000657095965629429	0.00302272375436003	0.000507821315710673	0.00530942927180999	0.000616478426554099	0.00142755816201861	0.00649481038533069	0.00193373871478399	0.00135432867739652	0.00516330641915651	0.000369759680296386	0.000687230357533329
A[Del(T):R3]C	0.000215853896409506	0.00128912504189979	5.42256492413407e-06	0.00012116653853116	0.00988711837921057	0.0092940467597725	0.00118197090007865	0.000220472315437786	0.000996110880407333	0.000532819783439369	0.00204704339277012	0.00126496109345927	0.000367904992028805	0.00131828435343394	0.00111743606252992	0.000818786851275575	0.00199636060422758	0.00027407565709322	0.00102789530496715
A[Del(T):R3]G	0.000433284241317947	0.000367713764888527	5.28110670872188e-06	0.00011047930249754	0.00811634209801503	0.00377530353382987	0.000743263735516669	0.000118863504721419	0.0024458381868479	0.000864234549227548	0.00202998162491568	0.000335742112756389	0.000344534432653118	0.000864050507949373	0.000682845016016124	0.000642966550970169	0.0011995811068663	0.000203674168042028	0.000533991871244963
A[Del(T):R4]A	0.00287475178070309	0.00144479818202279	0.000388444259521883	0.00017297291520413	0.04298494069819	0.0119078075781046	0.0016529277674855	0.0011754187894966	0.00260648371711821	0.00391086506865401	0.00446612693047592	0.00114607510934446	0.00127632984371941	0.0173579384750659	0.00409741503700198	0.00101130199918479	0.00650635216811636	0.0012234589030784	0.00130955562574407
A[Del(T):R4]C	0.00172169817142399	0.00112810690125755	0.000203605524716617	0.000202576559017255	0.0160700915229421	0.00980608155561147	0.00100347412817518	0.000463590401870722	0.00118569739805177	0.00439180243362329	0.00306516148686712	0.00252263133431767	0.000575380894113965	0.0013862330224037	0.00193080671708944	0.000829773470862428	0.00181440022985838	0.000891738230255077	0.000426395199105906
A[Del(T):R4]G	0.0015056908791578	0.00241629656806648	4.2437464623658e-06	0.000146228107029997	0.0136623623913486	0.00384501071135222	0.000438514256416888	0.00014272226803934	0.00303328593417692	0.00365497718448503	0.00367368369099224	0.000527360674702611	0.000662095919117317	0.0013548443452336	0.00209537802298017	0.00103172782714908	0.00174310010856259	0.000281553589729719	0.00236990347537251
A[Del(T):R5]A	0.013392539620957	0.0031434616178742	0.000569840844418785	0.000865398937822329	0.101684952606919	0.0121790780342992	0.00327368526489176	0.00189977006439586	0.00199082029990395	0.0259416204981159	0.00397414383396503	0.00463270451409711	0.00410467701716114	0.0108009520510496	0.00152808821021996	0.00150637042545057	0.00629544724804768	0.00263406511467446	0.00291899358932086
A[Del(T):R5]C	0.00557729294672726	0.000336178261824984	0.000577573893527985	0.00065296340356406	0.0161850745356385	0.0086641430611535	0.00146337849362183	0.000864105202957307	0.000751631761506955	0.0125634921377604	0.00226610911702586	0.00781683501486029	0.00121948286112925	0.000991649689855416	0.00137693510554312	0.00100454497023701	0.00330655917211273	0.000661482839479944	0.00384588685689296
A[Del(T):R5]G	0.00829585641800694	0.000892436920029862	4.76242658554384e-06	0.000530728141429538	0.0199034111121958	0.00362457394126485	0.00116612973710489	0.000415278557711273	0.00157193715655858	0.0151411372298384	0.00466916622274868	0.000923962528903154	0.000745867895992056	0.000456919722075111	0.0023057919751775	0.00245235447814013	0.00243141886445446	0.000471591527669896	0.000276801116228702
A[Del(T):R6]A	0.030621385028366	0.00254934253932467	0.000947581432307812	0.00239725391470116	0.0838938728892787	0.0132351152017766	0.00485036892491258	0.00385293939590599	0.00126991003678196	0.0489273540921343	0.00520117285116749	0.00282816167878021	0.0020605232992519	0.00512593534148977	0.00146137663914625	0.00139017703708132	0.00998910334564458	0.00252965683672871	0.00127779725316109
A[Del(T):R6]C	0.00874630659190626	0.000825513059361821	0.000577621046266456	0.00273163081210303	0.0203799970727005	0.00791191965204102	0.000972722300339304	0.000755283391039129	0.0005474876710984	0.0143188515140811	0.00252525510392219	0.0153780063312019	0.0023826821745443	0.000972648115170067	0.0026773968123942	0.00126942738237324	0.00749517384789946	0.000724992900415146	0.00301635122330474
A[Del(T):R6]G	0.0155712555414681	0.00172516573009266	0.00117334874410567	0.00278421201338843	0.028824807941746	0.00462726784614646	0.00067547354382237	0.000437263434629624	0.00117505735929539	0.0264776860962717	0.00226206705232219	0.00256379221106743	0.00138961022372482	0.00145907239203087	0.00199689739453371	0.0019603636808353	0.00279876297755708	0.000764163023749191	0.00154887144974368
A[Del(T):R7]A	0.0427257022839957	0.00103096151682028	0.000545227114937063	0.00258604393923505	0.0453801202011325	0.0138753303073204	0.00600334686553711	0.00517147666512433	0.000501989365567087	0.0413245614336459	0.00347662949101754	0.00468538266529232	0.00259636784824095	0.00253622916797035	0.00204425778082338	0.00177482907682634	0.0126145157102085	0.00154912601138646	0.000670743770673312
A[Del(T):R7]C	0.0220056597201743	0.000957623655529148	0.000180925057512195	0.00503032169248413	0.0239548416688335	0.0130697045867537	0.00612319956133142	0.00325591171943851	0.000606969851944998	0.0245825858547888	0.00280788761414933	0.0456324787139361	0.00545339625446357	0.000357021147990958	0.00150949589542744	0.00192286474919379	0.0136166970694229	0.00133749213913751	0.00387886003061299
A[Del(T):R7]G	0.0350312357624407	0.00162276442847814	4.8567320624853e-06	0.00436226256802259	0.0398561525256925	0.00696273877522349	0.00142829190629026	0.00147764224079777	0.000437362347956141	0.0339219526578373	0.00116723482495449	0.00494909599292688	0.00183408241900191	0.000280333358174351	0.00165430208744783	0.0019673958051092	0.00546446834068785	0.00124601838052801	0.00297418026954702
A[Del(T):R8]A	0.0674434194746551	0.00454233733710248	0.000725444881372197	0.00374576935742325	0.0317716186059563	0.0190491912937743	0.0106154401886424	0.00796675495594482	0.000374466667288992	0.00119586443723865	0.00500932369591647	0.00382460752559679	0.00386291550347584	0.000263015467321882	0.00598855354998865	0.00146089372935162	0.0173723502956559	0.00142919631023722	0.00125350123042001
A[Del(T):R8]C	0.0379437628932301	0.000411542769146332	0.000743362921991075	0.011515229645324	0.00557869668491535	0.00866577428587104	0.00189087429069235	0.00354977250613155	0.000252191251748251	0.000586467469562278	0.00605356629241402	0.0724329564132378	0.0126326834437713	0.000631301261909006	0.00513644603177051	0.00228107325071567	0.0168909995908138	0.000766320522521067	0.00248461541131431
A[Del(T):R8]G	0.0439632305594477	0.00105935683207877	0.000748549723222856	0.00311241703198089	0.00509472301848783	0.00246615343416315	0.00104445008770115	0.00286768597577995	0.000263624222335692	0.000998502451953606	0.00313147971337365	0.00180512932924156	0.00213466893133121	0.000379390090342065	0.00217964708613067	0.00402497129681157	0.00535676929778949	0.000396969300730036	0.00163356044329829
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	8.09008307795369e-05	0.00175988596263226	0.000200682054931431	0.000148846479858234	7.63711992620881e-05	0.000157121631503428	0.00206827035141498	0.000167073048323526	0.00816834320594248	0.000378159559404885	0.00246961643784326	0.000380154365200969	0.000638054033080928	0.00814137299846572	0.000501578570311702	0.000768874243042972	0.00284888959026017	0.000115185298510116	0.00145376987501432
C[Del(T):R1]C	0.000203759749371191	0.00513289308197251	0.000198560181700249	0.000122475724945278	0.000125085858402808	0.000193244770723505	0.00138696417308795	0.000177411899888571	0.00247351089307621	0.000462753210007939	0.00349773332357565	0.000813881284832241	0.00240635243332208	0.00196068991109789	0.00174202055965075	0.000581190456798712	0.0029928249449538	0.000121511168695614	0.00163008958290671
C[Del(T):R1]G	8.72141865428613e-05	0.000796405077367435	0.00039924223663168	0.000158758891279416	2.71040407467973e-05	0.000107948694543037	0.00149750054022791	0.000145195343417629	0.00499646631056392	0.000257760712933269	0.00129804171183851	0.000422711830608825	0.000461848766610787	0.00167991558811016	0.00082809963121333	0.000484047419763161	0.0022598740761634	2.86863550299335e-05	0.00107978466782131
C[Del(T):R2]A	0.000107796597734992	0.00143929728565507	5.23395397025115e-06	2.99509789842183e-05	0.000547116452092748	0.000144248980338775	0.000643643699881542	5.48363463721629e-05	0.00816087079667144	0.000624683299752438	0.00229311294578301	0.000261499313068991	0.000417625122837045	0.0215950891913471	0.00080326388603594	0.000867083274467232	0.0014251893768793	1.83911060359851e-05	0.000608615369663986
C[Del(T):R2]C	0.000157500096056954	0.000658058647260989	5.51687040107554e-06	3.85809220813659e-05	0.000632990640597452	0.00039054915047256	0.00124919371487561	7.86090473164467e-05	0.00521940104134119	0.000591687347030304	0.00134796475659963	0.000436912314759559	0.000641668407870243	0.00437384980842685	0.00218792566785647	0.000450795272218603	0.00117158654477789	8.05920050950486e-05	0.00163408107235703
C[Del(T):R2]G	9.20947673913241e-05	0.0011892848863674	7.63874363225843e-06	3.1447192028925e-05	0.000566674929952551	0.000142455371260213	0.00131268318968807	3.26468683391275e-05	0.00906101848524483	0.000611042019969328	0.00168830660464863	0.00024080340870269	0.000460931686440364	0.000807566924127314	0.000567289812760213	0.00040769127330743	0.00105165753268836	2.86654084399153e-05	0.000740681607563699
C[Del(T):R3]A	0.00025220043250682	0.00310867457282812	0.000204972954132268	3.23021709116146e-05	0.00139594491979035	0.000495419923263499	0.00097865706268549	0.000113717624305269	0.00366890377801325	0.000458836720125868	0.00290143659234373	0.000333242182402543	0.000676655316071291	0.00628631420402584	0.00149207637971274	0.000498128861768845	0.00213611945439685	5.9509262241724e-05	0.000644018145658127
C[Del(T):R3]C	0.000191231700907289	0.00275405605921174	6.17700873966577e-06	0.000137571445842765	0.000962611767466336	0.000445590067751701	0.00136423505458047	0.00010593628667378	0.00234089662993973	0.000983848832297909	0.00123471603148102	0.000676546401199967	0.00079811149576597	0.000860883578835148	0.0011571042666327	0.00124576918432706	0.00161706894949383	5.6063548183729e-05	0.000535553758421175
C[Del(T):R3]G	0.000113801721448273	0.00145332791201808	0.000201625109700846	3.68175281358187e-05	0.000833658413441533	0.00020421309619981	0.00126408168466184	0.000157978041630293	0.00510915073411186	0.000685569215964344	0.00319243688564162	0.000163059973402501	0.000515417037741979	0.00160940130568078	0.000599231340585578	0.000501928615960855	0.00205563615819404	6.69138818131599e-05	0.000696254594551443
C[Del(T):R4]A	0.00243222309847305	0.00252847476646412	0.000195589559176592	0.000326121007565895	0.00810835453562838	0.000470767024817431	0.000833964606325596	0.00021219408938492	0.00449472691317097	0.00461430841049372	0.00209115153743122	0.00095380407290706	0.00102494797922673	0.00889674572377379	0.00129311446556943	0.000998716388014874	0.00175246301009873	0.000108744222079518	0.00121913971254334
C[Del(T):R4]C	0.00280764649466801	0.000959984364091814	5.79978683189992e-06	0.000231485532488196	0.00377118708815907	0.000966238615832164	0.00076263398279189	0.00015603108340405	0.00301070069496807	0.00663084514681766	0.00180737022986726	0.00209519822761536	0.000555786547204727	0.00191727492083579	0.00154464537367155	0.00143979735652992	0.00174072087032945	0.000114242701959297	0.0010449025208859
C[Del(T):R4]G	0.00196759857128179	0.00174645664882765	6.55423064743162e-06	0.000170595005186649	0.00267753825474098	0.000281065185607133	0.000841726322281221	0.000172347210390946	0.00633857002452303	0.00492833623897022	0.00342284875643397	0.000504370112856093	0.00121287149231895	0.000577423379256879	0.00125399816691504	0.00185228560458654	0.00140684014388709	8.28647101120239e-05	0.00179981465605509
C[Del(T):R5]A	0.00580577175424256	0.000461340357317293	0.000198088654315541	0.000221412812526509	0.0079703244061642	0.00170968588834214	0.000691632437858641	0.000122526838965292	0.00291805675265952	0.0139306065186956	0.00254187720859834	0.00163131452349568	0.00282921030771978	0.00248054733835443	0.000944344716279724	0.00172147777701725	0.000589469109875027	0.000173636757955921	0.00247541763127662
C[Del(T):R5]C	0.00687248186050335	0.000206784707588273	0.000198748792654131	0.00027361996055074	0.00302654421680909	0.00103441052303213	0.000410485837688244	0.000341925810460171	0.00182227823403435	0.0159327363932078	0.000858151610613866	0.00652067977578337	0.00080664094074971	0.00169238286601553	0.000970111801901266	0.001579700523319	0.000250838465377304	0.000134770360177139	0.00039203368122924
C[Del(T):R5]G	0.00507400870272668	0.0011652769257018	4.29089920083653e-06	0.000221760147697602	0.00216941247279651	0.000118260101467935	0.000750923323630772	0.000177082264759357	0.00265745878436641	0.00966529595215206	0.00170413447906721	0.000579826221850124	0.000840417063366278	0.000287108181216174	0.000604681406888394	0.00185897385970279	0.000802915877984139	5.92474298664964e-05	0.00119137282941068
C[Del(T):R6]A	0.012007586764626	0.00186847855651491	0.000192713242129878	0.000536739711698449	0.016000050387943	0.00676922828463649	0.00134168749668014	0.000540638959733107	0.00160383883255257	0.0216517606896621	0.00149333725910004	0.00158890734715602	0.0010212317066407	0.00145482309473836	0.00130256584637305	0.00280029848530622	0.00237811708130356	0.000370827956387314	0.000848798908761493
C[Del(T):R6]C	0.00567441376897197	0.000603895975332644	8.3460347093194e-06	0.00055621719936972	0.00652260240212837	0.00300252374083347	0.0014163769914461	0.000841373369588521	0.00130724339826471	0.00988413219698436	0.00078706800256196	0.0143988217337054	0.000588441794057444	0.000690470722321611	0.00311578220886565	0.00178163768614777	0.00184018672193186	0.000148197124378809	0.00183677931922544
C[Del(T):R6]G	0.00581880212012446	0.000637168603564942	6.55423064743162e-06	0.000344690080174309	0.0053446579498472	0.000655051131255449	0.000896614363329986	0.000175512032395073	0.00141157027933484	0.0117417505546847	0.00109043559558476	0.000507636150899022	0.000640871207460659	0.000763109653397247	0.00139859739439229	0.00175613978810817	0.000671210492481688	0.000214136989756123	0.00064141500036444
C[Del(T):R7]A	0.0293749173032944	0.00284946431848025	0.000751991873131219	0.00106372732051622	0.0131327522765816	0.0204384116456395	0.00418792235465316	0.00249505700757015	0.000542713688756332	0.0303801044541139	0.000431791789134136	0.00220630950164145	0.00370096394056954	0.000621479772883879	0.00230313593020714	0.00337892711688046	0.00836178141987991	0.000633686714525785	0.000633258478444222
C[Del(T):R7]C	0.0259097826790667	0.00108356523026385	0.000182245334189376	0.00455049151266471	0.00929599140550916	0.0059407727991315	0.00433596233470736	0.000925051977857704	0.000644040951736858	0.0265643613707378	0.00202077706353785	0.0772038498927449	0.00380687770927136	0.000432546394208673	0.0020434299226508	0.00294494704647084	0.00436214501540903	0.00024523220263815	0.00106833082852908
C[Del(T):R7]G	0.0341983218266426	0.00127734376992196	7.49728541684624e-06	0.00102183335526443	0.0101897775366004	0.00291513881128167	0.000778168762241086	0.000691732011472433	0.000318344714356983	0.0371131326568208	0.00161394679678428	0.00165230000923728	0.000756758972264337	0.000638917926867269	0.00148486711479319	0.00470101806074748	0.00173920603159829	0.000343723068903756	0.000701634428158396
C[Del(T):R8]A	0.0548610073030957	0.00325940358747081	0.000544849893029297	0.00124022702361144	0.00181234001985967	0.0072658439472857	0.00495531095584477	0.00449085319512457	0.000148604030603218	0.000912738283372874	0.00241729651962628	0.00218325295922841	0.0105456547293977	0.00112842895742168	0.0023282131340182	0.00190747660438904	0.00703118815879491	0.000335176860176327	0.00328031015608459
C[Del(T):R8]C	0.0439726024701562	0.00067814694087915	0.000354305676869073	0.00486092900135127	0.000519601983239126	0.00203533296215713	0.00625343525434706	0.00198789793500025	0.000316224082715764	0.000715414260833051	0.00089940903595764	0.098541345622336	0.0148537377307635	0.000260690380124096	0.00369704212828815	0.0108177110566159	0.00758471194284563	0.00014199693373342	0.00185673676647704
C[Del(T):R8]G	0.0584039111060712	0.00105260876892322	0.000170032774925456	0.00136438598823202	0.000517486699919341	0.000389264837799023	0.00132454136684249	0.00182582462343952	7.42016182480635e-05	0.00719498419506519	0.00110434880777529	0.000545798577458986	0.00524163465092839	4.69427087690784e-05	0.000602232326461179	0.00262501118219517	0.00136348323421424	0.000121437855630551	0.0037058376400926
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R1]A	1.82616687125419e-05	0.000922970235496046	0.000199786152900488	2.03057484638768e-05	5.37818676903543e-05	0.000162472934309835	0.000410939739206117	3.03686511653003e-05	0.00361306867380565	9.1831880692051e-05	0.00153738867302845	8.80987186573981e-05	0.000592757465447671	0.00137152083272116	0.000298856800301258	0.000449901212408718	0.00152834390358416	2.59737716225758e-05	0.00200876045162835
G[Del(T):R1]C	2.26745002233809e-05	0.00355471486615907	4.80957932401457e-06	6.23867403462531e-05	5.0719442585591e-05	0.000229050522328857	0.000341016210377816	5.50994049481857e-05	0.00123756784310404	5.30086465783384e-05	0.00146054689560921	0.000335258255268548	0.000302738354036378	0.00167426322095692	0.000642486930102865	0.000285910011126402	0.00192505192452088	2.14597814736523e-05	0.000352986501823937
G[Del(T):R1]G	0.000154962582906657	0.000881947356510844	0.000197192752284597	0.000115021377811829	7.27720604791704e-05	0.000266672026334728	0.000421197913510042	6.98923903035427e-05	0.00247758414496292	0.000197823865351913	0.00271822469114371	0.000474301302456383	0.00276440930299791	0.00182976344923639	0.00123016275036285	0.00193844202203524	0.0027603271541578	6.10802564930894e-05	0.00125141871418506
G[Del(T):R2]A	4.53691651603161e-05	0.0069505273210481	6.27131421660723e-06	7.96199084504643e-06	0.000351026531209395	0.000187162738292499	0.000442928448678201	3.03670273469298e-05	0.00137461801687167	0.0002412595730101	0.00181698608905704	0.000655003746229944	0.000243607662002227	0.0809478306154734	0.0003500460306391	0.000735690869329944	0.00399901164047441	2.64764897830127e-05	0.000937305848746846
G[Del(T):R2]C	2.43406096807985e-05	0.000626812665058905	4.80957932401457e-06	3.42525914877501e-05	0.000247456577022012	0.000152080335204427	0.000452165344566912	5.49565089315807e-05	0.000557664654056791	0.000229674608593182	0.0017783808254662	0.000514006941155598	0.000204257130506616	0.00154181342610378	0.000387575601129378	0.000315637499805069	0.00186516872337976	3.29175662136111e-05	0.000297279192539038
G[Del(T):R2]G	4.36458023197713e-05	0.00271419126367237	5.09249575483896e-06	1.85957906984977e-05	3.26448201889207e-05	0.000133634948013791	0.000303172171325173	3.42365865238579e-05	0.00330345235634876	0.000274552900569806	0.0017475193068866	0.000647313344642891	0.000402508284995166	0.0022208992386983	0.000882117376974153	0.000537003270040948	0.00187543881647242	1.64954396393374e-05	0.00245337766779007
G[Del(T):R3]A	0.000125927555893602	0.000952857696732822	7.49728541684624e-06	0.000138266116184951	0.00591594230315331	0.00159386155228953	0.00112018355595822	0.000115177437020359	0.00130338938076023	0.00103146044193052	0.00278421671593731	0.00199597811791167	0.000363043867726758	0.00206475760705393	0.00165775149650025	0.000712909537635766	0.00108387994976658	0.000161801934595634	0.000562452926455939
G[Del(T):R3]C	0.000110240489000929	0.000348026346309309	6.36561969354869e-06	0.000130223971069652	0.00642296308634864	0.00181742791188024	0.000715019713567036	8.90761805327619e-05	0.000899895671479794	0.000959786778951356	0.00113464301902806	0.00588661386266365	0.000330178831292571	0.00127923892359527	0.00109756746638801	0.000606619581006779	0.000940723410465812	0.000115237664985162	0.00131441483029228
G[Del(T):R3]G	0.000217922579969667	0.0011984827414276	6.17700873966577e-06	4.33367421163266e-05	0.0037779907233145	0.000686413456254653	0.00107700617407057	0.000113365255718868	0.00229994487669041	0.00106862596950287	0.00184333751438833	0.00235873927265956	0.000385815028298247	0.00141986661135097	0.000947483678517422	0.00083279951944973	0.00115608726261889	0.000115750856440608	0.00144873712744652
G[Del(T):R4]A	0.00140650101326875	0.000910877171821255	6.69568886284381e-06	0.000153548863713026	0.0201705840240417	0.0017253707413954	0.000921215825598691	0.000239214427070227	0.00160655569975669	0.00415459854722775	0.00181541181122508	0.0128995416549979	0.000417966780155438	0.00548435955934146	0.00105241470189189	0.00230112082260655	0.0019253942609573	0.000396162857014335	0.000565229614769205
G[Del(T):R4]C	0.00151426952443844	0.000765092282658861	5.28110670872188e-06	9.97386302837528e-05	0.00980260176059766	0.001460787568432	0.000730565840554178	0.000100621529147096	0.000940079079931569	0.00429757257285805	0.00187480888834427	0.0100716072426135	0.000475545029286715	0.00106252476167756	0.00121167391784191	0.00184343097377711	0.000934527120966574	0.000244918003787877	0.000212069569925689
G[Del(T):R4]G	0.00136466859483218	0.00178739044447087	3.58360812377556e-06	9.97653483738368e-05	0.00870120215023917	0.000567466911806035	0.000765175831291977	0.00018411339830367	0.00243365121389914	0.00366025400607089	0.00365855076804902	0.0119368448679582	0.000532302102056242	0.00116017842398454	0.00112095445976339	0.00164010114085986	0.00231230290140143	0.000173081673320438	0.00115475525227949
G[Del(T):R5]A	0.00470364376896047	0.00208566374428021	0.000382644472689983	0.000208882028277091	0.0293710877519287	0.00202179601133375	0.00205548167614892	0.0003626343661393	0.000776884693852872	0.0130607218475542	0.00156141413831974	0.0289287798433768	0.000985040006843216	0.00258457494660016	0.00112992292329966	0.00406102597799096	0.00220125751983705	0.000515170908202774	0.000345524151982035
G[Del(T):R5]C	0.00337484279827869	0.000795336077263586	0.000381277043274331	0.000318319325261353	0.00815034448809575	0.00152542392522608	0.000618474860715497	0.000278197434691089	0.000448102783766064	0.00869287390616598	0.000975626775317366	0.0203084298238026	0.000640529550142266	0.000544391105964205	0.000849830908243546	0.00204039922727786	0.000692888947318111	0.000229365160699358	0.000574948023865636
G[Del(T):R5]G	0.00494453323750005	0.00143355141009688	0.000389340161552826	0.000308166451029415	0.00994457831416592	0.000574966116842324	0.000400851777971395	0.000272606628041419	0.00123655362797128	0.0102630636655421	0.00249747122759065	0.00983188151649734	0.00050909937434573	0.000780427544249717	0.00174805702549248	0.00152686502724639	0.00151999945294637	6.7332813613524e-05	0.000441319898789711
G[Del(T):R6]A	0.00841611012762422	0.000586881057013049	0.00019733421050001	0.000510208648244989	0.0180053231894027	0.00106177228786434	0.00129491294526335	0.000321628080828781	0.000531200810309946	0.0179003075153195	0.000391115853800363	0.0298958790004384	0.00138912471069342	0.00118334912054178	0.00167130767407624	0.00614224247428164	0.000996515691191686	0.000426545885835743	0.00142930030925366
G[Del(T):R6]C	0.00418426628312277	0.000613561517938278	7.16721624755112e-06	0.000934171301698669	0.00682325677607333	0.00135858137538329	0.000994838651797655	0.000535601875147782	0.00048581314642948	0.00901424119871873	0.00115174733493201	0.0157531571701082	0.000659614408067937	0.000512601551691038	0.00126841669675414	0.00153847061131701	0.00134634929557132	0.000138069448105007	0.000484011481606175
G[Del(T):R6]G	0.00427901631118818	0.00122505184817535	6.9786052936682e-06	0.000538984031265509	0.0125312698860311	0.00129846963737587	0.000600069154165756	0.000295335213773464	0.000631157346171655	0.0081440022086219	0.0017567380509476	0.0199050099777279	0.000674113865141491	0.000676720637686432	0.00181587240746296	0.00215564697546358	0.00133772241737349	0.000219604049750874	0.00130001075966721
G[Del(T):R7]A	0.0156624936686175	0.000673470065424811	6.837147078256e-06	0.00188301083485348	0.00732026942774072	0.00266407044581969	0.00110485303219207	0.000722764804351272	0.000177051228387455	0.0152668065707716	0.000679875283157269	0.0369020437847039	0.00326656164520298	0.000541144001429367	0.00261748057715374	0.00458644085741918	0.000962761318560478	0.000373498646614636	0.00193448403924849
G[Del(T):R7]C	0.0136448646425869	0.000372056577810413	7.63874363225843e-06	0.00421269469973208	0.00550785047939897	0.00164783959011471	0.00195139071056274	0.000758371893579841	0.000293401168849543	0.0152234531157281	0.000410702139259199	0.0376836385789839	0.00422133201243419	0.000568924784671871	0.00166834118229116	0.00141177202018161	0.00218118804625181	0.000165677053749002	0.000243827942508668
