hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0
G[Del(C):R1]A	0.00110985573193212	0.000146611492767099	0.00104941201921134	0.000545755926745889	0.00130577369998684	0.00240840223191083	0.0167859266375186	0.00477221980850623
G[Del(C):R1]G	0.00140041457893839	0.000382701611937568	0.000388201241467461	0.000855670439894566	0.000120321762630115	0.000375301483483216	0.00280338138618954	0.00120348157091165
G[Del(C):R1]T	0.00342191791020765	0.000210435935362804	0.000978049486444044	0.00133601589875586	0.00280333128695103	0.000811464828508709	0.00669530927628494	0.0120869785367458
G[Del(C):R2]A	0.00155491809282268	0.000312925436397506	0.00124446960877528	0.000656911168871333	0.00111882661012942	0.000856118187283705	0.0298783173174103	0.00689979515856806
G[Del(C):R2]G	0.000129576507735223	3.11676656326045e-05	0.000280774654784431	0.000246565852918129	0.000197531244435853	0.00036237200347971	0.00650607389454588	0.000742331648066649
G[Del(C):R2]T	0.00237831457347349	7.56619351976259e-05	0.000573962562395051	0.000412944105453265	0.00116168152009788	0.000688648097836229	0.0194587533326645	0.00518553811323633
G[Del(C):R3]A	0.000679105352545649	0.000199823660944203	0.0013582395317043	0.000343111136138743	0.00114275499984466	0.00102793364836122	0.016528460184216	0.00354791473372814
G[Del(C):R3]G	0.000479799113952912	1.8500794568129e-05	0.000133483480831395	0.000224904207884477	4.15893553458757e-05	0.000549329618458243	0.00295146151841407	0.000954620381676886
G[Del(C):R3]T	0.000619404989800975	6.67838157461855e-05	0.00104317805083167	0.000249802941593645	0.000344711874595898	0.00131176905784026	0.00913666230729522	0.00243518042669134
G[Del(C):R4]A	0.000420537993607339	0.000850786794119643	0.00190507886325446	0.000324483945121732	0.000359108667784852	0.000505316069003009	0.00683078684406483	0.00139106159669751
G[Del(C):R4]G	0.00024004597110949	0.000385693971731446	0.00036012104179236	0.000106362932443069	9.68868149696823e-05	0.000251738308604348	0.00157847119669128	0.000310102707745325
G[Del(C):R4]T	0.000339278149773386	0.00060110617786958	0.00189247421666223	0.000385740402499403	0.000145253011197746	0.000299350785483238	0.00634096060881414	0.000934104126082639
G[Del(C):R5]A	0.000398758891318509	0.00211791686406424	0.000739272092322666	0.000493141837569202	0.000399333070108622	0.000734074559539269	0.00468825243094115	0.00060306889089043
G[Del(C):R5]G	7.40489477820217e-05	0.000712148644299379	0.000229672519251069	6.58613300005876e-05	2.68056183873251e-05	0.000291513121316165	0.00113905521921915	0.000107953167117172
G[Del(C):R5]T	8.26873816310366e-05	0.00167810123527345	0.000230000622849999	0.000664236411789635	0.000153833223042822	0.000314412963219282	0.00298917075421327	0.0005909672734602
G[Del(C):R6]A	0.000454176640671935	0.00323885484285064	0.000542601326730649	0.000788679421670754	0.000302817224165754	0.000214815979109799	0.00254768716851194	0.000426648915249073
G[Del(C):R6]G	8.14062579669878e-05	0.00109322919833286	0.000313393620911398	0.000134154275907666	2.8282394608902e-05	0.000947157721741382	0.000408303396499421	7.64156186626327e-05
G[Del(C):R6]T	0.000243230478502983	0.00180026962528332	0.000228469472721658	0.000259012686839477	0.000375656726335047	0.000825513974821797	0.000779192929803815	0.000287376246838267
G[Del(C):R7]A	0.000396928714655583	0.00180158909101921	0.000632966526269314	8.8181537675581e-05	0.000388967237014861	0.000612297519011401	0.000537085851918096	0.000195271143825057
G[Del(C):R7]G	0.000151282402957536	0.000617976489778368	0.000162848752935639	4.46556129494023e-05	4.74272363467969e-05	0.000200153682198607	0.000106531052571105	5.90015794939887e-05
G[Del(C):R7]T	0.000365742504319308	0.000543596321295599	0.000411852042557005	0.000127279895105358	0.000101011848550145	0.000355813957952158	0.000397571525214532	0.000152801503621506
G[Del(C):R8]A	0.00016219025586858	0.00177352688224355	0.000265818599066534	0.000415558092552742	0.000730901281338201	0.00100218132324084	0.000443551193930526	0.000134118826425778
G[Del(C):R8]G	9.8646522131759e-05	0.000240929730994583	2.8462987207186e-05	4.86779109280552e-05	1.78597624296958e-05	0.000237502551239663	4.33213152784532e-06	5.47893047946866e-05
G[Del(C):R8]T	0.000129942543067809	0.000687003397275554	0.000478265679373773	8.30700784054792e-05	0.000290062279540451	0.00016605717719967	5.45454742369615e-05	5.92493603586535e-05
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.0024219093815844	0.000489616035565106	0.00412193817139224	0.00103777820782481	0.00218160139778147	0.00485004788972758	0.0171263927925934	0.00741831130720026
T[Del(C):R1]G	0.000684778900200723	0.00021253765578496	0.000451169790495462	0.000150177611558143	0.000237817770759328	0.000395748722993915	0.00166747680808155	0.00176231662184212
T[Del(C):R1]T	0.00287970977204893	0.00142154054768629	0.00376307486006245	0.00103443980181986	0.00754611172071617	0.00148856969986758	0.0130388297810019	0.0230911546949062
T[Del(C):R2]A	0.00115271846937787	0.000264515181023489	0.00220255945961775	0.00159112280254554	0.00113541371805086	0.00388604185589916	0.0380307981076068	0.00629133455606252
T[Del(C):R2]G	0.000216546502757509	0.000102729832293737	0.000105512649022604	0.000188840304471341	8.9916502202696e-05	0.000571429698711659	0.00889967502121514	0.000830095630330931
T[Del(C):R2]T	0.0023854522624589	0.000450239408104258	0.00350113882024992	0.00115243396368231	0.00293753687602968	0.00194624663327004	0.0236666314516884	0.0127452629155181
T[Del(C):R3]A	0.00153899555585522	0.000337354402021851	0.00106034880584234	0.000670903092066596	0.000854235170468335	0.00075369537867861	0.0555611621651718	0.00465828025569875
T[Del(C):R3]G	0.000414718031819232	0.00012127303826052	0.000271232308448881	0.000135116790537318	6.75607371657235e-05	0.00104368895286034	0.00762366537119524	0.000400552634582573
T[Del(C):R3]T	0.000805973198819741	0.00048692526793943	0.000542765378530114	0.000460927992674676	0.000955227494332858	0.000721011785927479	0.0316833393015009	0.00397474205119977
T[Del(C):R4]A	0.000595210054317081	0.00160725063763417	0.00103338962679692	0.000792671324450576	0.000721801002867017	0.00164934845017922	0.0106961311997848	0.00225375527758375
T[Del(C):R4]G	0.000336752505978547	0.000443119005508119	9.0501909371552e-05	0.000233906252604964	5.16818428409314e-05	0.000523977174162708	0.0012001973482826	0.00021062364619969
T[Del(C):R4]T	0.000693746765849064	0.000554632709700734	0.00160139164047808	0.000821526499874263	0.000309292319906514	0.000313186662023073	0.00993594057418268	0.000870513644975058
T[Del(C):R5]A	0.000775775283881447	0.00285546051140173	0.000277001463396735	0.000440694921986087	0.000493955021546174	0.000236276250043454	0.00418759586687084	0.000591819639634647
T[Del(C):R5]G	0.00026782805285272	0.000500171761452169	0.000130694600240489	5.21429635948041e-05	4.59238355539175e-05	0.000549143007406646	0.000719724578830665	9.82798021606571e-05
T[Del(C):R5]T	0.000246488192962993	0.0025899840053421	0.000735116113402884	0.000378947075560646	0.000531579090739402	0.000743031890015925	0.00492750424031988	0.000287168110911948
T[Del(C):R6]A	0.000148244309697078	0.00410456102454102	0.000465250903282879	0.000636054996606705	0.000646160595796705	0.00168320502668325	0.00378687370054515	0.000823177588589489
T[Del(C):R6]G	9.61574818701785e-05	0.000777466910603209	1.56122629157572e-05	3.12918571966487e-05	6.75376625372613e-06	8.53878854664541e-05	0.000373843259346106	3.88322171102717e-05
T[Del(C):R6]T	0.000523247507930796	0.00191929014703759	0.00027771235452775	0.000529312124178247	0.000625256757381427	0.000279516696570643	0.00220702409836774	0.000225103959930702
T[Del(C):R7]A	0.000261898280464837	0.00264130179771269	0.000364905885943424	0.000210988272686291	0.000327570975591369	0.00113238251981223	0.00223301688753481	0.000193467299130297
T[Del(C):R7]G	5.28921055585869e-05	0.000697926688617613	0.000252667113142753	3.94225728839761e-05	1.84934272266945e-05	0.000353947847436188	0.000386150451186576	1.26269128633196e-05
T[Del(C):R7]T	0.000900959367625646	0.00154316230189129	0.00026871684752375	0.000238278095370174	0.000583775675292181	0.000276904141848285	6.04529263203869e-05	0.000121878451711335
T[Del(C):R8]A	0.000161348374603634	0.00238424631047457	0.0001937725171348	0.00013583107770985	0.000523240275007469	0.000297138111585731	8.06367209387571e-05	7.10338182821127e-05
T[Del(C):R8]G	0.000177673550436942	0.000579325568472256	3.22088366283046e-05	2.65755355113516e-05	1.41056978760477e-05	6.12617423671281e-05	0.000362323727783427	3.99620978531433e-05
T[Del(C):R8]T	0.000493159403592278	0.000722365078997215	0.00050177977063043	0.000197857546791243	0.000216258967890009	0.000233317131939558	7.49261839247792e-05	0.000142047814095052
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00208391235547507	0.00113710143405097	0.00814645691586882	0.00197646806746014	0.00473942751275245	0.00211118414416013	0.00819639285068334	0.00991557570734202
A[Del(T):R1]C	0.00245309559192068	0.000391235727822154	0.000754939039171578	0.00111590400055376	0.00125480362068539	0.00164748233966325	0.000965277670431716	0.00601818093085602
A[Del(T):R1]G	0.000385764637011729	0.000125061789873555	0.00252344477937138	0.00111997695719713	0.000856952651712607	0.00144724868129967	0.00254955786167169	0.00558268128312112
A[Del(T):R2]A	0.00335511646201082	0.00129218578179349	0.00393964928022	0.00179199960575401	0.00289307739189739	0.00214509403810747	0.00170095236988763	0.00448510125376721
A[Del(T):R2]C	0.00108946756390712	0.000337575883770374	0.000701485494512549	0.000851425243791151	0.000994276865576478	0.000623840745488758	0.00104296066532876	0.00490559529233801
A[Del(T):R2]G	0.00149847544453802	0.000284453250768205	0.000503338262725348	0.00131009892588585	0.000672183451787737	0.000589371018386627	0.00197742112739194	0.00332289006367413
A[Del(T):R3]A	0.0011680553498132	0.00148553934825424	0.00357941887056133	0.00175907653955342	0.00317522507387533	0.00162679517165764	0.00375733644012802	0.005316782681632
A[Del(T):R3]C	0.00104828858899126	0.000449249808802346	0.000431483574559656	0.000326317788784543	0.00133461876053593	0.000663268994819037	0.00094154940456329	0.00399187857579999
A[Del(T):R3]G	0.000603665470499803	0.000505030222786794	0.000968589166008227	0.000637427846420578	0.00100459832438473	0.00101324469272838	0.000301969258997763	0.00375657595547969
A[Del(T):R4]A	0.00197633457122822	0.00247840432786269	0.00201045480244417	0.00215630126134452	0.00456552646283324	0.000817809604263007	0.00197082447256545	0.00452629234470909
A[Del(T):R4]C	0.000435508838710081	0.00199346768328234	0.00136726238067487	0.0007866733385479	0.00201488365719968	0.000318705017406013	0.00185887825558454	0.00351422644736831
A[Del(T):R4]G	0.00153775103572443	0.00103284007902808	0.00136026283723103	0.000717276033749957	0.00198940039252037	0.00086515549392533	0.00348096614015844	0.00376404902635798
A[Del(T):R5]A	0.00130085296847517	0.0128369454854532	0.00622964834895261	0.00160940044877599	0.00799748695286402	0.0012992394586616	0.00251096250805998	0.00398401896677282
A[Del(T):R5]C	0.00108701512717879	0.00532329968862211	0.00329919105510844	0.00168783525935972	0.00410944045653628	0.00218894763523276	0.000328454335838454	0.00254805947739804
A[Del(T):R5]G	0.00172065889141734	0.00634242674875226	0.00187527611968497	0.000791820258883305	0.00382339493731966	0.00128012515523374	0.000271545880768122	0.0032322815570835
A[Del(T):R6]A	0.00201850184154206	0.0235550316313165	0.00122267806141301	0.00251621081070393	0.0158545079924505	0.00156979882475559	0.00126261942529746	0.00339711529949313
A[Del(T):R6]C	0.00115714749690215	0.00714927533386701	0.00338088885124204	0.000818790931979461	0.00769301723030609	0.000922205158270698	0.00106432595036382	0.00194939117466406
A[Del(T):R6]G	0.00224979956820276	0.0105244828233883	0.00271191295499015	0.000974682840917857	0.00660534314357197	0.000610751313155311	0.000795044592894339	0.00147670457476026
A[Del(T):R7]A	0.00232501982904905	0.0288786847482607	0.00201655206099096	0.00298868391306797	0.021337902351165	0.00190620523334166	0.000580013337057654	0.00237812144917632
A[Del(T):R7]C	0.00146436095154106	0.0190260456033182	0.00128518179700919	0.00159772362655837	0.0168026586757311	0.00106365633538122	0.00139465097936202	0.00226083189907858
A[Del(T):R7]G	0.00161751013469478	0.0247465845888607	0.00216575717260442	0.00211537919198488	0.0134120141954475	0.00129545392018635	0.000709977282893013	0.00115379655192906
A[Del(T):R8]A	0.00107127560787762	0.0478899287734489	0.00262876603462794	0.00500983292280987	0.0345682890461013	0.00129582714228954	0.000963505434806688	0.00194341470020835
A[Del(T):R8]C	0.00260027839915326	0.032790537802076	0.00435669629642673	0.00272964083102966	0.0258719461459187	0.00175259767915567	0.00144575043988365	0.00183944584939498
A[Del(T):R8]G	0.000947079819531404	0.0299952873396292	0.000740693874584696	0.00179658928077751	0.0169649709372481	0.00112619769638787	0.000361437609970913	0.000499575779337225
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.0012143954229185	0.000222315839363378	0.00330979973814052	0.000977256301085559	0.00200997941116576	0.00110484406034084	0.00669865683246555	0.00411164593454438
C[Del(T):R1]C	0.00240371742555491	0.000424293056883648	0.00247179580450647	0.00104796566529971	0.00311572803187142	0.00155804232850498	0.00540531865633427	0.00426910571842159
C[Del(T):R1]G	0.000776543958079877	0.000141418452620874	0.00477292305363613	0.00118540262268114	0.000941297518627407	0.00209190988840233	0.00299803193233841	0.00601188729689353
C[Del(T):R2]A	0.000939539491680145	0.000205407828433565	0.00239674210625121	0.000235167653356455	0.00134432962917565	0.00406969378939226	0.00674503033132043	0.00326721865900124
C[Del(T):R2]C	0.00363377916070807	0.000264995843541561	0.000945239126551035	0.000634185691878591	0.00104817032280693	0.00125757187671216	0.00367797966714067	0.00404904657689546
C[Del(T):R2]G	0.000479359871553809	0.000227645538460819	0.00160057138148075	0.000628142113177668	0.000848606736094993	0.00182652231430974	0.00969156897299832	0.00344393597168019
C[Del(T):R3]A	0.000646784432678361	0.000303184951840113	0.0019605830554068	0.00068557890723556	0.00145568601116251	0.0015027254810673	0.00182619035405625	0.0047376395110336
C[Del(T):R3]C	0.00162018219262265	0.000392833223838098	0.00122363503024322	0.000394686722688699	0.00149770668456349	0.00100351425932367	0.00184204201714677	0.00369094376004727
C[Del(T):R3]G	0.0012816727170477	0.000266734710886349	0.00066965944541633	0.000189696435905084	0.00128479708774333	0.00113462185243139	0.00338812068491393	0.00436513567033109
C[Del(T):R4]A	0.000629251340247521	0.00235918117387042	0.00449080864248941	0.000792995539904775	0.00170839934207986	0.00250221427342081	0.00449232193684087	0.00373176813530944
C[Del(T):R4]C	0.000820102162657537	0.00265425141143485	0.00245249237610275	0.00127945043373113	0.00162858065228648	0.0017161818653726	0.00332855387640606	0.00348198520125812
C[Del(T):R4]G	0.000733974048900197	0.00200904209134339	0.00188331465785876	0.000281793888363409	0.00185181348288632	0.00167403442643334	0.00629557168530648	0.00473155401299743
C[Del(T):R5]A	0.00152578168034888	0.00502984579658413	0.000732600652477754	0.00166960320592752	0.00158631858277237	0.0028188399105376	0.00240167464451661	0.00307079781196414
C[Del(T):R5]C	0.000996567796496947	0.00565008894000164	0.00139772133144222	0.000361900434882853	0.00187013296291384	0.000816956525169992	0.00180935411561849	0.00226572804896435
C[Del(T):R5]G	0.00200100535264448	0.0038897708522498	0.00316335616515138	0.000146545385297823	0.00173002914380599	0.000701310990623168	0.00292527181417755	0.000991400973227734
C[Del(T):R6]A	0.00200129818091055	0.00883026054424889	0.00297313810367166	0.000627037754286803	0.00432285592021119	0.00171487558801142	0.00196383398760006	0.00193684355167743
C[Del(T):R6]C	0.000500699731443537	0.00454255767556733	0.00148767640148222	0.00142566147184181	0.00359211793624364	0.000771876626848489	0.00175549784412459	0.00111159451505935
C[Del(T):R6]G	0.00225012900000209	0.00451696946504646	0.00209778504369274	0.000383714055910661	0.00184158964750617	0.000865448739863554	0.00145618693856437	0.000574663292565254
C[Del(T):R7]A	0.00171008047030562	0.0208393685146315	0.00136882087276979	0.00123205925288692	0.0131269963846832	0.00163719207310376	0.000687036677302378	0.00204074302384869
C[Del(T):R7]C	0.0007389155258901	0.0219675399930771	0.0021721005088504	0.00100999699609316	0.0113886834492593	0.00213133813773261	0.00107988224085017	0.00168029124440347
C[Del(T):R7]G	0.00121878784690953	0.0224883189818972	0.00166914503365714	0.00052110035462737	0.0103662235874734	0.00114261946892841	0.00030738442340757	0.00237941982090716
C[Del(T):R8]A	0.00373579320789961	0.0396813345106612	0.00142902788317346	0.00226816065890955	0.0212289439555667	0.00209646852980562	0.000371184905908565	0.00064117758787588
C[Del(T):R8]C	0.000958719743107619	0.0428421759418778	0.00115812367832351	0.0022716611726416	0.0193616899962964	0.00232834609077572	8.01444332651384e-05	0.000522183305429243
C[Del(T):R8]G	0.00133884743599753	0.0393769479025259	0.0013187303899998	0.000674839270315228	0.0160549324403012	0.000984506590782438	0.000446603377506963	0.000553889344871755
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
G[Del(T):R1]A	0.000278113645698369	6.92813758891067e-05	0.00182433803595108	0.0013792074762949	0.000811863052726167	0.000784806106851995	0.0047572711627825	0.00221027469145236
G[Del(T):R1]C	0.00612007415729424	0.000113224297271634	0.00551927671530237	0.000101418646766538	0.00196494483629335	0.000966032096674335	0.00133144124206937	0.000954660026615233
G[Del(T):R1]G	0.00116534668835206	0.000498234974246998	0.000790264859989718	0.00117533168013509	0.00187563359934493	0.000922871626312116	0.00208306606215053	0.00412738497506789
G[Del(T):R2]A	0.000990125574643444	8.68962434631429e-05	0.0130812444116438	0.000325020926967749	0.00559131262106048	0.000836337415814423	0.00297262988837968	0.000720090837654334
G[Del(T):R2]C	0.00204965144834508	0.000112988678390227	0.00215990599175683	0.000250269001309055	0.00190184637727792	0.000722344722010315	0.00159570126526793	0.00172267168349574
G[Del(T):R2]G	0.00110568292914065	0.000174603015878328	0.00566613041779017	0.000412883315055603	0.00226784193417301	0.00119489722209722	0.00178030914287498	0.000649661604682004
G[Del(T):R3]A	0.00150868783031715	0.000729320548376369	0.0039181311525235	0.000260638829976943	0.00146898942195665	0.00203947218290357	0.00166156935599813	0.00174417906254865
G[Del(T):R3]C	0.00201473167761643	0.000857435958952967	0.00162225356097671	0.000618061038898676	0.000916973310285471	0.00147782623503993	0.000591631326155057	0.00179208005930566
G[Del(T):R3]G	0.00142684232995106	0.000621100796145833	0.000887629602972225	0.000924495301781189	0.000962188932242743	0.0015891263979567	0.00116977397005296	0.00207076415341148
G[Del(T):R4]A	0.00148075933444088	0.0026970256631656	0.000922599978224858	0.000500001020772094	0.00200557393210091	0.00061181766202158	0.000320873105664725	0.00284619932499735
G[Del(T):R4]C	0.00108148799365675	0.00251897789924109	0.00412631288604464	0.000437386911179966	0.00181133348467805	0.0018716288713529	0.000434886930874836	0.00202134673776273
G[Del(T):R4]G	0.000956743152311658	0.00227885869719855	0.0052451188164297	0.000297270110434927	0.00224923845871826	0.00119335101624113	0.000937315730570169	0.00397076764613055
G[Del(T):R5]A	0.00151717985003313	0.00747195539195479	0.00137201988285936	0.000770416973039717	0.00318034764139393	0.000473965412334713	0.00112152977803832	0.00159472755621741
G[Del(T):R5]C	0.000998214955493581	0.00495446660404419	0.000498362024808241	0.000411505399375258	0.00210986237789268	0.000690194303692318	0.000323137628963371	0.0014508065187855
G[Del(T):R5]G	0.000777642064077633	0.00540958803537122	0.000797674532932223	0.000568881607189907	0.0028832547000582	0.000725277181392554	0.00136422760113238	0.00279906149330351
G[Del(T):R6]A	0.000968675904153941	0.0105154963192514	0.000718492197723759	0.000571936324672436	0.0027531546198744	0.00104238267549916	0.00122845466074832	0.00114980232439066
G[Del(T):R6]C	0.00041325389048889	0.00464931187835551	0.00167305493487772	0.000455527779015679	0.00290330477722038	0.00110185828351529	6.55727181260223e-05	0.000320549148999594
G[Del(T):R6]G	0.00062701852471875	0.00521827492842346	0.000842296622386716	0.000392923801156494	0.00277741315427379	0.000561992511245182	0.000757138442025693	0.00166789228993564
G[Del(T):R7]A	0.000864721869699694	0.015910226227961	0.000648852208850846	0.000483405242210297	0.00523002783831451	0.000570469984732017	0.000838661280776964	0.000600620815947541
G[Del(T):R7]C	0.0006703205045636	0.0135432602062489	0.000808748029396114	0.00058011263315801	0.00624120953169663	0.00143362607453309	0.000848703949318787	0.000690961719204337
G[Del(T):R7]G	0.00141889936323395	0.0139113675846721	0.00119858978885823	0.00123907041208397	0.00503606783637603	0.00138350767781847	0.000423072026707985	0.000365338018096408
G[Del(T):R8]A	0.00074993318940092	0.0282606375728179	0.00129302894141694	0.00105645605750654	0.00966847167237823	0.00198834075476599	7.04955948622102e-05	0.000262439580618398
G[Del(T):R8]C	0.00111388212059056	0.0172351724590254	0.00110715825262304	0.00110191714322497	0.00842988419058746	0.00130907652695293	5.68099975356079e-05	0.000327526658148555
G[Del(T):R8]G	0.000961281990435716	0.0196688091994207	0.000783839497844004	0.000618157290361641	0.00792406348509749	0.00108503663014991	0.000406728075943841	0.000187599848255034
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.00411493260539155	0.00166347401511567	0.188632664889694	0.00134293587235642	0.0112602518422104	0.0020836723434104	8.71349182305251e-05	0.000521380495427729
A[Ins(C):R0]G	0.000280273254160623	0.000170913224195484	0.00710513811876442	0.000110400428021137	0.000282438777290845	0.00103206575021802	0.000450640136430637	0.000408778959289445
A[Ins(C):R0]T	0.00200111516324425	0.00110545781827792	0.139722097345385	0.000734682350947251	0.00326547172076218	0.00128193794830639	0.00162228479964335	0.00065863127198287
A[Ins(C):R1]A	0.000586791241667617	0.000170903799440228	0.0043275497600551	0.000484570391498824	0.000791431356708653	0.000789524700585234	3.67246604519614e-05	0.000469524916070674
A[Ins(C):R1]G	7.76726975746169e-05	1.67289405799435e-06	0.000805959148805208	9.15554047458364e-05	2.72919605564502e-05	0.000195301794857085	0.00036557282642931	0.000147835975093623
A[Ins(C):R1]T	0.000143742075106277	2.18230207959769e-05	0.00401765591086563	0.000232578995589338	0.00040826295132347	0.000698378531240929	0.000459599772090499	0.000394754562349416
A[Ins(C):R2]A	0.000626213246987063	6.80655824610432e-05	0.000305355082737611	9.61096187040341e-05	0.000219835535301641	0.00198404870057926	0.000750541787199201	0.000601225401257323
A[Ins(C):R2]G	6.27750595383921e-05	3.69827396257454e-05	7.78152368795882e-05	1.74316465296532e-05	5.4385124313842e-06	9.71976991603782e-05	0.000362816015457045	5.30845724457926e-05
A[Ins(C):R2]T	0.00091589360919513	5.34713489466531e-05	0.00121797524316168	0.000103333544292899	0.000189588247330616	0.000306681933938835	0.00170085391235291	0.000254480859245364
A[Ins(C):R3]A	0.000289241119808965	0.000156983435926664	0.00168896795942583	0.000190962902523048	0.000401294413527903	0.000681556877875543	0.00102710900223824	0.000106179056126172
A[Ins(C):R3]G	0.000112080018837642	2.17193484881576e-05	0.000352355923284348	5.96151166407903e-05	1.14308159458597e-05	0.000174214746026624	0.00128408316786724	5.06662312066639e-05
A[Ins(C):R3]T	0.000244511602167032	6.74576857470114e-05	0.00042661670450886	0.00046861291211248	0.000180748889658197	0.00149742039545761	0.00116997088512241	0.000338666885823886
