hdp.1	hdp.2	hdp.3
Del3:U1:R4	0.000153673982329051	0.000366968718835653	0.000185082747784372
Del3:U1:R(5,9)	0.000128605995904572	0.00145169621318089	0.000410261169341475
Del3:U3:R2	0.00188946014413043	0.00621212808304133	0.00885425173220762
Del3:U3:R3	0.000277699913768341	0.00335025823296652	0.00228411222571392
Del3:U3:R4	0.000109691378532684	0.000497115296717859	0.000568930135286249
Del3:U3:R(5,9)	0.000174103633747978	0.00146042312700704	0.00199265719217848
Del4:U1:R(5,9)	5.02758221456081e-05	0.00109520776072093	0.000153835132103184
Del4:U2:R3	7.20515230447896e-05	0.000407136431788887	0.000109445821719714
Del4:U2:R4	4.79653952238727e-05	0.00011751446974116	0.000466814231164477
Del4:U2:R(5,9)	8.36590146667241e-05	0.000545850527810921	0.00045745391707816
Del4:U4:R2	0.00133360871990665	0.00624548163040428	0.00504887890819657
Del4:U4:R3	0.000168515488936012	0.00101280019089227	0.00132299890082903
Del4:U4:R4	2.14260776575569e-05	0.00105312729953183	0.000853120447441268
Del4:U4:R(5,9)	3.39746385048642e-05	0.000457186677294108	0.000409311167314804
Del5:U1:R(5,9)	1.17997844048281e-05	0.000488189138283807	6.01947362585746e-05
Del5:U5:R2	0.000103666204668688	0.0024276760005327	0.00145071829094412
Del5:U5:R3	2.09744809704586e-05	0.000105201152972757	0.000117977212469034
Del5:U5:R4	1.99256112455849e-05	0.000280616105770514	6.7049652843181e-05
Del5:U5:R(5,9)	2.52806738964674e-05	0.000104165081011662	2.11515157114688e-05
Del(6,):U1:R(7,9)	2.71832070363076e-06	2.6140892556867e-05	8.81080311010546e-06
Del(6,):U2:R(4,9)	4.19256537248088e-06	9.00585627721333e-06	5.18775616525237e-06
Del(6,):U3:R(3,9)	1.39383132327648e-05	2.74957558906071e-05	0.000100811979771439
Del(6,):U(4,):R(2,9)	0.000470377282227622	0.00321098625204236	0.00219998116388138
Ins(2,4):M	0.00226403774462592	0.00276934065416468	0.0030281035187777
Ins(5,):M	0.000535584930317611	0.00536250922602157	0.00290264736878498
Ins2:U1:R0	0.000505788289550161	0.000844040007998476	0.000431189155164315
Ins3:U1:R0	8.3880442719753e-06	0.000138275757884647	1.9344649111722e-05
Ins4:U1:R0	1.36061711532215e-06	2.3909352948354e-07	1.32255184105177e-06
Ins2:U2:R0	0.000521331956167385	0.000931747484397354	0.00112419700613008
Ins3:U3:R0	0.000137573832052241	0.000535290563592065	0.000182307251667235
Ins4:U2:R0	1.59952633043225e-06	9.30472318906775e-05	1.01054137150787e-05
Ins4:U4:R0	1.61001502768098e-05	0.000323453696469649	0.000454715675942462
Ins(5,):R0	7.77037654510529e-05	0.00190453935802272	0.000563379143051976
Ins2:U1:R1	0.000836887326422622	0.000949599801265458	0.00102805121278376
Ins2:U1:R2	0.0011272290339027	0.000444713964839384	0.000219338703216685
Ins2:U1:R3	0.00144820065087611	0.000515166858193867	0.00066235631498759
Ins2:U1:R4	0.000444513902928447	0.000897357865073305	0.000313584492509662
Ins2:U1:R(5,9)	0.000913448989284368	0.000537482254278997	0.000660577389623921
Ins2:U2:R1	0.000681733272370694	0.00163826886402121	0.00147758844630633
Ins2:U2:R2	0.000506426351966125	0.000731068315317503	0.0011618338511279
Ins2:U2:R3	0.000320892951744039	0.000388248042959688	0.000797675721316049
Ins2:U2:R4	0.000192377275176887	0.000457903957882559	0.00286933210163397
Ins2:U2:R(5,9)	0.000152010358404321	0.000897955598897014	0.0140027318332789
Ins3:U1:R1	1.01594686962063e-05	5.65057708012765e-05	1.12416906489401e-05
Ins3:U1:R2	3.96210538571004e-05	7.86617712000845e-05	0.000105738951066625
Ins3:U1:R3	8.65550605181807e-05	7.75858503174086e-05	0.000139529219230962
Ins3:U1:R4	4.61182190972897e-05	0.000157522787008072	4.46780364896151e-05
Ins3:U1:R(5,9)	0.000100641963628636	0.000176530722602013	7.86452658157828e-05
Ins3:U3:R1	0.000530218213558675	0.00115657509995504	0.00233389419466056
Ins3:U3:R2	0.000151311111921072	0.000704050746485863	0.000369401768449263
Ins3:U3:R3	1.20328665659111e-05	0.000532381592316682	0.000184766080442148
Ins3:U3:R4	1.57388729271311e-05	0.000285916012340733	0.000212874963937178
Ins3:U3:R(5,9)	4.54801566813249e-05	0.000248139234682334	0.000736102550744265
Ins4:U1:R1	1.2644707238754e-06	0.000120662534546026	3.76275312524588e-06
Ins4:U1:R2	0	0	0
Ins4:U1:R3	0	0	0
Ins4:U1:R4	5.47451725843751e-06	2.3909352948354e-06	1.55912097318357e-05
Ins4:U1:R(5,9)	1.26272260766728e-05	0.000453560425430275	4.2722149964116e-05
Ins4:U2:R1	0	0	0
Ins4:U2:R2	3.26781189838399e-05	8.31646993386912e-05	6.92942654748252e-05
Ins4:U2:R3	4.58297799229495e-06	0.000116358851015323	1.52838561349715e-05
Ins4:U2:R4	4.83645484247273e-07	5.18035980547669e-07	1.98382776157766e-06
Ins4:U2:R(5,9)	1.91331318979027e-05	9.15728217921957e-05	4.10643032901215e-05
Ins4:U4:R1	0.000409985694291011	0.00161252646068015	0.00356682917786303
Ins4:U4:R2	5.09080575075458e-05	0.000144771132102283	0.000380485125427091
Ins4:U4:R3	1.70587006642638e-05	1.55410794164301e-06	6.45628828321893e-05
Ins4:U4:R4	2.72910075358085e-05	0.000338954926964498	0.000576688485170729
Ins4:U4:R(5,9)	8.28607082650148e-05	0.000286075408027055	0.00122334182548217
Ins(5,):U1:R1	0	0	0
Ins(5,):U1:R2	0	0	0
Ins(5,):U1:R3	0	0	0
Ins(5,):U1:R4	0	0	0
Ins(5,):U1:R(5,9)	1.47133114183658e-05	0.000408292050514725	3.98628301387435e-05
Ins(5,):U2:R1	2.03946890947645e-08	7.27242818845766e-05	5.24363863740948e-06
Ins(5,):U2:R2	0	0	0
Ins(5,):U2:R3	1.03808967492351e-05	6.80619580596476e-05	2.3163284709125e-05
Ins(5,):U2:R4	4.37029052030669e-07	0.000147799650142408	1.15490442458042e-06
Ins(5,):U2:R(5,9)	0	0	0
Ins(5,):U(3,):R1	0.00201014717361221	0.0174576132998485	0.0114249292751432
Ins(5,):U(3,):R2	2.86166623269682e-05	0.00118407085584565	0.000404300372311382
Ins(5,):U(3,):R3	2.85263429895485e-05	0.000429013489736631	0.000101128647113663
Ins(5,):U(3,):R4	1.32915102357594e-05	0.00025057001889875	0.000265339291547351
Ins(5,):U(3,):R(5,9)	1.93166840997556e-05	0.000757328754639112	0.000409720972110623
Del2:M1	0.00868188803892565	0.00376365094544356	0.00776036165347741
Del3:M1	0.000888730626101514	0.00509181550172462	0.00470807965174639
Del3:M2	0.00109793934683561	0.00898915957907106	0.00613434936112177
Del4:M1	0.000604941440874879	0.00348502728575207	0.00371525302391233
Del4:M2	0.00120090630502105	0.00723692279932936	0.00362133321570694
Del4:M3	0.000684906103288437	0.00539630111152191	0.00412023329963496
Del5:M1	0.000459393285386585	0.00417461287370418	0.00279944175645614
Del5:M2	0.000383157937550355	0.00878660751067692	0.00285895658930347
Del5:M3	0.000241502254152147	0.00590158543716379	0.00120870993152236
Del5:M4	0.000204171232527688	0.00325019759087766	0.00101845805506346
Del6:M1	0.000480542577977855	0.00618415414009175	0.00146862862327047
Del6:M2	0.000263269214470288	0.010756100610876	0.0014173843963024
Del6:M3	0.000151972482553145	0.00835245351005639	0.000802444358940123
Del6:M4	0.00011817848272312	0.00328100080725945	0.000703802481837451
Del6:M5	2.57439246916199e-05	0.00178953537034113	0.000175182236467202
Del(7,):M1	0.00538658701316894	0.066305058956081	0.0186137250033977
Del(7,):M2	0.0038756668662724	0.120223797919424	0.0169268194438815
Del(7,):M3	0.00193311060584726	0.0857314082266186	0.00903252613213418
Del(7,):M4	0.00101518643907009	0.0493979186589467	0.00606592127396538
Del(7,):M5	0.000674982630280327	0.0191372054955488	0.00176961161830871
Del(7,):M(6,)	0.000859475901358581	0.0197919631260395	0.00519324196126913
Complex(0,1)	0	0	0
Complex(2,5)	0	0	0
Complex(6,10)	0	0	0
Complex(11,20)	0	0	0
Complex(21,)	0	0	0
