hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
A[Del(C):R7]A	0.000416828951486404	0.000593534326024267	0.000245322896356617	0.00023335122603426	2.74196497939945e-06	0.00504844592308563	0.000250750495594809	0.000144780318404111	0.000727715607695621	0.00646068991204879	0.000276164783788955
A[Del(C):R7]G	3.97950601441654e-05	6.44857387512784e-06	1.35080640026712e-05	1.52295253909777e-05	3.80517588977883e-06	0.00125441199605863	7.31024414221732e-06	1.25744530949588e-06	0.00013111431641965	0.0015413812404451	1.71896984396469e-05
A[Del(C):R7]T	8.56111222959586e-05	6.69513699388273e-05	1.55829703855266e-05	5.43521467813995e-05	1.30942817383566e-05	0.0007956356851164	3.7893386747893e-05	0.000245627432225681	0.000299002494185832	0.00083449348054891	6.74491024489001e-05
A[Del(C):R8]A	0.00012778949573481	0.000992852780044683	0.000196335747994042	0.000280545685539751	7.27460096575364e-06	0.00369329081177044	0.000223425037544489	0.000222993416654755	0.000339638399145916	0.0085564808902542	0.000408951111449885
A[Del(C):R8]G	1.35786139026191e-05	0.000139934053090274	2.12088098492455e-05	2.65293401206719e-05	1.17512784831405e-06	0.00031921802166831	4.03822577481844e-05	3.73364530358009e-06	1.89048723823719e-05	0.000737839307805311	3.48050465549421e-05
A[Del(C):R8]T	0.000131239028135013	0.000424164429833409	7.79995419840762e-05	8.26225459691844e-05	1.28704478624872e-06	0.000705573946966648	3.79324789625573e-05	1.93840030786904e-05	3.36662110918951e-05	0.000893532316031847	6.36837399335489e-05
A[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R1]A	0.00298265386952865	0.00117106101572322	0.00540502828941276	0.00107888764805872	0.00180342953787929	6.62161410531859e-05	0.00124550402067989	0.000490268253516219	0.0160114210500571	0.00106006859552777	0.0026028805088727
G[Del(C):R1]G	0.000317639215287826	0.00024663898432989	0.000746179890160989	0.000186881259517481	0.00022472921137282	0.000220814618459807	0.000453560905273009	9.09423138452331e-05	0.00412002737629695	0.000724277911932003	0.00191555450954876
G[Del(C):R1]T	0.00625996052480559	0.00381706260783817	0.00763198357003226	0.000962225311091125	0.00109387615137348	5.27618425713298e-05	0.000675239823895828	0.000435288875522568	0.00935374952959727	0.00326259711194292	0.00734137640960439
G[Del(C):R2]A	0.00135588574897815	0.000626004792124911	0.00645939529497011	0.00139714869373857	0.0010564958941033	9.37583305127812e-05	0.00362980334674444	0.000578792403304729	0.0315976344761428	0.000495078630814584	0.00417452645163893
G[Del(C):R2]G	0.0002809800936893	0.000185756860391183	0.000694894011694959	0.000274802845828184	0.000450745467531889	3.52159106220837e-05	0.000598332406913	5.19615092508607e-05	0.00653336175707356	0.00024381285425676	0.000930273737270946
G[Del(C):R2]T	0.00222984046226243	0.00136489755985206	0.00713770820347147	0.000556975795724779	0.000631043654544645	0.000190083473998342	0.00175269944447227	0.000559833997100022	0.018431023276154	0.00242746063417588	0.00287889795238932
G[Del(C):R3]A	0.00227148572614852	0.000526165695422931	0.00324721034129954	0.000635293108488793	0.000204472245606645	0.000258580166354481	0.00139806790377629	5.57918811167097e-05	0.0216569856793133	0.000197312464527378	0.00293475628674748
G[Del(C):R3]G	0.000733997775992383	0.00104618627927074	0.000710894383072955	8.27022022663726e-05	4.36476057945218e-06	6.26664963473345e-05	0.000167249525071942	3.46861452296326e-05	0.00612994521689258	0.000102558056291893	0.00079588303775565
G[Del(C):R3]T	0.00035178958604984	0.000326753031531478	0.00233711889618271	0.000317585863732253	0.000661708895538745	0.000175325730713208	0.00114670496348507	0.000157722332435692	0.00906226469659506	0.000497212212492927	0.000903703374825664
G[Del(C):R4]A	0.000651522592242064	0.000457583215621572	0.00136412088699792	0.000289421672940719	0.000212082597386202	0.000745627679808803	0.00110385989621304	0.000421070070869037	0.00660888741658328	0.000348124539325374	0.00101730272479967
G[Del(C):R4]G	0.00025018517717112	1.84353347253655e-05	0.000332142302790266	0.000108643603050656	0.000226352006972873	0.000345823181262006	0.00023957012220083	6.52323935941557e-05	0.00143333236913605	0.000413213394087997	0.000687997216120152
G[Del(C):R4]T	0.000278439983467332	0.000352850789331995	0.00105647820767869	0.000225404562100487	0.000456173439021721	0.000607626654018736	0.00026505824616193	0.000190377219857677	0.00367490902213135	0.000916914033054792	0.000959545338042459
G[Del(C):R5]A	0.00111410488710935	0.000143879062990352	0.00114531202759773	8.77812395013711e-05	0.00021549606399321	0.00188559989391524	0.000575007385496655	0.000269499547793649	0.00607372977545061	0.00121000385593741	0.000888199903947239
G[Del(C):R5]G	4.26801236061537e-05	0.000155789958265589	0.000193274807382599	5.70566677287886e-05	1.45492019315073e-06	0.000555843826358213	7.9500533888891e-05	6.68960904651811e-05	0.000965004221281227	0.00137560486675242	0.000136633545883136
G[Del(C):R5]T	0.000271729074979663	0.000232338323442106	0.000245093023346272	0.000377339466094413	9.28910584857773e-06	0.00168978355287584	0.00029824753641189	0.000146869612149119	0.00340830415717018	0.00182392006352111	0.000806213227960809
G[Del(C):R6]A	0.000528531082482083	0.00101447446892011	0.000348802046750569	0.000132449456438894	2.27191384007383e-05	0.0023995102024661	0.000427395182924396	0.000177357824576281	0.00242897396847114	0.00314215204212848	0.00134215528302626
G[Del(C):R6]G	0.000126409682774729	9.78286589644395e-05	0.000107399090149317	5.3623860635679e-05	4.81242833119087e-06	0.000900600205797331	9.54762189483535e-05	0.000167472369912398	0.000563479294298716	0.00160702541098702	0.000459930845679466
G[Del(C):R6]T	0.000526649519354699	0.000238938628467237	5.30099260436218e-05	8.00318197320642e-05	1.69554160971027e-05	0.00160753484990122	9.57498644510033e-05	0.00059188917983594	0.00102315256113036	0.00143610505954929	0.000219602490351832
G[Del(C):R7]A	0.000102451112286043	6.74824289638378e-05	0.000317696598876975	7.63145258632826e-05	3.41346660700748e-06	0.0017579023798278	0.000227725181157558	0.000141007982475623	0.000531355648731768	0.00336164791068137	8.37875015372502e-05
G[Del(C):R7]G	9.38900000564469e-05	0.000139630590790268	6.00271021489055e-05	2.69769326477293e-05	1.89699209799268e-05	0.000622846232797856	0.000102069772488393	4.3913859270087e-06	0.000133606441744625	0.000700750059177664	5.14053839052297e-05
G[Del(C):R7]T	0.000140615484386476	2.35941938254678e-05	5.05660129862644e-05	3.3011845448986e-05	3.58134201390948e-06	0.000746053255491279	2.39895890656365e-05	0.000574497743939989	0.000220312886409615	0.000656558614004298	0.000139400268774851
G[Del(C):R8]A	7.46666967716767e-05	0.000314386942806233	0.000109607080906583	0.000234310894757527	4.47667751738686e-06	0.00137487472354399	5.01162191995861e-05	0.000363363003819403	0.000107882003525689	0.00539889691489058	5.43194470692841e-05
G[Del(C):R8]G	2.37390547904911e-05	3.45567694131851e-05	6.86231428778781e-05	1.54381490264705e-05	1.02963582899898e-05	0.000391361687698041	5.96677503158879e-05	7.0997296705383e-06	2.08377707895431e-05	0.000226598065098617	2.7323434948353e-05
G[Del(C):R8]T	2.58087742306132e-05	0.000247283841717402	5.3542263541264e-05	0.00014910900202225	9.73677360031641e-06	0.000430617704686946	0.000289503911065316	1.72753640212281e-05	2.19449650227771e-05	0.00073786853495159	0.000139875031874612
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.00129081502415613	0.000703880804863954	0.00963233245676907	0.00261942905620704	0.00175088453551897	0.000197959486740841	0.00158144948276635	0.000991505299193732	0.0185262157078066	0.0049986896008966	0.00832338295360798
T[Del(C):R1]G	0.000213526055572594	0.000126809308615014	0.00048685893733228	0.000747805731688589	0.000224057709745212	0.000110019901770071	0.000949797478221173	0.000215545471360048	0.00283764123655821	0.000254802261257544	0.00220802495014333
T[Del(C):R1]T	0.0121582218977571	0.00403134492442992	0.0120524839040045	0.00492218260636398	0.000515937083878835	0.000916319788293083	0.00568400801218395	0.00148539112613881	0.0191691802884492	0.0531308309070174	0.0214686236598093
T[Del(C):R2]A	0.000646818684423605	0.00263192852795218	0.00736211870517639	0.00119169234434821	0.000839992577668676	0.000128237594437844	0.00190042892368852	8.47518138600226e-05	0.0317073555480559	0.00446120238083164	0.00609761168621839
T[Del(C):R2]G	0.000297788724293928	0.000371513720782365	0.000795136792074835	0.000150087636530561	6.77097474504762e-06	1.39275844426363e-05	0.000519483409935179	6.18856545396513e-05	0.00534467427507274	0.000637414833191762	0.00119345620595263
T[Del(C):R2]T	0.00430065748087548	0.000743141239927233	0.00964599780230513	0.0023199668966636	0.000357294824356438	0.000255776710401311	0.00323828178614362	0.00135494568426295	0.0226943928970465	0.0140117861974626	0.012007430009769
T[Del(C):R3]A	0.00273165334833566	0.000481442938959545	0.00509010226523942	0.000804623430525813	0.000193000759468341	0.000203434718279061	0.00130207045529908	0.000565366756461803	0.0532387140905055	0.00343652785944735	0.00253639730376469
T[Del(C):R3]G	0.000375873594080352	8.27693423266409e-05	0.000444997852290415	5.27628139946449e-05	0.000222938540365865	0.000122676484398677	0.00036023475813119	1.93453124537828e-05	0.00731563389146169	0.000409998407997342	0.000984707782329828
T[Del(C):R3]T	0.000625149349073236	0.00157273130256868	0.00433992984384611	0.00084481951534977	0.000851575980744915	0.000303983175600132	0.00238209713130513	0.000401473269353355	0.0224251833107366	0.00245750614055037	0.00319453355802397
T[Del(C):R4]A	0.000889728484168841	0.000916114750930662	0.0020426213234814	0.000438272740286359	5.93159771053758e-06	0.00147790602374802	0.000564178842034654	0.000244350641603731	0.0155411637569959	0.00338038251144601	0.00177001506275975
T[Del(C):R4]G	0.000104489472340708	0.000137506354690226	0.000389773886199781	7.47555383325997e-05	2.57408957249744e-06	0.000393848347403269	0.000377539578489238	3.95418186555321e-05	0.0022684758430617	0.00121561546802292	0.000273267091766272
T[Del(C):R4]T	0.000237171032206716	0.000403528993433	0.00239851918710395	0.000617954587800833	0.000208165504558489	0.000819086241108605	0.000584376486277857	8.28946638644595e-05	0.00753620574872586	0.00253092473200241	0.00071645025982311
T[Del(C):R5]A	0.000770123788038151	0.00039294574572029	0.000666655927160938	0.000313250285271011	2.79792344836679e-06	0.00328792138636221	0.000320699498367398	3.56921014772293e-05	0.00857770395532079	0.00219264974097295	0.0013175494575455
T[Del(C):R5]G	0.000148737565219682	3.50119628631941e-05	0.000139206255633439	3.27463244583587e-05	2.27750968697056e-05	0.000646250986922889	5.96807810541093e-05	0.000177802766762718	0.00100353082739698	0.000939798888590999	7.09361555609427e-05
T[Del(C):R5]T	0.000875115010546161	0.000339574313706732	0.000436298973635762	0.000202736655814938	4.30880211048485e-06	0.00339997183757692	0.000745019427071538	5.50761045559197e-05	0.00550128033126231	0.0043195091756726	0.000723735417733247
T[Del(C):R6]A	0.000342695364267486	0.000802240522853404	9.8621570727966e-05	0.000556179232752897	7.44247637265565e-06	0.00457161031759959	0.000451006880581611	0.00035045968041273	0.00430942139459341	0.0078109548429776	0.000524711452084878
T[Del(C):R6]G	2.93523847871858e-05	4.08156793508092e-05	1.6284687996055e-05	2.12568518782164e-05	4.36476057945218e-06	0.000843788714803519	3.2850491056203e-05	1.00402171635133e-05	0.000522663235700683	0.00177195419743762	5.21911986910421e-05
T[Del(C):R6]T	3.97950601441654e-05	0.000596113755574318	6.55561529766894e-05	0.000115706461401341	5.14817914499488e-06	0.00226465232981073	0.000628537658110254	3.64852592878344e-05	0.00187532806024386	0.0042051725794304	0.000577115475613744
T[Del(C):R7]A	0.000167114165097129	0.000210982164079183	4.42687023607468e-05	8.8665045084459e-05	3.46942507597481e-06	0.00405095950092988	3.54045157476015e-05	9.22771404045442e-06	0.00079858729822497	0.0102303780119268	0.000226543854293175
T[Del(C):R7]G	2.28296326122556e-05	2.28734708629535e-05	9.89058873460249e-06	1.29270790865385e-05	2.29429722766076e-06	0.00110927732945649	2.58138924166355e-05	6.48067967201725e-06	0.000109908731952626	0.00120284320509913	2.55389805389039e-05
T[Del(C):R7]T	0.000137134592600816	0.000200626513091477	8.00744483669316e-05	0.000118600640199178	3.30154966907281e-06	0.00164771835470037	0.000272928812047668	0.000321383675794694	0.000470508757514175	0.00234363717864862	0.000131050986675594
T[Del(C):R8]A	4.6913640642767e-05	0.000165880079740789	8.19134324496956e-05	0.000104854239198704	2.07046335179142e-06	0.00279181273685231	5.85601375670671e-05	0.000103458731002831	0.000160513138212606	0.00863682631537429	6.21775949274084e-05
T[Del(C):R8]G	1.81570841792528e-05	5.33714320135581e-05	6.27916275627975e-06	2.1101332440849e-05	7.834185655427e-06	0.000344834624295537	2.87588392546767e-05	8.78083732277203e-05	5.86625283574493e-06	0.00113965411484462	1.29659439659051e-05
T[Del(C):R8]T	0.000122866072218156	0.000114746682189775	5.83574981790277e-05	3.11607848286131e-05	4.02900976564817e-06	0.000816790422516595	7.48224988674008e-05	1.64435155857154e-05	5.41286618023758e-05	0.00298263027773943	5.40902510900888e-05
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00454654642223907	0.00714039205356656	0.00784024851740529	0.00509849992361151	0.00403824291302778	0.000745245997582367	0.00543635883228584	0.000659559082799272	0.0104790154246381	0.0112559585748458	0.00987173276220315
A[Del(T):R1]C	0.00169111757950702	0.00359925254200886	0.0046407973186499	0.00143806168523722	0.00155374284934704	0.000106090483248917	0.000870883327552246	0.000440357347385459	0.00116843896373541	0.000916650988738284	0.00428969743118456
A[Del(T):R1]G	0.000334541924048823	0.000694321742413765	0.00648449984741574	0.00151809350496929	0.00107042955287616	0.000198736210071638	0.00438987327646172	0.00117987060655622	0.00233301588385726	0.00134266587289634	0.00446488501499662
A[Del(T):R2]A	0.000823215227615827	0.0108265865445271	0.00674437128561133	0.00210659043543853	0.00314716025319193	0.000902741443087635	0.00292873659969375	0.00191886154229072	0.00214251091812678	0.022958741762	0.00649184514157567
A[Del(T):R2]C	0.000417550217351901	0.00399276727954166	0.00623676328445049	0.00124102235124975	0.000646600108917564	0.000227429171443937	0.00176343677276672	0.000300510083657063	0.000560780742930258	0.000572413659867975	0.00207126043512922
A[Del(T):R2]G	0.000265457197888384	0.00146541944672905	0.0047127294230188	0.00149944255195623	0.000658519262807607	0.000209341250733152	0.00126846418142603	7.58529701312825e-05	0.00375428921885304	0.000808218276044376	0.000621775949274084
A[Del(T):R3]A	0.000914690554992132	0.00555711543607267	0.0075274760403815	0.0028888038943554	0.000842622625710141	0.00108921038640163	0.00134126691586911	0.00101678962257083	0.00315612284284738	0.00069817807030514	0.00419386076959819
A[Del(T):R3]C	0.000995409613156893	0.00480380820909524	0.005957413133273	0.000876317891152181	0.00110025541683575	0.00030801183150016	0.000717576692377225	0.000265011435304371	0.000855763559069332	0.00163134239669088	0.00143368633443203
A[Del(T):R3]G	0.00227433943022505	0.00261440358012683	0.00431029437338078	0.000684285524416531	7.0507670898843e-06	0.000333347897690957	0.00146264824240165	0.000229648204138856	0.00252319807431975	0.000204706932535884	0.00253864015013253
A[Del(T):R4]A	0.00219547057580222	0.0111017889178451	0.00439725896276833	0.0037515422834155	9.5688981934144e-06	0.00244104867916909	0.00190854707360046	0.00144973771528649	0.00244573576320207	0.00118320256279986	0.00323839184575713
A[Del(T):R4]C	0.00109607324047192	0.00711160106785349	0.00272154521024709	0.00220252696250917	0.000426851201282837	0.00147054719042234	0.000930368647533034	0.000579624251740241	0.00117442531899645	0.000709430521622433	0.00226186963411285
A[Del(T):R4]G	0.00103075164056625	0.00748884263954847	0.00462602495309033	0.00070640721609279	4.58859445532153e-06	0.00131449259532187	0.000803566533900384	0.000628567892248312	0.00314398123828971	0.000316325404174168	0.00213870953757812
A[Del(T):R5]A	0.00377689302498277	0.00541494334851985	0.00303276906909591	0.00372051805223921	0.000181976941081776	0.0122183579971458	0.0033891907654859	0.00268193739203018	0.00254848714124697	0.00452936008595353	0.002474383420251
A[Del(T):R5]C	0.000574190347706594	0.00302821235897253	0.00213346955688584	0.0019100783502753	0.000206542708958436	0.00491504798494638	0.00187982732656045	0.000548072047128122	0.00101506816662736	0.000793078614272019	0.000854082445329883
A[Del(T):R5]G	0.00277828475450932	0.00323490811806413	0.00204331094251243	0.00199614887596563	0.00020519970570322	0.00676445867856212	0.00143143962436135	0.000636867031290985	0.00202929186307682	0.000226013522173043	0.00221756932556267
A[Del(T):R6]A	0.00238648059261712	0.00523324529639125	0.00169189560259162	0.00412946968884631	0.000196134433730512	0.0236403570213561	0.00161638489193798	0.00247117021284622	0.00154513271428715	0.00542777333541392	0.00212700417149779
A[Del(T):R6]C	0.00100174420901908	0.00191560576878798	0.00139448227223276	0.00292417129030695	8.67356268993703e-06	0.00730540544762255	0.000234683595367797	0.000898202857229137	0.000623320327704422	0.000811345580696195	0.00056701448138778
A[Del(T):R6]G	0.00195855041867916	0.00313529661808716	0.00172917737529581	0.0021140288163331	6.54714086917828e-06	0.0130706276910207	0.00180301112474517	0.00123363122986528	0.00122281158358917	0.000533600009609886	0.00141328789228365
A[Del(T):R7]A	0.00110344269605417	0.00427897016123483	0.000753063981891863	0.00541916962399205	0.000645480939538217	0.031366654910536	0.000996734197294733	0.00368058111151936	0.000694890113580826	0.00935598947670753	0.000842164254411728
A[Del(T):R7]C	0.000423696656901354	0.00167772925837076	0.000618443087885842	0.0060834424520293	0.000205815248861861	0.0177876761125925	0.00117930787051507	0.0020660406794391	0.000562049324797489	0.00249558911215149	0.00140538063100141
A[Del(T):R7]G	0.000467035327602092	0.00126998972552518	0.00111620889463004	0.00353661821413078	0.000215384147055275	0.0267117424470169	0.000219567939030948	0.00168437701003842	0.000511399880128021	0.00149187045464901	0.00066217992617794
A[Del(T):R8]A	0.00186920752951389	0.00871805461851034	0.000254445225293486	0.00783447752207588	8.16993646923101e-06	0.049406472210323	0.000643053900488917	0.00363838898505766	0.00108563960109346	0.00981485567328283	0.00088025990038226
A[Del(T):R8]C	0.000635090274262913	0.00294240839364583	0.0010912737222973	0.007638113370036	0.000421591105199907	0.0307057225167733	0.000565638284715454	0.0041778330228314	0.000369964261534156	0.00317523717171594	0.000900903909651207
A[Del(T):R8]G	0.00128184623991561	0.00120872827371146	0.000411829596613458	0.00315163932982032	5.20413761396222e-06	0.0313165877444833	0.000181426968256848	0.00200784997957812	0.000485874361550989	0.000685639624551586	0.000369562145311037
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.00223664544890647	0.00141967250500315	0.00738238987511501	0.00150070946639722	0.00431260728637463	0.000129046760757888	0.00168716786195674	9.79840075784101e-05	0.0077028666298335	0.0012178367311401	0.00501768934567429
C[Del(T):R1]C	0.00169161932967432	0.000856029215529471	0.00711432769860343	0.00105049966100366	0.00105845444051715	0.000386453254266079	0.00168177313633307	0.00125680691418491	0.00250051372874122	0.0010910201434369	0.0054825806471892
C[Del(T):R1]G	0.000458756449841604	0.0017757096484852	0.0100422988721408	0.00111027222915087	0.00221181444440291	0.000140506769606618	0.00265126006000681	0.000340632261686208	0.00539709147731459	0.000311649060769579	0.0072876790659072
C[Del(T):R2]A	0.000542391930853809	0.00211160448180436	0.00575926864764492	0.000659827248022752	0.000191489880806223	7.42257425749377e-05	0.000844965189229839	5.7455577987735e-05	0.00792207982841147	0.00409057293887169	0.00326808909620429
C[Del(T):R2]C	0.000389326770441145	0.000513647875547683	0.00657463426463016	0.000403322591605794	0.000885430854470153	0.000275870371212015	0.00135023206376545	5.02978123798354e-05	0.00485847713825376	0.00233764561366149	0.00364357759469166
C[Del(T):R2]G	0.001512055488551	0.00124844390222475	0.00488866091669981	0.000429654687562	0.000651132744903918	0.000176858184852347	0.00161552486321536	0.000696566665523359	0.00873871251603776	0.000261115324853739	0.00240970104069381
C[Del(T):R3]A	0.000393623006248671	0.00189216330611251	0.0036371536076122	0.00116493920796401	0.000647495444421041	0.000158482094060604	0.00148860547293872	0.000829778487080107	0.00403957751734993	0.00128751424786847	0.00358740820864745
C[Del(T):R3]C	0.00075560439257184	0.00123922623486207	0.00653460006509157	0.000663722820270954	0.000194231845785622	0.00025222706569546	0.000559605052918936	0.000143890434031237	0.00233239285252602	0.000652729857841791	0.00454759202120338
C[Del(T):R3]G	0.00160133565894536	0.000989590560319619	0.00423642044700343	0.000271817631262132	0.00064290684996572	0.000207156119986808	0.000681155779048353	9.06327888459726e-05	0.0055328672691162	0.000372383070736679	0.00397093493754803
C[Del(T):R4]A	0.00222178110020014	0.00143131787076588	0.00342986864517802	0.000787705950265847	6.65905780711295e-06	0.00232231306375837	0.00177167219932265	0.00038630654438959	0.00448706038801363	0.00127503425640747	0.00331268408529915
C[Del(T):R4]C	0.000915098227003065	0.000764307735352652	0.00451240114379245	0.000425724976900717	0.000412190082413395	0.00237825813609817	0.00128597749359562	0.000866089638555858	0.00360714873505742	0.000224610619151666	0.00337952745551732
C[Del(T):R4]G	0.00217273502134633	0.000756417715552496	0.00255745217659888	0.000527002269039971	7.27460096575364e-06	0.00170913865857839	0.0013763586938994	0.000553275936178189	0.00642648936456055	0.000380771261718661	0.00431055426529133
C[Del(T):R5]A	0.000681125852112901	0.000496426390022342	0.00232642980120165	0.000786898007822939	0.000210739594130986	0.0050304858659207	0.00200969166367513	0.000294899943045466	0.00319579792840506	0.000455738891923479	0.00227987788962105
C[Del(T):R5]C	0.000489614085130697	0.000239431754704747	0.00190827264751394	0.000614047636081603	5.20413761396222e-06	0.00552618993227058	0.000508172729158986	0.000929948514965795	0.0022870879657824	0.000243783627110481	0.00223513556025385
C[Del(T):R5]G	0.000571054409160955	0.000871202330529772	0.00145792722308812	0.000270895894108954	7.33055943472098e-06	0.00403480098387373	0.00044678492139787	0.000648841779699876	0.00310750763300643	0.000195383472872985	0.00185301674951119
C[Del(T):R6]A	0.00277047626753068	0.00113468347251	0.000768453375005519	0.00129331860693229	1.15274446072712e-05	0.00976320997653217	0.000871130911578453	0.000139112141855152	0.00169679205183468	0.000239048829413335	0.00156699653861684
C[Del(T):R6]C	0.000816817912982723	0.000506744108222546	0.00142155284384582	0.00086960400324632	4.86838680015821e-06	0.00392936890246541	0.000238788277907544	0.000800586410587349	0.0013755518429644	0.0037905855094673	0.0013678416038375
C[Del(T):R6]G	0.000358908166548442	0.000504695737697506	0.000944409065845509	0.000595013574210638	0.00045136101069053	0.00475113264439246	0.000666326798952376	6.62190045292987e-05	0.00118156390690022	0.00035484678296947	0.00109896197795868
C[Del(T):R7]A	0.000768242224910767	0.00252859961480013	0.000275333422786197	0.0035935610871493	0.000215999690213916	0.0232309455811699	0.000304932305119479	0.00185322289713503	0.00110573799132725	0.00381630539819254	0.000267258882883081
C[Del(T):R7]C	0.000429404065054418	0.00178739294703544	0.00106659866942363	0.00184719160022374	4.75646986222353e-06	0.0214098576171668	0.000328179142106494	0.0019220922094705	0.00105902940748793	0.00422200741568692	0.000921711630333865
C[Del(T):R7]G	0.000414696513275369	0.000674444961763371	0.000939013099392135	0.001277956321046	1.91937548557961e-05	0.0254180744339693	0.000440386828931153	0.00074351773884869	0.00060983507726371	0.000619849318278274	0.000675129499002474
