hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
G[Del(C):R3]T	0.00913332800914861	1.1156605268149e-06	5.96147171614809e-05	0.000170333669791213	7.69550370941857e-05	0.000301665234005478	1.89378783294092e-05	3.99630181094026e-05
G[Del(C):R4]A	0.00777346644213132	6.30590732547553e-07	0.000151153777262437	0.000623544416412367	7.76827443007501e-05	0.00288292691860729	0.000327008240971004	0.000215156343944462
G[Del(C):R4]G	0.00130633234966539	1.06715354738817e-06	2.85109107951586e-05	0.000355589669274582	3.47645579135995e-05	0.000616792988081729	1.94859198244725e-06	1.77087307735979e-05
G[Del(C):R4]T	0.00487536483270448	1.01864656796143e-06	9.58277312566362e-05	0.000392604122094554	4.00238963610422e-05	0.0013978469444043	3.59373135929463e-05	3.89213280638969e-05
G[Del(C):R5]A	0.00601162631611273	8.73125629681227e-07	0.000266378993108412	0.00188183836531211	9.63550496691868e-05	0.0045775529539457	0.000128393943593438	0.000149340472887507
G[Del(C):R5]G	0.00117192150375249	7.27604691401022e-07	3.74711701739901e-05	0.000714685393591234	5.23673542057218e-05	0.000913162053023832	1.95874089902249e-06	1.63829434429542e-05
G[Del(C):R5]T	0.00210051888333925	8.73125629681227e-07	0.000153757613321243	0.00193820810674133	0.000177841718004251	0.00351525533594158	1.91104099111884e-05	5.79558461681384e-05
G[Del(C):R6]A	0.00232456308441777	1.1156605268149e-06	0.000199401327763837	0.00274619816732621	0.000180206766425585	0.00673026913923881	0.000135021186117074	0.00015350723306953
G[Del(C):R6]G	0.00094706744140608	7.76111670827757e-07	3.30512131666056e-05	0.00109600487235523	5.87347922631603e-05	0.0017190225818626	1.94859198244725e-06	2.18754909556209e-05
G[Del(C):R6]T	0.00135063959838614	5.82083753120818e-07	8.72613294329182e-05	0.00176818157669569	0.000136500230564656	0.00297567252007624	6.50038106644511e-05	6.68575611024604e-05
G[Del(C):R7]A	0.000185614977689236	1.16416750624164e-06	0.000297614085326439	0.00239826505313763	0.000203620194503457	0.00162298538284674	0.000188221806804514	0.000217429122225565
G[Del(C):R7]G	0.000114451684342934	6.79097711974287e-07	4.56108929796685e-05	0.000786292831415653	0.000103615582934682	0.000383203458359674	2.73411812537129e-05	4.16676018202302e-05
G[Del(C):R7]T	4.33667646677174e-06	6.30590732547553e-07	7.14960867407373e-05	0.000779628995864437	0.000227414014984759	0.000660084899070735	2.62045025972854e-05	6.69522601975063e-05
G[Del(C):R8]A	4.54567292300171e-06	7.27604691401022e-07	0.000129666659533469	0.00122217897676322	0.000291165576626508	0.000548660335743861	5.62858913263147e-05	9.70665724221273e-05
G[Del(C):R8]G	4.23217823865676e-06	6.30590732547553e-07	1.85988289914695e-05	0.000121050081063366	7.00032280981425e-05	0.000152039915756971	1.55278423601265e-06	1.32578733064369e-05
G[Del(C):R8]T	6.65914958662722e-05	5.33576773694083e-07	3.97686725788187e-05	0.00027666572393961	0.000152967362579868	0.000422452057483093	1.51827791965681e-05	3.91107262539888e-05
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.0285391714612413	0.00039130580303547	0.000169676022840412	0.000101044862813935	0.000334772879686541	0.000429206096740257	0.00105676608731407	0.000255308760243956
T[Del(C):R1]G	0.002110289467668	0.000198151010958212	6.60914858455691e-05	8.49981822674585e-06	7.24950739872872e-05	6.74264964627513e-05	0.00105286890334918	7.20660113299891e-05
T[Del(C):R1]T	0.0253862509225561	0.000194367466562926	0.000344614420236646	0.000458879120318422	0.000381472938374474	0.000384638549331685	0.0068556438911616	0.000402944649420636
T[Del(C):R2]A	0.0305065596019621	1.79475823878919e-06	0.00110312936894698	0.000122452777312109	0.000116201609848216	0.000242826504153017	0.00644381100545469	0.000313548703697233
T[Del(C):R2]G	0.00427308929496378	2.91041876560409e-07	0.00012581560788347	2.22237544473458e-05	5.35030184826329e-05	1.56834941941231e-05	6.49936617478758e-05	5.00011221842763e-05
T[Del(C):R2]T	0.0239289186332645	0.000195822675945728	0.000297734430690501	0.000167894376901169	0.000238153209214967	0.000288066038604038	0.00202125822512601	0.000383436635841164
T[Del(C):R3]A	0.0530328768929103	6.79097711974287e-07	0.00076137041598491	0.00016801641010365	0.000176072066388287	0.000489104060405394	0.00147245556131958	0.000595089113268925
T[Del(C):R3]G	0.00617320670133552	7.27604691401022e-07	7.40123988984067e-05	7.17280998673219e-05	6.05209826792729e-05	6.15494572440385e-05	0.000100413380595485	6.35430927758511e-05
T[Del(C):R3]T	0.0238661413227245	1.26118146509511e-06	0.000268392042834547	0.000342279823246671	0.000139135412721761	0.00051946876303541	0.00142467446208332	0.000227467226300439
T[Del(C):R4]A	0.0172834583145204	1.45520938280204e-06	0.00114316061322921	0.00109751863252983	0.000243710246065096	0.00325184780491218	0.00121704792678693	0.000941593102042158
T[Del(C):R4]G	0.00178877454431523	4.85069794267348e-07	4.82475505014004e-05	0.000355647257976876	5.06859095238874e-05	0.000702408693134179	2.45603781120955e-06	2.1307296385345e-05
T[Del(C):R4]T	0.00821899463769955	1.16416750624164e-06	0.000660280310172452	0.000818445152370478	9.13823837576634e-05	0.00139038674927202	0.000644567840610453	0.000238547020420818
T[Del(C):R5]A	0.00825188545499874	9.70139588534696e-07	0.000990387643795752	0.00349436453550377	0.000118412296134825	0.00405675160643628	0.000692866534592049	0.000491677701478717
T[Del(C):R5]G	0.00105493573737777	8.24618650254492e-07	9.62872317376019e-05	0.000803526936157058	4.70694252245976e-05	0.000728285889073937	6.21722629399574e-05	4.6970751142805e-05
T[Del(C):R5]T	0.00505565040075985	1.45520938280204e-06	0.000537998479797361	0.0037895861620184	0.000200808598478094	0.00461036642291685	0.00040562174876286	0.000337223477458727
T[Del(C):R6]A	0.00328482342712337	9.70139588534696e-07	0.00152343008269127	0.00522607738089171	0.000440047855569525	0.00719749375712648	0.000358023330024956	0.000654654844052845
T[Del(C):R6]G	0.000306650050403414	6.79097711974287e-07	7.7316426166303e-05	0.00120968085720575	5.41039282213868e-05	0.00133412207148047	9.73281099566098e-06	2.65157466128738e-05
T[Del(C):R6]T	0.001921252173008	1.21267448566837e-06	0.000706361644120729	0.00277859455468599	0.000894627803536806	0.00193280557824872	0.000169578247055787	0.000382963140365934
T[Del(C):R7]A	0.000529832141099986	1.21267448566837e-06	0.00077144660510323	0.00490982765108213	0.000218824864773946	0.00292562656983007	2.96246874831433e-05	8.70284683472536e-05
T[Del(C):R7]G	0.000199878985826931	1.35819542394857e-06	7.30058740353389e-05	0.00102964074875876	6.40106695107522e-05	0.000376620263265844	1.59236501065611e-05	3.60803552125176e-05
T[Del(C):R7]T	5.93549935693097e-05	8.24618650254492e-07	0.00033385992088452	0.00201702784394834	0.000466675323809723	0.000386210315634364	0.000141130833895372	0.000223395165213462
T[Del(C):R8]A	4.75466937923167e-06	1.40670240337531e-06	0.000225417807376611	0.00212038311065194	0.000276208988358256	0.000587624194595056	9.08328033484523e-05	0.000139112970622541
T[Del(C):R8]G	3.68356254105311e-06	0	3.65631096997007e-05	0.000243552220120299	4.12532805054654e-05	0.000119442849392715	2.43573997805906e-06	1.39207669717587e-05
T[Del(C):R8]T	4.85916760734665e-06	8.24618650254492e-07	0.000103234441390298	0.00055578308120547	8.5373286370124e-05	0.000415675239004151	2.92897732361602e-05	5.22739004653798e-05
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.0124943045200108	1.26118146509511e-06	0.000115476847061742	0.000312022444829248	0.000643012011000397	0.000677624899839762	0.000811344986691472	0.000235706047569439
A[Del(T):R1]C	0.00127976367516715	1.21267448566837e-06	0.000200013995071792	2.87011122958935e-05	0.000106157045224274	0.000442144694710136	0.000320573827862298	0.000152465543024024
A[Del(T):R1]G	0.00336714190632094	1.26118146509511e-06	2.05024738411846e-05	0.000100933798888081	0.000172698151157852	0.000309649351238652	0.000167132358161152	6.68575611024604e-05
A[Del(T):R2]A	0.0030608314751589	0.000195143578233754	0.000671187976351567	0.00062722323756132	0.000209138640819903	0.000753570825247469	0.00148424860238001	0.000267619642599933
A[Del(T):R2]C	0.00147465287060159	0.000196016703863435	0.000234126435539675	9.76238196657285e-05	0.000160867396117798	0.000500368385574593	0.00112163796206305	0.000141196350713553
A[Del(T):R2]G	0.00385083807970817	0.000197035350431397	0.00031359813777146	0.000189028059483656	8.72973001208132e-05	0.0004162447195486	0.000583471362827472	0.000112218427629484
A[Del(T):R3]A	0.00447808869396834	0.000193882396768659	0.00777780053399207	0.000947881245415579	0.000885685825589477	0.000379103198439642	0.00893443632435268	0.000458059522737395
A[Del(T):R3]C	0.000833556241116181	1.74625125936245e-06	0.00715796720663225	0.000251211517525461	0.000232215779961408	0.000340458248693338	0.00886142501851036	0.000371504549865371
A[Del(T):R3]G	0.00223947540217515	1.1156605268149e-06	0.00579842562881875	0.000398905971517061	0.000193184211609317	0.000454889669294903	0.00343690015145736	0.000273017491017554
A[Del(T):R4]A	0.00246579243971517	0.000386212570195663	0.030024647605799	0.00285800114819258	0.00127795860046137	0.00172143717937106	0.00847624318773004	0.00411050891956571
A[Del(T):R4]C	0.000697682420009676	0.000193833889789232	0.0118410538822955	0.00179504944863521	0.000769859095211309	0.00301629926211722	0.00845708203323598	0.00169899646421989
A[Del(T):R4]G	0.00226727193085373	1.26118146509511e-06	0.0100474156358211	0.00153044718666671	0.000238020898813774	0.00255713848873896	0.00260520658703252	0.000576812187925051
A[Del(T):R5]A	0.00158199867543271	0.000575389789959928	0.0731054434133691	0.0140880572447716	0.00142428839124803	0.0195509960260281	0.00518160039990791	0.00878135238451848
A[Del(T):R5]C	0.000927813642875895	0.000582714343853365	0.0123639326081716	0.00543578389797781	0.00168305445838227	0.0114802380228219	0.00745875340756217	0.00496867211887236
A[Del(T):R5]G	0.00141707434691024	1.35819542394857e-06	0.0151755832297379	0.00815688710269942	0.000998469416740193	0.013229670865758	0.00207630594863014	0.00149719269267691
A[Del(T):R6]A	0.00141848507298979	0.000961456839217311	0.0647558711142287	0.0288472354010082	0.00587409667485493	0.0416048590449091	0.00672028779079754	0.0164035878456742
A[Del(T):R6]C	0.000245387964171006	0.000581210627491137	0.0163888176663143	0.00801920485594958	0.00240702940904634	0.0148991486402536	0.005914463814723	0.00547247130451697
A[Del(T):R6]G	0.00103249474289008	0.00116479809697418	0.023598883475098	0.014355577334323	0.00114123785256139	0.0258327878469025	0.00277011633246369	0.0036729991004533
A[Del(T):R7]A	0.000469641161705757	0.000568598812840185	0.0370195577846143	0.0391767056595108	0.00793421372490523	0.0356213497436062	0.00986471646438946	0.021622454973658
A[Del(T):R7]C	0.000730677735536981	0.000185490689327834	0.0195441527666677	0.0200777251679387	0.0063163772684446	0.0288395426150948	0.0118484034003539	0.017284762925077
A[Del(T):R7]G	0.000171298720437484	7.27604691401022e-07	0.0325951042368089	0.0324110299729259	0.00386880023436582	0.029680437587028	0.00419481109238016	0.0106116964935671
A[Del(T):R8]A	6.35349226939089e-05	0.00075957079084324	0.0277276047014514	0.0574645588773825	0.0117423441273904	0.000518842334436516	0.0165539079748004	0.0317472087204987
A[Del(T):R8]C	4.84349287312941e-05	0.000770242326317122	0.00654822100887838	0.0323233470602038	0.00864250989302787	0.00465207517799228	0.00837091773151214	0.0157985553274254
A[Del(T):R8]G	0.000390953995935176	0.000773443786959287	0.00659200484042183	0.0367446456362434	0.00691623954985576	0.000657977821056274	0.00207075449126348	0.00486563950346234
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.00672182239893918	0.000197083857410824	6.11792068942927e-05	6.68645968425974e-05	0.00027115914137937	0.000551416621578994	0.000347569945952452	0.000189019393711772
C[Del(T):R1]C	0.00297642303139903	0.000195628648028022	0.000110947485177937	0.000214793519122111	0.000345048987512572	0.000613045806099255	0.000295759726835821	0.00019848930321637
C[Del(T):R1]G	0.00614718664253489	0.000391402816994323	2.26796308819508e-05	6.60816647233085e-05	0.000350313838893398	0.000374365120309827	0.000142409597383853	9.60248823766215e-05
C[Del(T):R2]A	0.0101476923094607	1.69774427993572e-06	0.000298817538967063	0.000128484508297664	0.000175096277179485	0.00065256775588401	0.00022706171053798	9.03429366738628e-05
C[Del(T):R2]C	0.00672386011438742	1.06715354738817e-06	0.000469762658373952	0.00015643696746373	0.000204127384374698	0.000641804573593925	0.00038128464681542	0.000138355377862174
C[Del(T):R2]G	0.0111633367130673	5.33576773694083e-07	0.000362173902902122	0.000166050167268168	0.000134873915216653	0.00045715620186181	0.00017240979478028	0.000197731710456002
C[Del(T):R3]A	0.00437241486078707	0.000196744308554836	0.000809924300140288	0.000270424205538554	0.00022045118012195	0.000399900627922916	0.00055183718986243	0.000205497036249772
C[Del(T):R3]C	0.00288146026659954	1.50371636222878e-06	0.000684732300052414	0.000185186070344869	0.000304633672881332	0.000960235314827979	0.000479688541929006	0.000225383846209427
C[Del(T):R3]G	0.0053913248340222	0.000195531634069168	0.000563675804293231	0.000160555930837362	0.000309562235325791	0.000334387586089513	0.000288432209068493	0.000218186714985933
C[Del(T):R4]A	0.00500637948620363	0.000195289099172034	0.0054793134852757	0.00263981949375214	0.000382900788120687	0.00300127636535466	0.000215958795804661	0.000448116117757567
C[Del(T):R4]C	0.00302292474291019	1.16416750624164e-06	0.00306720947239673	0.00305203805361627	0.000664462834793898	0.00513273953672894	0.000554455610338843	0.000523875393794349
C[Del(T):R4]G	0.00537186203903578	1.26118146509511e-06	0.00197087414627546	0.00229816903275198	0.000367244057312786	0.00354472025931137	0.000288279975319865	0.000415160832681567
C[Del(T):R5]A	0.00223526934849352	0.000193639861871525	0.00630085658329184	0.00607831201875367	0.00037813761367772	0.0128245424064371	0.00115406375052096	0.00172636450268818
C[Del(T):R5]C	0.00153343312391627	0.000193154792077258	0.00267642619431068	0.00706925864420887	0.00119923942468461	0.0143760352017337	0.00083107448051375	0.00151992047548794
C[Del(T):R5]G	0.00196879886680031	2.0858001153496e-06	0.00165809654507715	0.00520421835489223	0.000670516035648502	0.00850265204811628	0.000143972530536441	0.000237694728565404
C[Del(T):R6]A	0.00125264638497132	0.000191990624571016	0.0131435298765681	0.0122723046576615	0.0013408060410283	0.0180088996597149	0.00477428378207698	0.00593337180010574
C[Del(T):R6]C	0.000706303523829162	1.01864656796143e-06	0.0054233638314743	0.00610585038772704	0.00143188521344989	0.00892821346937206	0.00236006965607402	0.0038917540100095
C[Del(T):R6]G	0.00157118310882281	1.40670240337531e-06	0.00459624108476073	0.00574527106874652	0.000436960612875009	0.0110296080679994	0.000340567193515532	0.00104642500025805
C[Del(T):R7]A	0.000256987267491769	0.000769466214646294	0.0138179343562864	0.0279617556280074	0.00289212895622226	0.0290173458306826	0.0175222668498275	0.0165100296285059
C[Del(T):R7]C	0.000945996334567902	0.000187819024340317	0.00911059261952078	0.0253436004555946	0.00241864515968446	0.0336809245156727	0.0049080566514553	0.0101532581744496
C[Del(T):R7]G	0.000594176925061787	8.73125629681227e-07	0.0102664332579271	0.0326782401804126	0.00249750767172918	0.0336282133964785	0.00208611995095841	0.00425473564132074
C[Del(T):R8]A	0.000128349948682226	0.00057432263641254	0.00358474924030348	0.0491487914008506	0.00669438808465451	0.0007149942131665	0.00731332958195547	0.0121886258242728
C[Del(T):R8]C	0.000141124857069283	0.000382186490903244	0.000653748839050154	0.0406122782014665	0.00473678403086228	0.00653428810467216	0.00231791105662045	0.00371760237421995
C[Del(T):R8]G	0.000262891417380265	0.000187236940587196	0.000652775135650012	0.0533679796838686	0.00570081966569186	0.003737626098938	0.000737389831607654	0.000903713464023766
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
G[Del(T):R1]A	0.00508794035324738	0.000195774168966302	2.18043918705875e-05	1.32659689214012e-05	9.88744602252469e-05	0.000108759394378853	0.000435885817990244	0.000237031834900083
G[Del(T):R1]C	0.00189928142054682	4.36562814840613e-07	2.72418142286818e-05	1.65786904629108e-05	0.000107215528433822	0.000103987147416372	0.000326977794221278	8.37140000206444e-05
G[Del(T):R1]G	0.00312998317761399	0.000194367466562926	4.35869027658909e-05	0.000184888528716347	7.79749297700525e-05	0.000271015791103238	0.00109424603622646	0.000448021418662521
G[Del(T):R2]A	0.00212167977453253	1.21267448566837e-06	0.000228481143916382	6.88020453269323e-05	3.55198297870792e-05	0.00044221303237547	0.000571150578105123	7.51910814665064e-05
G[Del(T):R2]C	0.000753458349266048	1.89177219764266e-06	0.000179325532940692	2.13283872426249e-05	0.000164318492415596	0.000361973223662618	0.000174155408431223	0.000150666260218151
G[Del(T):R2]G	0.00343887993992188	9.21632609107961e-07	1.9528770441043e-05	4.77355495637893e-05	4.43460361333641e-05	0.000504776164988628	0.000219033917526961	5.32208914158395e-05
G[Del(T):R3]A	0.00198638069368066	7.76111670827757e-07	0.00400741309937844	0.000229185210057411	0.000156644489146371	0.00101087352484038	0.00117324520284817	0.000344136511397083
G[Del(T):R3]C	0.00162272685984052	5.33576773694083e-07	0.00478373916197002	0.000337482135881711	0.000100677189441509	0.00110943921747359	0.00107256795042173	0.000474442466180349
G[Del(T):R3]G	0.00208131733392312	7.27604691401022e-07	0.00256155107406925	0.000275343926105995	0.000242183163517987	0.00130843849892582	0.000494160896965306	0.000447263825902153
G[Del(T):R4]A	0.00202663863606196	9.70139588534696e-07	0.01403849458715	0.00185861503553208	0.000324805496129962	0.00432497694287172	0.000469793348268141	0.00175780460224344
G[Del(T):R4]C	0.00138919944456057	6.79097711974287e-07	0.00718651093889033	0.00176608781601941	0.000196089527502192	0.00454584427723078	0.000658482005235116	0.00131091957272147
G[Del(T):R4]G	0.00290277790513499	1.26118146509511e-06	0.00587364148135778	0.00179855276135812	0.00027945610612088	0.00393180757498419	0.000224453438978142	0.000811287147258892
G[Del(T):R5]A	0.000856336854845247	0.000386503612072223	0.0207984359128771	0.00539075501742186	0.000341438016146665	0.0141891886351	0.00043696160314722	0.0031642755618663
G[Del(T):R5]C	0.000967078852090099	0.0003893655238584	0.00611844583283609	0.0034260231997952	0.000641782626855974	0.0107302207561718	0.00105143790611207	0.00240081145760563
G[Del(T):R5]G	0.00142459821933452	0.00038907448198184	0.00733443727229837	0.0049154260956409	0.000864240514729359	0.0102582694497652	0.000213736183074682	0.00139766394378359
G[Del(T):R6]A	0.000733368564910942	0.000192039131550443	0.0131431688404759	0.00890950699718776	0.000315427996445371	0.0200875036469534	0.000256280441358114	0.00234777996437988
G[Del(T):R6]C	0.00044375172569027	6.30590732547553e-07	0.00537025870445984	0.00428193254532737	0.000964653083368481	0.0101286670674595	0.00108099155117918	0.00244550943046733
G[Del(T):R6]G	0.000499449281275555	9.21632609107961e-07	0.00936032019043801	0.00446643989168092	0.000467039177413005	0.00925796548382976	0.000614993897710186	0.00215828707519288
G[Del(T):R7]A	6.48933996594037e-05	8.24618650254492e-07	0.00691840334873448	0.0148716831708072	0.00126820070837335	0.0192278727651078	0.00199296304571422	0.00447926719567475
G[Del(T):R7]C	0.000374025282980549	1.30968844452184e-06	0.00488555133996686	0.0129846906166397	0.00247048878521879	0.0191923143999124	0.00137575668419063	0.00355311004612509
G[Del(T):R7]G	0.000266522730807261	0.000387182709784197	0.00725714272710735	0.014648462504916	0.000853479268765619	0.0185303160462123	0.00063349537262686	0.00206264098919644
G[Del(T):R8]A	0.000225716172728361	0.000580628543738016	0.00258476678884566	0.0244786208894511	0.00280750542879224	0.00275479379610628	0.00432035319041595	0.00680649745642966
G[Del(T):R8]C	3.3152062869478e-05	0.000191505554776749	0.00105447702040283	0.0158355000328434	0.00262567785995203	0.00532586177896246	0.0016808432653591	0.0028312188445896
G[Del(T):R8]G	6.08702178769769e-06	0.000192184652488723	0.000861902556927624	0.0192897595218374	0.00215031966606398	0.00120216203972077	0.00049556144745269	0.000821893445904042
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.00100036153774472	0.000190389894249934	8.2381871944568e-05	0.00028966020326448	0.000425267681169531	0.000328704170255913	0.0537045549910672	0.000739221135928903
A[Ins(C):R0]G	0.000418489279043473	0.00019490104333662	1.82159119239981e-05	1.15767003207639e-05	1.3164884918756e-05	0.000119909823439163	0.000332529251587938	3.92054253490348e-05
A[Ins(C):R0]T	0.00104122034493768	1.40670240337531e-06	3.83573496729954e-05	2.59574219794363e-05	8.48275059652007e-05	0.000471860189519481	0.00395111530757535	0.000143753226279794
A[Ins(C):R1]A	0.000695775327346578	0.0409806364988826	6.40784361194335e-05	1.47303673511745e-05	0.00029431897452162	8.23810555599798e-05	0.000750908188485882	0.000223395165213462
A[Ins(C):R1]G	0.000107110683817856	0.0060242758029239	1.47696583167552e-06	3.01655107256668e-07	1.6538800149191e-06	4.55584435559131e-08	1.01489165752461e-08	9.46990950459778e-07
A[Ins(C):R1]T	0.000553762235338317	0.0363718913695897	3.6103609218735e-05	6.37726319932165e-06	0.000103384039732593	7.82694060290586e-05	0.000502411966140982	9.71612715171733e-05
A[Ins(C):R2]A	0.000418724400056732	0.0158139058838481	5.03262431533881e-05	1.01506943591869e-05	4.37726910615255e-05	2.40434685866331e-05	0.000112744314234409	3.13454004602187e-05
