hdp.1	hdp.2	hdp.3
G[Del(C):R7]T	6.48663756218947e-05	0.00175339599227565	0.00018041291024327
G[Del(C):R8]A	0.000386255036413911	0.00250897524094347	0
G[Del(C):R8]G	4.46195302084534e-05	0.000317512282199714	0.000368669860062334
G[Del(C):R8]T	0.000160009654464153	0.00158767201162634	2.61467985859811e-06
G[Del(C):R(9,)]A	0	0	0
G[Del(C):R(9,)]G	0	0	0
G[Del(C):R(9,)]T	0	0	0
T[Del(C):R1]A	0.00167758051957905	0.000106464164290597	0.00821793879557387
T[Del(C):R1]G	0.0001550924364081	4.36430077177118e-05	0.00234275315330391
T[Del(C):R1]T	0.00742828037397604	0.00214136087436432	0.012485096324806
T[Del(C):R2]A	0.00144835635273096	0.000216069386409837	0.00614972702742276
T[Del(C):R2]G	0.000183093014452424	1.68555356720205e-05	0.00280816616813437
T[Del(C):R2]T	0.00333039711097345	0.000718528038365146	0.0101397284916435
T[Del(C):R3]A	0.000967536010664014	0.000569836554392283	0.00479270818081034
T[Del(C):R3]G	9.87267126154759e-05	1.84703048374503e-05	7.84403957579434e-06
T[Del(C):R3]T	0.000880119788766983	0.000232017996934151	0.00127073441127868
T[Del(C):R4]A	0.000388869253608269	0.00288329200556542	0.000104587194343925
T[Del(C):R4]G	3.51052023242276e-05	0.000264689422377161	0
T[Del(C):R4]T	0.000793121485945239	0.000688466787737487	0.00169954190808877
T[Del(C):R5]A	0.000651375784260712	0.00132528308230678	0.0015269730374213
T[Del(C):R5]G	1.40758701315229e-05	0.000218259278839667	0
T[Del(C):R5]T	0.000359357053376731	0.00147235979711421	0.00173091806639195
T[Del(C):R6]A	0.000563657237926238	0.00239994514208863	0.00137793628548121
T[Del(C):R6]G	5.15729922696353e-07	0.0003526390415792	0
T[Del(C):R6]T	0.00044574181542837	0.00129057660531281	0.000875917752630368
T[Del(C):R7]A	0.000122690370230419	0.00178381116491217	0.00101449578513607
T[Del(C):R7]G	5.15729922696353e-07	0.0003526390415792	0
T[Del(C):R7]T	0.000168403603550797	0.00109136275457499	0
T[Del(C):R8]A	0.000321877715029056	0.000845984201806329	2.61467985859811e-06
T[Del(C):R8]G	5.60189398790866e-07	0.000352484200700323	0
T[Del(C):R8]T	0.000112704771899591	0.000514381399628824	0
T[Del(C):R(9,)]A	0	0	0
T[Del(C):R(9,)]G	0	0	0
T[Del(C):R(9,)]T	0	0	0
A[Del(T):R1]A	0.00494464955280347	0.000816166272559763	0.00874087476729349
A[Del(T):R1]C	0.00150265915683279	3.14769386631038e-05	0.00049940385299224
A[Del(T):R1]G	0.00150306818401286	0.000378077185966108	0.00604252515322024
A[Del(T):R2]A	0.0019707640887367	0.00120939574453025	0.0825271403769322
A[Del(T):R2]C	0.000850607588535445	0.00043534619102498	0.00143022988265317
A[Del(T):R2]G	0.00103924025370925	0.000136636015546024	0.00129688120986466
A[Del(T):R3]A	0.00291781317281637	0.000682118311703537	0.00899711339343611
A[Del(T):R3]C	0.00127826328908857	0.000750093457530465	0.00233752379358671
A[Del(T):R3]G	0.0013003418649171	0.00110934641665026	0.00293105612148849
A[Del(T):R4]A	0.00330122280276023	0.00238344352842547	0.00664390152069781
A[Del(T):R4]C	0.00200602045327965	0.00218316791166107	0.000502018532850838
A[Del(T):R4]G	0.00139885517204732	0.0014861627554598	0.00309578095258017
A[Del(T):R5]A	0.00715374310909242	0.00733111837142788	0.00297550567908465
A[Del(T):R5]C	0.00469604105437817	0.00771415046551804	0.00088637647206476
A[Del(T):R5]G	0.00236929883244792	0.00362699274681083	3.39908381617755e-05
A[Del(T):R6]A	0.0135064687292852	0.0106744426281364	0.00192701905578681
A[Del(T):R6]C	0.00605170829134729	0.00909245548877735	0.000695504842387098
A[Del(T):R6]G	0.00552926498776066	0.00443992948103973	0.000860229673478779
A[Del(T):R7]A	0.016902114567375	0.0151200127411923	0.000724266320831677
A[Del(T):R7]C	0.0127959440580284	0.0286316269131144	0.00200807413140335
A[Del(T):R7]G	0.00976741789784144	0.00996586864627044	0.000285000104587194
A[Del(T):R8]A	0.025705393158526	0.0256125836970251	0.000282385424728596
A[Del(T):R8]C	0.0188040198195365	0.0561997624298516	0.000541238730729809
A[Del(T):R8]G	0.0114854031892952	0.0128786246590736	6.27523166063547e-05
A[Del(T):R(9,)]A	0	0	0
A[Del(T):R(9,)]C	0	0	0
A[Del(T):R(9,)]G	0	0	0
C[Del(T):R1]A	0.00282823622038114	0.000856579741946615	0.00601899303449286
C[Del(T):R1]C	0.00197090635906021	0.00133154307783851	0.00119490869537934
C[Del(T):R1]G	0.00211760484638166	0.00117267633611088	0.000107201874202523
C[Del(T):R2]A	0.000852012507980031	0.000227328530316738	0.0115019766979731
C[Del(T):R2]C	0.00125644257822138	0.000515951928543146	0.00107463342188382
C[Del(T):R2]G	0.00130146224371468	0.000143404773965497	0.000190871629677662
C[Del(T):R3]A	0.0013617759689845	0.000401834200810924	0.00603468111364445
C[Del(T):R3]C	0.00146990141484636	0.000605803878542815	0.000266697345577008
C[Del(T):R3]G	0.00124291800559343	0.000457731758085459	0.00268266153492166
C[Del(T):R4]A	0.00216183313320048	0.00116513337329703	0.00745445227686322
C[Del(T):R4]C	0.00184072012116025	0.00249623404862446	0.000619679126487753
C[Del(T):R4]G	0.00172212002273053	0.000719788885521714	0.00275848725082101
C[Del(T):R5]A	0.00131021186861008	0.00415592918905408	0.00250747798439559
C[Del(T):R5]C	0.00156648518071408	0.00684894387460543	0.00121321145438952
C[Del(T):R5]G	0.00146062716813304	0.0017744543518029	0.00134917480703663
C[Del(T):R6]A	0.00366255385687556	0.00538616209185603	0.000896835191499153
C[Del(T):R6]C	0.0032435855379513	0.0109550364207867	6.79816763235509e-05
C[Del(T):R6]G	0.00172767745724234	0.00150104959995753	0.000797477356872425
C[Del(T):R7]A	0.00705213542242602	0.0102715024210477	0.00106417470244943
C[Del(T):R7]C	0.00826523890335047	0.0455062522534878	0.000603991047336164
C[Del(T):R7]G	0.00695938406339765	0.0101247353879981	0.000345137741334951
C[Del(T):R8]A	0.0113994985895854	0.0192729114730455	0.000690275482669902
C[Del(T):R8]C	0.0121160608576959	0.0615306905681997	7.84403957579434e-05
C[Del(T):R8]G	0.00766653870636654	0.0145173941607293	0.000266697345577008
C[Del(T):R(9,)]A	0	0	0
C[Del(T):R(9,)]C	0	0	0
C[Del(T):R(9,)]G	0	0	0
G[Del(T):R1]A	0.000714828348542802	0.000147740318574048	0.00442403832074801
G[Del(T):R1]C	0.00121817186119922	0.000932496012847369	0.00122105549396532
G[Del(T):R1]G	0.00127102528638038	0.00105032992167264	0.000384357939213923
G[Del(T):R2]A	0.00216363818792992	0.00197183223211975	0.0558260296609283
G[Del(T):R2]C	0.000491881859719256	0.00052705623157117	0.00156357855544167
G[Del(T):R2]G	0.00127849447836426	0.0010016656454542	0.00180935846214989
G[Del(T):R3]A	0.00156976629004985	0.0015540051805334	0.00134133076746083
G[Del(T):R3]C	0.000583503948054829	0.00330324258920494	0.000154266111657289
G[Del(T):R3]G	0.000992957939094857	0.00138328205150892	0.00163417491162382
G[Del(T):R4]A	0.00147971806716802	0.00559656872612409	5.22935971719623e-05
G[Del(T):R4]C	0.00111797798587263	0.00467331892575822	0.00230876231514213
G[Del(T):R4]G	0.00188870078776145	0.00425162085219996	0.00292059740205409
G[Del(T):R5]A	0.00245900916331143	0.00943078280912323	0.00327357918296484
G[Del(T):R5]C	0.00157087777695221	0.010179770260376	4.96789173133642e-05
G[Del(T):R5]G	0.00172535667259021	0.00488224351161417	0.000572614889032987
G[Del(T):R6]A	0.00185258190938227	0.00992083207064283	0.000104587194343925
G[Del(T):R6]C	0.00199538574659785	0.0068576813241992	0.000107201874202523
G[Del(T):R6]G	0.0019566971105004	0.00723359073786103	0.00214403748405045
G[Del(T):R7]A	0.00302520948327027	0.0163982463164461	0.00019348630953626
G[Del(T):R7]C	0.00337752415563363	0.0225752913773539	0.000188256949819064
G[Del(T):R7]G	0.00288164983496109	0.00981100564726805	0.000107201874202523
G[Del(T):R8]A	0.00398833511390571	0.0236146054765007	0.000164724831091681
G[Del(T):R8]C	0.00562918321433547	0.0255443209895659	0.000468027694689062
G[Del(T):R8]G	0.00398492062614165	0.0129397646861044	0.000930826029660928
G[Del(T):R(9,)]A	0	0	0
G[Del(T):R(9,)]C	0	0	0
G[Del(T):R(9,)]G	0	0	0
A[Ins(C):R0]A	0.00404772408207276	0.00278779942354953	0.000363440500345138
A[Ins(C):R0]G	8.52377075684006e-05	4.25148813144663e-05	5.22935971719623e-06
A[Ins(C):R0]T	0.000435756217097542	0.000296564523300234	0.000141192712364298
A[Ins(C):R1]A	0.000547909691493561	0.000126350157163492	0.000658899324366725
A[Ins(C):R1]G	0	0	0
A[Ins(C):R1]T	0.000370729787361707	0.00054240759870553	0.000371284539920932
A[Ins(C):R2]A	0.000119747152912962	8.83699015875614e-05	5.22935971719623e-06
A[Ins(C):R2]G	3.24376337585568e-05	3.07469745198274e-06	2.61467985859811e-06
A[Ins(C):R2]T	1.66634116402235e-05	0.0002259570825324	0.00077655991800364
A[Ins(C):R3]A	0.000196377505909465	0.000261769565804055	0.000724266320831677
A[Ins(C):R3]G	5.90955356248269e-05	3.3047467577426e-05	0.000773945238145042
A[Ins(C):R3]T	0.000205260509233148	0.000243409861594374	5.22935971719623e-06
A[Ins(C):R4]A	0.000414113344134733	0.00128717010597752	0.00112692701905579
A[Ins(C):R4]G	3.24287418633379e-05	0.000361464971675179	0
A[Ins(C):R4]T	0.000179669634793147	0.000519557509008421	0.000441880896103081
A[Ins(C):R5]A	0.000524203898839967	0.000658494017612044	0.000862844353337377
A[Ins(C):R5]G	1.4796113644254e-05	0.000102239220309814	0.00114261509820738
A[Ins(C):R5]T	0.000352830402286056	0.00047049507053002	0.000133348672788504
A[Ins(C):R6]A	0.00033692280173944	0.00118506360642103	0.000300688183738783
A[Ins(C):R6]G	2.55553068591262e-05	0.000201580704172077	2.61467985859811e-06
A[Ins(C):R6]T	0.000261732935768399	0.000145550426144219	0.000135963352647102
A[Ins(C):R7]A	0.00160364441083387	0.00218794585878069	0.00127334909113728
A[Ins(C):R7]G	0.000204460238663447	0.000646947312072943	0.000975275587257096
A[Ins(C):R7]T	0.000263555774288274	0.000659931825773043	0.00092821134980233
A[Ins(C):R8]A	0.00129135215885079	0.00152086923245376	0.000844541594327191
A[Ins(C):R8]G	4.35347189917473e-05	0.000415238996896546	7.84403957579434e-06
A[Ins(C):R8]T	0.000397547743341918	0.000388274563846424	0.000230091827556634
A[Ins(C):R(9,)]A	0	0	0
A[Ins(C):R(9,)]G	0	0	0
A[Ins(C):R(9,)]T	0	0	0
G[Ins(C):R0]A	0.00028262888953282	0.000177735208825045	0.000209174388687849
G[Ins(C):R0]G	4.84430451525815e-05	2.01514343795415e-05	0
G[Ins(C):R0]T	0.000141710134103651	0.000131658987296412	0.0015217436777041
G[Ins(C):R1]A	0.000331970016102511	4.02807486335292e-05	2.61467985859811e-06
G[Ins(C):R1]G	4.59444225960699e-05	3.1720260044196e-05	2.61467985859811e-06
G[Ins(C):R1]T	0.000303880519105997	0.000100867772525477	0.0013883950049156
G[Ins(C):R2]A	4.20764481758473e-05	1.07725011447165e-05	0
G[Ins(C):R2]G	9.29114131423136e-05	2.26731286926785e-05	2.61467985859811e-06
G[Ins(C):R2]T	0.000149615028953256	4.87969969717548e-05	0.00116353253707616
G[Ins(C):R3]A	0.000196884343936942	0.000133141035708519	5.22935971719623e-06
G[Ins(C):R3]G	2.4932874193803e-05	0.000115798857274314	0.00158972535402765
G[Ins(C):R3]T	0.000129528237653755	2.41551771047852e-05	0.000753027799276257
G[Ins(C):R4]A	0.000233109925058751	0.000363699104356116	0.00104325726358065
G[Ins(C):R4]G	1.92865207297998e-05	2.27837293204476e-05	2.61467985859811e-06
G[Ins(C):R4]T	6.612013284776e-05	0.000404046213366307	5.22935971719623e-06
G[Ins(C):R5]A	0.000255090690039879	0.000208371582717103	1.83027590101868e-05
G[Ins(C):R5]G	3.94622309814899e-05	0.000218060197709682	0
G[Ins(C):R5]T	0.000268135100326009	0.000717045989953039	5.22935971719623e-06
G[Ins(C):R6]A	0.000789893727980778	0.00152502781605788	0.000135963352647102
G[Ins(C):R6]G	0.00037930157435273	0.000362637338329532	0.000883761792206162
G[Ins(C):R6]T	0.000590857545400861	0.00149186974785269	2.61467985859811e-06
G[Ins(C):R7]A	0.00136472807819718	0.00158937526129398	0.00143545924237036
G[Ins(C):R7]G	0.000421982671403462	0.000367857687960237	7.84403957579434e-06
G[Ins(C):R7]T	0.00064240386198484	0.000409753205759196	9.1513795050934e-05
G[Ins(C):R8]A	0.000995749994193592	0.00135319868075571	4.44495575961679e-05
G[Ins(C):R8]G	0.000120582991063539	0.000226200403913493	2.61467985859811e-06
G[Ins(C):R8]T	0.000204291292654288	0.000368123129466883	0
G[Ins(C):R(9,)]A	0	0	0
G[Ins(C):R(9,)]G	0	0	0
G[Ins(C):R(9,)]T	0	0	0
T[Ins(C):R0]A	0.00036325170348261	0.00011814359058302	0.000716422281255883
T[Ins(C):R0]G	0.000104488660717325	0.000153491551218045	0.00033206434204196
T[Ins(C):R0]T	0.00246749203135026	0.00133238364260956	0.00409458865856465
T[Ins(C):R1]A	0.000437170028437348	0.000165414298891561	5.22935971719623e-06
T[Ins(C):R1]G	1.01812200256435e-05	5.77335276955032e-06	0.000441880896103081
T[Ins(C):R1]T	0.000961533981391255	0.000271214859415542	0.000251009266425419
T[Ins(C):R2]A	0.000190597774017178	0.00024367530310102	0.000206559708829251
T[Ins(C):R2]G	3.21619850067708e-05	1.0573420014732e-05	0.000771330558286443
T[Ins(C):R2]T	0.000397414364913634	0.000161941439179609	0.000679816763235509
T[Ins(C):R3]A	0.000399708473880111	0.000257212819939966	0.00103018386428766
T[Ins(C):R3]G	0	0	0
T[Ins(C):R3]T	0.000924685967604123	0.000878965309007094	0.000802706716589621
T[Ins(C):R4]A	0.000387179793516677	0.00198820112502959	8.36697554751396e-05
T[Ins(C):R4]G	6.8769917622993e-05	0.000130508740767613	2.61467985859811e-06
T[Ins(C):R4]T	0.000697008990524121	0.000722686621969266	0
T[Ins(C):R5]A	0.000432981945789245	0.00084673628607516	0.00105371598301504
T[Ins(C):R5]G	0.000107342959082593	0.000159419744866472	0
T[Ins(C):R5]T	0.00058454429979544	0.00125283967111797	0.000797477356872425
T[Ins(C):R6]A	0.000627056450837014	0.00209568281509566	6.53669964649528e-05
T[Ins(C):R6]G	0.000351603320745848	0.00067751732558834	0.000206559708829251
T[Ins(C):R6]T	0.000594458762964517	0.0012556046868122	2.61467985859811e-06
T[Ins(C):R7]A	0.00157329637245176	0.00155318673588791	0.000104587194343925
T[Ins(C):R7]G	0.000430234350166604	0.000776283686186203	0.00113477105863158
T[Ins(C):R7]T	0.000680292227512584	0.000413226065471148	0.000104587194343925
T[Ins(C):R8]A	0.00137727454235105	0.00203224229500727	0.000130733992929906
T[Ins(C):R8]G	0.000226547706387201	0.000157827095826596	0.000564770849457192
T[Ins(C):R8]T	0.000383125089296858	0.000416676805057546	0.000109816554061121
T[Ins(C):R(9,)]A	0	0	0
T[Ins(C):R(9,)]G	0	0	0
T[Ins(C):R(9,)]T	0	0	0
A[Ins(T):R0]A	0.00512965432472796	0.00108028057167252	0.0101161963729161
A[Ins(T):R0]C	0.000322180039466499	4.92836397339391e-05	0.00161587215261363
A[Ins(T):R0]G	0.00126871339362347	0.000256991618684428	0.000316376262890372
A[Ins(T):R1]A	0.00120319790965059	0.000538027813845871	0.00867812245068714
A[Ins(T):R1]C	0.000306957114851738	0.000169617122746789	0.00139885372434999
A[Ins(T):R1]G	0.000529387873752587	0.000525375102029079	0.0041625703348882
A[Ins(T):R2]A	0.00108470451396349	0.00011046790701584	0.00144853264166335
A[Ins(T):R2]C	0.000213867863805046	2.11247199039102e-05	0.00146160604095635
A[Ins(T):R2]G	0.000844783397167064	0.00038599619091438	0.00091513795050934
A[Ins(T):R3]A	0.000969376632974327	0.000336292268794918	0.00171261530738176
A[Ins(T):R3]C	0.000282379916466691	0.000576561072560648	0.00228523019641475
A[Ins(T):R3]G	0.000649997540501782	0.00066984164202116	0.001385780325057
A[Ins(T):R4]A	0.00194275461879716	0.00116522185379924	0.0019400924550798
A[Ins(T):R4]C	0.00242828766533012	0.00105984157566078	0.000439266216244483
A[Ins(T):R4]G	0.00233896857785624	0.00297862974670244	3.66055180203736e-05
A[Ins(T):R5]A	0.00538267320318183	0.00418205305733315	0.00114261509820738
A[Ins(T):R5]C	0.00870417841893638	0.0052818214596186	0.00284215700629615
A[Ins(T):R5]G	0.00580195273843875	0.00364882531073246	0.00109293618089401
A[Ins(T):R6]A	0.0109800678921097	0.00646496061511645	0.0030487167151254
A[Ins(T):R6]C	0.0158085270500878	0.010218192918463	0.00253101010312297
A[Ins(T):R6]G	0.0151813283289273	0.0129493427004692	0.00317945070805531
A[Ins(T):R7]A	0.015677211541495	0.0105194469083807	0.00237412931160709
A[Ins(T):R7]C	0.0166551866371461	0.00757698356695873	0.00133348672788504
A[Ins(T):R7]G	0.0145483587677697	0.00936583812049717	0.00159495471374485
A[Ins(T):R8]A	0.0182490232875535	0.0110346909929061	0.000810550756165415
A[Ins(T):R8]C	0.0163458020348996	0.00883409242230859	0.00243165226849625
A[Ins(T):R8]G	0.0207057472337936	0.00853215270849877	0.00164724831091681
A[Ins(T):R(9,)]A	0	0	0
A[Ins(T):R(9,)]C	0	0	0
A[Ins(T):R(9,)]G	0	0	0
C[Ins(T):R0]A	0.000415571614950633	3.07469745198274e-05	0.00228000083669755
C[Ins(T):R0]C	0.000547545123789586	0.000201824025553169	0.00989656326479386
C[Ins(T):R0]G	0.000132844914570405	3.01939713809816e-05	0.000750413119417659
C[Ins(T):R1]A	0.00043212832384823	2.39560959748008e-05	0.000936055389378125
C[Ins(T):R1]C	0.000290026946354947	0.000126748319423461	0.00229045955613195
C[Ins(T):R1]G	0.000435187135803533	0.000137211138810424	0.00464105674901165
C[Ins(T):R2]A	0.000300386004284969	0.000184835769127826	0.000125504633212709
C[Ins(T):R2]C	0.000424730267026103	0.000108167413958242	0.000956972828246909
C[Ins(T):R2]G	0.000296678083978686	0.00050489186576623	0.00147990879996653
C[Ins(T):R3]A	0.000551333071152839	0.000525352981903525	0.000792247997155228
C[Ins(T):R3]C	0.000423956672142059	0.000906018222559431	0.00201853285083774
C[Ins(T):R3]G	0.000451494871635	0.00033711071344041	0.00321344154621708
C[Ins(T):R4]A	0.000812550276998541	0.000650818334044864	0
C[Ins(T):R4]C	0.00133883487931973	0.000797784448224528	0.000635367205639342
C[Ins(T):R4]G	0.00050521970254761	0.000775487361666265	0
C[Ins(T):R5]A	0.00245716854100112	0.00101865390187955	0.00353504716882465
C[Ins(T):R5]C	0.00308733715516475	0.00165648772222431	0.000674587403518313
C[Ins(T):R5]G	0.00256185282341326	0.000815369948039825	0.000164724831091681
C[Ins(T):R6]A	0.00602553944371806	0.00337219102055623	0.000386972619072521
C[Ins(T):R6]C	0.0112712507848431	0.00635548811375053	0.0031872947476311
C[Ins(T):R6]G	0.00789901730686475	0.00573327110204678	0.000685046122952706
C[Ins(T):R7]A	0.00590039491040722	0.00383883718923989	0.00164724831091681
C[Ins(T):R7]C	0.00741690763999106	0.00508776159813483	0.00110078022046981
C[Ins(T):R7]G	0.00767422130383567	0.00622506785348514	0.00247087246637522
C[Ins(T):R8]A	0.00955126481696514	0.00546592726460315	0.00122367017382392
C[Ins(T):R8]C	0.011541288750746	0.00664977426411872	0.00109293618089401
C[Ins(T):R8]G	0.0140454064985029	0.00832535165469599	0.00120275273495513
C[Ins(T):R(9,)]A	0	0	0
C[Ins(T):R(9,)]C	0	0	0
C[Ins(T):R(9,)]G	0	0	0
G[Ins(T):R0]A	0.000225311732951774	2.78271179467215e-05	1.04587194343925e-05
G[Ins(T):R0]C	0.000324598634966041	3.18087405464113e-05	2.61467985859811e-06
G[Ins(T):R0]G	0.000657591219018725	0.000143449014216605	0.000253623946284017
G[Ins(T):R1]A	0.00103236681870503	0.000235114814511687	0.00276371661053821
G[Ins(T):R1]C	8.08806789111384e-05	1.22324294312695e-05	0.00157665195473466
G[Ins(T):R1]G	0.000433524351397598	0.000149532048743909	0.00172307402681616
G[Ins(T):R2]A	0.000202299508125254	0.000111020910154686	0.00190348693705943
G[Ins(T):R2]C	0.000166011683736912	7.74204394384143e-06	5.22935971719623e-06
G[Ins(T):R2]G	0.000680283335617365	2.51505827547077e-05	9.93578346267283e-05
G[Ins(T):R3]A	0.000334450854868585	0.000181208068536997	0.00019348630953626
G[Ins(T):R3]C	0.00029705154357788	1.82933438330196e-05	0.00229568891584914
G[Ins(T):R3]G	0.000444612544735569	0.000144024137481004	0.000656284644508126
G[Ins(T):R4]A	0.000277453806515419	2.67874720456913e-05	0.000698119522245696
G[Ins(T):R4]C	0.000185662772170687	0.000235181174888349	5.22935971719623e-06
G[Ins(T):R4]G	0.000716322186939577	0.000652521583712509	0.00133871608760223
G[Ins(T):R5]A	0.000840977666013373	0.00113513848304603	0.00227477147698036
G[Ins(T):R5]C	0.00161748019979448	0.000594743815765898	0.000700734202104294
G[Ins(T):R5]G	0.00160701443912183	0.00163182378223179	0.00204729432928232
G[Ins(T):R6]A	0.00394863280175331	0.0035480460187092	0.00108770682117682
G[Ins(T):R6]C	0.00892555104230618	0.00493433640729345	0.00129688120986466
G[Ins(T):R6]G	0.00887794383530417	0.00566255306065117	0.00186165205932186
G[Ins(T):R7]A	0.00575967177667287	0.00428524344304178	0.00115045913778317
G[Ins(T):R7]C	0.00831129892058438	0.00395848494836057	0.00264082665718409
G[Ins(T):R7]G	0.00992267038836348	0.00657186718191812	0.00229568891584914
G[Ins(T):R8]A	0.00931894627058087	0.007527788407727	0.00087330307277177
G[Ins(T):R8]C	0.00873404629497667	0.00667094322427374	0.00208912920701989
G[Ins(T):R8]G	0.0121377304063443	0.00617058598424605	0.00213880812433326
G[Ins(T):R(9,)]A	0	0	0
G[Ins(T):R(9,)]C	0	0	0
G[Ins(T):R(9,)]G	0	0	0
Del2:U1:R1	0.00245453654001632	0.000178841215102737	0.0056764699730165
Del3:U1:R1	0.000595463547124253	2.98400493721202e-05	0.00228000083669755
Del4:U1:R1	0.000703731263309611	0.000136016652030517	0.00185119333988746
Del5:U1:R1	0.00043285745925618	2.44427387369851e-05	0.00211266132574728
Del6:U1:R1	0.000165433710547683	0.000145705267023096	0.00231399167485933
Del7:U1:R1	0.000323344877740175	3.18087405464113e-05	0.000705963561821491
Del8:U1:R1	0.00042515707799661	3.04594128876276e-05	0.00110078022046981
Del9:U1:R1	0.000387695523439374	2.59911475257534e-05	0.00175445018511933
Del(10,):U1:R1	0.00175495779177394	0.000235667817650533	0.0129322065806263
Del2:U(2,):R1	0.00444926428636797	0.000949108227138297	0.00725050724789257
Del3:U(2,):R1	0.00131110105813197	0.000716426626437532	0.000719036961114481
Del4:U(2,):R1	0.000952544275324945	0.000162538682569562	0.00581243332566361
Del5:U(2,):R1	0.000910734584005664	2.80925594533675e-05	0.0078937184931077
Del6:U(2,):R1	0.00121241880499259	0.000231641954799735	0.00523197439705482
Del7:U(2,):R1	0.00099188201977337	3.73608920604233e-05	0.00587518564226996
Del8:U(2,):R1	0.000999306752281154	0.000156256566912274	0.000601376367477566
Del9:U(2,):R1	0.000935169512067209	4.08558718979289e-05	0.00266697345577008
Del(10,):U(2,):R1	0.00516663571694337	9.43865757382039e-05	0.0244315685987408
Del2:U1:R3	0.00251744669869006	0.000440809862036777	0.00733156232350911
Del2:U1:R4	0.00142592210109366	0.000215140341136576	0.00208912920701989
Del2:U1:R(5,9)	0.00203622622133826	0.00266275435379371	0.00336770765787437
Del2:U2:R2	0.0102273245023535	0.00108154141882909	0.0102129395276842
Del2:U2:R3	0.00259580207935903	0.000900598791798742	0.00270619365364905
Del2:U2:R4	0.00115616867583781	0.00222375834205235	0.000881147112347564
Del2:U2:R(5,9)	0.00360689948470044	0.0140907632991725	0.00141454180350158
Del3:U1:R4	6.67781330939588e-06	5.97243389953481e-07	0
Del3:U1:R(5,9)	0.000452597466642144	0.000162627163071778	0.0016681657497856
Del3:U3:R2	0.00992424425381723	0.000238078911335901	0.00368669860062334
