hdp.1	hdp.2	hdp.3	hdp.4
A[Del(T):R3]G	0.000662571191012598	0.0100269578845072	0.00173422823013911	0.000564728135283006
A[Del(T):R4]A	0.00286824007122167	0.0116402817889275	0.000691491166966311	4.25247089821541e-06
A[Del(T):R4]C	0.00199009056585303	0.00838348444174085	0.000666271214553387	0.00147730839004003
A[Del(T):R4]G	0.00132483125731116	0.00793284336114935	0.00122807723042061	0.000630216187115523
A[Del(T):R5]A	0.0118001701466391	0.00875925790676049	0.000858863645984554	0.000492436130013344
A[Del(T):R5]C	0.00442799537760768	0.00456138164857195	0.000577614322064659	8.93018888625236e-06
A[Del(T):R5]G	0.00457704900560839	0.00538065129827324	0.000956402524945039	0.00275475064786394
A[Del(T):R6]A	0.0218117652047068	0.00405931974535399	0.00217527182443621	0.000595771172839979
A[Del(T):R6]C	0.00536672708729355	0.00249005389638488	0.000818853963804438	0.000817324906637001
A[Del(T):R6]G	0.010630185659504	0.00293117912906058	0.00364605544665615	0.0040687641554125
A[Del(T):R7]A	0.0292636687929573	0.00182916704467064	0.000467200637025848	0.00151387963976469
A[Del(T):R7]C	0.0146096076469078	0.00212568342891821	0.00156090726476823	0.000550269734229074
A[Del(T):R7]G	0.0220094849604771	0.00105115516386218	0.000331648485688533	0.000531984109366748
A[Del(T):R8]A	0.0451868947624824	0.000965996334988797	0.0015521475074681	0.00374387537878885
A[Del(T):R8]C	0.0256232234039907	0.000953266885908172	0.000742379245421468	6.80395343714465e-06
A[Del(T):R8]G	0.0287920161714662	0.000431119174412724	0.00052758184781091	0.00161168647042364
A[Del(T):R(9,)]A	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0
C[Del(T):R1]A	0.000495715006874705	0.00681690673970822	0.00186684688135732	0.000500941071809775
C[Del(T):R1]C	0.000609773327040566	0.00599933200029227	0.00464303805658225	0.000507319778157098
C[Del(T):R1]G	0.000269197547573131	0.00815206350601356	0.000903151349171708	0.00267522944206731
C[Del(T):R2]A	0.000435363034845862	0.00484540888292869	0.000966792004533561	6.80395343714465e-06
C[Del(T):R2]C	0.000702911621434599	0.00657405397052519	0.00224103111877298	0.000660408730492853
C[Del(T):R2]G	0.000338733921160338	0.00474810693499777	0.00201824808194928	0.00163294882491472
C[Del(T):R3]A	0.000636063365376669	0.00641453055238392	0.00130838179618131	0.00233205504058133
C[Del(T):R3]C	0.000567808825611294	0.00756432372767226	0.00116948871415278	0.00132421943770428
C[Del(T):R3]G	0.000312767452526833	0.00727026800712817	0.0021221021347773	0.00390589452001085
C[Del(T):R4]A	0.00222115044597954	0.00503810640521816	0.000614486788839613	0.00152025834611201
C[Del(T):R4]C	0.00230712042696217	0.00579157252478658	0.00114842455357527	0.000717817087618761
C[Del(T):R4]G	0.00161013262008283	0.00489189235820221	0.000650299936127109	9.3554359760739e-06
C[Del(T):R5]A	0.0044858334619471	0.00307083461018978	0.000380214209882726	8.93018888625236e-06
C[Del(T):R5]C	0.00519624318898999	0.00328960940055557	0.00107602414091329	0.00197102026132284
C[Del(T):R5]G	0.0031362428998929	0.00260853100892034	0.000444180809702258	0.000961483670086504
C[Del(T):R6]A	0.00885531872583304	0.001495157578837	0.000730685988002229	6.80395343714465e-06
C[Del(T):R6]C	0.00394957890483342	0.00154513019834632	0.000291598060451207	0.000985722754206332
C[Del(T):R6]G	0.00400628449521375	0.00133356758766351	0.000180288028153778	1.19069185150031e-05
C[Del(T):R7]A	0.0198562965970317	0.000894675535458284	0.000266663309438753	5.95345925750157e-06
C[Del(T):R7]C	0.0165648646897773	0.00109745280776227	0.000969847733824303	0.00107502464306886
C[Del(T):R7]G	0.0220364656956784	0.000926785915193001	0.000388607279667964	0.000930865879619353
C[Del(T):R8]A	0.0409802583964176	0.000637045968097591	0.00105255613996039	8.07969470660928e-06
C[Del(T):R8]C	0.0285333221942389	0.000655337542424622	0.00111501524666315	2.55148253892924e-06
C[Del(T):R8]G	0.0420924047992132	0.000432948652244347	0.00115412858158465	6.80395343714465e-06
C[Del(T):R(9,)]A	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0
G[Del(T):R1]A	0.000257405920911139	0.00439443779144988	0.000930938114188855	6.80395343714465e-06
G[Del(T):R1]C	0.000143148480928295	0.0048340219053217	0.000520614785028018	5.95345925750157e-06
G[Del(T):R1]G	0.000585449596897176	0.00532359145465964	0.00176005932841019	0.000633618163834096
G[Del(T):R2]A	0.000134947233466287	0.0036077463039061	0.000709825542710764	0.000576635053798009
G[Del(T):R2]C	0.000203799132682613	0.00373380405488222	0.00210600862717939	5.10296507785849e-06
G[Del(T):R2]G	0.000171566612308409	0.0035954461893779	0.00221112571478092	0.000796062552145924
G[Del(T):R3]A	0.000345591109857707	0.00463777436300169	0.000980807616213765	8.07969470660928e-06
G[Del(T):R3]C	0.000434180760932523	0.00579287975237905	0.000399730134286265	0.000751411607714663
G[Del(T):R3]G	0.000524655827774401	0.00425196279982711	0.000750161169348558	8.50494179643082e-06
G[Del(T):R4]A	0.00150719389719664	0.00408937316402408	0.00136195891641232	5.95345925750157e-06
G[Del(T):R4]C	0.00139454186073823	0.00359905067722479	0.000718463070839261	5.10296507785849e-06
G[Del(T):R4]G	0.00114235039003434	0.00393655249128343	0.00129294017749876	5.52821216768003e-06
G[Del(T):R5]A	0.00322831714776493	0.00278098572746166	0.00101217977026538	8.07969470660928e-06
G[Del(T):R5]C	0.00220788408817302	0.00240225498041297	0.00107981324523381	0.00091343074893667
G[Del(T):R5]G	0.00330520850959197	0.00201792366024751	0.000573173328828781	0.00178306104762172
G[Del(T):R6]A	0.00536658396992509	0.000919580143488413	0.000339471152672832	6.37870634732311e-06
G[Del(T):R6]C	0.00289140019493457	0.00108672585192991	0.000308384200021683	0.00105631377111671
G[Del(T):R6]G	0.00302710035020882	0.00109851973616495	0.00241634849394715	0.000870480792864694
G[Del(T):R7]A	0.00973549054184292	0.000827567981722139	0.000189170014625535	0.00101889202721241
G[Del(T):R7]C	0.00955282299973768	0.000776233666803995	0.000788459643125858	7.22920052696619e-06
G[Del(T):R7]G	0.00949445600338439	0.000623944856270086	0.000383310682230677	0.00285680994942111
G[Del(T):R8]A	0.016349877512378	0.000268936445237745	0.000671893756448353	0.00104568259387117
G[Del(T):R8]C	0.0116856264719194	0.000279445529804685	0.000669571402187389	0.00102782221609866
G[Del(T):R8]G	0.0148197475012625	0.000190550849527323	0.000151849374221273	0.00143053121015966
G[Del(T):R(9,)]A	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0
A[Ins(C):R0]A	0.000375222627622564	0.00099845915353521	0.00113583494889741	0.00246303114424636
A[Ins(C):R0]G	7.17018015969024e-05	0.000163127905988165	0.000855930145865441	6.80395343714465e-06
A[Ins(C):R0]T	2.27369941018035e-05	0.000544934482666202	0.00120766495875845	0.000998054919811156
A[Ins(C):R1]A	0.000242322594774639	0.000992832948504861	0.000681998034636406	0.00242475890616243
A[Ins(C):R1]G	4.90581449093099e-05	5.75404419931933e-05	0.000599411857671952	5.52821216768003e-06
A[Ins(C):R1]T	3.97617384538927e-05	0.000703951670514311	0.000447806941793939	5.10296507785849e-06
A[Ins(C):R2]A	8.72642597930191e-05	0.000904255463158025	0.000434483962086304	5.95345925750157e-06
A[Ins(C):R2]G	2.44668475118476e-05	7.4620908403668e-05	2.24901675798612e-05	2.97672962875079e-06
A[Ins(C):R2]T	4.56046605835023e-05	0.000827628857516886	0.000924663683378532	5.95345925750157e-06
A[Ins(C):R3]A	1.24449885614688e-07	0.000386343425381326	0.000225309106370711	4.25247089821541e-06
A[Ins(C):R3]G	4.70980592108786e-05	6.8450025209788e-05	0.000250651287955264	4.67771798803695e-06
A[Ins(C):R3]T	0.000145369911386517	0.000301357611924594	0.000749101849861101	0.00129190065887784
A[Ins(C):R4]A	0.000370568201900575	0.000136050993282308	0.000621576080794134	6.80395343714465e-06
A[Ins(C):R4]G	9.77056051960914e-05	6.2480993335334e-05	6.34369400758041e-05	8.93018888625236e-06
A[Ins(C):R4]T	0.000198348227692689	8.66903357096627e-05	0.000154375443768286	8.07969470660928e-06
A[Ins(C):R5]A	0.00026732457679463	8.9564314019585e-05	0.0005160108195633	0.00105461278275742
A[Ins(C):R5]G	4.67184870597538e-05	3.4494147697462e-05	4.27802100703881e-06	6.80395343714465e-06
A[Ins(C):R5]T	0.000251979905898339	8.92855669594253e-05	0.000139463484829465	8.93018888625236e-06
A[Ins(C):R6]A	0.000322505656076183	5.4166641368502e-05	0.000123940380032496	1.0205930155717e-05
A[Ins(C):R6]G	7.14777918027959e-05	2.13129361400257e-05	2.7908994188777e-05	0.00142117577418359
A[Ins(C):R6]T	0.000176202370547556	3.37412102361111e-05	0.000188518125710177	0.00298310833509811
A[Ins(C):R7]A	0.00128240629130511	0.000159939936736913	0.000363672528655509	8.93018888625236e-06
A[Ins(C):R7]G	0.000357357846542576	2.09316614255544e-05	4.60396546471796e-06	1.27574126946462e-06
A[Ins(C):R7]T	0.000123180496781418	2.95856362472937e-05	0.000364242931456447	2.55148253892924e-06
A[Ins(C):R8]A	0.00082307420848986	0.000127973736516072	0.000135266949936846	8.07969470660928e-06
A[Ins(C):R8]G	0.000283048819842046	3.39526735231288e-05	0.000175398861288591	5.10296507785849e-06
A[Ins(C):R8]T	0.000182095072631411	3.22673752053817e-05	2.83571678180858e-05	0.00142160102127341
A[Ins(C):R(9,)]A	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0
G[Ins(C):R0]A	9.41712284446342e-05	0.000448962190252142	0.000124795984233904	9.3554359760739e-06
G[Ins(C):R0]G	7.49374986228842e-05	0.00019590151148671	0.000219075418617597	0.00130508331866231
G[Ins(C):R0]T	4.87345752067117e-05	0.000345559846889687	0.000830058304537159	6.80395343714465e-06
G[Ins(C):R1]A	1.39943896373716e-05	0.000665808179121195	0.000579325530467475	8.93018888625236e-06
G[Ins(C):R1]G	1.24449885614688e-08	0.000101848408601795	0.000450333011340952	0.00143350793978841
G[Ins(C):R1]T	2.20525197309227e-05	0.00057901531575722	0.000412645683421801	7.22920052696619e-06
G[Ins(C):R2]A	1.22334237559238e-05	0.000771177771850754	0.00049722827018954	0.00103164943990706
G[Ins(C):R2]G	2.30232288387172e-07	0.000105606687930155	0.000588451975282491	5.95345925750157e-06
G[Ins(C):R2]T	1.51268835964653e-05	0.000710004006107893	0.000391703752015916	7.65444761678773e-06
G[Ins(C):R3]A	0.000165008103336514	0.000248965980571362	0.000650381422241529	6.37870634732311e-06
G[Ins(C):R3]G	9.46503605042508e-05	0.000104299460337682	0.000209011883486753	6.80395343714465e-06
G[Ins(C):R3]T	9.83963020612529e-05	0.00013593244568201	0.000139789429287144	3.40197671857233e-06
G[Ins(C):R4]A	0.00033019665900717	5.88957294236249e-05	0.000322318325587467	9.3554359760739e-06
G[Ins(C):R4]G	4.62331325058565e-05	7.44414850086227e-05	0.00104196294508581	3.40197671857233e-06
G[Ins(C):R4]T	0.000249005553632148	9.60620041115832e-05	0.000104220740342907	1.14816714251816e-05
G[Ins(C):R5]A	0.000243604428596471	0.000152372114253037	0.00016052764540698	7.22920052696619e-06
G[Ins(C):R5]G	0.000123777856232368	0.00015758820866614	0.000150178908875667	7.22920052696619e-06
G[Ins(C):R5]T	0.000594204646350169	0.000167565431026339	0.000124755241176694	0.00122045914778782
G[Ins(C):R6]A	0.000787456651226937	0.00023463133290292	0.000461455865959253	1.06311772455385e-05
G[Ins(C):R6]G	0.000521208565942874	0.000365001653338526	0.000305246984616522	9.78068306589544e-06
G[Ins(C):R6]T	0.000670952890808747	0.000158139294808065	0.000470908255231948	0.00130763480120124
G[Ins(C):R7]A	0.00119194366945179	0.000183960243748605	0.000421405440721928	0.00106056624201492
G[Ins(C):R7]G	0.000402825612251902	7.1199047941018e-05	0.000251710607442722	5.95345925750157e-06
G[Ins(C):R7]T	0.00060590915809223	4.55607263847213e-05	7.14225792889432e-05	4.25247089821541e-06
G[Ins(C):R8]A	0.000918353040916465	9.51104193200036e-05	0.00029041651179212	7.65444761678773e-06
G[Ins(C):R8]G	0.000149022515529308	2.62663034389553e-05	0.000279619601631499	1.44584010539324e-05
G[Ins(C):R8]T	0.000247219697773577	4.11296093249414e-05	0.000131477845616326	1.27574126946462e-06
G[Ins(C):R(9,)]A	0	0	0	0
G[Ins(C):R(9,)]G	0	0	0	0
G[Ins(C):R(9,)]T	0	0	0	0
T[Ins(C):R0]A	0.000147025094865192	0.000366491508315241	0.000616646170871737	0.00102016776848188
T[Ins(C):R0]G	7.09986597431794e-05	0.000171493521782152	0.000255255253419982	0.00128977442342873
T[Ins(C):R0]T	0.000490488111678888	0.000740855218088095	0.00033637468032488	0.0017885892597894
T[Ins(C):R1]A	0.000160577687408632	0.00154136230705036	0.00157875272382616	8.50494179643082e-06
T[Ins(C):R1]G	4.38374722077738e-05	0.000153070583898035	0.000133311283190771	1.0205930155717e-05
T[Ins(C):R1]T	3.35019092074739e-05	0.00143250997806341	0.00240168099335159	7.65444761678773e-06
T[Ins(C):R2]A	0.000134119641726949	0.00115562763961651	0.000278560282144041	0.00120727648800335
T[Ins(C):R2]G	2.48899771229376e-08	0.000114574653693223	0.000325781485450308	6.80395343714465e-06
T[Ins(C):R2]T	0.000205373423735638	0.00114987647900747	0.000376791793077095	4.67771798803695e-06
T[Ins(C):R3]A	7.11355546173555e-05	0.000638567862966279	0.00136786665970775	9.3554359760739e-06
T[Ins(C):R3]G	4.93879371061888e-05	6.28878999633832e-05	0.000251710607442722	4.25247089821541e-06
T[Ins(C):R3]T	7.1334674434339e-05	0.000630875084903711	0.000578510669323277	6.37870634732311e-06
T[Ins(C):R4]A	0.000759194082203841	0.000210546946107284	0.00086424172953626	9.3554359760739e-06
T[Ins(C):R4]G	0.000148941623103658	8.22367907255022e-05	0.000184443819989188	1.0205930155717e-05
T[Ins(C):R4]T	0.000648091446821329	0.000245242945124172	0.00018342524355894	6.80395343714465e-06
T[Ins(C):R5]A	0.000522061047659334	0.000149299488612886	0.000613631184638205	1.48836481437539e-05
T[Ins(C):R5]G	0.000120137697078139	3.88131251353385e-05	0.000168513284620119	4.25247089821541e-06
T[Ins(C):R5]T	0.000498925813923564	0.000114257458762697	0.000242828620970965	8.93018888625236e-06
T[Ins(C):R6]A	0.000771925305502224	4.00851088466419e-05	0.000241728558426298	8.07969470660928e-06
T[Ins(C):R6]G	0.000173856490203719	8.88177845366286e-05	0.000279456629402659	3.82722380839387e-06
T[Ins(C):R6]T	0.000396080428451586	2.69295292027836e-05	8.51529895686773e-05	2.97672962875079e-06
T[Ins(C):R7]A	0.00102466435570281	8.99199568204784e-05	0.000527337389467651	5.10296507785849e-06
T[Ins(C):R7]G	0.000400853081564909	4.98476639306254e-05	7.74932948132173e-05	9.78068306589544e-06
T[Ins(C):R7]T	0.000296234285222922	0.000129838458228864	0.000188884813225066	0.00142457775090216
T[Ins(C):R8]A	0.000677922084403169	0.000111015021695092	0.000123369977231557	6.37870634732311e-06
T[Ins(C):R8]G	0.000198111772910021	7.68957407337068e-06	6.16849886157787e-05	4.25247089821541e-07
T[Ins(C):R8]T	0.000233293755573294	1.49241816807336e-05	0.000268700462299247	4.25247089821541e-06
T[Ins(C):R(9,)]A	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0
A[Ins(T):R0]A	0.00129770740474144	0.00336471090733882	0.00137931545878373	0.00516590164715208
A[Ins(T):R0]C	0.000166924631574981	0.00114569206911588	0.000821624491694711	0.00101336381504473
A[Ins(T):R0]G	0.000546832797390938	0.00104161368403281	0.000467485838426317	0.00232907831095258
A[Ins(T):R1]A	0.000469729870758358	0.00628262552112284	0.0012173210633172	0.000969988611882935
A[Ins(T):R1]C	0.000163850719400298	0.00162656919576171	0.000696095132431029	0.000951702987020608
A[Ins(T):R1]G	0.000531948591071421	0.00387610603108834	0.00110825189916631	0.000644249341079634
A[Ins(T):R2]A	0.000772559999918859	0.00886278840969083	0.000987122790081298	0.0012357680430214
A[Ins(T):R2]C	0.000303551938497066	0.00360761814433821	0.000582910919501945	7.65444761678773e-06
A[Ins(T):R2]G	0.00103334473522444	0.006259934869628	0.000613427469352156	0.000711438381271438
A[Ins(T):R3]A	0.00041500925605358	0.0044846525152765	0.000989974804085991	0.000610654820983733
A[Ins(T):R3]C	0.000333189678756204	0.00249917244964022	0.00037076182061003	5.10296507785849e-06
A[Ins(T):R3]G	0.000722692930753053	0.00293315278640608	0.00047041933854543	0.00362990915871667
A[Ins(T):R4]A	0.000955719119072275	0.00243130234647513	0.000566165522988679	0.000653604777055708
A[Ins(T):R4]C	0.00115550474294381	0.00173056748111485	0.000855889402808232	0.00190000399732264
A[Ins(T):R4]G	0.00156473952430487	0.0015089603642987	0.000466141317538391	0.000543040533702108
A[Ins(T):R5]A	0.00315038662939301	0.00185293103254655	0.00120008675011741	0.000867504063235943
A[Ins(T):R5]C	0.00303815150005141	0.00132396843602858	0.00121393938956878	0.000349127860743485
A[Ins(T):R5]G	0.00378921900472461	0.00193502364375818	0.00337275101889219	0.00179114074232833
A[Ins(T):R6]A	0.00510257598258209	0.00153017077278441	0.00292180686169309	0.00534322968360766
A[Ins(T):R6]C	0.00589068599570851	0.0016532520177963	0.000800886275574875	0.00666149566205444
A[Ins(T):R6]G	0.00880412004289115	0.0016493079070945	0.00114337241448124	0.00199951181634088
A[Ins(T):R7]A	0.00834850901165578	0.00168651903763122	0.00231188329526098	0.000890042158996485
A[Ins(T):R7]C	0.00646559468729412	0.00168363544735371	0.00131384136584743	0.0019327480232389
A[Ins(T):R7]G	0.00966290514605815	0.001696521891905	0.00149873335946593	0.00110649292771565
A[Ins(T):R8]A	0.0104510836066217	0.00160519858781613	0.00364552578691243	0.00254637957385139
A[Ins(T):R8]C	0.00816385649387499	0.00131154977390009	0.00074172735650611	0.00177965907090315
A[Ins(T):R8]G	0.0102945629854841	0.00172780243843763	0.0015636777926585	0.0016384770370824
A[Ins(T):R(9,)]A	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0
C[Ins(T):R0]A	6.85843319622544e-05	0.00123898262257185	0.000917370676137961	0.00384848616288494
C[Ins(T):R0]C	0.000139483431796942	0.000786339048732083	0.00224714257735446	5.10296507785849e-06
C[Ins(T):R0]G	0.000123392061586963	0.000186597126857931	0.000716629633264816	0.00114178843617084
C[Ins(T):R1]A	0.00019174616126083	0.00357680538022837	0.00437397090676811	0.00134122932129714
C[Ins(T):R1]C	6.70784883463167e-05	0.00146041992796055	0.00106946450870249	0.00218449430041325
C[Ins(T):R1]G	0.000295431583460707	0.00300328810993361	0.00296585010653698	0.000682521579163573
C[Ins(T):R2]A	0.000733327173478828	0.00223013988472656	0.00121226892422317	0.000946174774852928
C[Ins(T):R2]C	0.000859195787789524	0.00198594784805908	0.00100663871448484	7.65444761678773e-06
C[Ins(T):R2]G	0.00126358324610589	0.00184403996252422	0.00122775128596293	4.67771798803695e-06
C[Ins(T):R3]A	0.000398880550877916	0.00228619687972143	0.00129770711519232	0.00365202200738739
C[Ins(T):R3]C	0.000388171638220773	0.00132613753671511	0.00288159346422692	9.3554359760739e-06
