hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
G[Del(C):R4]G	0.0010985283969182	0.000301326817254857	0.00161829417051454	0.00090454668927343	0.000179609276585292	4.13029704801348e-06	8.3164861485143e-06
G[Del(C):R4]T	0.0003542899502511	0.000853609206186834	0.000623861234785853	3.90261905536395e-05	0.00110508756757421	6.57475856622554e-06	1.66329722970286e-05
G[Del(C):R5]A	0.000858857777565186	0.000116053646752088	0.00224858439051129	0.000147414226544965	0.00110215063814602	0.00169881646338089	9.29934360242962e-05
G[Del(C):R5]G	2.49141106167282e-05	5.8952042938834e-07	0.000235500594181793	0.000825722718550627	0.000377629892275033	4.76248537168901e-06	1.20967071251117e-05
G[Del(C):R5]T	0.000313655792993426	0.000173957653372009	0.000144308871918449	0.00167861351356367	0.000599219983627976	0.00240121983687265	3.62901213753351e-05
G[Del(C):R6]A	0.000914382712948343	0.000122423742502979	0.000380745726082412	0.000165404447580618	0.000676160130622775	5.18394425413937e-06	1.51208839063896e-05
G[Del(C):R6]G	6.35652344678608e-05	2.11244820530822e-06	0.000162222646243965	4.79197761220548e-06	9.61720987335948e-05	3.62454638907305e-06	7.56044195319482e-06
G[Del(C):R6]T	0.000329183545485859	5.65612100863146e-05	0.000439667687626969	1.53911823307278e-05	0.000368646343435865	0.000161208022537261	6.04835356255585e-06
G[Del(C):R7]A	0.000168569857940294	0.000180720762742492	0.000149052589161443	5.44173728843673e-06	0.000101459805708297	5.94257024255001e-06	6.04835356255585e-06
G[Del(C):R7]G	1.35807742387375e-05	2.62009079728151e-07	5.49272522872987e-06	1.98988900845821e-06	3.32070466019251e-05	5.30616733004997e-05	2.26813258595844e-06
G[Del(C):R7]T	0.000258383243680193	9.23582006041733e-05	0.000439355600966245	0.000603261249400952	0.00013164971262454	2.90806628890745e-06	3.78022097659741e-06
G[Del(C):R8]A	7.49105892301336e-05	1.93231696299512e-06	0.00027444900944006	5.48234726820118e-06	0.000182540035993674	4.84677714817908e-06	3.78022097659741e-06
G[Del(C):R8]G	0	0	0	0	0	0	0
G[Del(C):R8]T	2.12965769478256e-05	5.56769294422321e-07	0.000181509601876664	3.2081884013918e-06	6.08487353378272e-05	4.42531826572873e-06	9.07253034383378e-06
G[Del(C):R(9,)]A	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0
T[Del(C):R1]A	0.00563007220885644	0.000546076048855916	0.00453805213357733	0.00489768538953235	0.00835460170010947	0.00669382070051777	0.0203224679701877
T[Del(C):R1]G	0.00101514484676921	0.000143826609203272	0.00178432427401933	0.000861662550642168	0.00127989039872976	0.000114004627702821	1.73890164923481e-05
T[Del(C):R1]T	0.0037130077136394	0.0131933689563062	0.00165281095519053	0.0086828603834175	0.0128334807782967	0.00504246050730079	0.0124157577755365
T[Del(C):R2]A	0.00289915878521056	0.00186222953416783	0.00396668387512514	0.00578887139546327	0.00779327180811702	0.00274896556078244	0.00335456809463254
T[Del(C):R2]G	7.6388850496828e-05	0.000171157431332415	0.00214303668185468	1.42541028973231e-05	0.00107018993554513	0.00155594190223022	1.51208839063896e-05
T[Del(C):R2]T	0.00273382187264214	0.00253958850753504	0.00254132167826974	0.00651444990391476	0.010713042411223	0.0028431616210101	7.48483753366287e-05
T[Del(C):R3]A	0.000839604325945312	0.00352623282395384	0.00329213976663782	0.00407143474124478	0.00504711939236362	0.000223246770033953	0.00411439251092862
T[Del(C):R3]G	0.000427025211926179	0.000327020082635699	0.00134908821697463	8.20321591241954e-06	0.000400767466551736	5.52111136009965e-06	1.05846187344727e-05
T[Del(C):R3]T	0.00107006886293826	0.00162344100913059	0.00173233063634283	0.00355036809088708	0.00382533207015752	0.00318947438471955	0.000136843999352826
T[Del(C):R4]A	0.00203887081991581	0.00198146004101163	0.000558635122694686	0.0043597655975724	0.00203418766018991	5.2260901423844e-06	0.00241178098306915
T[Del(C):R4]G	0.000834760917079638	6.22271564354359e-07	0.000631288897311068	4.14221793597422e-06	0.000107747055891754	3.37167105960284e-06	0.0003492924182376
T[Del(C):R4]T	0.00117365531706541	0.000713958366691729	0.000715489878374211	0.00182005807308326	0.00187543305055269	6.02686201904008e-06	0.000162549501993689
T[Del(C):R5]A	0.000876632967918365	0.000517238674518336	0.00266821611451983	4.22343789550313e-06	0.00105078522325174	0.00157701484635274	8.3164861485143e-06
T[Del(C):R5]G	2.05754738909014e-05	0.000252560377290455	0.000387736467282613	6.53820674207696e-06	7.37564167743243e-05	2.31802385347695e-06	6.80439775787533e-06
T[Del(C):R5]T	0.000683990286261088	0.000132249082992784	0.00127100413446166	0.000899795321640989	0.000741352559904815	0.000151935927123353	1.43648397110702e-05
T[Del(C):R6]A	0.000201848764017342	0.000817484704319315	0.00136906176326092	0.000813580334601055	0.000429846769902698	0.00154152800845042	1.05846187344727e-05
T[Del(C):R6]G	5.02488646833288e-05	8.18778374150472e-08	7.24041052878029e-06	4.34526783479649e-06	2.05646760171342e-05	3.03450395364256e-06	3.78022097659741e-06
T[Del(C):R6]T	9.32866987974164e-05	5.07642591973293e-07	0.000165780434176211	0.000834697524078571	0.000165387380929878	8.68205297847732e-06	5.74593588442806e-05
T[Del(C):R7]A	0.000145674835882953	2.90666322823418e-05	0.000451839067395177	4.38587781456094e-06	0.000245591468402644	3.41381694784788e-06	7.56044195319482e-06
T[Del(C):R7]G	3.1007431447737e-06	8.18778374150472e-08	1.87251996433973e-07	1.2182993929336e-07	5.36791723219526e-07	4.21458882450355e-08	0
T[Del(C):R7]T	0.000277672750452913	0.000120229416460255	0.000699323789348744	3.87419206952883e-05	0.00030474961831332	0.000162345961519877	0.00282080089273699
T[Del(C):R8]A	4.47444446821414e-05	0.000109061279436843	0.000533168851179666	0.00173035062778359	0.00016071050591608	0.000154043221535605	5.29230936723637e-06
T[Del(C):R8]G	3.18487183474818e-06	1.14628972381066e-07	1.68526796790576e-06	6.93212354579216e-05	1.18957981881293e-05	1.09579309437092e-06	1.51208839063896e-06
T[Del(C):R8]T	0.000394936125893056	1.71943458571599e-06	0.000188188256416143	7.43162629689493e-06	4.17710340942091e-06	5.90042435430497e-07	0
T[Del(C):R(9,)]A	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00381737536274488	0.00440519140860437	0.00197644482236058	0.00510061345841532	0.00957721580496972	0.00341579780459539	0.0325378740339645
A[Del(T):R1]C	0.00213142439727202	0.00188792279954868	0.00223360423079657	0.0067320381754927	0.0040532772819118	0.00162830639234695	0.00190674346059573
A[Del(T):R1]G	0.001314883350764	0.00156085359021053	0.00127880630097975	0.00427269780095741	0.00713225290610092	0.000119272863733451	0.00161566644539773
A[Del(T):R2]A	0.00189218643975316	0.000608614341073529	0.00418814056957438	0.00239075011871312	0.00794003806926901	0.00265186143426588	0.00569376883495102
A[Del(T):R2]C	0.00197032997435517	0.000752948592868774	0.00139440320011165	0.00449820501858942	0.00578270915376858	7.24909277814611e-06	0.00164742030160115
A[Del(T):R2]G	0.00130406680491013	0.00114275260123433	0.00170261998624197	0.00366984265135411	0.00436536305377578	0.00457856071538768	0.000115674761883881
A[Del(T):R3]A	0.0039630742353964	0.00246098578361659	0.00276852076727629	0.00439343127079713	0.00726995540815625	0.00608586626258313	4.38505633285299e-05
A[Del(T):R3]C	0.000423696119480046	0.000723407069129425	0.001911468379598	0.00803042044852179	0.00715073211542325	0.00315609484122948	0.00354131101087645
A[Del(T):R3]G	0.00249523290787452	0.00110422089094681	0.00304147176074488	0.00346959484113559	0.00534461923740357	0.00215344415988009	0.00172453680952374
A[Del(T):R4]A	0.00319608498728335	0.00310122134549981	0.00204123401312674	0.00411249143078665	0.00860463558277324	0.00273354016568476	0.00559472704536416
A[Del(T):R4]C	0.00197028190081804	0.00105628960492404	0.000907610426715467	0.00465467527062186	0.00420337535375963	0.00765765501879348	1.28527513204312e-05
A[Del(T):R4]G	0.000645976136776905	0.00113125695286126	0.00201870135622252	0.00435160299163975	0.00512649669718223	0.000671679020961131	0.00411136833414734
A[Del(T):R5]A	0.00409290884079559	0.0010979654241683	0.00285147340169654	0.00700574943910511	0.00693792196225584	0.000754917150245076	2.41934142502234e-05
A[Del(T):R5]C	0.00156327931710579	0.000967173766681504	0.000627731109378822	0.00197965529355756	0.00485724937283908	0.00351897093901924	8.69450824617404e-05
A[Del(T):R5]G	0.00139211348816057	0.000949160642450194	0.000943375558034356	0.00126382318024955	0.00401928664279437	0.00789641147570161	0.00436917940475128
A[Del(T):R6]A	0.0045080478706668	0.00215453341373955	0.00246454835973181	0.00348766628213077	0.00463739305705194	0.00431569681040339	0.00430340355975849
A[Del(T):R6]C	0.00275092403347553	0.00227325627799137	0.00112781877452182	0.00408503908446587	0.00301826262928706	0.00631922804579589	5.29230936723637e-05
A[Del(T):R6]G	0.0019455120108127	0.000734984595339913	0.00132799115870974	0.00183402790612223	0.00282697350520689	0.00250679528692647	0.00479180810993487
A[Del(T):R7]A	0.00551020084402709	0.00405614618770403	0.00150094958608258	0.00623887058123318	0.00268214463027433	0.00786842660590691	0.00219857651998905
A[Del(T):R7]C	0.0065644174580973	0.00101499042373189	0.00130939079373063	0.00378590597352091	0.00295361933176785	0.00885636837225878	9.45055244149352e-05
A[Del(T):R7]G	0.00324984322017704	0.00209920037121446	0.00052143439273647	0.00304371798334577	0.00146522545369606	0.00388854823303996	0.00837621363994454
A[Del(T):R8]A	0.00602255658435596	0.00113980499908739	0.000662310311386962	0.00405949540719403	0.00190303154914994	0.00662284702471313	8.3164861485143e-06
A[Del(T):R8]C	0.00462102068291825	0.00195389996093772	0.000472062283010046	0.00494247819721254	0.0024025131625958	0.000894335748559654	0.000139868176134104
A[Del(T):R8]G	0.00228337282975021	0.00162999123612379	0.00113549610637561	0.00265731402588699	0.000910201321946488	0.00415849264724941	0.00257811070603943
A[Del(T):R(9,)]A	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0
C[Del(T):R1]A	0.00468527096529019	0.00230065260239045	0.00289647629817284	0.00165229824667631	0.0068166687330063	0.00310400252335862	0.00360708685586925
C[Del(T):R1]C	0.00253912404727263	0.00262944124631431	0.00463380032108724	0.00712445240995661	0.00479295776644888	0.00575658043772467	0.0190636543849807
C[Del(T):R1]G	0.00152348644674786	0.00235911337830479	0.00406961005583168	0.00874503426243688	0.00955313421766253	0.00832798537133077	0.00125881358520694
C[Del(T):R2]A	0.000753769025402778	0.0011866391220888	0.00119061061065934	0.00352677369264394	0.00464725891872353	0.00490641358004581	9.07253034383378e-06
C[Del(T):R2]C	0.0025612619111202	0.0011508748827059	0.0023764775040757	0.00381477966913344	0.00463642436394222	0.00284021140883294	0.00429886729458657
C[Del(T):R2]G	0.000196248196941898	0.000367091096266623	0.00143453754468067	0.00291234469880776	0.00384682841916553	0.00392812322210205	5.82154030396001e-05
C[Del(T):R3]A	0.00240299180850964	0.00144101718736987	0.00157503895933829	0.00180629128994311	0.00449408200699194	0.00162611480615821	0.00187498960439231
C[Del(T):R3]C	0.000374156339469359	0.000812310024994684	0.00174955782001475	0.00162569870993059	0.00504305951933053	0.0030685156854563	1.20967071251117e-05
C[Del(T):R3]G	0.00205031232175234	0.0027152328443578	0.000675605203133774	0.00163069373744162	0.0044762814998484	0.00231680162271785	0.00191581599093957
C[Del(T):R4]A	0.000637154642713867	0.00181519890435663	0.00630227802664608	0.00186318587159311	0.00452855390765433	0.00146545468016813	0.00167463789263265
C[Del(T):R4]C	0.00152931536312466	0.00185820114456701	0.00273818594385399	0.000128693025873552	0.00421271676374761	0.00667249488106578	8.46769498757819e-05
C[Del(T):R4]G	0.000911762705174852	0.00148071156294868	0.00299266140700776	0.00186814028912438	0.00437609888824017	0.00288926922275016	2.49494584455429e-05
C[Del(T):R5]A	0.00195622039120802	0.00105737039237792	0.00141674860501944	1.94115703274086e-05	0.00317682596831026	0.000814637873888292	6.04835356255585e-05
C[Del(T):R5]C	0.00230915226403525	0.00126054205813962	0.00443375277156361	1.54724022902567e-05	0.00285675002079605	0.000122475951240073	0.000135331910962187
C[Del(T):R5]G	0.00153655043046247	0.00120050922774691	0.0012998409419125	0.0016896594280596	0.00209196372566379	5.05750658940426e-06	7.56044195319482e-05
C[Del(T):R6]A	0.00274472254718598	0.00136261097026122	0.00075300269499315	0.0040521043908769	0.0015519080619663	0.00164988508712841	0.00594704364038304
C[Del(T):R6]C	0.0026499335503533	0.000338957871330813	0.00141737277834089	0.00290255769368453	0.00197207407079162	0.00620121955870979	6.1239579820878e-05
C[Del(T):R6]G	0.000275918066347731	0.000931262147191264	0.00148497074905355	3.87013107155239e-05	0.00165313957694173	0.00135528532829561	9.07253034383378e-06
C[Del(T):R7]A	0.0036266796593413	0.00117430831977409	0.000425186866569408	0.00252719965072169	0.00243592381985137	0.000145319022668882	5.9727491430239e-05
C[Del(T):R7]C	0.0028230583759365	0.00125066759094736	0.000760867278843377	0.00152234631143006	0.00283714169784902	0.00268170072314337	0.00478046744700508
C[Del(T):R7]G	0.00157336274151845	0.00114273622566685	0.000712618681095557	0.000962009810640131	0.00188404639820343	0.00425193008148865	0.00232029963543549
C[Del(T):R8]A	0.00444304043008509	0.00199952229194539	0.000572554187762945	0.00536262904785557	0.00141805565227062	0.00156504541409115	0.00551761053744158
C[Del(T):R8]C	0.0028091170501693	0.000656545627096298	0.000544840892290717	0.00148100535202984	0.00186821412737836	0.00773566705793504	7.48483753366287e-05
C[Del(T):R8]G	0.00267363380415754	0.00144877920635681	0.0010340055243084	0.00135547990457792	0.000604606410919592	0.000987140994475222	0.0573580489221078
C[Del(T):R(9,)]A	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0
G[Del(T):R1]A	0.000135098657714733	0.00112436283895091	0.00299397217098279	0.00286101368438549	0.00344765898774384	0.0032218002810035	0.00456121463036243
G[Del(T):R1]C	0.000508149305830142	0.00212147114299136	0.00124572511494308	0.00382123665591599	0.00228192629548543	0.00166332962547857	1.28527513204312e-05
G[Del(T):R1]G	0.00158503259265633	0.00174301540289153	0.00121045932228135	0.00293805081599866	0.00531425039991292	0.000911151957969423	6.35077124068365e-05
G[Del(T):R2]A	0.000930427255964904	0.00147692880686011	0.00477785952367711	0.000801844050449128	0.00309586296840122	0.000123824619663914	0.00491277518118599
G[Del(T):R2]C	0.00112850224731768	0.000944559107987468	0.00198899070612166	0.00251867155497115	0.00303443425120152	0.000671594729184641	9.14813476336573e-05
G[Del(T):R2]G	0.00133388441631395	0.000587719116965209	0.00105585159055903	0.00292249719374887	0.00309362325121123	0.00335569776795797	0.00220235674096565
G[Del(T):R3]A	0.000344362764834111	0.000273815863883401	0.00117694121491966	0.00257195184842211	0.00378123493859602	0.00148189157658369	0.00488404550176385
G[Del(T):R3]C	0.00164874204773558	0.00105884419345139	0.00351509447705854	0.000769924606354268	0.00274912636530044	0.00165283529930556	9.90417895868521e-05
G[Del(T):R3]G	0.00133339166255838	0.00255878067262512	0.00163084005427562	0.0040387437075344	0.00246475015239023	0.00310526690000597	0.00226737654176313
G[Del(T):R4]A	0.0031316424107629	0.00233779238944191	0.000974022468117383	0.00540185828830803	0.00543646615225237	5.90042435430497e-06	8.39209056804625e-05
G[Del(T):R4]C	0.000493991649145865	0.000676769452937814	0.00716694532884603	0.00347670158759437	0.0021450814261833	0.00293036146378907	0.00214943364729329
G[Del(T):R4]G	0.00114762349671045	0.00190831038106502	0.00109810812442096	0.00177944809331881	0.00348848600880756	0.00284290874568063	0.00482507405452893
G[Del(T):R5]A	0.00289713969665117	0.00123610971145497	0.00163520926752574	0.00513927415915108	0.00419110935438307	0.00177392043623354	9.75297011962131e-05
G[Del(T):R5]C	0.0010837818394041	0.000648243214382412	0.00116901421373729	0.00149879252316667	0.0026852296401779	0.00132013565749925	7.03121101647118e-05
G[Del(T):R5]G	0.00115705792837187	0.00159440712798321	0.00472873708327926	0.00140843531819077	0.00237843157528861	0.00187089812508537	0.00211011934913667
G[Del(T):R6]A	0.00180313021222303	0.000402102059545297	0.000746511292450106	0.000152531083995286	0.0016992974951188	0.00186234250977163	0.00262044918097732
G[Del(T):R6]C	0.000946063173915876	0.000192904184949851	0.00225357777708286	0.000891267225890454	0.00193726898905965	0.0017047168877352	9.07253034383378e-06
G[Del(T):R6]G	0.000522739624348574	0.000612298843757206	0.000862857199567747	0.000256005312435113	0.00209246966728798	0.000155981932394876	1.20967071251117e-05
G[Del(T):R7]A	0.00227599354180102	0.00174139422171071	0.00121563996084935	0.00219017742865649	0.000623067110182498	0.0042345659755317	0.000146672573891979
G[Del(T):R7]C	0.0025335835721186	0.000729040264343581	0.000420567983990703	0.00273695019620509	0.00157588475893677	0.00390249852204906	5.29230936723637e-06
G[Del(T):R7]G	0.00144440547817185	0.000303619396702478	0.000852371087767445	0.000361875529681042	0.00108631219730114	0.00223423782764582	1.58769281017091e-05
G[Del(T):R8]A	0.000905921770413766	0.000171010051225068	0.000377125520818022	0.00269532496694652	0.00118326171853043	0.00323929082462519	0.00251157881685132
G[Del(T):R8]C	0.00200792348038948	0.000518974484671535	0.000722667871570846	0.000159028680757599	0.000417296949615014	0.00117519594782457	3.40219887893767e-05
G[Del(T):R8]G	0.00134710463902422	0.000123881168008966	0.000324694961816509	1.58785020879012e-05	0.000543942776175979	0.000853749258179685	1.05846187344727e-05
G[Del(T):R(9,)]A	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.00196660427522773	0.00275489446880165	0.000844943425242231	0.000890373806335636	0.00141429194018827	0.00216844809609532	0.00837243341896794
A[Ins(C):R0]G	8.97653122027703e-05	0.000391654447491137	0.00027432417477577	4.79197761220548e-06	7.28432538428704e-05	4.88892303642412e-06	9.82857453915326e-06
A[Ins(C):R0]T	9.83344201958852e-05	0.000948210859536179	0.000555014917430296	0.000123129458645822	0.000315781613728452	1.98085674751667e-06	7.56044195319482e-06
A[Ins(C):R1]A	0.0008669581685713	0.000654515056728405	0.000493096923942795	4.4264877943254e-05	0.000891327231356505	0.000662659800876693	0.00259701181092242
A[Ins(C):R1]G	5.1859328177126e-05	5.07642591973293e-07	0.000154233227729449	2.72086864421836e-06	3.01775668766287e-05	3.7931299420532e-06	3.02417678127793e-06
A[Ins(C):R1]T	7.45500377016715e-05	1.35917210108978e-05	0.00175904525450074	2.09141395786934e-05	0.000415106592583486	7.92342699006668e-06	1.43648397110702e-05
A[Ins(C):R2]A	4.43117828479869e-05	9.50110425364208e-05	0.00105947179582342	0.00082174294053371	0.000482767029788374	1.17587028203649e-05	0.00652919767077904
A[Ins(C):R2]G	3.34231266884328e-05	1.91594139551211e-06	7.6211562548627e-05	1.18987240709848e-05	4.56026163944312e-05	3.16094161837766e-06	5.29230936723637e-06
A[Ins(C):R2]T	6.832451464356e-05	9.90394321372411e-05	0.00173601325893936	0.000852484695215401	0.000436380820878439	4.84677714817908e-06	0.000195059402392426
A[Ins(C):R3]A	3.14280748976094e-05	8.8428064408251e-07	0.000776471611879541	3.00919950054598e-05	0.00036709149844447	2.06093393518224e-05	8.3164861485143e-06
A[Ins(C):R3]G	1.69218850691526e-05	8.18778374150472e-08	0.000226262829024384	2.43659878586719e-06	1.39874349027433e-05	0.00152719840644711	2.26813258595844e-06
A[Ins(C):R3]T	0.000192234056591687	5.29749608075356e-05	0.000261216535025392	3.58180021522477e-05	0.000209953433996713	5.31038191887448e-06	0.000231349523767761
A[Ins(C):R4]A	0.000883819961719042	0.000489744096714364	0.000248608233932171	5.03563749079219e-06	0.000364000318521103	0.000520965324596884	1.20967071251117e-05
A[Ins(C):R4]G	0.000159147444663152	3.93013619592227e-07	0.000135570445418196	1.62439919057813e-06	2.70617068740326e-05	1.60154375331135e-06	2.26813258595844e-06
A[Ins(C):R4]T	0.000131865712342857	1.12991415632765e-06	0.000940691612752136	8.89358556841525e-06	0.000163746155661184	2.47396363998358e-05	6.80439775787533e-06
A[Ins(C):R5]A	0.000348184611035809	4.75710235381424e-05	0.000160599795608204	5.40112730867227e-06	0.000412367103789124	1.82491696101004e-05	1.36087955157507e-05
A[Ins(C):R5]G	1.42658221428154e-05	0.000374820364118603	0.000310214140758949	6.34327883920759e-05	2.71357471117181e-05	1.68583552980142e-06	0
A[Ins(C):R5]T	0.000408829378123127	9.67796038245858e-06	0.000381806820728871	7.204210410214e-05	0.000232276565658877	1.02835967317887e-05	1.43648397110702e-05
A[Ins(C):R6]A	0.0009721190310394	1.53439067315799e-05	0.000539785088386999	0.000711243185594633	0.000551198719469153	6.91192567218583e-06	1.13406629297922e-05
A[Ins(C):R6]G	0.000246953760227945	4.04476516830333e-06	0.0001495519278186	2.72492964219481e-05	7.50274408545912e-05	0.000171028014498354	3.02417678127793e-06
A[Ins(C):R6]T	0.000729359686925897	1.16266529129367e-06	0.000330187687045239	6.09149696466798e-06	9.02241996395302e-05	2.27587796523192e-06	5.9727491430239e-05
A[Ins(C):R7]A	0.00378324315138381	1.46561328972935e-05	0.0020340560199301	5.19807740985001e-06	0.000669885220478932	0.00341874801677255	3.78022097659741e-06
A[Ins(C):R7]G	0.000158859003440383	1.83406355809706e-06	0.000620553116182186	8.12199595289064e-06	0.000100978544163342	4.93106892466916e-06	3.02417678127793e-06
A[Ins(C):R7]T	0.000954716410598965	4.6817747433924e-05	0.000500150082475142	4.83258759196993e-06	0.000262349242198784	0.000148943569057956	4.38505633285299e-05
A[Ins(C):R8]A	0.00188495137241536	8.15667016328701e-05	0.00087977229657895	0.00108615451878006	0.000435985939610783	0.00235161412640825	7.56044195319482e-06
A[Ins(C):R8]G	1.00353508755273e-05	3.60262484626208e-07	0.000123211813653554	0.000503238869241104	2.69506465175045e-05	4.46746415397377e-06	8.3164861485143e-06
