hdp.1	hdp.2	hdp.3	hdp.4
T[Del(C):R4]A	0.00163915128378459	0.00220451616096023	0.00394859978498961	0.00536380886151262
T[Del(C):R4]G	0.000385251620805279	0.000183890465293412	4.34304330728102e-05	0.000549977077323183
T[Del(C):R4]T	0.000877314316387317	0.000944617628171335	1.72531857412534e-05	0.00375789808456692
T[Del(C):R5]A	0.0035736982110568	0.000642659530338392	5.35443695418208e-06	0.0019642038475828
T[Del(C):R5]G	0.000546345177384856	0.000169087346643838	2.97468719676782e-06	0.000200738847118213
T[Del(C):R5]T	0.0035564461855033	0.000222250960690497	0.000431924580970688	0.00191962617160929
T[Del(C):R6]A	0.00489992502842413	0.000121181391979614	0.000769254109084159	0.000612803739398349
T[Del(C):R6]G	0.00111441643245771	3.5527484758977e-05	1.78481231806069e-06	0.000189594428124836
T[Del(C):R6]T	0.00243525828268904	0.000439040081051669	1.72531857412534e-05	0.000325695645081459
T[Del(C):R7]A	0.00379476872636853	0.000391925327556646	1.18987487870713e-06	0.000212997708010929
T[Del(C):R7]G	0.00100633712243023	1.83762852201605e-06	0	1.3930523741722e-07
T[Del(C):R7]T	0.00155214883578105	6.32195256810245e-05	0	3.34332569801327e-05
T[Del(C):R8]A	0.00168000406016457	0.000128327725120788	1.3683561105132e-05	0.000153375066396359
T[Del(C):R8]G	0.000221407704842684	1.2761309180667e-07	0	5.57220949668878e-07
T[Del(C):R8]T	0.000401122175817813	9.70369950097921e-05	1.78481231806069e-06	3.81696350523182e-05
T[Del(C):R(9,)]A	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0
A[Del(T):R1]A	0.000574807496672436	0.00395952796734065	0.0037796375522132	0.0127602204421799
A[Del(T):R1]C	0.000139274374319599	0.0012844512916525	0.00182348325161868	0.00542872510214905
A[Del(T):R1]G	0.000206807901420658	0.00343945357299174	0.00302466194167352	0.00647100688850469
A[Del(T):R2]A	0.000895572877854091	0.00175381224331743	0.00318886467493511	0.00937649622531563
A[Del(T):R2]C	0.000323120675218714	0.00201059530665081	0.000327215591644461	0.00569326574800435
A[Del(T):R2]G	0.000305307505893563	0.00235438497597798	0.000465241077574488	0.00398371187442023
A[Del(T):R3]A	0.00121155972978748	0.00459945657751437	0.00350477645523185	0.00652268913158647
A[Del(T):R3]C	0.000467739755237793	0.00145935779528272	0.000311747218221268	0.00675602540426032
A[Del(T):R3]G	0.000519508413597212	0.00241043264589947	0.000169557170215766	0.00505705872871991
A[Del(T):R4]A	0.00291480973686909	0.003663312458639	0.00230478764005571	0.00529109152758084
A[Del(T):R4]C	0.00197430257950671	0.00262576697701405	0.000384329585822403	0.00505232235064772
A[Del(T):R4]G	0.00153465524160836	0.000520278575295795	0.00375108055512423	0.0033427684770636
A[Del(T):R5]A	0.0127825380593687	0.00590935391967312	0.000236190163423365	0.00252031035535234
A[Del(T):R5]C	0.00515850410454399	0.00224647534554626	0.000251658536846558	0.00310427791060532
A[Del(T):R5]G	0.00629225609189568	0.00252707101181077	0.00224945845819583	0.00331309646149373
A[Del(T):R6]A	0.0233971109968374	0.00532146592833815	0.00238807888156521	0.00260096808781691
A[Del(T):R6]C	0.00840088592170825	0.00381655025928045	0.000399203021806242	0.00109744666037286
A[Del(T):R6]G	0.0124713976778577	0.00294799003382589	0.000261177535876215	0.00220464468736492
A[Del(T):R7]A	0.0313453149405704	0.00392400048258167	0.00261415510851956	0.00171080762072087
A[Del(T):R7]C	0.0196618360919627	0.00726958186524042	0.00078948198202218	0.000777462530025503
A[Del(T):R7]G	0.0262283254097694	0.00250272243389406	0.00130112817986625	0.000966081821488418
A[Del(T):R8]A	0.0436613286368166	0.00585989108528886	0.000447392954393881	0.000317615941311261
A[Del(T):R8]C	0.0273471479531875	0.0046018812262587	7.13924927224278e-06	0.000160201023029803
A[Del(T):R8]G	0.0277540551941668	0.000785382012214972	1.90379980593141e-05	0.000354531829226824
A[Del(T):R(9,)]A	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0
C[Del(T):R1]A	0.000198873882084283	0.00264843106211891	0.000240949662938194	0.00873248811273583
C[Del(T):R1]C	0.000347738027317591	0.001395806475563	0.000189190105714434	0.00607496209852753
C[Del(T):R1]G	0.000186176431538342	0.0021090870909072	0.00093286190490639	0.0106501640110213
C[Del(T):R2]A	0.000212806855463765	0.00172849380590299	0.00144510304018981	0.00581223242075865
C[Del(T):R2]C	0.000427420442891856	0.00105273143954995	0.00097807715029726	0.00331811145004075
C[Del(T):R2]G	0.000253480971719131	0.00130862121124068	0.00159086271283143	0.00698030683650204
C[Del(T):R3]A	0.000744728373211418	0.00168308906783818	0.00554957643429005	0.00659624229694277
C[Del(T):R3]C	0.00038412178424263	0.00147551361270545	0.00510634804197165	0.00398399048489506
C[Del(T):R3]G	0.000351099857267923	0.00214635011371475	0.000367671337520503	0.00599806560747322
C[Del(T):R4]A	0.00225258459612889	0.00192318033876324	0.00208763547469166	0.00486509611155898
C[Del(T):R4]C	0.00250830762659483	0.00117794540523065	0.00495463899493649	0.00715597074088515
C[Del(T):R4]G	0.00198388983408063	0.0032542614541619	0.000216557227924698	0.00370816611480897
C[Del(T):R5]A	0.00544687916003652	0.00137401015948242	0.00169140714008218	0.00227555105321028
C[Del(T):R5]C	0.00560232605014264	0.00126007719111742	0.00185441999846506	0.00379704285628115
C[Del(T):R5]G	0.00405445247565321	0.00107496164014267	0.00180623006587742	0.00191071063641458
C[Del(T):R6]A	0.00921390272395568	0.00111332213553975	0.00119225462846454	0.0018396649653318
C[Del(T):R6]C	0.00522532550748641	0.00159506155710993	0.00155814115366699	0.000643172281155303
C[Del(T):R6]G	0.00448426092499931	0.00140912928234762	0.00125472305959667	0.00133370834303246
C[Del(T):R7]A	0.0221864294696343	0.00238845767149037	0.00125055849752119	0.00149613824986094
C[Del(T):R7]C	0.0230346624471473	0.00189237453840111	2.3202560134789e-05	0.00182030153733081
C[Del(T):R7]G	0.024446814719091	0.00119244225245989	0.00226373695674031	0.000998957857518882
C[Del(T):R8]A	0.0348223580242154	0.00369342914830538	5.94937439353565e-06	0.00020491800424073
C[Del(T):R8]C	0.0320667696871272	0.00211373220744897	2.26076226954355e-05	0.000537021690243382
C[Del(T):R8]G	0.0387989650123361	0.0011497939571781	0.000615165312291586	0.000770915183866893
C[Del(T):R(9,)]A	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0
G[Del(T):R1]A	9.15142452347904e-05	0.00192471169586492	0.00099473539859916	0.00309160113400035
G[Del(T):R1]C	3.04728747743431e-05	0.000601338411211392	0.000328405466523168	0.0023776617922371
G[Del(T):R1]G	0.000301915479865833	0.0012442531677334	0.0034375485245849	0.00555507495248647
G[Del(T):R2]A	0.000162676334303199	0.000846993612939232	0.000528899383585319	0.00379732146675599
G[Del(T):R2]C	0.000101473918096628	0.00126441603623885	0.00120831793932709	0.00165257803148048
G[Del(T):R2]G	0.000157059863907135	0.00107103115691502	0.00290091495428798	0.00300397813966492
G[Del(T):R3]A	0.000435462664838908	0.00148291517203023	0.00580718434553015	0.00440873215378017
G[Del(T):R3]C	0.000668266872559627	0.000761007911679898	0.00267662353965169	0.00454873391738447
G[Del(T):R3]G	0.000432664495000009	0.000769047536463718	0.00102388733312749	0.00304535179517784
G[Del(T):R4]A	0.00211348636559411	0.00148998493731632	0.00192878717838426	0.00346661083312751
G[Del(T):R4]C	0.00184200601540587	0.00171427770747573	0.00490287943771273	0.00452811674224672
G[Del(T):R4]G	0.00191731251609718	0.00171458397889606	0.00502186692558344	0.00465906366541891
G[Del(T):R5]A	0.00567326670131012	0.00165902123872344	0.00334473828404574	0.00214348968813876
G[Del(T):R5]C	0.00357231170783626	0.00130668149224522	0.00269744635002906	0.0019189296454222
G[Del(T):R5]G	0.00423915936475817	0.00135292847671596	0.000425380269137799	0.00136421619002683
G[Del(T):R6]A	0.0074397246474055	0.000563309709853004	8.92406159030347e-06	0.00159560218937683
G[Del(T):R6]C	0.0040601846976793	0.000514076579033991	0.00136538142331643	0.000744447188757622
G[Del(T):R6]G	0.00425120759964005	0.000978792414157162	0.000701431240997853	0.000594276142821859
G[Del(T):R7]A	0.0134627348988404	0.00114157567406575	2.08228103773748e-05	0.000380442603386427
G[Del(T):R7]C	0.012793932045907	0.00172372107626942	1.30886236657784e-05	0.000872608007181464
G[Del(T):R7]G	0.0121205670689466	0.000485669904797826	7.73418671159634e-06	0.000352999471615234
G[Del(T):R8]A	0.019084338628062	0.000358235471319685	5.35443695418208e-06	8.09363429394046e-05
G[Del(T):R8]C	0.0135804794699751	0.000422348288643356	0.000559241192992351	0.00111625286742418
G[Del(T):R8]G	0.0150653615106721	0.000694521490848623	2.79620596496175e-05	0.000259107741596028
G[Del(T):R(9,)]A	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0
A[Ins(C):R0]A	0.00139350619415029	0.00512006694684887	0.000425380269137799	0.000571012168173183
A[Ins(C):R0]G	0.000184233817225725	0.000273321720031527	3.56962463612139e-06	5.01498854701991e-06
A[Ins(C):R0]T	0.000462991422066927	0.00155016727141235	0.0012761408074134	0.00120331864080994
A[Ins(C):R1]A	6.69598016304931e-05	0.000185702571197067	0.000834697227413051	0.000518215483192057
A[Ins(C):R1]G	0	0	0	0
A[Ins(C):R1]T	6.09231024906376e-05	0.000101528975841387	0.0013606219238016	0.000636067714047025
A[Ins(C):R2]A	8.10890495130642e-05	0.000134529721382592	1.78481231806069e-06	0.000318591077973181
A[Ins(C):R2]G	0	0	0	0
A[Ins(C):R2]T	3.04904891528254e-05	0.000380159400492071	9.51899902965704e-06	4.6945865009603e-05
A[Ins(C):R3]A	0.000133031335317523	0.000283352109047531	2.08228103773748e-05	0.000362193617284771
A[Ins(C):R3]G	8.04977096640163e-05	2.45527588636034e-05	1.78481231806069e-06	0.000156857697331789
A[Ins(C):R3]T	9.23270229847584e-05	5.11728498144748e-05	1.18987487870713e-06	5.65579263913912e-05
A[Ins(C):R4]A	0.000427820540917382	0.000597254792273579	1.07088739083642e-05	0.000825244226459609
A[Ins(C):R4]G	0.000591226613757704	0.000128046976318813	0	6.96526187086098e-07
A[Ins(C):R4]T	0.000296389597701964	0.000306756350084874	5.35443695418208e-06	0.000100299770940398
A[Ins(C):R5]A	0.000507122989184387	0.00113353604928193	2.97468719676782e-06	0.000260500793970201
A[Ins(C):R5]G	0.000140892380800186	1.2761309180667e-07	5.94937439353565e-07	0
A[Ins(C):R5]T	0.000405789986115617	0.000474210249153587	2.97468719676782e-06	0.000189037207175167
A[Ins(C):R6]A	0.0005096795904041	0.000340675909887087	1.18987487870713e-06	0.000580902840029806
A[Ins(C):R6]G	0.000132429930109342	0.000229448339068393	1.78481231806069e-05	0.000129971786510266
A[Ins(C):R6]T	0.000315410610123042	0.000226589805811924	1.18987487870713e-06	7.41103863059608e-05
A[Ins(C):R7]A	0.00122402316073359	0.00163020620259349	2.97468719676782e-06	7.21601129821198e-05
A[Ins(C):R7]G	0.000275280023260844	0.000441132935757298	4.75949951482852e-06	6.01798625642389e-05
A[Ins(C):R7]T	0.000375684496949619	0.000353896626198258	3.56962463612139e-06	3.51049198291393e-05
A[Ins(C):R8]A	0.00049096557143657	0.00102922510803916	2.37974975741426e-06	2.95327103324506e-05
A[Ins(C):R8]G	4.0233756793309e-05	1.53135710168004e-07	0	2.78610474834439e-07
A[Ins(C):R8]T	9.24754870319662e-05	0.000146601919867503	3.56962463612139e-06	0.000253396226861922
A[Ins(C):R(9,)]A	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0
G[Ins(C):R0]A	1.01936924616733e-05	0.000161405038517077	4.75949951482852e-06	0.000242112502631128
G[Ins(C):R0]G	1.02540846164697e-05	0.000132564479768769	3.15316842857389e-05	0.00033266090695232
G[Ins(C):R0]T	2.06012738049172e-05	0.000296113418228198	3.56962463612139e-06	1.04478928062915e-05
G[Ins(C):R1]A	2.00954895084975e-05	6.10756257386724e-05	2.14177478167283e-05	0.00049202609855762
G[Ins(C):R1]G	0	0	0	0
G[Ins(C):R1]T	2.01131038869797e-05	3.30262681595663e-05	0.000997710085795928	0.000344641157370201
G[Ins(C):R2]A	3.03520904647504e-05	0.000309308611921008	0.00138322954649704	0.000630495504550336
G[Ins(C):R2]G	1.01005878896956e-05	6.9370476706106e-05	2.37974975741426e-06	5.99012520894044e-05
G[Ins(C):R2]T	5.06539198354688e-05	0.000261351612020061	1.30886236657784e-05	0.000680645390020535
G[Ins(C):R3]A	0.000170205222934481	8.57559976940825e-06	0	5.57220949668878e-07
G[Ins(C):R3]G	0.000120751597175591	1.73043352489845e-05	1.78481231806069e-06	0.00016633045347616
G[Ins(C):R3]T	9.31171536766778e-05	0.000154233182757542	1.60633108625463e-05	0.000447169812109275
G[Ins(C):R4]A	0.00035304247158054	6.33981840095538e-05	4.58101828302245e-05	0.000455249515879474
G[Ins(C):R4]G	0.000100625911589695	1.2761309180667e-07	0	1.3930523741722e-07
G[Ins(C):R4]T	0.000232436822112374	0.000136801234416751	5.94937439353565e-07	9.52847823933782e-05
G[Ins(C):R5]A	0.000426509527890344	0.000515531368280587	3.56962463612139e-06	0.000261475930632121
G[Ins(C):R5]G	0.000213627182233083	0.00016089458614985	2.97468719676782e-06	3.53835303039738e-05
G[Ins(C):R5]T	0.000499958969821665	0.000734489911202472	3.56962463612139e-06	0.000212579792298677
G[Ins(C):R6]A	0.000961080751429688	0.000940610577088606	1.78481231806069e-06	0.000374034562465235
G[Ins(C):R6]G	0.000328646557382583	0.000146959236524562	2.61772473315569e-05	0.000370551931529804
G[Ins(C):R6]T	0.000592849652917857	0.000963044958628219	6.54431183288921e-06	0.000124817492725829
G[Ins(C):R7]A	0.00135924371166248	0.00140724060858888	0.000821013666307919	0.000222609769392717
G[Ins(C):R7]G	0.000396114659649279	0.000218243909607768	2.37974975741426e-06	9.70957504798021e-05
G[Ins(C):R7]T	0.000420050083666914	0.000109951439900627	5.94937439353565e-07	3.64979722033115e-05
G[Ins(C):R8]A	0.000585590012643374	0.000538527247424149	5.35443695418208e-06	0.00010169282331457
G[Ins(C):R8]G	3.01759466799276e-05	1.02090473445336e-07	0	2.78610474834439e-07
G[Ins(C):R8]T	0.000155265713641725	0.000136239736812801	1.78481231806069e-06	4.44383707360931e-05
G[Ins(C):R(9,)]A	0	0	0	0
G[Ins(C):R(9,)]G	0	0	0	0
G[Ins(C):R(9,)]T	0	0	0	0
T[Ins(C):R0]A	5.07948348633271e-05	0.000750467070296667	1.07088739083642e-05	0.000263983424905631
T[Ins(C):R0]G	2.05383653103376e-05	9.39998034247934e-05	1.18987487870713e-05	1.33733027920531e-05
T[Ins(C):R0]T	0.000685096153029553	0.00276182805549832	0.000780557920431877	0.0020993299278775
T[Ins(C):R1]A	9.14463040606444e-05	0.000394018182262275	2.02278729380212e-05	0.00115706930198743
T[Ins(C):R1]G	4.0261436530924e-08	5.59455794480443e-05	1.18987487870713e-06	8.79016048102656e-05
T[Ins(C):R1]T	0.000153448916318267	0.000302494072818531	0.000762114859811916	0.000570594252460932
T[Ins(C):R2]A	7.14187557262929e-05	0.000242873236326455	3.56962463612139e-06	0.000449259390670533
T[Ins(C):R2]G	2.00954895084975e-05	9.45357784103814e-05	1.18987487870713e-06	1.22588608927153e-05
T[Ins(C):R2]T	0.000142241138923971	0.000424875027861128	7.13924927224278e-06	0.000132061365071524
T[Ins(C):R3]A	0.000213853652813569	0.000105638117397562	0.00209834434860002	0.00139973902556822
T[Ins(C):R3]G	0.000119392773692672	1.31696710744484e-05	0	6.96526187086098e-07
T[Ins(C):R3]T	0.000203551757741219	0.000620505897600754	0.000701431240997853	0.000756288133938085
T[Ins(C):R4]A	0.000812518566970361	0.000411756402023403	2.79620596496175e-05	0.000222749074630134
T[Ins(C):R4]G	0.000200549764379882	7.09528790445087e-06	0	8.35831424503318e-07
T[Ins(C):R4]T	0.000496491453600439	0.00033174299346062	4.16456207547495e-06	7.28566391692059e-05
T[Ins(C):R5]A	0.000515660930068726	0.000373574564954847	2.85569970889711e-05	0.000217873391320531
T[Ins(C):R5]G	9.05655851365305e-05	1.53135710168004e-07	0	1.3930523741722e-07
T[Ins(C):R5]T	0.000594455077699527	0.000779435242136781	3.56962463612139e-06	5.72544525784773e-05
T[Ins(C):R6]A	0.000719013896967074	0.000405911722418657	2.02278729380212e-05	0.000818557575063582
T[Ins(C):R6]G	0.000347951916199162	0.000245502066017672	2.37974975741426e-06	0.000180957503404968
T[Ins(C):R6]T	0.000355211556473644	0.000156402605318255	1.18987487870713e-05	4.38811497864242e-05
T[Ins(C):R7]A	0.00123423195123396	0.00134044791633727	0.000742481924313249	0.000445358844022851
T[Ins(C):R7]G	0.00040340449600116	0.000361042959339432	2.97468719676782e-06	0.000241415976444042
T[Ins(C):R7]T	0.000458806749007495	0.000336924084987971	1.78481231806069e-06	2.10350908500002e-05
T[Ins(C):R8]A	0.000465794624585393	0.000642889233903644	3.56962463612139e-06	6.77023453847687e-05
T[Ins(C):R8]G	3.07144433935287e-05	0.0001786838511477	1.18987487870713e-06	3.73338036278149e-05
T[Ins(C):R8]T	0.000163358262384441	0.000360864301010902	1.07088739083642e-05	4.87568330960269e-05
T[Ins(C):R(9,)]A	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0
A[Ins(T):R0]A	0.000546282268890277	0.00368689535800487	7.73418671159634e-06	0.00157178099377849
A[Ins(T):R0]C	4.14390835494536e-05	0.000245935950529815	0.000807925042642141	0.000508324811335434
A[Ins(T):R0]G	0.000367335281549018	0.000676579090140605	2.02278729380212e-05	0.00114996473487915
A[Ins(T):R1]A	0.000247129730106378	0.00334744453379913	0.000251063599407204	0.00742482984910039
A[Ins(T):R1]C	9.16350295443831e-05	0.000814477797146893	2.08228103773748e-05	0.00190667078452948
A[Ins(T):R1]G	0.000336729040766167	0.00125675925073045	0.00161406527296622	0.00688752954838217
A[Ins(T):R2]A	0.000418950443181663	0.00142041027966333	1.66582483018998e-05	0.0023630347423083
A[Ins(T):R2]C	0.000464425735743342	0.00034800090135679	0.00116131788161816	0.00190332745883147
A[Ins(T):R2]G	0.00134548436572803	0.0013656387406599	0.000743076861752602	0.00249203139215664
A[Ins(T):R3]A	0.000295310087934978	0.000721652034166721	0.00435196736887133	0.0016996632017275
A[Ins(T):R3]C	0.000688588832648611	0.000204870057586429	0.000465836015013841	0.00156049726954769
A[Ins(T):R3]G	0.000938607320826083	0.00141688815832946	1.18987487870713e-05	0.000897125728966894
A[Ins(T):R4]A	0.000943431144190444	0.00342546717812973	2.20126852560819e-05	0.00100202257274206
A[Ins(T):R4]C	0.000899037877735534	0.00309244805375104	0.0012184318757961	0.0013930523741722
A[Ins(T):R4]G	0.00106283146690247	0.00202983936089526	0.000383139710943696	0.00153347205348875
A[Ins(T):R5]A	0.00316753329031349	0.00821670071001117	0.000302228219191611	0.00100035090989305
A[Ins(T):R5]C	0.00269414435226245	0.0100589233033323	1.24936862264249e-05	0.000763810616758615
A[Ins(T):R5]G	0.00314754348707588	0.00665974442211471	0.00219710396353271	0.00117197496239107
A[Ins(T):R6]A	0.00566734323746051	0.0170487262260957	0.00190498968081011	0.00129498148703047
A[Ins(T):R6]C	0.00583644127089039	0.0194295526346961	0.00162239439711717	0.00222122201061757
A[Ins(T):R6]G	0.00853488856418208	0.0241532533183934	0.00054734244420528	0.000893085877081795
A[Ins(T):R7]A	0.00793400423833652	0.0211345656317066	0.00174019201010918	0.00161594075403975
A[Ins(T):R7]C	0.00658696729096226	0.0217512176139348	0.000770443983962866	0.00163683653965233
A[Ins(T):R7]G	0.00898293544427669	0.0212144259045592	0.000479519576118973	0.00215992770615399
A[Ins(T):R8]A	0.0087395777075053	0.0211947224431843	2.55823098922033e-05	0.000783870570946695
A[Ins(T):R8]C	0.00670325993404205	0.0183957589779702	0.00187226812164567	0.00150212837506988
A[Ins(T):R8]G	0.00833920791728266	0.0196238052830442	0.00240533206730646	0.00130751895839802
A[Ins(T):R(9,)]A	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0
C[Ins(T):R0]A	2.02691169535371e-05	0.000542279072323265	5.35443695418208e-06	0.000480603069089408
C[Ins(T):R0]C	8.1058853435666e-05	0.000282918224535388	4.16456207547495e-06	0.000605838477527488
C[Ins(T):R0]G	3.05332669291395e-05	0.000185038983119672	3.56962463612139e-06	2.84182684331128e-05
C[Ins(T):R1]A	9.18388530668209e-05	0.00123509054774168	0.00621531142892669	0.00389163111248745
C[Ins(T):R1]C	0.000132787250358554	0.00122110415287967	2.37974975741426e-05	0.00069039675663974
C[Ins(T):R1]G	0.000196541235105272	0.00202146794207274	0.00105363420509516	0.00259233116309704
C[Ins(T):R2]A	0.000680471120508063	0.00109948887638791	1.07088739083642e-05	0.0020209010792116
C[Ins(T):R2]C	0.00151359599396291	0.000943060748451294	1.60633108625463e-05	0.000415686828452983
C[Ins(T):R2]G	0.00374832715933011	0.000539420539066796	0.00108457095194155	0.00269764592258446
C[Ins(T):R3]A	0.000452324657726016	0.00125520237101041	0.00177231863183427	0.000566275790100998
C[Ins(T):R3]C	0.000875437126909063	0.000703097090618031	0.00125591293447538	0.00122337859499802
C[Ins(T):R3]G	0.00167860497524512	0.00112057055915437	0.000654431183288921	0.00297764944979307
C[Ins(T):R4]A	0.00045219380805729	0.0015009596632117	5.35443695418208e-06	0.000250331511638744
C[Ins(T):R4]C	0.000669590467285581	0.00228782198729162	0.00139334348296605	0.000458871452052321
C[Ins(T):R4]G	0.000781726117043554	0.00158020739322364	3.56962463612139e-06	0.000317198025599009
C[Ins(T):R5]A	0.000858268140568407	0.00380741316190709	2.61772473315569e-05	0.000537718216430468
