hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35	hdp.36	hdp.37	hdp.38	hdp.39
T[Ins(C):R2]A	2.38906849076748e-05	0.000217766338706903	6.06999360855616e-05	0.000201629623308442	0.000711077188003458	0.000303725402488141	0.000365993723394116	9.64756706434668e-05	0.000156241839703587	0.000725561161137244	0.000686834868529734	0.000147013303092734	3.27825382523494e-05	0.000226199042609016	0.000115014478580837	0.00145453662394341	7.55883278251824e-05	0.000310482134482045	0.00026125968451871	0.00027113978817753	0.000442824593454312	0.000406860529227703	0.000766116115205824	0.000469343889413039	0.000455375067926401	6.30563949639645e-05	8.90943228206953e-05	0.000387604070834644	8.9553799771739e-05	0.000377240688818459	0.000558075411071809	0.000182145524332092	0.000725053446068848	0.00019499190433146	0.000422023851298444	0.0139730699747116	0.000583508654263354	0.000955614333305109	0.000627305479580955
T[Ins(C):R2]G	2.15659911313336e-06	4.02488197596726e-05	6.60953343824128e-06	1.11591983382714e-05	0.000211788393313161	2.70431959723172e-05	3.54875414330572e-05	2.31763612674545e-05	0.000181564807516624	9.66223902942528e-05	0.000217878338739127	2.01303067964649e-05	1.14785544673741e-05	8.1734366259396e-05	1.4572412677334e-05	0.000130848045079001	2.10621929817742e-05	0.000166614598411969	7.2863495133471e-05	0.00099667587144077	0.000169542056479281	6.93153033279598e-05	0.000122349261324463	0.000196112283887735	9.20628051733351e-05	2.12692514635554e-05	1.88862819689755e-05	0.000974694528125425	0.000190552071982927	0.000203933294400043	3.26897818977768e-05	7.28178503974532e-05	0.00053961628719116	1.33109873229697e-05	0.000160509557569056	0.00160661451739742	0.000485095300734233	0.000236247109620913	0.000160706195328796
T[Ins(C):R2]T	2.58988927613463e-05	0.000219661929292558	9.60728009133376e-05	0.000434133028686102	0.00104760217006682	0.000154268353985071	0.000768958013068033	9.76526699976769e-05	0.00164791065411895	0.000169791009674502	0.00221710681552761	0.000180674850775379	0.000162401770425933	5.42014540931817e-05	0.000399904283468946	0.00150482871035204	0.000210737767899971	0.000630639403701791	0.000640438737874748	0.0011436992972113	0.000571782615312431	0.000262277614491316	0.000681221583270483	0.000583665384277376	0.000302479715510989	8.79303465110887e-05	0.000226012704374295	0.000226763641441055	0.000463565368441863	0.00108166581939719	0.000558385541042732	0.000417940136627574	0.000806054340576641	0.000130624371483478	0.000601162004178189	0.0178894537246427	0.00109758399906414	0.000613421331718083	0.000677537201787102
T[Ins(C):R3]A	5.18122552098185e-05	0.00024709203294688	1.78520307462187e-05	9.75608832498782e-05	0.00073956066464314	0.000119840076062734	0.000220638028350298	8.53468068308947e-05	0.000636746243584526	0.00295294205033861	0.00229271976636494	0.000382900104890084	0.0001758978485976	0.000102430895624296	0.000146920756002272	0.000509357732392885	0.000247997838670071	0.000965795994230872	0.00078744963330608	0.000222074949554084	0.000133692191573487	0.000169020870616604	0.000514374167560374	0.00139235379137138	0.000215646857838104	0.000149547903382624	0.000170682113537376	0.00251259760917721	4.9894259872826e-05	0.000323458476992182	0.000530874235338539	0.00134125602718147	0.00124967328847685	0.000269148677399392	0.000594834846916277	0.00729415320899969	0.000384743691830651	0.000435980374436219	0.000168254932803189
T[Ins(C):R3]G	1.406176509527e-05	4.28660183221963e-05	1.11515508554388e-05	1.51620999644171e-05	0.000228794276660988	5.70310295751912e-05	5.07205003075193e-05	0.000224232730627689	0.000242692969922449	0.000207447200081044	0.000491013179077706	0.000107464490976843	4.03371424314187e-05	5.72902176753849e-05	1.89274527076308e-06	9.52615441385657e-05	5.57561407394428e-05	0.000287009914112474	0.000174554790727034	0.000343168720197768	3.10649492890552e-05	3.89720467361246e-05	0.000123492461083548	0.00062925746489344	0.000218879201330864	0.000157803731253347	5.83622365762295e-05	0.000722980782124738	2.4328871486106e-05	0.00013553564731442	0.00011749875693138	0.000551337349435704	0.000329401202188809	3.44387661045431e-05	0.00015126091135093	0.00101653587228232	0.000763922715005589	0.000153289455985153	4.20306247031026e-05
T[Ins(C):R3]T	2.77014463384192e-05	0.000380890439542861	2.18059277703335e-05	0.000183846954845368	0.000981802149179989	2.77231081036381e-05	0.000229333071312433	4.84866319331924e-05	0.000219342229809136	0.000108936258048341	0.00266226054462922	0.000646708459207944	0.000182656997395461	9.76557033934922e-05	0.000317152769868167	0.000589745096124404	0.000370132737567406	0.00107380637414288	0.00151342104454098	0.000287659487814792	0.000205109647308701	0.000116689917245789	0.000312863302012289	0.000882522570330375	0.000559879642942912	0.000230238430316588	0.000257458770695219	0.00424991077667119	9.18876585105602e-05	0.00170034667070774	0.000449393371485437	0.000982057942268062	0.000494252498373909	0.000138618264235938	0.00118308813725142	0.00798222090361833	0.000291144714554225	0.000439907090761189	0.000376043864335169
T[Ins(C):R4]A	0.00123255627303116	0.000636055559562836	0.000105395570185647	0.000204260245138935	0.000524144404276914	0.000118903033525387	3.64365372617881e-05	3.72142316140094e-05	0.000563109145271056	0.00315134206675369	0.00141109711381851	0.000942505803057968	0.00154897826533712	0.000230158220977594	0.00010951458654786	4.88482220604575e-05	0.00102645981609468	0.0371217745090198	0.000208343645791633	0.000465897351795197	0.000141033431971772	7.96216689480371e-05	0.000313601203598946	0.00171405289178232	0.0010012950765636	0.000290383687744708	0.00078021901458415	0.00202984742095462	0.000367058168436801	0.000280241994642557	0.000473426129829203	0.00140677075974761	0.00112663303018291	0.00110965722289947	0.000978665974612983	0.0019312152101061	0.000746665989736188	0.000686588657929327	8.26093804702596e-05
T[Ins(C):R4]G	5.37893686294534e-05	2.75909392717251e-05	8.80134294442105e-06	2.21441389247139e-05	0.000211642387349654	3.82802891972379e-05	1.76001957018498e-05	2.33773123767099e-05	0.000149693172037651	0.000776386171774066	0.000195752762423006	0.00014441505238098	0.000182959181562624	8.53792281773383e-05	2.33227639139013e-05	6.67041552643532e-05	0.000103965120930607	0.00157155102771972	0.000252289241856985	0.000235286907261676	4.34945235060243e-05	8.20778039703816e-05	2.89932586984018e-05	0.000245342104607952	0.00026580716634618	0.000187584333631523	3.60600049851625e-05	0.00029661630420663	4.18381649142804e-05	0.000128442775994439	4.57777295512815e-05	0.000178557387229185	0.000199995217942455	1.01278957475145e-05	0.00011621945673567	0.000709587759417776	0.000353106362170082	0.000120658409541603	8.20502147314156e-05
T[Ins(C):R4]T	0.00064670357842188	0.000406986507626063	1.60171860662529e-05	0.000453051723646676	0.000630482482517327	5.75428179794945e-05	0.00015270078268501	0.000120044365028991	0.000635307933880859	0.000512729036504672	0.00141654234911127	0.000798830603443763	0.000607452390384526	0.000174554431950809	8.56913094468573e-05	0.000149234620045584	0.000454265671412274	0.0399449292094054	0.000829398982087325	0.000460232368490359	0.000167045992455613	8.37759451700409e-05	7.64599483469686e-05	0.000919383210054694	0.000205257744081571	0.000398044063573963	0.000447081793890673	0.00114457650917136	0.000247704846648967	0.000327349255367707	0.000144505522832131	0.000716159109522694	0.000868871360807173	0.000589086896464739	0.00108072113376881	0.00242548744574177	0.00171466823836252	0.000291643426275417	0.000294871637912991
T[Ins(C):R5]A	0.000346040412557269	0.000497474347818654	3.7780672158735e-05	0.000109586343681376	0.000517705482649354	7.98389910713172e-05	0.000216708975509575	4.82378353217334e-05	0.000152809509728928	0.00814963669177339	0.000237063028483635	0.000704644891745479	0.000563795665999129	9.86590982166736e-05	0.000367710354790556	9.81752105177996e-05	0.000760580468273201	0.0143374237780195	0.000307871636265372	0.000378793480980541	0.000100087832803343	8.32324224677278e-05	3.37054723395091e-05	0.00101668999579065	0.000362297731583806	0.00028871670407737	0.000339483200912912	0.00362447956237364	6.70288512099053e-05	0.000424960114371226	0.000385225397538975	0.0014952518760201	0.000467090849905516	0.000411400221995931	0.000620611242454106	0.00131525122014364	0.000949557560385486	0.000408816551324395	0.000136318721175006
T[Ins(C):R5]G	8.00102888957729e-05	5.7181953581288e-05	1.16600931025504e-05	1.62646153557958e-05	0.000229836841332129	7.04215899505862e-05	0.00012698509682418	4.72809252776601e-05	0.000204098326207399	0.00164651086429583	0.000130869452436789	0.000204988306153656	7.50527705766476e-05	5.99619075057838e-05	1.22079193451649e-05	3.64521711072628e-05	0.000219532619547677	0.00216003585028624	6.92351491060353e-05	6.46340377062049e-05	6.05810913800275e-05	0.000122336677428739	7.55188997647948e-05	0.000205465306146808	0.000214836805819238	0.000149137241347787	3.35253566131454e-05	0.000197388136072682	0.000109134660474968	0.000223063445263061	5.66311213322029e-05	0.00020240975444085	0.000191136173216719	6.68104491685803e-05	0.000136801182303603	9.07518746867481e-05	0.000326127097844913	0.00016096158627538	0.000154712331005399
T[Ins(C):R5]T	0.000369023509429895	0.000908333041416036	2.60698006201839e-05	2.97595377906964e-05	0.00043916365619228	4.98709367304453e-05	0.000118804822817112	0.000368917529291567	0.000705469117077135	0.000151390390709326	0.000272032007874224	0.000941944777263257	0.000569941558693042	0.000228937222457819	0.000131796052911585	3.87757552004946e-05	0.00116250501172136	0.0126656864438443	0.000889338019604703	0.000325204259717661	9.01754667356129e-05	8.99838558186222e-05	5.40470589935449e-05	0.000597070694337668	0.000255016958871567	0.000213221812369344	0.000471466371868457	0.000674682873298295	9.13791342440739e-05	0.000267115768050394	0.000278556888360835	0.00043688596178047	0.00106504896978534	0.000570571023787977	0.000957600069695566	0.000971504562311175	0.000608518401030602	0.00035392022378612	5.96296305888223e-05
T[Ins(C):R6]A	0.000508308717704273	0.00102514391966286	6.93527331575029e-05	2.54265517692595e-05	0.000353092847520666	5.13889950891035e-05	0.000128690487852194	5.58165628707937e-05	0.000606247540095416	0.00329402980688448	0.000350999407457307	0.00173953060472501	0.00109964818430532	0.000230248889184508	0.000204525796720055	5.05049915557712e-05	0.0015791294962304	0.0109620994057693	0.000103675342024499	0.000276443581271656	0.000111887312078293	0.00017808154096219	6.92054098060839e-05	0.000478881368584827	0.00042264267469802	0.00016066619773321	0.000549043802583716	0.000662055220990592	0.00024889318756644	0.000308160242502033	0.000431471793650793	0.00094765256979016	0.000377778892819971	0.0006608122445174	0.00108259219972953	0.000433617818123517	0.00068604861600907	0.000333580576449839	6.76394345496306e-05
T[Ins(C):R6]G	0.000140902118844282	0.000249805498083324	1.00920246833644e-05	6.89373719566816e-05	0.000220084932982439	3.44604192230899e-05	0.00030134119391831	1.12819694196238e-05	0.000146511456632571	0.00159559653026597	8.13568699225191e-05	0.00025353456945222	0.000104542390183885	6.38364622145748e-05	7.25456470040195e-06	7.58255737512724e-05	0.000532321085110883	0.00268297020377189	6.61755505417724e-05	0.000676300154539984	8.10306324261136e-05	4.25093512419892e-05	3.75891649008612e-05	8.97555808716691e-05	9.73399401700298e-05	0.000141690569782744	7.18510736547409e-05	0.000107964519730516	0.000109910829092236	6.4989537131873e-05	4.16152761728857e-05	5.12947933993514e-05	0.000511787927109387	6.59391378411728e-05	0.000478516913024779	8.39359111026801e-05	0.000476060529714565	0.000257813081613888	5.79815631480191e-05
T[Ins(C):R6]T	0.000295941737741983	0.000588798846283775	5.60684879900344e-05	4.69741930050207e-05	0.000226672792420162	4.73194119321795e-05	5.51993403995738e-05	5.72806352382258e-05	0.000156666794843307	6.56271729111651e-05	0.00014226538790179	0.000615915155900758	0.000463061685098457	0.000111570250881225	0.000116866952675627	1.39198898236398e-05	0.00087516290106124	0.00755452458439333	0.00010230790794225	0.000256445049604913	3.94422518403236e-05	4.7542077669353e-05	6.17188455301236e-05	0.000203716327971815	0.000418678925013469	0.000239221282086021	0.00032169023674962	0.000744459236049925	5.61303732460523e-05	0.000205387185865632	0.000130902620562728	0.000397345344343293	0.00020151130188521	0.000458253653607973	0.000204701181246614	0.000206699839476399	0.000397811284516538	0.000212058446970969	9.69318713248587e-05
T[Ins(C):R7]A	0.000959121056083698	0.00202941403721394	3.58495758164991e-05	6.79957098746833e-05	0.000419917841998694	9.99841694204159e-05	0.000176371400044074	0.000108312647888653	0.00133411942043572	0.00237171473186094	0.000134775317414713	0.00347453443256894	0.00051239769427259	0.000242936393605338	6.36514701389748e-05	6.21326386530181e-05	0.00402975751937886	0.00851173318092802	0.00022322211696932	0.000412878430865019	0.000133314768932043	0.000154636615748902	9.78859814623666e-05	0.000113368947838517	0.00017886420451539	0.000472620289100354	0.00121598829268876	0.00087352070963591	0.000463816954131598	0.000282260961333639	0.00034909409872506	0.000150949679953738	0.000654327216835751	0.00133371401819747	0.00225733439802457	9.23601357571461e-05	0.000642469132267141	0.000343205366937226	0.000172438865919276
T[Ins(C):R7]G	0.000231382303905571	0.000457724861995253	1.76815061477089e-05	4.10242961132487e-05	0.000338390809275715	2.55276100214093e-05	6.61513125558681e-05	2.19036709088371e-05	0.00011700431513614	0.000169318871739889	0.0001022187840399	0.00105073819809132	8.05454122033121e-05	5.28051637067063e-05	4.27047056075208e-05	1.17800309842914e-05	0.0013599125575633	0.00137587285888266	0.000168061121258894	0.000101665539309642	3.88005276292409e-05	4.74304351683374e-05	3.58654028947841e-05	4.43349875416456e-05	0.000228749252628705	0.000394287266440455	0.000314616906040311	0.00021489898927279	7.78898589646488e-05	0.000141710271392975	8.09578088275147e-05	7.56160976507111e-05	0.000297453842961358	0.000243287156782416	0.000269991535560199	4.323158924951e-05	0.000279233822656323	0.000194540810277182	4.04070820754066e-05
T[Ins(C):R7]T	0.00038380598809031	0.000820411135878718	5.57168283735519e-05	5.27615610321062e-05	0.000204813530116747	3.97637338473924e-05	2.09479448246051e-05	2.19132400092778e-05	0.000313279108258444	6.87152102132266e-05	0.000139209622948473	0.00100799153894558	0.000183705754210909	4.81931742483482e-05	5.8767151795881e-05	3.19865667011076e-05	0.00156198103875966	0.00454706524634162	0.00011249937444818	0.000600127040102113	4.25662963934532e-05	4.34024912501145e-05	4.89534468265408e-05	5.43422554130063e-05	0.000188388214174105	0.000241609205770073	0.000599684816417638	0.000221994890569566	0.000182265802882708	0.000188776328716267	0.000101347697214319	6.85378389736856e-05	0.000317528255649162	0.000377986209942862	0.00059969305327043	8.56590479638209e-05	0.000542523931748526	9.97714768213435e-05	4.33059149846765e-05
T[Ins(C):R8]A	0.000494762935494601	0.00107569130619435	1.72411737400012e-05	8.23501921815858e-05	0.000653027796938422	3.94546828786102e-05	5.744926593448e-05	4.24102531533272e-05	0.000322050618193683	0.000150573719687293	0.000108491143680919	0.00229241801900123	0.000101782737716119	0.000251350403206956	2.48818337265967e-05	9.43375141852107e-06	0.0030556503266305	0.00130427304520248	0.00044628749990176	0.000426831779005123	4.90395704370444e-05	0.000147876368516348	8.18174524444236e-05	3.0902777514916e-05	0.000391868562563794	0.00152130511290599	0.00143990375221567	0.00125273177893673	0.000345480680876737	0.000575517344763314	0.00012419085253529	4.80583590762151e-05	0.000283781688369165	0.000973796871941908	0.000878038734216656	0.000101090695853593	0.000531675954088232	6.8646028234543e-05	4.6950302212405e-05
T[Ins(C):R8]G	5.87798713594879e-05	0.00011744913345847	1.97361380879763e-05	2.53176406743664e-05	0.000232074426700563	2.58564402521936e-05	1.27816781360429e-05	3.52429969232184e-05	0.000101291871252148	0.000177651468261567	0.000161243296559232	0.000346096812757059	4.2470207140803e-05	5.7967206953676e-05	1.88123922048488e-06	3.52428266419947e-06	0.000445260365844182	0.000422767130136154	0.000134132425646419	0.00026176785271013	1.81110007579228e-05	4.70426243753356e-05	1.8450527122239e-05	2.95131060344837e-06	0.000132148583233175	0.000597823538669644	0.000176171241262698	0.000197960386177261	5.43050387737174e-05	0.000134117073050424	1.55226993655272e-05	2.8247691022243e-05	0.000402602484123633	7.00570809029e-05	0.000220835021943008	6.26073059547819e-05	0.000408221591608405	7.83699156638854e-05	4.41691884060496e-05
T[Ins(C):R8]T	0.00010371810158743	0.000461150151920159	9.25683309421844e-06	0.000137988681674174	0.000240564468249186	3.84978610792605e-05	1.38059633017395e-05	0.000145900074419851	0.000381108486329079	0.000133717119373148	0.000117061070956011	0.000634926917519019	5.65128831442494e-05	0.000164695775585695	1.03036680241236e-05	4.33267378128663e-06	0.001163373355208	0.000452727606542841	5.0933869350475e-05	0.000127405094325584	5.16815289271529e-05	3.64982839504618e-05	5.38050750724145e-05	2.58388588330227e-05	0.000241765137009525	0.000771065120491861	0.000557415591441704	0.000674034323179773	5.73668901466663e-05	0.000118371487340093	5.58222375647582e-05	4.46335811879557e-05	0.000182615050815572	0.000230382420900697	0.00030866023208177	6.19563431405732e-05	0.000198639913698867	4.76104501013508e-05	5.31550799285241e-05
T[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R0]A	0.000384363532843185	0.00333235667893913	0.00139511479250629	0.0354818456808034	0.00921400772089972	0.00148200076402839	0.0191258185550827	0.000461718665365792	0.00169058050866106	0.00219179189731934	0.000751235689312795	0.000228695152391402	0.000164041563921272	0.00176850755404584	0.00498425989581018	0.0022959366847327	0.00395806258908081	0.000468318504137914	0.00424565476328093	0.000514658030241202	0.00329578348425564	0.00076805927554	0.000994334835752746	0.00202893909533637	0.00058908083853565	0.00584738629463339	0.00785658939188099	0.00625332024279427	0.00108611683413539	0.0147636615544331	0.00209897584402632	0.00126273790112937	0.00107463865737506	0.003390600891083	0.00264162508578181	0.000270072984036133	0.00134643097939825	0.00207784891349156	0.00138560289093003
A[Ins(T):R0]C	9.10882197862622e-06	0.000174982107839785	0.000351795278274212	0.00122207464024173	0.0011949661649445	0.000100953353258517	0.00061678250482697	0.000136015193664574	0.00262470817976426	0.000964603321383182	0.00102064847008418	1.28124265867067e-05	2.65788750558902e-05	0.000284897639765132	6.8794674613328e-05	0.00128377264635305	5.48250147807624e-05	0.00018871283515015	0.00103388246564129	0.000308722580102579	0.000960877871278029	9.16085480044554e-05	0.000244424672532421	0.00124536805154701	0.000200004202832999	0.000109774524823416	0.000280814590863531	0.000903773665164637	0.00037053754499697	0.00160263574629971	0.000545870408074327	0.00139163985272502	0.000506527298488744	3.19167625649331e-05	0.000361739419072754	0.000124678524886098	0.000298928998235531	0.000486830618878533	0.000235614784483398
A[Ins(T):R0]G	0.000239770720184735	0.000957834018115563	0.000795956531633709	0.00135398273171026	0.00172594763562496	0.000686676638925535	0.000927319503343978	0.000515841497458576	0.00231779250231598	0.0164881030364224	0.000604765752640652	7.18498722463618e-05	0.000618650980108794	0.000146223639563751	0.00434538645411341	0.000917921629031737	0.000560728827322247	0.000244950748507162	0.000766517661901553	0.000992968919278208	0.000694767421696714	0.000100037556831138	0.000333951752620431	0.00368321449741565	0.000252004823694616	0.000347845953211893	0.000577758102437678	0.00201107761752443	0.000641099219202741	0.00463962665950748	0.000897801964593056	0.00136084567982739	0.000649751565900087	0.00048232185463487	0.00126043373672421	0.000113344113532816	0.00177090890640537	0.000510124030746042	0.000123462814144217
A[Ins(T):R1]A	3.95807516031392e-05	0.00188514879300555	7.80403930362507e-05	0.0105059965066515	0.00625118727695731	0.00127239497977705	0.00353248114103224	0.000611599485568988	0.00135216366944535	0.00337581175345023	0.00749783626568061	0.000128885157101143	0.000123828850264568	0.00183562016080357	0.000253806210061565	0.00696416410823847	0.000444815582978829	0.000599533940935612	0.00352555665505682	0.000997151121718021	0.001462039107183	0.00143249080645304	0.00123534783374281	0.00106636654809635	0.000978700130445115	0.000483367466649087	0.0014397089261916	0.00367037402076085	0.00095073696862272	0.00144041206698131	0.00973029080726522	0.00127180914222509	0.00284852080164893	0.000314442671282707	0.00220734082858285	0.0727082576509287	0.0051798624395151	0.00599092476962185	0.00505732547534778
A[Ins(T):R1]C	1.35405484930523e-05	0.000337025362020587	0.000468606901914763	0.00201868054828493	0.00106898295499585	0.000438889461786971	0.0020052019223861	0.000105327088551145	0.0017786333928681	0.00591273648097146	0.000821610185944446	2.41696925183823e-05	7.04666814514714e-05	0.000589041117584539	0.00017651431731779	0.00195061102048052	4.15876400405484e-05	0.000212643050063517	0.000535700044570092	0.00061826259068203	0.00107807024446211	0.000296296259735009	0.000505351055176166	0.000790138958809054	0.000549341102114937	5.09373020247762e-05	0.000192088527429516	0.00107365564621057	0.000455755506286037	0.00233063510894194	0.0020615403792526	0.000495228263887031	0.00141116362748765	0.000289251702129492	0.000208287391004663	0.0367542794965515	0.000730190819053263	0.000909622091221821	0.000752068108819853
A[Ins(T):R1]G	9.19296166993519e-05	0.000860457247974606	0.000489466986578696	0.00290070459027508	0.00103988320418892	0.000920356257441128	0.00178177643765326	0.000525180939488731	0.00279334999251916	0.000767198622776197	0.00188795727627033	0.000122237001433821	0.000370477788941557	0.000283253522946425	0.000608042979976354	0.00490647692905789	0.000413091865131139	0.000141329482973204	0.000511509506841909	0.0011249554262765	0.00109280029954122	0.000258511149062314	0.00116927626508816	0.0114293389202975	0.00225708018495737	0.000118979438285761	0.000237515844054502	0.003538413146645	0.000305708730350495	0.000915833899316015	0.00767154969816062	0.00175825252411031	0.00156995058790173	0.000228616139676092	0.000794653202519781	0.106736572925086	0.00519852596304016	0.00181529156578157	0.000530633571275032
A[Ins(T):R2]A	0.000144321582991259	0.00122768566057147	7.42645994816907e-05	0.00371966575721155	0.00265504456382584	0.000503444028146196	0.0012210494705695	0.000351903668707944	0.00106645216384052	0.00215902297256027	0.0173078986469394	0.000214816776794744	0.000148447972118711	0.000685796183456019	0.000467174406420413	0.0109952247861189	0.00118419237664311	0.000541464049403413	0.00165715648015965	0.00206735771605514	0.000422578036013709	0.000262192413635278	0.00142576328838869	0.000710267674533602	0.00245485871088416	0.000597212108528886	0.00153687019244438	0.00499704051320915	0.000846676845038583	0.00259254747595759	0.00334208901602001	0.000421484070648871	0.00280288302175769	0.000641329074315797	0.000660100581940905	0.0174467990109807	0.00120193716745048	0.00245138807958156	0.000853684219448185
A[Ins(T):R2]C	6.93008732284699e-05	0.000582593174213724	0.000253902790422998	0.000985568333237924	0.000798534173774385	0.000102263729366153	0.00234388312560979	0.000293886212735782	0.000446366340990128	0.00215621566592204	0.000607155222980088	6.48089985227419e-05	0.000320919585526863	0.000447411333837763	0.000277491414559229	0.00452647906718755	0.000470834938471869	0.000242107365714425	0.000538381416686073	0.00113586717264219	0.00023541869410859	0.000221287188855251	0.000384088231950276	0.000360448021707873	0.00277907613299852	0.000436342100748757	0.000217250499444535	0.000419039676579501	0.00038057956103832	0.0017596501383831	0.00281118006463995	0.000376940817497249	0.00113830504993496	0.000114066076467051	0.000686303711820653	0.0282717362323184	0.000628432411894023	0.00126895098105578	0.000441927322266325
A[Ins(T):R2]G	0.000442004609039292	0.00142279687422153	0.00014988657476752	0.0010127994580718	0.000718332335740258	0.000551349400715187	0.00055223853206958	5.68213184170706e-05	0.00149600553609763	0.000581291120901267	0.0035570023083662	0.000189570616032761	0.00139862831051921	0.000197699002902386	0.000685674301203336	0.00793580267855858	0.00126754804579882	0.000226058473575556	0.000164354877476602	0.00087997341335889	0.000622128892709769	0.00012612077062106	0.000707342901110695	0.0196537192875446	0.000651667187721486	0.000592929055602587	0.0004835769103296	0.00191677080028986	0.000495029638319824	0.00175800200230874	0.0033999757008539	0.00121567891607217	0.00141801340433745	0.00063829469375045	0.000764190935650496	0.019465741033284	0.00306541339907812	0.000947755270147104	0.000221130429862291
A[Ins(T):R3]A	0.000228467123748218	0.00142647848368268	0.000114440952777713	0.00128367978217915	0.00205211498981934	0.000194086480802969	0.00241197445177864	0.000173459083689161	0.000749446525895301	0.000771690313397377	0.00300151938147641	0.00013066641399935	0.000285186307759865	0.00123600108574573	0.000923285745498341	0.00531358723471748	0.00126623138240616	0.000269033628268461	0.000843957415501081	0.00210172781610597	0.000209380760674063	0.000388739188536529	0.000704756760192277	0.00059741799211864	0.000500989647629574	0.000381486778717537	0.00182035428184953	0.00660544480714504	0.000305077089682649	0.00169232966594607	0.00198175481542711	0.000482249854751557	0.00125427633851992	0.000882112478455298	0.000884497194353005	0.0145013071524769	0.00148279662364667	0.00152873699269587	0.000364443627735468
A[Ins(T):R3]C	9.70229465676857e-05	0.000708217531232254	0.000123049792397594	0.000522206917793143	0.000378143131725291	0.000141186844578458	0.0025041303511395	4.67929011551828e-05	0.000484753955278135	0.000105937544139314	0.000214730671080447	0.00010577089435906	0.0003639186149602	0.000866969394511549	0.000447412765067613	0.0032401277828594	0.000607846630464018	0.000202300006616113	9.28606934797133e-05	0.000540169465124063	0.000171072891170629	0.000381517681497148	0.000376206327687942	0.000224236679154874	0.00297395262790627	0.000284835187362911	0.000280571249339345	0.000528186846526146	0.000147156216947094	0.00290549319927551	0.00176546346193738	0.000277026478072541	0.00179381042838888	0.000304449291403427	0.000785109124834173	0.0160352435862644	0.00153231592224582	0.00095353217142244	0.000171693311600817
A[Ins(T):R3]G	0.000267058087178805	0.00124060181723335	0.000264269170238187	0.000503671924997654	0.000509577817347505	0.000187539545080287	0.00095293013431602	0.000329502404576189	0.000367858602998333	0.000448352391095994	0.00124569521984161	0.000132279363159143	0.000532417395347124	0.000497466228601412	0.0011565939269893	0.00350287002622775	0.000916938004257762	0.000164191043951046	7.3527033840506e-05	0.000877939342172253	0.000449525166847793	0.000228846561358232	0.000489878025684297	0.0099182837430979	0.000268764249444178	0.00022378343151715	0.00040535884580577	0.000738393384941391	0.000434547367930052	0.000489967310103895	0.00222034312518455	0.00418701390567832	0.00175156100477934	0.000581385694018538	0.00150723390208705	0.013280368956533	0.00252435878995217	0.000783222815656502	0.000123296045415088
A[Ins(T):R4]A	0.000690319525539058	0.0031763347815588	0.000242040341463549	0.00108445290517958	0.000726755531185108	0.000261447229958736	0.001432398895836	0.000399222870387367	0.00058072843914097	0.000687662521521036	0.000149433798920097	0.000253744954125236	0.00216446075557551	0.00351882706578473	0.00498592252007538	0.00276131923724018	0.00172102495713973	0.00936791581434359	0.000557149144443609	0.000715232657252428	0.000311482571438053	7.98890233583641e-05	0.00035892289997132	0.000389049891379281	0.000873825920041354	0.000304102841649261	0.00156374777950668	0.000971947727623447	0.000541412404310387	0.000730930690374476	0.00165149532642871	0.000562047948297247	0.00366762625038338	0.00166193476456671	0.00048545134608096	0.00840132608017802	0.000633309312513636	0.00111147805757787	0.000188639957457886
A[Ins(T):R4]C	0.000458244523845542	0.00396820913951065	0.000281088200860988	0.000449221404217053	0.000561730092047149	9.24729946751334e-05	0.0018692836581852	0.00082712433479561	0.000560570310718372	0.000269131383213958	0.000271710348405454	0.000310450636325625	0.00241566912006881	0.00281362184150199	0.00275618804876453	0.00179359833777495	0.00190019552124205	0.0202322333850123	0.000240253569467995	0.00113601925273091	0.000319581828738061	0.000169778864439289	0.00019438180015149	0.000187376519787098	0.0031170408456855	0.000717158884052264	0.00149035949032082	0.000557447901873604	0.000396027992965471	0.00162822894505429	0.00132655549219274	0.000110275157379595	0.00194844185751408	0.00182591231178094	0.000573104221197024	0.00534222206462966	0.000935208218177778	0.00120299858787984	0.000447450310178064
