hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
A[Del(C):R6]G	0.00084416884889803	0.000629228017905538	7.47448833155192e-05	2.69299819717317e-05	0.000617092293311018	0.000119506141834497	0.000279294058029001	0.00330249075405291	2.19277079580706e-05	6.59583665904276e-05	0.00157665978584973
A[Del(C):R6]T	0.00192433198720221	0.00112724383475206	0.000425475954697468	0.000273507759854894	0.00094492289425956	0.00037792755164177	0.000179382895238655	0.00707091876120439	8.35452712595095e-05	0.000362763613512606	0.00343722281268479
A[Del(C):R7]A	0.00465398270812181	0.000651004445085516	0.000440468332832833	4.58531889594638e-05	0.00118291047514783	0.000373939507315845	0.00108416740139742	0.00889863126514183	0.000187041941003822	0.000854241043639124	0.0114095733068096
A[Del(C):R7]G	0.000864002882059827	4.02310264850444e-06	4.66188422698789e-05	6.26599022470459e-06	0.000695236589970155	1.95539703631914e-05	0.000224741728016393	0.00234194008801084	1.24438862737976e-05	6.37696246837419e-05	0.00205006874514571
A[Del(C):R7]T	0.000810146632646267	0.000461770983811367	3.75045330950756e-05	3.87940354151764e-05	0.000161410626331032	0.000461203324684813	0.000204472154436202	0.00266228138908768	9.34303383221485e-05	0.000128930963499807	0.00105332339925675
A[Del(C):R8]A	0.00353843004181984	0.000266853505951258	0.000160717538802898	5.90113509769647e-05	0.000410528384956021	0.000335835819882189	0.000952323167380187	0.00104017534021827	0.000496956479891472	0.000731306295283901	0.00380109267240649
A[Del(C):R8]G	0.000306791935200449	1.26229459246653e-05	0.000115712099088807	7.30545162773686e-06	0.000323604923713017	6.20995473608315e-05	0.000125623230114658	0.00072436503349895	4.47036627247922e-05	0.000102061503948622	0.000812495425374282
A[Del(C):R8]T	0.00080231744276806	0.000153726812211202	0.000101483964269342	5.31753387623498e-05	0.00023886857056646	0.000361647060761602	0.00057967866398711	0.000674675128711453	0.000136944343697049	0.000168360396337384	0.000324862399792925
A[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R1]A	2.74955943378999e-05	0.0162524119699927	0.00483223500561219	0.0019713072417723	0.000164586286798942	0.00186038888105818	0.000293335550341535	0.000147901724705885	0.00295493287231694	0.000333747360884965	6.2385418238224e-05
G[Del(C):R1]G	0.000198576870780787	0.00299566128679418	0.00126812497374683	0.000442743764991152	0.000520004157554196	0.000325107690957001	0.000126677757511114	0.00101705720011856	0.000739620181547202	0.000113170541224721	0.00119787109747003
G[Del(C):R1]T	0.000112790077983404	0.00882307010935494	0.00696668167099593	0.00613053880243877	0.000222987707210405	0.00273299808590288	0.00030215394722733	0.000471887959021445	0.00483096267825968	0.000819926900511309	0.000331491811745469
G[Del(C):R2]A	7.72761906425524e-05	0.032582111801875	0.00675321247319063	0.00190417222858529	0.000962025362489157	0.000798149616957999	0.000148256643630527	0.000256152214345273	0.0044247562879568	0.00046823531060107	0.000519326918244082
G[Del(C):R2]G	1.99763412760118e-05	0.00763296990936983	0.000549632470671833	0.000185358093242727	0.000275345128666814	0.00074579325779295	0.00010226084799587	0.000380472630639341	0.000706804293080578	6.25975250155618e-05	0.000127650653028633
G[Del(C):R2]T	0.000118389453558476	0.0182929370151538	0.0066145258991115	0.00144461757576277	0.000675137732428094	0.000793002818832774	0.000358418999588543	0.000532834867568298	0.00248385671933008	0.000575676135132076	0.000475822065246704
G[Del(C):R3]A	0.000100318566649597	0.0225907179197149	0.00319758459862149	0.00265875023994234	0.00125546919480655	0.000664941211446776	6.3363649533326e-05	0.000388849935762583	0.00236680393928071	0.000300398040852431	0.00075313832251598
G[Del(C):R3]G	2.68888617698626e-05	0.00403513504725134	0.00108187604713128	0.000373508956279143	0.000253553439214036	0.000372935254023118	2.80405204346071e-05	0.000252970449418657	0.000435965422531692	5.37611273066086e-05	0.000251408515358733
G[Del(C):R3]T	9.89522164448725e-05	0.00759229597250147	0.00289809556981548	0.00121587344893886	0.00145408370792575	0.000491359892311602	0.000183579772729246	0.000682851056307694	0.00144182951110623	0.000166080354035493	0.00082025448912354
G[Del(C):R4]A	0.000205651571242639	0.00701289537271961	0.00129225053126233	0.000705497900050017	0.0073212726443959	0.000266803062288878	0.000245358092485351	0.00029177589887175	0.00129389491570788	0.000367906046583105	0.00298214815508477
G[Del(C):R4]G	6.93437953301624e-05	0.0014556249747864	0.000418427933006393	0.000135622578561094	0.00324221872589403	0.000315287252507932	0.000104801622058471	0.000487091962310021	0.000249588704128845	0.000321365053232486	0.00140807649166131
G[Del(C):R4]T	0.000363281846268294	0.00424581275291798	0.0015349025016118	0.000421562129814502	0.00241077703404862	0.0007181666359613	0.000177861261747126	0.000655352954995707	0.000794666471853823	0.000378622738917644	0.00221013457085751
G[Del(C):R5]A	0.00109706286789472	0.00467861001582039	0.000401954243752556	0.000719198752759864	0.00834209894587152	0.000445550492112599	0.00037209246891708	0.00117852170126796	0.000836381912418679	0.000329799235686885	0.00455944966801151
G[Del(C):R5]G	0.000313187466982074	0.00048487614214131	0.000445751990325472	0.000214901339625295	0.00171110220247291	0.000417779026056037	0.000193976422027186	0.00209985409392659	6.7613365950969e-05	0.00011572201713398	0.00193378885949808
G[Del(C):R5]T	0.00127828423850295	0.00269894823916733	0.00065962689754539	0.000380305113564832	0.0066116047264123	0.000216435897145961	0.000334370113057298	0.00185392178907661	0.000370053829742477	0.000342087775365909	0.00433400723338851
G[Del(C):R6]A	0.00183839743755651	0.00280971274419633	0.000333917718432156	0.000295566049226872	0.0129757153786647	0.00026242876669652	0.000912392673616417	0.00204492837343706	0.000241845372265642	0.000142902391544513	0.00478410718025934
G[Del(C):R6]G	0.000381861709045131	0.000408658647011387	0.000287732890884887	2.6078375039127e-05	0.00443317079287189	6.18484840376498e-05	0.000155702031691408	0.0104851136294848	8.30929902847724e-05	6.31626004345371e-05	0.00352225960568247
G[Del(C):R6]T	0.0013487120114058	0.00118445309259776	0.000173577583735876	0.000109744581623757	0.00603371391276443	0.000266426467304106	0.000190020174949209	0.00119364515354573	0.000112005535553082	0.000343861964126797	0.00153678785060235
G[Del(C):R7]A	0.00204181695089961	0.000850609391169113	0.00016694470656208	2.45504920129831e-05	0.00481554848438979	0.000299518544555788	0.000854011489097217	0.00138520552610543	0.000151834418900358	0.000249921260194975	0.00368545981736543
G[Del(C):R7]G	0.00071638738031515	3.54328306657272e-06	3.68252057031648e-05	8.18628036685256e-06	0.0018040389304729	0.000112003210984028	0.000184018569364013	0.00306960771295261	7.45999631093591e-06	3.85386370897605e-05	0.000861319718522381
G[Del(C):R7]T	0.000706693441318696	0.000222377921626048	2.57012196606254e-05	3.50995641634352e-05	0.0020581429882358	9.8822386516988e-05	0.000876758140454316	0.000569566128493281	3.41322548833692e-05	0.000170048219859564	0.000331401651742915
G[Del(C):R8]A	0.00151997566018425	0.000171812319530167	0.000274495441845292	0.000113923299954822	0.00409883520999714	0.000232223917661427	0.00185734122658649	0.000781103151731482	0.000262609820596082	0.00131120939195617	0.00243836135850058
G[Del(C):R8]G	0.000279395059103941	4.13752116419585e-05	6.32151878583664e-05	4.78402718022082e-06	0.00118045702133471	0.000104423029880272	0.000424266804263855	0.00138363478139483	3.30253103965613e-05	7.55449080870162e-05	0.00035194752526624
G[Del(C):R8]T	0.000407440631033922	0.000151696806287644	0.000127968297451198	1.56795864650169e-05	0.00123855880281493	0.000788734742338684	0.00111027580116604	0.00140614878891354	3.95138705282954e-05	0.00041669747129663	0.000440956661905883
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.000213799672322746	0.0201276563688649	0.0101879578124103	0.00233884660043564	0.000928703976724662	0.00309387264413162	0.000304546096623316	0.00132969581078761	0.00533023159862121	0.000914770738082191	0.000292091890629107
T[Del(C):R1]G	6.38588431712498e-05	0.00142473197554972	0.000970324828317928	0.000248518940744246	0.000417837526065226	0.000724085936619392	7.3632906259882e-05	0.000355964985603319	0.00130074600455867	0.000127586133354211	0.000248003649379906
T[Del(C):R1]T	0.00129959039141382	0.0155673772437886	0.0133191004180619	0.0103097121587771	0.00393027678659681	0.00667200781355412	0.00283575156164007	0.00328476953167683	0.00986885358162641	0.000386728733464952	0.00407013012002943
T[Del(C):R2]A	0.000239289811997039	0.0273789113462088	0.00730368466799968	0.0019113900147935	0.000169805638438942	0.0020978658159431	0.000127074089955419	0.000212221706830005	0.00473972335088519	0.000785778085126164	0.000438373843009171
T[Del(C):R2]G	1.83317851182732e-05	0.00554475817960437	0.000961606793455073	6.85835798811937e-05	2.20093758558197e-05	0.000318551075709294	0.000143366184362402	9.50904682498726e-05	0.000857332904653096	0.000117730625828503	0.000200139295082535
T[Del(C):R2]T	0.000233044280660127	0.0208553581286623	0.00856418607879284	0.0043474450418597	0.000449379005357787	0.00243417479362667	0.000567788690657948	0.000682337543613841	0.00778122667343274	0.000192930072960687	0.00158451961666067
T[Del(C):R3]A	0.000186075551666299	0.0574251028391774	0.00493325664985092	0.00212671715788509	0.000270758348103889	0.000790492185600956	0.000271020618254125	0.0010471228648998	0.00303155314110334	0.000801197981602916	0.000717196302674066
T[Del(C):R3]G	2.77488002167955e-05	0.00591480980486956	0.000667005147829755	0.000269345739698977	8.98430200602758e-05	0.000275590278600238	3.25841888139655e-05	0.000241844341051852	0.000414218978933146	6.27357093974946e-05	0.000286014045751014
T[Del(C):R3]T	0.000419271114826222	0.0211548024569863	0.00622438440389606	0.00102604024475617	0.000828908846520598	0.00167843556572306	0.000577399752432354	0.00133136724426172	0.00211762351992283	0.000322070780611643	0.000588103089604559
T[Del(C):R4]A	0.000940729712099307	0.015784514059212	0.00244871106496381	0.00081840678586453	0.00256365947541342	0.000665452994374801	7.66903279730951e-05	0.00040633957398262	0.00177449184719019	0.000656166070029688	0.00299302039068694
T[Del(C):R4]G	0.000170170055792633	0.00179356559726078	0.000266324642937031	0.000186560361853463	0.000307849550165774	0.000608123650154422	0.000126684834876191	0.000523219090654	0.000257229964799306	9.34496558603099e-05	0.00144082578670688
T[Del(C):R4]T	0.000551900995219297	0.00854101001357631	0.0020700520896922	0.000534304033877525	0.000858726761704367	0.000333460374593624	0.000153883148866649	0.00164324062032817	0.00127606765394101	0.00048639421893399	0.00254691930510589
T[Del(C):R5]A	0.00225617271461462	0.00847999910827376	0.00107956444697825	0.000360346619717855	0.00223227674457053	0.00125464067619232	0.00017646702082698	0.00414191283760389	0.000602887019628241	0.00064365791588652	0.00902034384617172
T[Del(C):R5]G	0.00040950986793791	0.00201808425240621	8.15192870292964e-05	5.10546705184125e-05	0.000517212649562243	0.000262061827993408	0.000128376325129566	0.0013486655738311	3.74706868253002e-05	4.60598155921033e-05	0.00247920383965782
T[Del(C):R5]T	0.0026949374769781	0.00500898425257969	0.000866227340610263	0.000313737838332894	0.00287944049369944	0.000849221690662156	0.000126090336209733	0.00528496188749062	0.000489929406225615	0.000256803335930879	0.00755467632699626
T[Del(C):R6]A	0.00395023767298028	0.00436997529704246	0.000555793592712357	0.000113998441742993	0.00330924308888247	0.000718523918382751	0.000340201861880649	0.000778434899498719	0.000395520592331662	0.00079851572404647	0.0100310639924566
T[Del(C):R6]G	0.00080473219351692	0.000634432214909567	0.000181229451997538	0.000103520336836925	0.000879465873373023	0.000238954345979029	9.31805886022305e-05	0.00230167465148699	1.16977106578889e-05	2.90063823146456e-05	0.00231642260681026
T[Del(C):R6]T	0.00235471691702932	0.00371974594512776	0.000136290058002105	0.000194717420413805	0.00187065609183682	0.000250464633718745	0.000275691679204868	0.00240287692768134	0.000441830996418068	0.000213297463826284	0.00363815763720163
T[Del(C):R7]A	0.00392644112807065	0.000826249320086425	0.000171530166457478	4.70679812015618e-05	0.000625290107147937	0.000167130922985737	0.000262166834542946	0.00101890987336696	3.51600062033943e-05	0.000570309152440936	0.00941258758905031
T[Del(C):R7]G	0.000920071958546672	0.000148227341618292	1.59736288125693e-05	4.27473283817288e-06	0.000434568646901399	3.96486924993896e-05	0.00010607554777231	0.00140427597791243	1.12454296831518e-05	4.83053117985115e-05	0.00172635721126775
T[Del(C):R7]T	0.00192166403057445	0.000338014440871593	5.6016204524645e-05	0.000112963154883748	0.000758555162073866	0.000264012396888897	0.000287822282946644	0.00183836537511579	4.45399968467745e-05	0.000282587061052592	0.000970185269842285
T[Del(C):R8]A	0.00247830862960091	0.000445198753635418	0.00018712639116343	1.86309889226226e-05	0.000206779033741533	0.000153351409055725	0.00033695335131036	0.000887621794638662	0.000119821021190465	0.000376429061854461	0.0058739878087872
T[Del(C):R8]G	0.000270550481599986	7.49256731785689e-06	4.68924602471763e-06	2.42123539662136e-07	0.000180848741614448	1.18096324712015e-05	9.4532365331915e-05	0.000718424396452421	1.06470813119043e-06	1.12496892362798e-05	0.00114318110062632
T[Del(C):R8]T	0.000833434522201709	1.86022360995068e-05	5.49028624101245e-05	1.69486477763495e-05	0.000365008877571643	0.000117275540770844	0.000199468457326847	0.000565246580539109	6.34530849226481e-05	0.000240704855435707	0.00109035264265889
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.00111783857051499	0.00828183362093596	0.00776841064978533	0.00345639284500895	0.00308723881201052	0.00424141550042362	0.00217973643793371	0.0045377304358007	0.00806332329260184	0.000878492402668332	0.00185560422669456
A[Del(T):R1]C	9.24749536517055e-05	0.000442393654541048	0.00690705182215043	0.00158657293724917	0.000417842648098238	0.000375571418916526	0.000684621833347119	0.000499718333252984	0.00307723527939993	0.000565850238545354	0.00028652318458897
A[Del(T):R1]G	0.000191179733465556	0.00306368493983265	0.00967757536882665	0.00151977188756514	0.000222426844595508	0.00181534232711038	0.00034473845289493	0.00057149935275249	0.00438157841357869	0.000178193695658853	0.000139726789841388
A[Del(T):R2]A	0.00126694061512843	0.00271688610969185	0.00797687924317796	0.00115382303008476	0.00222476784417382	0.00215420056315242	0.000277404401553473	0.000887168695202909	0.00547709268664761	0.00082921980019629	0.0016586947811153
A[Del(T):R2]C	0.000192839033256749	0.000766050417153299	0.00659074000529196	0.000929207527066469	0.000994527222971611	0.00126015441302066	0.000174308424478531	0.000913549151240041	0.00356663673118033	0.000335087255874063	0.00021278821308799
A[Del(T):R2]G	0.000272837347354315	0.00251137569183063	0.00611889995609658	0.00065368346256232	0.000276615392853978	0.000989015680266069	0.00011145434523074	0.000469833908246035	0.00245917660886427	0.00020390586101135	0.000273635607753223
A[Del(T):R3]A	0.00131480902627676	0.00449664766667244	0.00735653067802874	0.00337756493467378	0.00192450658591645	0.000473457146112413	0.000359218741842231	0.0016190048349536	0.00599067445201901	0.00101946268044403	0.00193387371597108
A[Del(T):R3]C	0.00031695638841237	0.000288076295152084	0.00603965452880965	0.000535652411520816	0.00136926028021797	0.00124969665998198	0.00020656705449896	0.00128146589307087	0.00380240358793336	0.000682956567076911	0.000645100121807755
A[Del(T):R3]G	0.000474958138898328	0.00190019627204545	0.00427703582436775	0.00137619680308928	0.000333636425368502	0.000708558635708769	0.000149282861566675	0.00101582879720385	0.00345375127155188	0.000163706543760147	0.000220446509775569
A[Del(T):R4]A	0.00278819544577175	0.0015313626503344	0.00437086792037543	0.00264398487856674	0.00237754784487836	0.00146747478027879	0.000870169113567739	0.00293022425763886	0.00555106614381531	0.00188969116355713	0.00282277178821604
A[Del(T):R4]C	0.00153647378602004	0.000604019035254818	0.00314511599269904	0.00120980783681595	0.00382547486912277	0.00188233760927326	0.00103730816722339	0.000991754113850879	0.00349879458496977	0.000313347891502134	0.00120919943661454
A[Del(T):R4]G	0.00144591967139646	0.00138660477338546	0.00268395647972093	0.00226787935605191	0.000405885262029956	0.000642355168642083	0.00042650325162815	0.00200527713837057	0.0030129603453909	0.000419616616364961	0.000584337583615513
A[Del(T):R5]A	0.0131414117173264	0.00191289303636733	0.00387831782082944	0.00304570540176031	0.00503634652248724	0.000971701967248191	0.00117566357711136	0.00504515145946148	0.00506261852973261	0.00342483081401367	0.0156712669146198
A[Del(T):R5]C	0.00509658658443138	0.000945982760377695	0.00186848999145066	0.00141931984041187	0.006024107539849	0.00115324971875355	0.00174884521995789	0.0041049197858938	0.00312556070961892	0.00107313744251194	0.00173665666567722
A[Del(T):R5]G	0.00709066268866342	0.00139033260244508	0.00247614834351488	0.00285037849795356	0.00102375610435891	0.000291011360412592	0.000982939848702779	0.00263372605575894	0.00316935629069794	0.000404640883972993	0.00346724609353548
A[Del(T):R6]A	0.0253935717597881	0.0020843362639114	0.00241312185770982	0.00219259145884834	0.00206711679007416	0.00145929590971207	0.00266275952706584	0.00167337676724387	0.00359710322236573	0.00601721917063812	0.010014723817876
A[Del(T):R6]C	0.00745508524344183	0.00160636214191018	0.000608837739897392	0.00143024462150317	0.0125601622793231	0.000843505171918942	0.00163463070234716	0.00224003299047198	0.00240356540730126	0.00201652715312371	0.000463931551968621
A[Del(T):R6]G	0.0129507614726101	0.000437337094331459	0.00163768851004897	0.000849703340637755	0.00171040304496667	0.00257360184452747	0.000970589846643619	0.00194771337227733	0.00216695734313219	0.00193053698630952	0.00148406015969659
A[Del(T):R7]A	0.0342709259634824	0.000762802407675607	0.00103200209444183	0.00142364884231927	0.00451376598232763	0.00352789353594118	0.00486998445095815	0.00189384488380456	0.00342657393656019	0.00631071539512865	0.0179358475199611
A[Del(T):R7]C	0.0191495670299664	0.000488530152803713	0.000768177753711137	0.00139717806016414	0.0383737565672626	0.00318515347467149	0.00217844128012464	0.00116305590719428	0.00334558396481554	0.00714706896404222	0.00149888352482248
A[Del(T):R7]G	0.0281945633973434	0.00108239915844074	0.00116447093586444	0.000810566992632022	0.00526105011075692	0.00209734437673342	0.000931664338720767	0.00661039856358215	0.00229429643562256	0.00341155277545688	0.00445153344848321
A[Del(T):R8]A	0.0526318618092057	0.000965212452853574	0.00168471306173346	0.00128996742661926	0.00302847628827165	0.00159184768807035	0.00779814516840707	0.000872518480113587	0.00369402685926708	0.0119108521522633	0.0182765780802037
A[Del(T):R8]C	0.0316330178222484	0.00109594483433066	0.00052774303248804	0.00172878712045037	0.0649719797263275	0.00266811752942373	0.00493561993468116	0.00142156423860547	0.00318513684906552	0.00774647333161476	0.000446122299699305
A[Del(T):R8]G	0.0344758708018605	0.000438813462275865	0.000543348692296658	0.00122953673075462	0.00373322705456301	0.00195781110673435	0.00250058878369416	0.00330720298818474	0.00177624641579646	0.00407216048633441	0.00309100309934555
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	9.63191958181286e-05	0.00765275323982486	0.00855399616791418	0.00177455681853409	0.000971657345569648	0.00110397371343831	0.000554554017964179	0.000704891826637953	0.00417223215711254	0.000552915193365144	0.000185167431128909
C[Del(T):R1]C	0.000355648810817788	0.00205281580829835	0.00916953283070403	0.00148297745862407	0.00105283644678884	0.00334022370186284	0.000629156523239593	0.00222722537975472	0.00381834077278635	0.000458811629268902	0.00165935241878099
C[Del(T):R1]G	6.25620444547792e-05	0.00389133680946626	0.0112431891296144	0.000981026139097953	0.000746818023425131	0.00154123911588592	0.000235435626647562	0.000895032487632299	0.00591276597438628	0.000506529657444199	0.000208746923561719
C[Del(T):R2]A	0.000105512812818435	0.00755007184929147	0.00636218407832464	0.000591737407302898	0.000174776571477823	0.000330370364462157	0.000173062808224999	0.00136334599554948	0.00242906912670161	0.000395592274534643	0.000515561412255037
C[Del(T):R2]C	0.000189423318001824	0.0054807576292144	0.00672523739378763	0.000896424834704973	0.000441457781303558	0.000492364145604329	0.000404443104683508	0.00105164379038098	0.00326956908379299	0.00039619436362735	0.000334859553017362
C[Del(T):R2]G	8.00040833454394e-05	0.00645862993719125	0.00707156227222483	0.000562219208183054	0.000169541853738785	0.000988136958634932	0.000252626546419309	0.00128044893655951	0.00230955255924122	0.000133977161018603	0.000704520867020801
C[Del(T):R3]A	0.000299469798107575	0.00262284147163323	0.00348136418148956	0.00213962484727536	0.000526452797117258	0.00110625259591027	0.00018479707952247	0.000391759841027747	0.003420558775581	0.000303684855079833	0.000866029252773469
C[Del(T):R3]C	0.000231676968914091	0.00251207696660422	0.0057504120214983	0.00114359539780593	0.000598499313474708	0.00099007787124876	0.000106818671105382	0.00127202128705452	0.0037309537530138	0.000310710050354167	0.00111318433742345
C[Del(T):R3]G	0.000153457185730438	0.0035672740456693	0.0049763278935186	0.00138542254485917	0.000154531735994899	0.0020504534729884	0.000261558181146334	0.000737001473318263	0.00287862233680508	0.000191096662321829	0.000312324855908273
C[Del(T):R4]A	0.0021526137537427	0.00420403154009131	0.00233542378726002	0.00192906503318883	0.00105207326386994	0.00115966148977635	0.000996585008571008	0.00264614098029855	0.00293072088145923	0.00039849661413348	0.00317104927102535
C[Del(T):R4]C	0.00244840469478956	0.00183752445280544	0.00441160869368475	0.00153309285679035	0.00251992499653398	0.0013007783899678	0.00122076054738125	0.00292535092148544	0.00267129110647151	0.000175508970524158	0.00290881625183051
C[Del(T):R4]G	0.00160448456457764	0.00551785137381758	0.00218962314577117	0.00240982219390694	0.00134725346537866	0.00118259515872083	0.000382227255707175	0.00598849441582131	0.00291024856792181	0.000175373253720474	0.00428764908148675
C[Del(T):R5]A	0.00485501054770755	0.00310018813725808	0.00165941755148745	0.00101861790590239	0.00267025154342541	0.00284978115630902	0.000383727657103474	0.00423064984487688	0.00238489165857389	0.000273637154744193	0.00545096238033056
C[Del(T):R5]C	0.00687118223026783	0.0023662856320942	0.00180216121971271	0.000350887103495882	0.00213876634887312	0.000544826723867647	0.00115126082232627	0.00488255924416087	0.00156310064717289	0.000552253882394466	0.00355180026534301
C[Del(T):R5]G	0.00426615175061016	0.00259335102194374	0.00120943863516787	0.00103575023360538	0.000722639466588409	0.000937673230675407	0.000847415384845562	0.00470251766614562	0.00139633039701731	0.000335146477752034	0.00333654591100867
C[Del(T):R6]A	0.00936647167944328	0.00181120819419642	0.000722747734377102	0.000641088863956101	0.00122746960134231	0.00197220862269065	0.000596126460425784	0.00318620530108619	0.00169685614602082	0.000530176459802451	0.00743593560363185
C[Del(T):R6]C	0.00528991215759213	0.000872976365526853	0.0014026223622425	0.000308828574839054	0.0084941721060203	0.00210792766143369	0.00372098130809141	0.00076052236847198	0.00127941488512369	0.0019984546100295	0.000775476789031274
C[Del(T):R6]G	0.00486051312812386	0.00114097405663502	0.00061197962908498	0.000356263915893897	0.00045567142291396	0.00147266020353066	0.000442292853114674	0.00162573084435543	0.00115881601105061	0.00028213796181131	0.0019799985125721
C[Del(T):R7]A	0.023689226963253	0.00113599131482266	0.00160491096338927	0.000224056114150796	0.0034647889874139	0.00322081412284496	0.000703511320737317	0.00326704830930074	0.00220190088801304	0.00396795959204407	0.0167474909545254
C[Del(T):R7]C	0.0225279475588189	0.000977318669997697	0.00047635946337212	0.000496653823460063	0.0565192371843309	0.00115072942924008	0.00394488790702873	0.00200531741387597	0.00206029998610917	0.00292086497036997	0.00129123973540967
C[Del(T):R7]G	0.0264482986047314	0.000350120658015716	0.000773046266686498	0.000736013815135021	0.00130374179493529	0.000894963496889533	0.000950815688618811	0.0017814560859853	0.00141392183913198	0.00229900564073335	0.00719362794500157
C[Del(T):R8]A	0.0453518068923762	0.00127196480250238	0.00116140452749817	0.000405022587329306	0.00192100311533572	0.0018051066685499	0.00109651032609151	0.00220881947378683	0.00335411218895397	0.00431750932403435	0.0299707440868416
