hdp.1	hdp.2
G[Del(C):R7]T	0	0
G[Del(C):R8]A	0	0
G[Del(C):R8]G	0	0
G[Del(C):R8]T	0.000141087956646513	0
G[Del(C):R(9,)]A	0	0
G[Del(C):R(9,)]G	0	0
G[Del(C):R(9,)]T	0	0
T[Del(C):R1]A	0.00874703415594402	3.99760143913652e-05
T[Del(C):R1]G	0.0013371919170936	0
T[Del(C):R1]T	0.0131707242238465	0.0290625624625225
T[Del(C):R2]A	0.00837398519154891	0.00923445932440536
T[Del(C):R2]G	0.00125486965124281	0
T[Del(C):R2]T	0.0112395042254711	0
T[Del(C):R3]A	0.00510230385818975	0
T[Del(C):R3]G	0.00133710808586564	0
T[Del(C):R3]T	0.00651804563587621	0
T[Del(C):R4]A	0.00153712939576379	0
T[Del(C):R4]G	9.23820132052627e-05	0
T[Del(C):R4]T	0.00233872359745954	3.99760143913652e-05
T[Del(C):R5]A	0.000549429868010247	3.99760143913652e-05
T[Del(C):R5]G	0.000666374431006019	0
T[Del(C):R5]T	0.000770911972264606	0
T[Del(C):R6]A	0.00013848918857994	0
T[Del(C):R6]G	0	0
T[Del(C):R6]T	0	0
T[Del(C):R7]A	0	0
T[Del(C):R7]G	0	0
T[Del(C):R7]T	0	0
T[Del(C):R8]A	0.000332977637433125	7.99520287827304e-05
T[Del(C):R8]G	0	0
T[Del(C):R8]T	5.34843234346258e-05	0
T[Del(C):R(9,)]A	0	0
T[Del(C):R(9,)]G	0	0
T[Del(C):R(9,)]T	0	0
A[Del(T):R1]A	0.0106420390638433	0
A[Del(T):R1]C	0.00365093380862286	0
A[Del(T):R1]G	0.00552598688426906	0.029342394563262
A[Del(T):R2]A	0.00914799891924781	3.99760143913652e-05
A[Del(T):R2]C	0.00315020988405387	3.99760143913652e-05
A[Del(T):R2]G	0.00262919880232001	3.99760143913652e-05
A[Del(T):R3]A	0.00686099918943586	0
A[Del(T):R3]C	0.00203466773367054	0
A[Del(T):R3]G	0.00160587100268604	0
A[Del(T):R4]A	0.00538724620200526	0
A[Del(T):R4]C	0.00204950586101839	0
A[Del(T):R4]G	0.00279216670946251	3.99760143913652e-05
A[Del(T):R5]A	0.0034525891232838	0.0295422746352189
A[Del(T):R5]C	0.00153377614664563	0
A[Del(T):R5]G	0.00147584876812945	0
A[Del(T):R6]A	0.00433499662872717	0
A[Del(T):R6]C	0.000703427833761669	3.99760143913652e-05
A[Del(T):R6]G	0.00507623234629607	3.99760143913652e-05
A[Del(T):R7]A	0.00159161969393386	0.00963421946831901
A[Del(T):R7]C	0.00627745001164835	0
A[Del(T):R7]G	0.00367566402086928	0
A[Del(T):R8]A	0.00349073233200285	0
A[Del(T):R8]C	0.00237845959950972	0
A[Del(T):R8]G	0.00145966934113433	0
A[Del(T):R(9,)]A	0	0
A[Del(T):R(9,)]C	0	0
A[Del(T):R(9,)]G	0	0
C[Del(T):R1]A	0.00845588830125992	0.0294623226064361
C[Del(T):R1]C	0.00886884093016113	0
C[Del(T):R1]G	0.0133514643513152	0
C[Del(T):R2]A	0.0040836706073212	0
C[Del(T):R2]C	0.00537559366131966	0.0194683190085948
C[Del(T):R2]G	0.00701474566150342	0.00955426743953628
C[Del(T):R3]A	0.00915604671713139	0
C[Del(T):R3]C	0.00328769309789836	0.0295822506496102
C[Del(T):R3]G	0.00312103661672589	0
C[Del(T):R4]A	0.00503046049583321	0
C[Del(T):R4]C	0.00499223345588621	3.99760143913652e-05
C[Del(T):R4]G	0.00733120854702961	0
C[Del(T):R5]A	0.00502241269794963	7.99520287827304e-05
C[Del(T):R5]C	0.003377560174265	0
C[Del(T):R5]G	0.00191336394682116	0.0097541475114931
C[Del(T):R6]A	0.000918957920831297	0
C[Del(T):R6]C	0.00365353257668944	0
C[Del(T):R6]G	0.00447600075414573	0
C[Del(T):R7]A	0.00227425738316295	3.99760143913652e-05
C[Del(T):R7]C	0.00336674594585894	3.99760143913652e-05
C[Del(T):R7]G	0.00253631380174703	0
C[Del(T):R8]A	0.0014060173552438	0.0295822506496102
C[Del(T):R8]C	0.00149345332599978	3.99760143913652e-05
C[Del(T):R8]G	0.00128404291857079	0
C[Del(T):R(9,)]A	0	0
C[Del(T):R(9,)]C	0	0
C[Del(T):R(9,)]G	0	0
G[Del(T):R1]A	0.00382899133679707	0
G[Del(T):R1]C	0.00381985373295009	0
G[Del(T):R1]G	0.00650010575309406	0
G[Del(T):R2]A	0.00349048083831899	0
G[Del(T):R2]C	0.00253296055262887	3.99760143913652e-05
G[Del(T):R2]G	0.00262592938442981	0
G[Del(T):R3]A	0.00234182535289384	0
G[Del(T):R3]C	0.00324904690181158	0
G[Del(T):R3]G	0.00580271376774508	0
G[Del(T):R4]A	0.00685186158558888	0
G[Del(T):R4]C	0.000645081299105714	0
G[Del(T):R4]G	0.0043039790743842	7.99520287827304e-05
G[Del(T):R5]A	0.00438018166059435	0.00967419548271037
G[Del(T):R5]C	0.00160201476620015	3.99760143913652e-05
G[Del(T):R5]G	0.00460996305641615	3.99760143913652e-05
G[Del(T):R6]A	0.00132947944412183	0.0294623226064361
G[Del(T):R6]C	0.00297525411131395	0
G[Del(T):R6]G	0.00402004270530414	7.99520287827304e-05
G[Del(T):R7]A	0.000191722018330704	0.0295822506496102
G[Del(T):R7]C	0.00193163915451512	0
G[Del(T):R7]G	0.0024447701008213	0
G[Del(T):R8]A	0.000245038679309422	0
G[Del(T):R8]C	0.000608614714945741	0
G[Del(T):R8]G	0.000173279148180833	0
G[Del(T):R(9,)]A	0	0
G[Del(T):R(9,)]C	0	0
G[Del(T):R(9,)]G	0	0
A[Ins(C):R0]A	0.000691020812024483	0
A[Ins(C):R0]G	8.54240212850841e-05	0
A[Ins(C):R0]T	0.00049846048141424	0
A[Ins(C):R1]A	0.000463754353041301	3.99760143913652e-05
A[Ins(C):R1]G	0.000122477424040734	0
A[Ins(C):R1]T	0.000101100460912474	0
A[Ins(C):R2]A	0.00100354362983684	0
A[Ins(C):R2]G	0	0
A[Ins(C):R2]T	0.00112065585528852	0
A[Ins(C):R3]A	9.21305195214008e-05	0
A[Ins(C):R3]G	0	0
A[Ins(C):R3]T	0.000329037569719289	0
A[Ins(C):R4]A	8.71006458441633e-05	0
A[Ins(C):R4]G	9.55675998675131e-05	0
A[Ins(C):R4]T	0	0
A[Ins(C):R5]A	0.00112912280931187	0.00983409954027584
A[Ins(C):R5]G	0.000918538764691528	0
A[Ins(C):R5]T	0	0
A[Ins(C):R6]A	0.000673416254154152	3.99760143913652e-05
A[Ins(C):R6]G	0.000917868114867896	0
A[Ins(C):R6]T	0.000332809974977217	0
A[Ins(C):R7]A	0.000139830488227203	0
A[Ins(C):R7]G	0.000408006586451918	0
A[Ins(C):R7]T	5.31489985228099e-05	0
A[Ins(C):R8]A	0.00014653698646352	0
A[Ins(C):R8]G	0	0
A[Ins(C):R8]T	8.83581142634727e-05	0
A[Ins(C):R(9,)]A	0	0
A[Ins(C):R(9,)]G	0	0
A[Ins(C):R(9,)]T	0	0
G[Ins(C):R0]A	0	0
G[Ins(C):R0]G	0	0
G[Ins(C):R0]T	0.000148884260846231	0
G[Ins(C):R1]A	0.000327947763755887	0
G[Ins(C):R1]G	0.000456209542525444	0
G[Ins(C):R1]T	0.000666625924689881	0
G[Ins(C):R2]A	0	0
G[Ins(C):R2]G	0	0
G[Ins(C):R2]T	0.000333899780940618	0
G[Ins(C):R3]A	0.000413371785040971	0
G[Ins(C):R3]G	0	0
G[Ins(C):R3]T	0	0
G[Ins(C):R4]A	0.000977807442854976	3.99760143913652e-05
G[Ins(C):R4]G	0	0
G[Ins(C):R4]T	0.000878299775273627	0
G[Ins(C):R5]A	0.000445395314119384	0
G[Ins(C):R5]G	0.000333061468661079	0
G[Ins(C):R5]T	8.60946711087158e-05	0
G[Ins(C):R6]A	0.000457467010944754	0
G[Ins(C):R6]G	0.000558148315717458	0
G[Ins(C):R6]T	0.00161023022653964	0
G[Ins(C):R7]A	0.000108812933884239	0
G[Ins(C):R7]G	0.000772085609455961	7.99520287827304e-05
G[Ins(C):R7]T	5.39034795743956e-05	0
G[Ins(C):R8]A	0.000137147888932677	0
G[Ins(C):R8]G	0	0
G[Ins(C):R8]T	9.07892198741375e-05	0
G[Ins(C):R(9,)]A	0	0
G[Ins(C):R(9,)]G	0	0
G[Ins(C):R(9,)]T	0	0
T[Ins(C):R0]A	0.00112266780475942	3.99760143913652e-05
T[Ins(C):R0]G	0	0
T[Ins(C):R0]T	0.000480604429860046	3.99760143913652e-05
T[Ins(C):R1]A	0.00118746934396783	3.99760143913652e-05
T[Ins(C):R1]G	0	0
T[Ins(C):R1]T	0.00182928122518334	0.0196681990805517
T[Ins(C):R2]A	0.00076739106069054	0
T[Ins(C):R2]G	0.000119710993518253	3.99760143913652e-05
T[Ins(C):R2]T	0.000166404987488608	0.0295822506496102
T[Ins(C):R3]A	0	0
T[Ins(C):R3]G	0	0
T[Ins(C):R3]T	0.000783989643825423	0.0097541475114931
T[Ins(C):R4]A	7.60349237542407e-05	0
T[Ins(C):R4]G	0	0
T[Ins(C):R4]T	0	0
T[Ins(C):R5]A	0.000346055308993942	0
T[Ins(C):R5]G	0.000540627589075081	0
T[Ins(C):R5]T	0.000156764396273903	0
T[Ins(C):R6]A	0.00124288178564539	3.99760143913652e-05
T[Ins(C):R6]G	9.85855240738556e-05	0
T[Ins(C):R6]T	5.04663992282832e-05	0
T[Ins(C):R7]A	0.000380509943683019	0
T[Ins(C):R7]G	0.000405994636981023	0
T[Ins(C):R7]T	4.95442557207897e-05	0
T[Ins(C):R8]A	0.000332223156381539	3.99760143913652e-05
T[Ins(C):R8]G	7.60349237542407e-05	0.0197481511093344
T[Ins(C):R8]T	0	0
T[Ins(C):R(9,)]A	0	0
T[Ins(C):R(9,)]G	0	0
T[Ins(C):R(9,)]T	0	0
A[Ins(T):R0]A	0.00386235616552275	0
A[Ins(T):R0]C	0.00132595853254777	3.99760143913652e-05
A[Ins(T):R0]G	0.000662350532064229	0
A[Ins(T):R1]A	0.00916191490308817	0
A[Ins(T):R1]C	0.00100320830492503	0
A[Ins(T):R1]G	0.00267480299032697	0
A[Ins(T):R2]A	0.00229940675154914	0
A[Ins(T):R2]C	0.000412784966445294	0
A[Ins(T):R2]G	0.000883748805090635	0
A[Ins(T):R3]A	0.00181502991643116	0
A[Ins(T):R3]C	0.00010948358370787	0.0098740755546672
A[Ins(T):R3]G	0.000408509573819642	0
A[Ins(T):R4]A	0.000243194392294435	3.99760143913652e-05
A[Ins(T):R4]C	0.000518663807351144	0
A[Ins(T):R4]G	0.00135907186758958	3.99760143913652e-05
A[Ins(T):R5]A	0.00357540187223635	0
A[Ins(T):R5]C	0.00105962672133804	0
A[Ins(T):R5]G	0.00105945905888213	0
A[Ins(T):R6]A	0.0039143315268542	0
A[Ins(T):R6]C	0.00390117002406543	0.0688786727963222
A[Ins(T):R6]G	0.00438169062269752	0.0194683190085948
A[Ins(T):R7]A	0.00875918968399735	0
A[Ins(T):R7]C	0.00883027856530231	0
A[Ins(T):R7]G	0.00545682612120705	3.99760143913652e-05
A[Ins(T):R8]A	0.00879154853798758	0
A[Ins(T):R8]C	0.0030439957182362	0.0195082950229862
A[Ins(T):R8]G	0.00445579742820882	0
A[Ins(T):R(9,)]A	0	0
A[Ins(T):R(9,)]C	0	0
A[Ins(T):R(9,)]G	0	0
C[Ins(T):R0]A	0	0
C[Ins(T):R0]C	0.00126140848702322	0
C[Ins(T):R0]G	0.000352845638458213	0.00127923246052369
C[Ins(T):R1]A	0.00406858098628949	0.0293823705776534
C[Ins(T):R1]C	0.00117782875275312	0
C[Ins(T):R1]G	0.00291808121384935	0.00963421946831901
C[Ins(T):R2]A	0.00195787832886471	0
C[Ins(T):R2]C	0.00067190729205098	0
C[Ins(T):R2]G	0.00013932750085948	0
C[Ins(T):R3]A	0.000492676126685416	0
C[Ins(T):R3]C	0.000927173381170785	0.000119928043174096
C[Ins(T):R3]G	0.00135655693075096	0
C[Ins(T):R4]A	0.000456209542525444	0
C[Ins(T):R4]C	0.000141507112786283	0
C[Ins(T):R4]G	0.0016210444549457	0
C[Ins(T):R5]A	0.00135060491356623	0
C[Ins(T):R5]C	0.000172692329585155	0
C[Ins(T):R5]G	0.000126333660526616	0
C[Ins(T):R6]A	0.00307685755959415	0.00971417149710174
C[Ins(T):R6]C	0.00248626655865851	0
C[Ins(T):R6]G	0.00212579227845649	0
C[Ins(T):R7]A	0.00201035667756389	0
C[Ins(T):R7]C	0.00388130202304034	7.99520287827304e-05
C[Ins(T):R7]G	0.00180505400030464	0.00963421946831901
C[Ins(T):R8]A	0.00498762273834874	0
C[Ins(T):R8]C	0.00343976294540684	7.99520287827304e-05
C[Ins(T):R8]G	0.00338158407320679	0
C[Ins(T):R(9,)]A	0	0
C[Ins(T):R(9,)]C	0	0
C[Ins(T):R(9,)]G	0	0
G[Ins(T):R0]A	0.000793127247672405	0
G[Ins(T):R0]C	8.75198019839331e-05	0
G[Ins(T):R0]G	0.000482616379330941	0
G[Ins(T):R1]A	0.0138278772197776	0.0292624425344793
G[Ins(T):R1]C	0.00167084020435035	0
G[Ins(T):R1]G	0.00337864998022841	0.00967419548271037
G[Ins(T):R2]A	0.0011751461534586	0
G[Ins(T):R2]C	0.0011201528679208	0
G[Ins(T):R2]G	0.00132369508939301	0
G[Ins(T):R3]A	0.000767223398234632	0
G[Ins(T):R3]C	0.00215597152051991	3.99760143913652e-05
G[Ins(T):R3]G	0.000767558723146448	3.99760143913652e-05
G[Ins(T):R4]A	0	0
G[Ins(T):R4]C	0	0
G[Ins(T):R4]G	0.000452017981127746	3.99760143913652e-05
G[Ins(T):R5]A	0.000664362481535124	0
G[Ins(T):R5]C	0.000549849024150016	0
G[Ins(T):R5]G	0.000669224692756454	0
G[Ins(T):R6]A	0.00106172250203689	0
G[Ins(T):R6]C	0.00460401103923142	3.99760143913652e-05
G[Ins(T):R6]G	0.00285143538762596	0
G[Ins(T):R7]A	0.0025897142939537	0
G[Ins(T):R7]C	0.00212160071705879	3.99760143913652e-05
G[Ins(T):R7]G	0.0080890428477334	0
G[Ins(T):R8]A	0.0028905007398525	0
G[Ins(T):R8]C	0.0013563054370671	0
G[Ins(T):R8]G	0.0024056209173668	0.00979412352588447
G[Ins(T):R(9,)]A	0	0
G[Ins(T):R(9,)]C	0	0
G[Ins(T):R(9,)]G	0	0
Del2:U1:R1	0.0037892553347469	0
Del3:U1:R1	0.00144416056396285	0
Del4:U1:R1	0.000116609238083957	0
Del5:U1:R1	8.78551268957489e-05	0
Del6:U1:R1	0.000926670393803062	0.0297021786927843
Del7:U1:R1	0.00127197122174542	0
Del8:U1:R1	0.001363766416355	0
Del9:U1:R1	7.3436155687668e-05	0
Del(10,):U1:R1	0.00375807011794802	0
Del2:U(2,):R1	0.00801216961169962	3.99760143913652e-05
Del3:U(2,):R1	0.0040095638018099	3.99760143913652e-05
Del4:U(2,):R1	0.00354790522946745	0
Del5:U(2,):R1	0.00290265626790583	0.000119928043174096
Del6:U(2,):R1	0.00141834054575303	0
Del7:U(2,):R1	0.00396555240713407	0
Del8:U(2,):R1	0.00284221395255102	0
Del9:U(2,):R1	0.000891125953150583	0.00983409954027584
Del(10,):U(2,):R1	0.00558575854980023	0
Del2:U1:R3	0.00226503594808802	0
Del2:U1:R4	0.00243160859803253	0
Del2:U1:R(5,9)	0.00170957023166508	0
Del2:U2:R2	0.0101720811999334	7.99520287827304e-05
Del2:U2:R3	0.00448304257729386	0
Del2:U2:R4	0.00239145343984259	0
Del2:U2:R(5,9)	0.000373048964395117	0
Del3:U1:R4	0.000190296887455487	0.0296222266640016
Del3:U1:R(5,9)	9.10407135579993e-05	0
Del3:U3:R2	0.0123448189660441	0
Del3:U3:R3	0.00359434772975394	0
Del3:U3:R4	0.00033457043076425	0
Del3:U3:R(5,9)	0.000944694107813163	0
Del4:U1:R(5,9)	0.000500220937201273	0
Del4:U2:R3	0.00046459266532084	0
Del4:U2:R4	0.000667212743285559	0
Del4:U2:R(5,9)	0.00112216481739169	0
Del4:U4:R2	0.0116310798912441	0.00911453128123126
Del4:U4:R3	0.00405248539052233	0
Del4:U4:R4	0.00147132188181993	0
Del4:U4:R(5,9)	0.00148079481057873	0.0197481511093344
Del5:U1:R(5,9)	0	0
Del5:U5:R2	0.00333019553047102	3.99760143913652e-05
Del5:U5:R3	0.000459143635503833	0
Del5:U5:R4	0.000330295038138598	0
Del5:U5:R(5,9)	0	0
Del(6,):U1:R(7,9)	0.000178979671681702	0
Del(6,):U2:R(4,9)	8.65976584764395e-05	0
Del(6,):U3:R(3,9)	5.13047115078228e-05	0
Del(6,):U(4,):R(2,9)	0.00284179479641125	0
Ins(2,4):M	0.00602059112919742	0.0293823705776534
Ins(5,):M	0.00787996776521623	0
Ins2:U1:R0	0.00163864901281603	3.99760143913652e-05
Ins3:U1:R0	0.000192811824294105	0
Ins4:U1:R0	0	0
Ins2:U2:R0	0.000701667377974636	0
Ins3:U3:R0	0.0011445477552554	0
Ins4:U2:R0	0	0
Ins4:U4:R0	0.0016718461790858	0
Ins(5,):R0	0.00202863188525785	0
Ins2:U1:R1	0.00297919417902779	3.99760143913652e-05
Ins2:U1:R2	0.00087729380053818	0.0197881271237258
Ins2:U1:R3	0.000478843974073013	0
Ins2:U1:R4	0	0
Ins2:U1:R(5,9)	0.000488987552655442	0
Ins2:U2:R1	0.00499189813097439	0.00939436338197082
Ins2:U2:R2	0.000597381330399911	0
Ins2:U2:R3	9.02024012784598e-05	0
Ins2:U2:R4	0.000155506927854594	0
Ins2:U2:R(5,9)	0.00667464236969421	0.0492504497301619
Ins3:U1:R1	0	0
Ins3:U1:R2	9.76633805663621e-05	0.019708175094943
Ins3:U1:R3	0.00033457043076425	0
Ins3:U1:R4	0	0
Ins3:U1:R(5,9)	0	0
Ins3:U3:R1	0.00111126675775768	0
Ins3:U3:R2	0.000462413053394037	3.99760143913652e-05
Ins3:U3:R3	0.000464844159004702	0
Ins3:U3:R4	0.000668051055565098	0
Ins3:U3:R(5,9)	0.00191068134752663	0
Ins4:U1:R1	0	0
Ins4:U1:R2	0	0
Ins4:U1:R3	0	0
Ins4:U1:R4	0.000333229131116987	0
Ins4:U1:R(5,9)	0	0
Ins4:U2:R1	0	0
Ins4:U2:R2	0	0
Ins4:U2:R3	0	0
Ins4:U2:R4	0	0
Ins4:U2:R(5,9)	0.000103866891434955	0
Ins4:U4:R1	0.004098592565897	0.00983409954027584
Ins4:U4:R2	0.000330630363050414	0
Ins4:U4:R3	0.000665703781182387	0
Ins4:U4:R4	0.0010016155115939	0
Ins4:U4:R(5,9)	0.000496448531943345	3.99760143913652e-05
Ins(5,):U1:R1	0	0
Ins(5,):U1:R2	0	0
Ins(5,):U1:R3	5.03825680003293e-05	0
Ins(5,):U1:R4	0	0
Ins(5,):U1:R(5,9)	0	0
Ins(5,):U2:R1	0	0
Ins(5,):U2:R2	0	0
Ins(5,):U2:R3	0	0
Ins(5,):U2:R4	0	0
Ins(5,):U2:R(5,9)	0.000127591128945925	0
Ins(5,):U(3,):R1	0.0180027562031127	0.000119928043174096
Ins(5,):U(3,):R2	0.0006691408615285	0
Ins(5,):U(3,):R3	0.000332642312521309	0
Ins(5,):U(3,):R4	0.000830348312883963	0
Ins(5,):U(3,):R(5,9)	0.000667380405741467	0
Del2:M1	0.0126760361476902	0
Del3:M1	0.00667849860618009	0
Del3:M2	0.0113292036393819	3.99760143913652e-05
Del4:M1	0.00508335800067216	3.99760143913652e-05
Del4:M2	0.0119410039409899	0.00911453128123126
Del4:M3	0.0116989831858868	0
Del5:M1	0.00340564363562958	0
Del5:M2	0.00259139091851278	0
Del5:M3	0.00459487343538444	0
Del5:M4	0.0040212163424955	0
Del6:M1	0.0015828174149987	0
Del6:M2	0.000958777754109428	7.99520287827304e-05
Del6:M3	0.000493346776509048	0
Del6:M4	7.58672612983328e-05	0
Del6:M5	0.000304558851156733	3.99760143913652e-05
Del(7,):M1	0.0147644396984792	0.00911453128123126
Del(7,):M2	0.0103117440257047	0.0191085348790726
Del(7,):M3	0.00435763106027474	3.99760143913652e-05
Del(7,):M4	0.00259675611710183	0
Del(7,):M5	0.00200650044107801	0
Del(7,):M(6,)	0.00409373035467567	0.00971417149710174
Complex(0,1)	0	0
Complex(2,5)	0	0
Complex(6,10)	0	0
Complex(11,20)	0	0
Complex(21,)	0	0
